time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-18.11,-8.71,92.21,,,,,,,0
0.02,-9.47,-8.89,92.03,-0.00491,-0.00891,4229.733,4078.633,4274.633,397.1,0
0.04,-1.64,-8.93,91.85,-0.00819,-0.00712,4168.633,4047.333,4209.433,409.2,0
0.06,4.53,-8.84,91.67,-0.01038,-0.00891,4074.533,3952.333,4090.933,401.9,0
0.08,5.35,-8.74,91.49,0.000546,-0.00178,3910.433,3773.833,3943.333,399.5,0
0.1,0.42,-8.73,91.33,-0.00273,-0.00534,3746.333,3623.633,3749.333,397.1,0
0.12,-9.68,-8.91,91.15,-0.01147,-0.01158,3569.233,3517.933,3572.533,399.5,0
0.14,-22.23,-9.36,90.96,-0.00928,-0.0098,3469.733,3418.433,3479.933,399.5,0
0.16,-35.62,-10.07,90.75,-0.00273,-0.00712,3392.133,3298.433,3395.833,401.9,0
0.18,-46.52,-11,90.53,-0.00055,-0.00356,3215.033,3192.633,3234.533,404.3,0
0.2,-54.14,-12.09,90.3,-0.00055,-0.00356,3044.433,3007.833,3033.633,404.3,0
0.22,-57.43,-13.24,90.03,-0.00273,-0.00891,2837.733,2829.233,2808.833,401.9,0
0.24,-56.4,-14.37,89.74,-0.00491,-0.0098,2646.333,2680.833,2632.033,404.3,0
0.26,-52.9,-15.42,89.44,-0.0071,-0.00801,2475.733,2538.633,2446.633,404.3,0
0.28,-49.41,-16.41,89.1,-0.00819,-0.00891,2290.933,2396.433,2261.233,404.3,0
0.3,-47.35,-17.36,88.75,-0.01256,-0.01069,2153.033,2242.933,2110.133,392.2,0
0.32,-51.67,-18.39,88.39,-0.00819,-0.00801,1995.533,2099.133,1938.433,387.4,0
0.34,-63.2,-19.66,87.99,-0.00601,-0.00445,1817.233,1963.233,1744.433,385,0
0.36,-78.84,-21.23,87.58,-0.00382,-0.00534,1654.333,1829.033,1598.533,387.4,0
0.38,-94.28,-23.12,87.11,-0.00601,-0.00623,1549.433,1739.133,1485.333,394.6,0
0.4,-107.45,-25.27,86.61,-0.00273,-0.00801,1429.133,1633.333,1385.833,397.1,0
0.42,-116.51,-27.59,86.05,-0.01038,-0.0098,1471.833,1690.233,1432.133,397.1,0
0.44,-118.36,-29.97,85.45,-0.00491,-0.00801,1501.433,1734.533,1449.333,401.9,0
0.46,-111.57,-32.19,84.81,-0.0071,-0.00623,1515.633,1763.033,1480.233,401.9,0
