time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,51.6,-17.59,65.27,-0.06897,-0.03257,-251.733,-322.833,-223.833,1314.6,0
0.02,52.64,-16.54,64.94,-0.06897,-0.03257,-251.733,-322.833,-223.833,1314.6,0
0.04,53.68,-15.47,64.63,-0.05104,0.013323,-114.033,-430.633,-343.233,1321.8,0
0.06,55.55,-14.36,64.35,-0.02621,-0.02961,-97.3333,-310.833,-381.933,1304.8,0
0.08,58.47,-13.19,64.08,0.092422,0.167283,-307.733,-262.833,-92.8333,1292.7,0
0.1,62.42,-11.94,63.84,-0.02759,-0.11103,-359.733,-184.233,-129.733,1285.4,0
0.12,66.37,-10.61,63.63,-0.02207,0.19393,-227.433,-180.133,-224.333,1273.3,0
0.14,67.83,-9.25,63.45,0.034486,0.217616,-236.533,-130.833,-261.133,1266,0
0.16,60.13,-8.05,63.28,-0.03587,0.113989,-310.633,-60.2333,-206.133,1256.3,0
0.18,47.65,-7.1,63.14,0.114493,0,-247.033,-126.733,-227.833,1253.8,0
0.2,34.33,-6.41,63.01,0.096561,0.284233,-162.633,-303.533,-115.033,1249,0
0.22,22.89,-5.95,62.89,0.071731,-0.02073,-249.733,-246.233,-115.933,1244.1,0
0.24,14.36,-5.67,62.78,-0.02069,0.100666,-217.333,-154.433,-182.133,1232,0
0.26,8.95,-5.49,62.67,0.144841,-0.03849,95.5667,78.3667,143.7667,1227.1,0
0.28,5.62,-5.38,62.56,0.063454,0.019245,279.8667,237.9667,199.6667,1222.3,0
0.3,4.16,-5.29,62.46,-0.08277,0.047372,327.8667,462.7667,205.4667,1215,0
0.32,3.75,-5.22,62.35,0.001379,0.189489,474.5667,496.1667,423.4667,1202.8,0
0.34,3.75,-5.14,62.25,0.092422,-0.00888,616.0667,509.4667,507.7667,1198,0
0.36,3.95,-5.06,62.15,-0.22071,0.019245,714.6667,669.0667,677.3667,1193.1,0
0.38,4.37,-4.98,62.05,0.07311,-0.06514,862.6667,893.8667,754.1667,1185.8,0
0.4,5.83,-4.86,61.95,0.031727,-0.0903,1104.167,1111.967,795.8667,1181,0
0.42,7.7,-4.71,61.86,-0.07725,0.042931,1388.467,1110.767,908.6667,1176.1,0
0.44,10.82,-4.49,61.77,-0.04,0.007402,1359.867,1286.267,1164.367,1176.1,0
