time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,24.03,-40.65,8.91,,,,,,,0
0.02,25.26,-40.15,8.11,-0.00093,-0.00595,3272.433,3328.933,3343.333,90.4,0
0.04,26.28,-39.62,7.32,-0.00093,-0.00046,3303.033,3328.933,3343.333,90.4,0
0.06,27.51,-39.07,6.53,-0.00279,0.001372,3347.333,3371.433,3441.733,85.6,0
0.08,28.73,-38.5,5.77,-0.01396,0.005032,3357.333,3411.933,3408.233,92.8,0
0.1,30.57,-37.88,5.01,-0.01489,0.011436,3432.233,3439.433,3492.433,88,0
0.12,32.62,-37.23,4.26,0,-0.00229,3447.533,3498.933,3520.933,88,0
0.14,34.45,-36.54,3.54,-0.00186,0.001372,3501.833,3537.233,3543.033,90.4,0
0.16,35.89,-35.83,2.82,-0.01396,0.001372,3600.433,3618.033,3620.833,88,0
0.18,37.31,-35.08,2.11,0.00093,0.002287,3646.333,3662.633,3720.733,88,0
0.2,38.33,-34.32,1.42,0.004652,-0.00686,3722.833,3722.133,3749.233,88,0
0.22,39.56,-33.52,0.76,-0.00093,0.001372,3746.533,3745.633,3785.633,90.4,0
0.24,40.58,-32.7,0.1,0.003722,0.005032,3807.733,3805.133,3799.933,90.4,0
0.26,41.81,-31.87,-0.53,-0.00186,-0.00137,3846.733,3873.133,3907.633,92.8,0
0.28,43.24,-31.01,-1.16,0.008374,-0.0032,3870.433,3941.233,3986.833,95.1,0
0.3,44.67,-30.11,-1.76,0.004652,-0.01235,3901.033,4015.633,4001.133,95.1,0
0.32,46.31,-29.19,-2.34,0.009304,-0.00503,3938.533,4021.933,4021.833,92.8,0
0.34,47.94,-28.23,-2.91,0,-0.01144,4006.533,4102.733,4042.433,90.4,0
0.36,49.98,-27.23,-3.45,0.003722,-0.00869,3975.933,4132.433,4113.833,90.4,0
0.38,51.62,-26.19,-3.98,-0.00093,-0.00869,4052.433,4147.333,4156.633,90.4,0
0.4,52.23,-25.15,-4.48,0.005582,-0.00137,4105.133,4198.333,4220.033,88,0
0.42,53.46,-24.08,-4.96,0.005582,-0.0032,4159.533,4221.733,4199.433,90.4,0
0.44,54.27,-23,-5.42,-0.00372,-0.00046,4205.333,4251.433,4227.933,90.4,0
0.46,55.29,-21.89,-5.85,0.003722,-0.0032,4220.633,4311.033,4242.233,90.4,0
0.48,56.31,-20.76,-6.28,-0.00279,-0.0032,4191.633,4328.033,4229.433,95.1,0
0.5,57.14,-19.62,-6.67,0.007443,-0.00412,4169.533,4321.733,4251.533,97.5,0
0.52,58.16,-18.46,-7.03,0.003722,-0.00778,4222.233,4313.233,4315.033,95.1,0
0.54,59.39,-17.28,-7.38,0.005582,-0.00686,4230.633,4366.333,4294.333,97.5,0
0.56,60.41,-16.07,-7.7,0.009304,-0.00503,4305.533,4364.133,4392.733,92.8,0
0.58,61.43,-14.84,-7.99,-0.00093,0.000457,4320.833,4364.133,4364.233,92.8,0
0.6,62.86,-13.58,-8.27,0.00093,0.000457,4314.033,4387.633,4372.033,95.1,0
0.62,64.69,-12.29,-8.51,0.002791,0.000457,4382.033,4364.133,4392.733,92.8,0
0.64,66.74,-10.95,-8.73,-0.00186,-0.0032,4397.333,4468.333,4392.733,92.8,0
0.66,68.38,-9.59,-8.93,-0.00837,-0.00229,4375.233,4462.033,4372.033,95.1,0
0.68,69.4,-8.19,-9.08,-0.00279,0.000457,4390.433,4491.733,4414.933,95.1,0
0.7,70.01,-6.8,-9.22,0.00093,-0.00503,4414.233,4515.133,4451.233,97.5,0
0.72,70.42,-5.38,-9.33,-0.00372,0.004117,4466.933,4521.533,4486.233,95.1,0
0.74,70.42,-3.98,-9.41,0.003722,-0.00503,4497.533,4581.033,4529.033,95.1,0
0.76,69.6,-2.58,-9.47,-0.0121,-0.00503,4512.833,4625.633,4529.033,95.1,0
0.78,70.62,-1.17,-9.49,-0.00279,-0.00137,4535.033,4632.033,4549.733,92.8,0
0.8,71.85,0.27,-9.48,0,-0.00869,4550.233,4646.833,4578.233,92.8,0
0.82,73.69,1.74,-9.45,-0.00279,0.005947,4618.333,4638.333,4613.133,90.4,0
0.84,72.67,3.19,-9.38,-0.00837,0.001372,4604.633,4744.733,4600.333,95.1,0
0.86,73.08,4.66,-9.29,-0.00651,-0.00137,4650.433,4804.233,4657.433,95.1,0
0.88,73.48,6.12,-9.16,0.003722,-0.00503,4733.833,4780.833,4735.233,92.8,0
0.9,73.48,7.59,-9.02,0.006513,-0.00229,4720.133,4827.633,4736.633,97.5,0
0.92,73.69,9.06,-8.84,0.003722,0.002287,4779.733,4884.933,4735.233,92.8,0
0.94,73.28,10.53,-8.62,0.004652,0.000457,4772.833,4923.233,4785.833,95.1,0
0.96,70.62,11.94,-8.39,-0.00186,-0.00229,4817.133,4906.133,4827.233,90.4,0
0.98,68.17,13.31,-8.12,0.00093,-0.00412,4869.833,4927.333,4890.633,88,0
1,65.92,14.62,-7.83,-0.00093,-0.00046,4929.533,4984.733,4917.733,83.2,0
1.02,64.08,15.91,-7.5,-0.01116,-0.00046,4960.033,5029.333,4917.733,83.2,0
1.04,64.08,17.19,-7.16,-0.00465,-0.00046,4937.933,5037.833,4911.333,85.6,0
