time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-0.06,0,-6,-0.379,-0.193,66.1,99.4,-397.3,186,0
0.02,-0.06,0,-6,-0.315,-0.318,43,91.2,65.1,183.2,0
0.04,0.35,0,-6,-0.396,-0.713,66.1,42.1,26.4,186,0
0.06,0.35,0.01,-6,-0.498,0.251,30.4,64.6,36.5,188.8,0
0.08,0.56,0.02,-6,-0.962,-0.049,22,128,107.9,186,0
0.1,0.35,0.03,-6,-0.021,-0.224,80.9,56.4,42.7,186,0
0.12,0.35,0.04,-6,-4.464,0.067,-139.9,-0.8,10.1,186,0
0.14,0.15,0.04,-6,-0.621,-0.13,-7.4,85.1,59,186,0
0.16,0.15,0.04,-6,0.277,0.314,95.6,85.1,59,186,0
0.18,-0.27,0.04,-6,-0.281,0.233,51.4,70.7,42.7,186,0
0.2,0.77,0.05,-5.99,-0.443,0.103,22,99.4,75.3,186,0
0.22,-0.48,0.04,-5.99,-0.277,-0.179,1,64.6,69.1,188.8,0
0.24,-0.48,0.03,-5.99,0.038,-0.323,-36.9,99.4,75.3,186,0
0.26,-0.27,0.03,-5.99,-0.511,0.081,66.1,56.4,42.7,186,0
0.28,-0.06,0.03,-5.99,0.072,0.327,22,99.4,75.3,186,0
0.3,0.15,0.03,-5.99,-0.447,0.242,7.3,113.7,75.3,186,0
0.32,0.35,0.04,-5.99,-0.115,0.135,1,107.6,85.4,188.8,0
0.34,-0.27,0.03,-5.99,0.085,-0.103,51.4,99.4,91.6,186,0
0.36,-0.27,0.03,-5.99,0.191,-0.372,66.1,56.4,42.7,186,0
0.38,-0.27,0.02,-5.99,0.021,-0.121,51.4,70.7,42.7,186,0
0.4,0.35,0.03,-5.99,-0.072,-0.7,30.4,78.9,52.8,188.8,0
0.42,0.15,0.03,-5.99,-0.289,0.009,36.7,85.1,75.3,186,0
0.44,0.15,0.03,-5.99,-0.247,-0.161,89.2,36,36.5,188.8,0
0.46,0.35,0.04,-5.99,0.157,-0.278,36.7,85.1,75.3,186,0
0.48,0.35,0.05,-5.99,0.391,-0.072,45.1,64.6,36.5,188.8,0
0.5,-0.06,0.05,-5.98,0.098,-0.646,15.7,7.3,4,188.8,0
0.52,-0.06,0.05,-5.98,0.936,-0.552,45.1,64.6,52.8,188.8,0
0.54,-0.06,0.04,-5.98,-0.251,-0.525,45.1,64.6,52.8,188.8,0
0.56,0.15,0.05,-5.98,0.583,0.179,30.4,78.9,69.1,188.8,0
0.58,0.35,0.05,-5.98,-0.128,0.359,-43.2,107.6,101.7,188.8,0
0.6,0.35,0.06,-5.98,-0.587,-0.027,51.4,42.1,26.4,186,0
0.62,0.15,0.06,-5.98,-0.085,0.39,30.4,78.9,36.5,188.8,0
0.64,0.56,0.08,-5.98,-0.502,0.081,-7.4,113.7,107.9,186,0
0.66,0.56,0.09,-5.97,-0.294,-0.022,30.4,50.3,36.5,188.8,0
0.68,0.56,0.1,-5.97,-0.064,-0.179,22,85.1,75.3,186,0
0.7,0.56,0.11,-5.97,0.174,0.058,45.1,64.6,52.8,188.8,0
0.72,0.35,0.12,-5.97,-0.209,-0.004,51.4,56.4,59,186,0
0.74,0.77,0.13,-5.97,-0.157,-0.242,-7.4,85.1,75.3,186,0
0.76,0.56,0.14,-5.96,-0.111,-0.211,66.1,42.1,26.4,186,0
0.78,0.56,0.15,-5.96,0.004,0.09,1,107.6,85.4,188.8,0
0.8,0.56,0.17,-5.96,-0.085,-0.036,36.7,42.1,59,186,0
0.82,0.56,0.18,-5.95,-0.055,-0.036,22,70.7,59,186,0
0.84,0.35,0.18,-5.95,-0.2,0.202,7.3,70.7,42.7,186,0
0.86,0.56,0.2,-5.95,-0.009,-0.085,66.1,56.4,42.7,186,0
0.88,0.35,0.2,-5.94,-0.277,-0.112,36.7,56.4,42.7,186,0
0.9,0.35,0.21,-5.94,0.077,-0.054,36.7,70.7,59,186,0
0.92,0.35,0.22,-5.93,-0.089,-0.027,7.3,85.1,75.3,186,0
0.94,0.35,0.22,-5.93,-0.081,-0.13,36.7,56.4,42.7,186,0
0.96,0.15,0.23,-5.92,0.396,-0.13,51.4,56.4,42.7,186,0
0.98,0.35,0.23,-5.92,0.021,0.175,15.7,50.3,20.3,188.8,0
1,0.35,0.24,-5.91,0.37,-0.013,22,70.7,59,186,0
1.02,0.35,0.25,-5.91,0.034,-0.094,36.7,56.4,42.7,186,0
1.04,-0.06,0.25,-5.9,-0.064,0.076,36.7,42.1,26.4,186,0
1.06,-0.06,0.25,-5.9,0.021,-0.063,22,85.1,75.3,186,0
1.08,-0.27,0.24,-5.89,-0.064,0.022,22,70.7,59,186,0
1.1,-0.06,0.24,-5.89,-0.349,-0.274,36.7,56.4,42.7,186,0
1.12,0.15,0.24,-5.89,-0.081,-0.318,36.7,70.7,42.7,186,0
1.14,-0.06,0.24,-5.88,-0.034,-0.175,15.7,50.3,36.5,188.8,0
1.16,0.15,0.24,-5.88,-0.081,0.009,22,85.1,75.3,186,0
1.18,0.15,0.25,-5.87,-0.128,-0.103,30.4,50.3,36.5,188.8,0
1.2,0.15,0.25,-5.87,-0.013,0.166,36.7,56.4,42.7,186,0
1.22,0.35,0.26,-5.86,0.021,-0.112,1,64.6,52.8,188.8,0
1.24,0.15,0.26,-5.86,0.047,0.045,36.7,56.4,42.7,186,0
1.26,0.35,0.27,-5.85,-0.2,-0.081,1,78.9,52.8,188.8,0
1.28,0.35,0.27,-5.84,-0.077,-0.063,36.7,70.7,42.7,186,0
1.3,1.4,0.3,-5.84,-0.157,-0.067,22,56.4,42.7,186,0
1.32,4.32,0.39,-5.83,-0.119,-0.036,1,50.3,36.5,188.8,0
1.34,6.61,0.52,-5.82,-0.085,-0.031,1,64.6,52.8,188.8,0
1.36,5.57,0.63,-5.81,-0.026,-0.054,1,64.6,36.5,188.8,0
1.38,2.86,0.69,-5.79,-0.03,-0.112,30.4,50.3,36.5,188.8,0
1.4,-0.27,0.68,-5.78,-0.111,-0.009,45.1,64.6,52.8,188.8,0
1.42,-3.61,0.61,-5.77,-0.153,-0.081,24.1,44.2,30.4,191.6,0
1.44,-4.65,0.52,-5.76,-0.111,0.013,15.7,50.3,36.5,188.8,0
1.46,-4.65,0.42,-5.75,-0.009,-0.143,30.4,36,36.5,188.8,0
1.48,-3.82,0.35,-5.74,-0.123,-0.112,30.4,64.6,36.5,188.8,0
1.5,-2.15,0.31,-5.74,0.051,-0.094,45.1,36,20.3,188.8,0
1.52,-0.27,0.3,-5.73,0.123,-0.202,30.4,50.3,36.5,188.8,0
1.54,1.19,0.32,-5.72,-0.115,0,30.4,78.9,36.5,188.8,0
1.56,3.48,0.39,-5.72,-0.026,-0.161,15.7,64.6,36.5,188.8,0
1.58,5.99,0.51,-5.71,0.047,-0.09,30.4,50.3,52.8,188.8,0
1.6,8.28,0.68,-5.69,0.017,-0.018,1,78.9,69.1,188.8,0
1.62,7.03,0.82,-5.68,-0.013,-0.067,15.7,64.6,52.8,188.8,0
1.64,4.74,0.91,-5.66,-0.038,-0.085,15.7,64.6,69.1,188.8,0
1.66,2.65,0.97,-5.64,-0.034,-0.063,36.7,56.4,42.7,186,0
1.68,1.61,1,-5.62,0.4,-0.063,-7.4,85.1,59,186,0
1.7,1.81,1.04,-5.6,0.251,-0.161,7.3,56.4,42.7,186,0
1.72,3.07,1.1,-5.58,-0.026,0.009,36.7,70.7,59,186,0
1.74,4.32,1.18,-5.55,-0.162,-0.036,36.7,56.4,42.7,186,0
1.76,4.11,1.27,-5.53,-0.2,-0.054,-13.8,64.6,52.8,188.8,0
1.78,3.48,1.34,-5.5,-0.064,-0.063,36.7,70.7,59,186,0
1.8,2.02,1.38,-5.47,0.017,-0.17,45.1,64.6,36.5,188.8,0
1.82,-0.06,1.37,-5.44,0,-0.126,30.4,50.3,52.8,188.8,0
1.84,-1.94,1.34,-5.42,-0.128,-0.126,22,56.4,42.7,186,0
1.86,-2.98,1.28,-5.39,-0.06,-0.054,15.7,64.6,52.8,188.8,0
1.88,-1.94,1.24,-5.37,-0.106,-0.587,51.4,42.1,26.4,186,0
1.9,-1.52,1.21,-5.34,-0.026,0.529,22,70.7,42.7,186,0
1.92,-2.98,1.15,-5.32,-0.502,0.318,-7.4,70.7,42.7,186,0
1.94,-5.28,1.04,-5.3,-0.438,0.022,9.3,44.2,30.4,191.6,0
1.96,-5.07,0.94,-5.28,-0.128,0.251,30.4,78.9,69.1,188.8,0
1.98,-3.4,0.87,-5.26,-0.502,0.507,15.7,50.3,36.5,188.8,0
2,-2.98,0.81,-5.25,-0.949,0.274,30.4,50.3,36.5,188.8,0
2.02,-2.98,0.75,-5.23,0.609,-0.462,66.1,42.1,26.4,186,0
2.04,-2.36,0.71,-5.22,0.034,-0.489,-22.1,70.7,42.7,186,0
2.06,-0.48,0.7,-5.2,-0.528,0.031,-51.6,70.7,59,186,0
2.08,-0.06,0.69,-5.19,-0.438,-0.121,28.3,91.2,81.4,183.2,0
2.1,-0.48,0.69,-5.18,-0.349,-0.067,5.2,83,55,180.3,0
2.12,-0.06,0.68,-5.16,0.14,-0.121,19.9,68.7,55,180.3,0
2.14,0.77,0.7,-5.15,-0.098,-0.143,11.6,74.8,44.8,177.5,0
2.16,0.35,0.71,-5.13,-0.179,0.049,17.9,66.6,51,174.7,0
2.18,0.15,0.71,-5.12,-0.468,-0.022,-11.5,109.6,99.9,174.7,0
2.2,-0.27,0.7,-5.11,0.34,-0.655,53.7,72.8,57.1,171.9,0
2.22,0.35,0.71,-5.09,0.834,0.323,45.3,64.6,14.4,169.1,0
2.24,0.15,0.71,-5.08,0.243,-0.628,-5.2,87.1,40.8,171.9,0
2.26,-0.48,0.7,-5.06,-0.132,-0.556,36.9,85.1,69.4,166.2,0
2.28,-0.27,0.7,-5.05,0.353,0.336,-0.9,48.2,26.7,163.4,0
2.3,0.35,0.71,-5.04,-0.596,-0.686,7.5,-15.2,-28.3,166.2,0
2.32,0.35,0.71,-5.02,0.043,0.704,13.8,62.6,59.3,163.4,0
2.34,-0.27,0.71,-5.01,0.719,0.413,22.2,13.5,-12,166.2,0
2.36,-0.48,0.7,-4.99,-0.613,-0.422,79,25.7,16.6,160.6,0
2.38,-0.27,0.69,-4.98,0.4,0.552,-38.7,111.6,98,160.6,0
2.4,-0.69,0.68,-4.97,0.081,-0.09,-30.4,76.9,59.3,163.4,0
2.42,-0.9,0.66,-4.95,1.587,-0.767,64.3,40.1,16.6,160.6,0
2.44,-0.9,0.64,-4.94,2.889,-0.179,-0.9,134.1,124.5,163.4,0
2.46,-0.69,0.63,-4.93,2.085,-1.054,-0.9,134.1,108.2,163.4,0
2.48,-0.9,0.61,-4.92,1.404,0.067,95.8,128,118.3,166.2,0
2.5,-1.11,0.59,-4.9,-2.872,1.637,89.4,78.9,63.3,169.1,0
2.52,-0.69,0.58,-4.89,0.664,-1.054,-64.1,72.8,57.1,171.9,0
2.54,-1.52,0.54,-4.88,0.311,-0.126,3.2,52.3,18.4,174.7,0
2.56,-1.52,0.51,-4.87,2.532,0.888,114.6,-11.1,-20.3,177.5,0
2.58,-1.52,0.48,-4.86,0.889,0.493,41,117.8,77.4,177.5,0
2.6,-0.9,0.47,-4.85,1.14,-0.094,64.1,54.4,22.4,180.3,0
2.62,-0.48,0.46,-4.84,-0.14,2.256,-163,305.9,277,183.2,0
2.64,-0.48,0.45,-4.83,0.174,-3.686,66.1,13.5,10.1,186,0
2.66,-0.48,0.44,-4.82,-0.374,-0.43,-36.9,113.7,91.6,186,0
2.68,-0.9,0.42,-4.82,-0.089,-1.614,59.8,78.9,36.5,188.8,0
2.7,-0.48,0.41,-4.81,-0.821,-0.269,118.7,-64.2,-28.6,188.8,0
2.72,-0.06,0.41,-4.8,0.115,0.695,32.4,123.9,89.4,194.4,0
2.74,-0.48,0.4,-4.79,-1.106,-0.296,32.4,9.4,-40.9,194.4,0
2.76,-0.27,0.39,-4.78,-0.779,1.399,-3.3,60.5,50.7,197.2,0
2.78,-0.06,0.39,-4.78,-1.391,1.103,-9.7,168.9,191.2,200.1,0
2.8,0.15,0.4,-4.77,-1.047,0.305,19.8,68.7,60.8,200.1,0
2.82,0.15,0.4,-4.76,-0.14,-1.466,-9.7,154.6,142.3,200.1,0
2.84,-0.06,0.4,-4.75,-1.243,-0.39,42.9,-37.7,-75.7,202.9,0
2.86,0.15,0.4,-4.74,0.698,-0.265,122.8,54.4,44.5,200.1,0
2.88,-0.06,0.4,-4.74,0.187,-0.637,28.2,48.2,22.1,202.9,0
2.9,0.56,0.41,-4.73,-0.566,-0.117,42.9,19.6,-26.8,202.9,0
2.92,0.35,0.42,-4.72,0.111,-1.049,-24.4,11.4,12,200.1,0
2.94,0.77,0.43,-4.71,0.196,-1.166,11.4,74.8,50.7,197.2,0
2.96,0.56,0.44,-4.7,-0.902,0.839,55.5,103.5,115.9,197.2,0
2.98,0.35,0.45,-4.69,1.681,-1.3,26.1,17.6,34.4,197.2,0
3,0.35,0.46,-4.68,0.132,-0.04,38.8,87.1,95.6,191.6,0
3.02,0.56,0.47,-4.67,4.481,0.955,141.8,130.1,128.2,191.6,0
3.04,0.56,0.48,-4.67,-0.579,-0.928,-57.9,50.3,36.5,188.8,0
3.06,0.35,0.49,-4.66,0.132,0.265,-34.8,29.8,-18.5,191.6,0
3.08,0.15,0.49,-4.65,0.66,0.583,36.7,85.1,42.7,186,0
3.1,0.15,0.49,-4.64,-0.319,-0.013,13.6,62.6,32.5,183.2,0
3.12,-0.06,0.49,-4.63,-1.991,-0.108,34.7,68.7,87.6,180.3,0
3.14,0.15,0.49,-4.62,0.485,-0.152,49.4,40.1,22.4,180.3,0
3.16,0.15,0.5,-4.61,0.391,-1.605,99.9,3.2,28.5,177.5,0
3.18,-1.11,0.48,-4.6,-1.323,-0.117,26.3,17.6,-20.3,177.5,0
3.2,-1.11,0.45,-4.59,0.4,1.744,-49.4,216,187.5,171.9,0
3.22,-1.11,0.43,-4.58,2.387,0.247,142,-27.4,24.5,171.9,0
3.24,-1.11,0.41,-4.57,-1.545,-1.888,127.2,-41.8,-73.2,171.9,0
3.26,-1.31,0.38,-4.56,1.009,-0.717,74.7,64.6,63.3,169.1,0
3.28,-1.94,0.34,-4.56,0.753,-0.767,104.1,-107.2,-67.1,169.1,0
3.3,-1.73,0.31,-4.55,0.613,-1.206,60,-7,-67.1,169.1,0
3.32,-1.73,0.27,-4.54,-0.332,0.771,-43,121.9,63.3,169.1,0
3.34,-1.52,0.24,-4.54,-0.647,0,60,36,47,169.1,0
3.36,-1.31,0.22,-4.54,-0.14,-3.336,148.3,7.3,14.4,169.1,0
3.38,-0.9,0.2,-4.53,-1.549,-0.507,30.6,21.7,-50.8,169.1,0
3.4,-0.48,0.19,-4.53,-0.766,1.408,-146,150.5,79.6,169.1,0
3.42,-0.06,0.19,-4.52,-0.379,0.242,60,136.2,144.8,169.1,0
3.44,-0.69,0.18,-4.52,-0.26,0.839,-34.6,72.8,106,171.9,0
3.46,-0.69,0.16,-4.52,-0.468,0.39,3.2,81,99.9,174.7,0
3.48,-0.06,0.16,-4.51,-0.498,-1.897,91.5,-19.3,2.1,174.7,0
3.5,0.56,0.17,-4.51,0.213,-2.641,129.3,-11.1,12.3,177.5,0
3.52,0.56,0.18,-4.51,-0.881,-1.439,-62,103.5,126.3,177.5,0
3.54,0.35,0.19,-4.5,-1.098,-2.247,5.2,-17.2,-59.1,180.3,0
3.56,-0.06,0.19,-4.5,0.698,1.534,-38.9,183.2,103.9,180.3,0
3.58,0.56,0.2,-4.5,0.447,2.758,-60,220,211.8,183.2,0
3.6,0.77,0.22,-4.49,0.736,-0.87,1,36,36.5,188.8,0
3.62,0.56,0.23,-4.49,1.689,0.83,95.6,70.7,26.4,186,0
3.64,0.77,0.24,-4.48,-0.928,-0.466,45.1,36,4,188.8,0
3.66,0.77,0.26,-4.48,-0.574,-0.61,53.5,44.2,30.4,191.6,0
3.68,0.77,0.27,-4.47,1.417,-1.547,-64.2,-13.1,-148.8,191.6,0
3.7,0.56,0.28,-4.47,1.532,0.117,-123.1,144.4,79.3,191.6,0
3.72,0.77,0.3,-4.46,-0.626,-0.39,-11.7,38,-8.3,194.4,0
3.74,0.77,0.32,-4.45,0.766,1.498,-76.9,160.7,99.6,197.2,0
3.76,0.98,0.34,-4.45,-0.162,-0.354,11.4,103.5,115.9,197.2,0
3.78,0.35,0.34,-4.44,1.494,-1.776,158.6,3.3,18.1,197.2,0
3.8,-0.06,0.34,-4.43,-1.587,-0.327,19.8,68.7,44.5,200.1,0
3.82,-0.48,0.33,-4.43,-0.46,-0.148,-39.1,83,28.3,200.1,0
3.84,-0.06,0.33,-4.42,-0.643,-0.112,-39.1,126,77.1,200.1,0
3.86,-0.27,0.32,-4.41,-0.34,1.251,5.1,68.7,44.5,200.1,0
3.88,-0.48,0.31,-4.41,0.345,0.395,-9.7,68.7,28.3,200.1,0
3.9,-0.48,0.31,-4.4,-0.434,-0.695,-9.7,54.4,-4.3,200.1,0
3.92,-0.48,0.3,-4.39,0.57,-1.305,93.4,-45.8,-69.5,200.1,0
3.94,-0.9,0.28,-4.39,-0.511,-1.099,49.2,11.4,-20.6,200.1,0
3.96,-0.69,0.26,-4.38,-0.157,0.135,5.1,25.8,-4.3,200.1,0
3.98,-0.69,0.25,-4.38,-0.264,2.628,-18,89.2,50.7,197.2,0
4,-0.69,0.24,-4.37,0.038,1.601,-26.4,138.2,89.4,194.4,0
4.02,0.15,0.24,-4.37,0.213,0.677,120.7,38,40.5,194.4,0
4.04,-0.06,0.24,-4.36,-0.332,0.309,3,23.7,8,194.4,0
4.06,0.35,0.25,-4.36,0.14,-0.027,-34.8,158.7,128.2,191.6,0
4.08,-0.27,0.24,-4.35,-0.885,-0.471,30.4,-7,4,188.8,0
4.1,0.15,0.24,-4.35,0.319,-1.202,-28.5,93.2,69.1,188.8,0
4.12,0.35,0.25,-4.34,-0.047,1.085,30.4,64.6,52.8,188.8,0
4.14,0.56,0.26,-4.34,0.319,-0.265,22,70.7,75.3,186,0
4.16,0.35,0.27,-4.33,-0.255,-0.193,22,27.8,10.1,186,0
4.18,0.35,0.28,-4.33,0.277,-0.009,7.3,85.1,75.3,186,0
4.2,0.56,0.29,-4.32,-0.438,-0.735,-15.8,62.6,48.8,183.2,0
4.22,0.15,0.29,-4.32,0.302,-0.744,78.8,25.7,6.1,180.3,0
4.24,0.15,0.29,-4.31,0.196,-1.081,19.9,11.4,6.1,180.3,0
