time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,39.36,27.04,24.44,-0.131,0.07,12458.2,12422.1,12440.6,30.2,0
0.02,40.56,27.85,25,0.366,0.05,12449.6,12443.2,12432.1,33.3,0
0.04,39.16,28.63,25.57,0.277,0.11,12538,12398.3,12530.7,33.3,0
0.06,38.96,29.41,26.16,0.127,-0.005,12466.9,12356.1,12435.1,27.2,0
0.08,39.36,30.2,26.76,-0.432,-0.075,12443.5,12332.3,12440.6,30.2,0
0.1,38.16,30.96,27.38,-0.113,-0.045,12369.8,12287.4,12327.9,30.2,0
0.12,38.36,31.73,28.02,-0.23,0.02,12222.5,12122.9,12215.1,30.2,0
0.14,36.56,32.46,28.67,-0.526,0.14,12057.8,12015.5,12028.9,36.3,0
0.16,34.97,33.16,29.33,-0.164,-0.105,12024.8,11817.5,11998.2,27.2,0
0.18,34.17,33.84,30.01,-0.305,0.055,11775.3,11758.5,11758.2,42.3,0
0.2,33.77,34.52,30.7,0.211,-0.05,11706.7,11629.2,11623.3,30.2,0
0.22,33.37,35.19,31.4,-0.014,-0.15,11535.9,11410.9,11530.2,33.3,0
0.24,32.77,35.84,32.12,-0.296,-0.1,11424.2,11357.2,11352.6,36.3,0
0.26,31.98,36.48,32.85,0.488,0.015,11435.3,11264,11321.8,27.2,0
0.28,31.38,37.11,33.59,0.225,-0.1,11232.6,11117.9,11239.8,36.3,0
0.3,32.17,37.75,34.34,0.291,0.02,11081.7,10934.9,10983.7,27.2,0
0.32,30.58,38.36,35.11,0.15,0.035,10866.7,10716.6,10679.2,30.2,0
0.34,31.18,38.99,35.89,-0.033,-0.045,10660.4,10522.1,10566.4,30.2,0
0.36,29.78,39.58,36.68,-0.521,0,10493.2,10427,10405.4,42.3,0
0.38,28.78,40.16,37.48,-0.07,-0.125,10424.6,10297.7,10312.8,30.2,0
0.4,26.59,40.69,38.3,-0.028,-0.11,10350.9,10237.9,10214.2,30.2,0
0.42,26.59,41.22,39.12,-0.376,0.13,10266.1,10151.6,10075.8,39.3,0
0.44,24.19,41.7,39.96,-0.103,0.3,10209.7,9989.7,10107,33.3,0
0.46,23.2,42.17,40.8,0.178,0.08,10110.1,10023.1,9982.7,42.3,0
0.48,23,42.63,41.65,-0.131,0.01,10188.8,9998.5,10016.9,30.2,0
0.5,23,43.09,42.51,0.188,0.255,10110.1,10023.1,10010.8,42.3,0
0.52,23.99,43.57,43.39,-0.399,-0.07,10201,10085.6,10112.5,36.3,0
0.54,23,44.03,44.27,-0.103,0.105,10175.1,10104.1,10030.5,45.4,0
0.56,23.99,44.51,45.16,-0.028,-0.09,10371.8,10169.2,10233.8,33.3,0
0.58,22.6,44.96,46.06,-0.272,0.005,10296.6,10152.5,10145.7,54.4,0
0.6,23,45.42,46.96,0.117,-0.06,10430.7,10244,10247.9,33.3,0
0.62,21,45.84,47.88,0,-0.215,10366.7,10208.8,10270,45.4,0
0.64,20,46.24,48.81,-0.099,-0.265,10405.8,10308.2,10278.1,57.4,0
0.66,18.81,46.62,49.74,-0.502,0.535,10555.7,10415.6,10520.7,51.4,0
0.68,17.21,46.96,50.68,-0.408,0.05,10709.2,10571.3,10554.4,54.4,0
0.7,16.81,47.3,51.62,-0.3,0,10847.9,10667.3,10813.6,57.4,0
0.72,16.41,47.63,52.58,0.047,-0.025,10860.1,10799.2,10768.3,63.5,0
0.74,17.21,47.97,53.54,-0.244,-0.045,11049.2,10856.4,10976.6,69.5,0
0.76,16.21,48.29,54.5,0.704,0.175,10985.1,10940.9,11027,81.6,0
0.78,18.01,48.65,55.47,0.122,0.11,11162,11105.4,11111.5,81.6,0
0.8,17.61,49.01,56.45,-0.512,0.085,11338.8,11165.3,11308.8,81.6,0
