time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,90.88,-29.68,44.71,-0.42,0.03,3843.8,3914.3,3914.8,1182.7,0
0.02,89.48,-27.89,44.15,0.226,-0.04,3942.8,3941.5,3942.5,1168,0
0.04,86.89,-26.15,43.63,-0.082,-0.255,3794.7,3807.4,3849.3,1179.7,0
0.06,84.09,-24.47,43.14,-0.041,-0.03,3774.3,3801.3,3783.7,1176.8,0
0.08,78.9,-22.9,42.68,-0.045,-0.06,3716.8,3686.1,3680.1,1176.8,0
0.1,74.1,-21.41,42.25,0.128,0.07,3653.3,3608,3614.6,1173.8,0
0.12,70.31,-20.01,41.85,0.041,-0.095,3667.7,3550.4,3570.2,1173.8,0
0.14,66.71,-18.67,41.48,-0.189,-0.15,3552.8,3536,3510.9,1173.8,0
0.16,63.32,-17.41,41.13,0.004,-0.09,3489.3,3472.3,3504.6,1170.9,0
0.18,61.12,-16.18,40.8,0.288,0.245,3431.9,3457.9,3489.8,1170.9,0
0.2,59.32,-15,40.5,-0.247,-0.005,3454.6,3451.8,3424.3,1168,0
0.22,57.33,-13.85,40.23,0.021,0.16,3512,3451.8,3439.1,1168,0
0.24,55.53,-12.74,39.97,0.062,-0.155,3468.9,3480.6,3468.7,1168,0
0.26,52.93,-11.68,39.74,-0.074,-0.05,3555.1,3523.8,3513.1,1168,0
0.28,49.34,-10.69,39.53,-0.074,0.06,3569.5,3538.2,3498.3,1168,0
0.3,45.34,-9.79,39.33,0.177,0.04,3532.4,3472.3,3504.6,1170.9,0
0.32,40.95,-8.97,39.15,0.012,-0.005,3450,3375.3,3360.7,1179.7,0
0.34,36.35,-8.24,38.99,0.095,0.05,3394.9,3334.4,3303.7,1173.8,0
0.36,32.76,-7.59,38.83,0.012,0.075,3308.7,3233.6,3214.8,1173.8,0
0.38,29.96,-6.99,38.69,-0.062,0.01,3187.8,3213.1,3164.1,1170.9,0
0.4,27.56,-6.44,38.56,0.021,-0.065,3153,3192.6,3143,1168,0
0.42,26.37,-5.91,38.45,0.041,-0.015,3138.6,3163.8,3128.2,1168,0
0.44,24.77,-5.41,38.34,-0.053,-0.15,3210.4,3221.4,3202.2,1168,0
0.46,22.77,-4.96,38.24,0.025,-0.125,3233.1,3258.6,3240.3,1165,0
0.48,20.97,-4.54,38.15,-0.012,-0.03,3169.6,3166.1,3145.2,1162.1,0
0.5,18.38,-4.17,38.07,0.045,0.04,3218.8,3273,3284.7,1165,0
0.52,14.98,-3.87,37.99,0.025,0.055,3233.1,3345,3284.7,1165,0
0.54,11.39,-3.64,37.91,-0.062,-0.135,3342,3425.3,3411.7,1162.1,0
0.56,7.39,-3.5,37.84,-0.016,0.015,3364.6,3376,3360.9,1159.1,0
0.58,4.99,-3.4,37.78,-0.07,0.05,3422.1,3433.6,3449.8,1159.1,0
0.6,3.99,-3.32,37.71,0.074,0,3524.9,3479.1,3526,1153.2,0
0.62,4.59,-3.22,37.65,-0.041,-0.065,3617.1,3557.1,3561.9,1156.2,0
0.64,7.99,-3.06,37.58,-0.053,-0.035,3611,3579.9,3555.6,1153.2,0
0.66,12.78,-2.81,37.53,-0.021,-0.115,3561.9,3588.2,3608.5,1150.3,0
0.68,18.18,-2.45,37.48,0.016,0.005,3756.9,3754.9,3779.8,1147.4,0
0.7,22.97,-1.99,37.44,-0.037,-0.095,4046.4,3930,3959.7,1141.5,0
0.72,27.36,-1.44,37.41,0.004,-0.04,4198.3,4125.5,4131,1138.5,0
0.74,30.56,-0.83,37.39,0.004,-0.075,4284.5,4269.5,4279,1138.5,0
0.76,31.76,-0.19,37.39,-0.037,0.01,4399.4,4413.5,4427.1,1138.5,0
0.78,31.16,0.43,37.4,0.107,-0.035,4600.4,4615.1,4649.2,1138.5,0
0.8,29.56,1.02,37.42,-0.004,-0.005,4666.2,4681.1,4761.3,1135.6,0
0.82,27.56,1.57,37.45,-0.016,-0.035,4818.1,4775.8,4858.6,1132.7,0
0.84,25.77,2.09,37.49,-0.029,-0.04,4941.3,4942.5,5044.8,1129.7,0
0.86,25.57,2.6,37.54,0.004,-0.025,5199.8,5144.1,5163.2,1129.7,0
0.88,28.36,3.17,37.61,0.021,0.025,5331.3,5247.2,5313.4,1123.8,0
0.9,35.15,3.87,37.69,-0.004,0.02,5491.5,5350.2,5434,1117.9,0
0.92,44.14,4.75,37.78,-0.099,-0.11,5729.6,5617.8,5709,1115,0
0.94,53.93,5.83,37.9,0.058,-0.075,5936.7,5811,5937.4,1117.9,0
0.96,64.32,7.12,38.04,0.053,-0.06,6146,6049.8,6168,1115,0
0.98,74.1,8.6,38.21,0,0.005,6232.2,6150.6,6271.6,1115,0
1,82.69,10.25,38.42,-0.053,-0.08,6439.3,6372.7,6485.2,1117.9,0
1.02,89.08,12.04,38.66,-0.025,-0.065,6574.6,6494,6609.9,1120.9,0
1.04,93.88,13.91,38.94,0.082,0.005,6586.6,6477.3,6652.2,1126.8,0
1.06,97.47,15.86,39.25,-0.037,0,6576.1,6481.1,6597.1,1135.6,0
1.08,100.07,17.86,39.61,-0.012,0.005,6573.8,6450.1,6580.1,1141.5,0
1.1,102.47,19.91,40.01,-0.123,-0.045,6565.5,6499.4,6660.4,1144.4,0
1.12,104.66,22.01,40.45,0.029,-0.005,6583.6,6474.4,6590.5,1153.2,0
1.14,107.26,24.15,40.93,-0.062,-0.04,6589.6,6494.9,6670.9,1156.2,0
1.16,109.66,26.34,41.46,-0.173,0.21,6662.9,6611.7,6746.9,1170.9,0
1.18,110.26,28.55,42.03,-0.128,-0.025,6781.6,6687.5,6869.4,1179.7,0
1.2,110.86,30.77,42.65,-0.251,-0.085,6879.8,6771.7,6970.9,1185.6,0
1.22,108.66,32.94,43.3,0.025,-0.065,6935,6798.2,6998.3,1191.5,0
1.24,104.07,35.02,44,-0.082,0.135,7096.7,6974.9,7194.9,1200.3,0
1.26,96.08,36.94,44.74,-0.132,0.16,7129.2,6949.9,7095.4,1209.1,0
1.28,86.49,38.67,45.52,0.255,-0.185,6983.3,6890.1,7048.8,1215,0
1.3,75.5,40.18,46.32,-0.226,0.275,6857.9,6721.1,6875.3,1223.9,0
1.32,63.12,41.45,47.15,-0.198,0.28,6730.1,6636.3,6788.4,1238.6,0
1.34,50.13,42.45,48,0.082,-0.205,6619,6539.3,6659.3,1247.4,0
1.36,38.15,43.21,48.86,0.045,0.25,6473.1,6321,6449.9,1253.3,0
1.38,27.36,43.76,49.74,-0.148,-0.545,6275.9,6180.9,6306,1262.1,0
1.4,17.78,44.11,50.62,-0.181,0.1,6256.9,6133.2,6301.6,1273.9,0
1.42,10.39,44.32,51.51,0,0.07,6182.9,6145.3,6299.4,1279.8,0
1.44,3.8,44.4,52.39,-0.144,-0.2,6252.4,6143.1,6297.2,1285.6,0
1.46,-1.6,44.37,53.28,-0.14,0.07,6164,6097.6,6235.9,1291.5,0
1.48,-6.79,44.23,54.17,0.062,-0.095,6284.9,6074.9,6257,1294.5,0
1.5,-11.58,44,55.05,-0.091,0.11,6190.4,6066.6,6174.5,1297.4,0
1.52,-16.18,43.67,55.92,-0.004,-0.14,6133,6037.8,6174.5,1297.4,0
1.54,-20.97,43.26,56.78,-0.074,-0.005,6075.5,6023.4,6144.8,1297.4,0
1.56,-25.57,42.74,57.64,-0.07,-0.195,6081.6,5928.7,6047.5,1300.3,0
1.58,-29.76,42.15,58.48,0.095,-0.165,5946.3,5879.4,5982,1297.4,0
1.6,-32.56,41.5,59.31,-0.247,-0.03,5897.2,5801.3,5872,1294.5,0
1.62,-33.76,40.82,60.13,0.111,0.17,5848,5694.4,5850.9,1291.5,0
1.64,-33.36,40.16,60.93,-0.14,-0.1,5819.3,5723.2,5821.3,1291.5,0
1.66,-30.96,39.54,61.72,-0.128,0.05,5792.9,5696.7,5823.5,1285.6,0
1.68,-26.77,39,62.5,0.078,-0.22,5764.2,5667.8,5823.5,1285.6,0
1.7,-20.97,38.58,63.27,0.103,-0.005,5827.6,5803.5,5874.2,1288.6,0
1.72,-14.18,38.3,64.04,-0.284,-0.255,5959.2,5906.6,6054.1,1282.7,0
1.74,-6.99,38.16,64.8,0,-0.45,6074,5949.8,6068.9,1282.7,0
1.76,0.6,38.17,65.57,-0.292,-0.155,6162.5,6009.6,6189.5,1276.8,0
1.78,7.59,38.32,66.33,0.103,-0.185,6199.5,6090,6242.4,1273.9,0
1.8,13.98,38.6,67.11,-0.251,-0.61,6388.5,6164.2,6348.2,1268,0
1.82,19.77,39,67.89,-0.074,0.29,6445.9,6250.6,6407.4,1268,0
1.84,25.17,39.5,68.68,0.658,-0.245,6448.2,6296.1,6468.8,1262.1,0
1.86,29.36,40.09,69.48,-0.041,0.04,6497.3,6330.9,6564,1265,0
1.88,33.56,40.76,70.29,0.041,-0.16,6451.9,6400.7,6502.6,1270.9,0
1.9,37.55,41.51,71.12,-0.152,0.03,6443.6,6349.2,6479.3,1273.9,0
1.92,41.55,42.34,71.97,-0.16,-0.14,6466.3,6371.9,6472.9,1270.9,0
1.94,44.34,43.23,72.83,0.152,-0.05,6478.4,6384.1,6604,1276.8,0
1.96,46.74,44.16,73.72,-0.152,0.04,6521.5,6456.1,6633.6,1276.8,0
1.98,48.94,45.14,74.62,0.193,0.38,6642.4,6519.7,6684.4,1279.8,0
2,50.93,46.16,75.54,0.605,-0.235,6613.7,6606.1,6802.8,1279.8,0
2.02,52.53,47.21,76.49,-0.016,0.255,6767.1,6702.5,6828,1291.5,0
2.04,53.53,48.28,77.45,-0.412,-0.345,6830.6,6737.3,6893.6,1294.5,0
2.06,53.53,49.35,78.44,0.111,-0.45,6882,6702.5,6872.5,1291.5,0
2.08,52.73,50.41,79.45,0.033,0.16,6847.2,6667.6,6836.5,1288.6,0
2.1,50.73,51.42,80.48,0.136,0.305,6898.6,6690.3,6904.2,1285.6,0
2.12,47.94,52.38,81.52,0.078,-0.505,6884.2,6690.3,6904.2,1285.6,0
2.14,43.94,53.26,82.59,-0.383,-0.18,6878.2,6698.6,6853.5,1282.7,0
2.16,39.55,54.05,83.67,0.58,-0.505,6726.3,6632.7,6800.6,1285.6,0
2.18,34.95,54.75,84.76,-0.086,-0.1,6668.8,6618.3,6711.8,1285.6,0
2.2,30.56,55.36,85.87,-0.107,-0.37,6554,6416.7,6608.1,1285.6,0
2.22,26.57,55.89,86.99,-0.996,-0.36,6447.4,6367.4,6572.2,1282.7,0
2.24,22.97,56.35,88.12,0.79,-0.075,6321.9,6270.4,6428.3,1291.5,0
2.26,19.57,56.74,89.25,0.111,-0.71,6361.2,6309.8,6379.8,1282.7,0
2.28,16.18,57.07,90.39,0.103,-0.655,6283.4,6202.9,6403.1,1279.8,0
2.3,13.18,57.33,91.54,0.502,0.225,6294,6285.5,6428.5,1270.9,0
2.32,9.79,57.52,92.69,-0.037,0.5,6253.2,6244.5,6401.1,1265,0
2.34,5.79,57.64,93.84,-0.012,0.535,6212.4,6131.6,6270,1259.2,0
2.36,1.6,57.67,95,-0.354,-0.145,6202.6,6049.7,6185.6,1247.4,0
2.38,-2.6,57.62,96.15,0.37,0.08,6044.6,5963.3,6111.5,1247.4,0
2.4,-6.79,57.48,97.3,2.881,0.33,6014.4,5846.5,5991.2,1232.7,0
2.42,-10.79,57.27,98.44,0.255,1.46,5990.2,5822.2,5936.3,1220.9,0
2.44,-14.38,56.98,99.58,-0.074,-0.45,5879.9,5769,5881.4,1209.1,0
2.46,-17.18,56.64,100.72,0.021,0.195,5746.9,5707.6,5818.1,1200.3,0
2.48,-19.18,56.25,101.84,-0.033,0.51,5582.9,5629.5,5708.1,1197.4,0
2.5,-20.17,55.85,102.96,0.819,-0.66,5515.6,5547.6,5712.5,1185.6,0
2.52,-20.57,55.44,104.07,0.407,-0.055,5618.4,5405.8,5566.6,1179.7,0
2.54,-20.37,55.03,105.17,-0.749,-0.245,5505.8,5451.3,5628,1173.8,0
2.56,-20.17,54.63,106.26,-0.07,0.525,5431.7,5506.7,5522.2,1179.7,0
2.58,-19.77,54.23,107.34,-0.198,-0.905,5614.6,5459.6,5532.9,1170.9,0
2.6,-19.57,53.84,108.42,0.066,0.06,5539.1,5455.8,5543.5,1162.1,0
2.62,-19.37,53.45,109.49,-0.041,-0.285,5549.7,5452,5539.4,1153.2,0
2.64,-18.98,53.07,110.55,-0.296,-0.325,5523.2,5425.4,5452.8,1147.4,0
2.66,-18.78,52.7,111.61,-0.029,0.14,5375.8,5349.6,5463.4,1138.5,0
2.68,-18.38,52.33,112.65,0.531,0.615,5421.2,5337.4,5436,1132.7,0
2.7,-17.58,51.98,113.69,-0.177,-0.045,5530,5259.3,5459.3,1129.7,0
2.72,-17.18,51.64,114.73,0.3,-0.975,5567.1,5382.9,5453,1126.8,0
2.74,-15.98,51.32,115.75,0.342,0.155,5532.3,5362.4,5505.9,1123.8,0
2.76,-14.98,51.02,116.77,-0.453,0.005,5466.6,5354.1,5497.4,1126.8,0
2.78,-13.58,50.75,117.79,-0.305,0.215,5409.1,5325.2,5541.8,1126.8,0
2.8,-12.18,50.5,118.8,-0.305,-0.5,5466.6,5339.7,5467.8,1126.8,0
2.82,-11.19,50.28,119.8,-0.025,0.935,5480.9,5397.3,5482.6,1126.8,0
2.84,-10.19,50.07,120.8,-0.156,1.005,5581.4,5411.7,5512.2,1126.8,0
2.86,-9.59,49.88,121.8,0.165,0.62,5499,5458.7,5634.8,1135.6,0
2.88,-9.19,49.7,122.8,-0.045,-0.765,5564.8,5438.2,5598.8,1132.7,0
2.9,-8.79,49.52,123.79,-0.444,0.57,5628.3,5415.5,5560.7,1135.6,0
2.92,-8.19,49.36,124.77,0.391,-0.595,5521.7,5452.6,5613.7,1132.7,0
2.94,-7.79,49.2,125.76,-0.272,-0.415,5521.7,5423.8,5584,1132.7,0
2.96,-6.99,49.06,126.74,-0.132,0.16,5487,5432.1,5592.5,1129.7,0
2.98,-5.99,48.94,127.72,0.399,-0.095,5604.1,5434.4,5535.5,1123.8,0
3,-4.99,48.84,128.69,1.909,-2.295,5581.4,5426.1,5645.4,1126.8,0
3.02,-3.8,48.77,129.67,-0.053,0.345,5618.5,5477.6,5698.3,1123.8,0
3.04,-2.4,48.72,130.64,0.412,-0.49,5813.5,5471.5,5662.4,1120.9,0
3.06,-1,48.7,131.62,0.082,-0.17,5678.2,5422.2,5685.7,1117.9,0
3.08,0.2,48.7,132.59,-0.033,-0.86,5735.6,5321.4,5611.7,1117.9,0
3.1,1.4,48.73,133.57,0.103,0.405,5483.2,5442.7,5647.6,1120.9,0
3.12,2.2,48.78,134.54,-1.193,-0.72,5729.6,5416.1,5531.4,1115,0
3.14,2.4,48.82,135.52,0.3,0.035,5459,5591.2,5696.4,1109.1,0
3.16,2.2,48.87,136.5,0.267,0.185,5524.8,5513.1,5719.7,1106.2,0
3.18,1.8,48.9,137.47,0.247,-0.04,5584.5,5472.2,5647.8,1100.3,0
3.2,0.6,48.92,138.45,0.086,0.3,5586.8,5445.6,5590.8,1094.4,0
3.22,-1.8,48.88,139.43,-0.868,-1.14,5515,5431.2,5487.2,1094.4,0
3.24,-5.59,48.77,140.41,-0.177,-0.37,5508.9,5353.1,5466.1,1091.5,0
3.26,-10.19,48.56,141.38,-0.021,0.215,5468.1,5355.4,5379.4,1085.6,0
3.28,-15.38,48.26,142.34,-0.165,0.215,5378.2,5337.1,5434.5,1076.8,0
