time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-4.19,-41.33,81.67,0.087,-0.316,-1371.7,-1448.9,-1213.5,1245.7,0
0.02,-12.38,-41.58,80.84,-0.211,0.02,-1355.7,-1375.4,-1168.2,1240,0
0.04,-19.11,-41.96,80,-0.165,0.055,-1379.7,-1600.9,-1280.1,1248.5,0
0.06,-26.14,-42.49,79.15,0.537,-0.265,-1495.3,-1402.1,-1400.1,1259.8,0
0.08,-30.82,-43.1,78.29,0.008,-0.083,-1367.9,-1415,-1266.8,1254.1,0
0.1,-38.14,-43.87,77.41,0.215,0.024,-1495.3,-1459.7,-1370.7,1259.8,0
0.12,-45.17,-44.77,76.52,0.153,-0.573,-1539.1,-1417.9,-1269.5,1265.4,0
0.14,-50.43,-45.78,75.6,0.099,0.178,-1491.5,-1425.8,-1424,1268.3,0
0.16,-56,-46.9,74.66,-0.182,-0.209,-1611.2,-1402.8,-1429.4,1290.9,0
0.18,-58.63,-48.07,73.7,-0.165,-0.186,-1567.4,-1415.8,-1325.4,1285.2,0
0.2,-61.85,-49.31,72.72,-0.062,-0.024,-1663.1,-1484.3,-1482.7,1299.3,0
0.22,-65.07,-50.61,71.7,-0.087,-0.075,-1556,-1516,-1514.7,1310.6,0
0.24,-66.53,-51.94,70.67,0.004,-0.253,-1480.5,-1523.9,-1493.3,1313.4,0
0.26,-67.7,-53.29,69.6,-0.132,0.158,-1600.2,-1529.7,-1645.3,1336,0
0.28,-65.36,-54.6,68.51,0.322,0.103,-1516.7,-1529.7,-1528,1336,0
0.3,-63.02,-55.86,67.39,-0.306,0.067,-1671.9,-1603.2,-1602.6,1341.7,0
0.32,-58.63,-57.03,66.25,-0.302,-0.186,-1692.1,-1622,-1621.3,1358.6,0
0.34,-51.9,-58.07,65.09,-0.025,-0.103,-1453.5,-1663.8,-1458.7,1353,0
0.36,-46.34,-59,63.91,-0.26,0.111,-1593,-1575.2,-1602.6,1372.8,0
0.38,-40.19,-59.8,62.71,-0.029,-0.067,-1390.2,-1682.5,-1565.3,1369.9,0
0.4,-33.75,-60.48,61.5,-0.004,0.099,-1617,-1570.2,-1685.2,1381.2,0
0.42,-29.36,-61.06,60.28,0.037,-0.289,-1525.5,-1619.9,-1530.7,1378.4,0
0.44,-22.92,-61.52,59.05,-0.112,0.269,-1434,-1698.4,-1493.3,1375.6,0
0.46,-16.48,-61.85,57.81,0.054,-0.221,-1549.6,-1528.4,-1584,1386.9,0
0.48,-10.63,-62.06,56.57,-0.277,0.901,-1453.9,-1632.8,-1368.1,1372.8,0
0.5,-4.19,-62.15,55.33,0.021,-0.209,-1648.7,-1661.6,-1397.4,1372.8,0
0.52,1.67,-62.12,54.09,-0.405,0.901,-1636.9,-1504.6,-1501.3,1378.4,0
0.54,6.64,-61.98,52.85,1.112,-0.81,-1465.7,-1559.3,-1440,1367.1,0
0.56,12.79,-61.73,51.61,-0.822,-0.443,-1465.7,-1472.9,-1469.4,1367.1,0
0.58,17.18,-61.38,50.39,-0.12,-0.253,-1442,-1447,-1677.2,1378.4,0
0.6,23.62,-60.91,49.17,0.806,-0.289,-1346.3,-1551.4,-1520,1364.3,0
0.62,28.6,-60.34,47.96,-0.616,0,-1374.2,-1436.1,-1695.9,1364.3,0
0.64,34.45,-59.65,46.77,0.186,0.182,-1338.3,-1428.2,-1512,1361.5,0
0.66,37.67,-58.9,45.59,0.025,-0.071,-1286.5,-1519.7,-1517.3,1353,0
0.68,41.48,-58.07,44.43,-0.31,-0.573,-1453.5,-1519.7,-1605.3,1353,0
0.7,42.06,-57.22,43.28,0.169,-0.107,-1329.9,-1422.4,-1389.4,1338.9,0
0.72,43.82,-56.35,42.16,-0.446,0.632,-1560.6,-1516.8,-1368.1,1341.7,0
0.74,44.7,-55.45,41.05,0.021,0.091,-1381.4,-1448.3,-1298.8,1327.6,0
0.76,44.11,-54.57,39.96,0.12,-0.455,-1600.2,-1299.2,-1322.8,1336,0
0.78,43.82,-53.7,38.88,-0.438,-0.063,-1476.7,-1432.4,-1224.2,1321.9,0
0.8,42.65,-52.84,37.83,-0.05,-0.047,-1500.7,-1369.8,-1365.4,1330.4,0
0.82,39.72,-52.05,36.79,-0.678,-0.166,-1321.5,-1503,-1120.2,1316.3,0
0.84,37.38,-51.3,35.76,-0.401,-0.051,-1504.5,-1403.6,-1341.4,1321.9,0
0.86,33.28,-50.64,34.75,0.145,-0.134,-1377.2,-1445.4,-1354.8,1316.3,0
0.88,31.52,-50,33.75,-0.124,0.174,-1476.7,-1346,-1370.7,1321.9,0
0.9,29.18,-49.42,32.76,-0.128,-0.111,-1377.2,-1416.6,-1384.1,1316.3,0
0.92,28.01,-48.86,31.78,-0.145,0.241,-1393.2,-1432.4,-1370.7,1321.9,0
0.94,26.55,-48.33,30.81,-0.041,-0.079,-1385.2,-1597.4,-1274.8,1319.1,0
0.96,25.38,-47.82,29.86,-0.157,-0.083,-1464.9,-1390.7,-1445.4,1327.6,0
0.98,23.91,-47.34,28.91,0.025,-0.178,-1281.8,-1461.3,-1077.6,1321.9,0
1,22.16,-46.9,27.97,0.012,-0.19,-1469.1,-1480,-1477.4,1338.9,0
1.02,20.69,-46.49,27.04,0.562,-0.221,-1425.2,-1435.3,-1402.7,1333.2,0
1.04,18.65,-46.11,26.12,-0.153,-0.075,-1568.6,-1409.4,-1405.4,1344.5,0
1.06,16.01,-45.79,25.2,-0.033,-0.063,-1532.7,-1545.6,-1338.8,1341.7,0
1.08,14.55,-45.5,24.29,-0.153,0.071,-1465.3,-1561.5,-1354.8,1347.3,0
1.1,11.62,-45.27,23.39,0.277,0,-1393.6,-1488,-1338.8,1341.7,0
1.12,9.57,-45.08,22.49,-0.124,-0.126,-1580.8,-1593.2,-1386.7,1358.6,0
1.14,8.4,-44.91,21.59,0.066,0.119,-1628.5,-1585.2,-1378.7,1355.8,0
1.16,9.86,-44.71,20.7,0.045,-0.308,-1497.3,-1593.2,-1269.5,1358.6,0
1.18,11.62,-44.48,19.81,-0.145,-0.134,-1533.1,-1572.3,-1277.5,1361.5,0
1.2,15.43,-44.17,18.92,0.198,-0.024,-1648.7,-1546.4,-1397.4,1372.8,0
1.22,21.87,-43.74,18.05,-0.178,-0.051,-1485.5,-1637.9,-1285.5,1364.3,0
1.24,24.5,-43.25,17.18,-0.182,-0.043,-1545.4,-1554.3,-1376.1,1375.6,0
1.26,27.43,-42.7,16.33,0,-0.004,-1421.8,-1428.2,-1218.8,1361.5,0
1.28,30.65,-42.08,15.49,-0.05,0.04,-1537.4,-1488.7,-1397.4,1372.8,0
1.3,33.87,-41.41,14.66,-0.19,-0.095,-1449.6,-1457,-1336.1,1361.5,0
1.32,35.92,-40.69,13.84,-0.058,-0.071,-1465.7,-1472.9,-1322.8,1367.1,0
1.34,40.01,-39.89,13.05,-0.091,-0.099,-1616.6,-1485.8,-1394.7,1361.5,0
1.36,42.06,-39.05,12.27,-0.066,-0.008,-1553,-1420.3,-1328.1,1358.6,0
1.38,45.28,-38.14,11.5,-0.008,-0.059,-1401.6,-1495.9,-1229.5,1344.5,0
1.4,47.04,-37.2,10.76,-0.145,-0.099,-1576.6,-1619.1,-1325.4,1347.3,0
1.42,50.26,-36.2,10.04,-0.124,-0.063,-1512.9,-1467.1,-1346.8,1344.5,0
1.44,54.06,-35.11,9.33,-0.074,-0.075,-1345.5,-1555.6,-1114.9,1324.7,0
1.46,59.63,-33.92,8.65,0.066,-0.012,-1472.9,-1485,-1306.8,1330.4,0
1.48,66.06,-32.6,8,0.037,-0.107,-1381,-1508.1,-1301.4,1307.8,0
1.5,71.33,-31.17,7.38,-0.074,0.071,-1372.9,-1384.9,-1264.1,1305,0
1.52,77.48,-29.62,6.79,-0.025,0.008,-1368.7,-1410.8,-1144.2,1293.7,0
1.54,80.7,-28.01,6.23,0.004,-0.032,-1416.4,-1374,-1194.8,1290.9,0
1.56,83.04,-26.35,5.7,-0.132,-0.107,-1320.7,-1276.7,-1096.2,1276.7,0
1.58,83.33,-24.68,5.21,0.017,0.016,-1324.5,-1397,-1101.6,1268.3,0
1.6,83.33,-23.02,4.75,0.029,-0.036,-1352.3,-1281.8,-1189.5,1268.3,0
1.62,84.51,-21.33,4.32,-0.178,-0.047,-1184.9,-1312.7,-1016.3,1248.5,0
1.64,84.51,-19.64,3.93,0.021,-0.032,-1276.4,-1205.4,-1200.2,1251.3,0
1.66,85.97,-17.92,3.57,-0.124,-0.008,-1236.4,-1309.8,-1160.2,1237.2,0
1.68,85.68,-16.2,3.24,-0.021,0.016,-1244.4,-1260.1,-1138.9,1240,0
1.7,84.8,-14.51,2.95,0.037,-0.032,-1276,-1380.4,-1232.1,1231.5,0
1.72,83.63,-12.83,2.7,-0.054,-0.142,-1176.5,-1278.1,-1069.6,1225.9,0
1.74,81.29,-11.21,2.47,-0.178,0.079,-1220.4,-1178.7,-1173.5,1231.5,0
1.76,80.41,-9.6,2.28,-0.041,-0.115,-1180.3,-1369.6,-1162.9,1217.4,0
1.78,82.16,-7.96,2.12,-0.021,0.067,-1224.2,-1270.1,-1178.8,1223.1,0
1.8,81.29,-6.33,2,-0.182,0.063,-1255.8,-1332.8,-1213.5,1214.6,0
1.82,79.82,-4.73,1.9,0.004,-0.036,-1255.8,-1332.8,-1184.2,1214.6,0
1.84,73.68,-3.26,1.84,-0.124,0.016,-1196.3,-1212.5,-1237.5,1223.1,0
1.86,62.84,-2,1.8,-0.004,0.091,-1156.3,-1288.1,-1109.5,1208.9,0
1.88,47.04,-1.06,1.77,-0.045,-0.15,-1084.6,-1329.9,-1064.2,1203.3,0
1.9,29.18,-0.48,1.76,-0.103,-0.004,-1200.1,-1361.6,-1184.2,1214.6,0
1.92,11.04,-0.26,1.76,-0.066,-0.004,-1140.3,-1416.4,-1064.2,1203.3,0
1.94,-2.14,-0.3,1.75,0.033,0.091,-1211.9,-1345.8,-1168.2,1208.9,0
1.96,-10.04,-0.5,1.74,0.017,-0.059,-834.5,-924.3,-797.7,1223.1,0
1.98,-11.5,-0.73,1.73,-0.066,-0.162,-791.1,-762.2,-808.4,1237.2,0
2,-10.33,-0.94,1.71,-0.095,0.04,-488.7,-709.6,-461.9,1228.7,0
2.02,-4.77,-1.04,1.69,0.029,-0.024,-604.2,-597.3,-493.9,1240,0
2.04,-0.67,-1.05,1.67,0.021,0.016,-552.4,-602.3,-528.5,1231.5,0
2.06,3.72,-0.97,1.65,-0.045,-0.02,-596.2,-647,-632.5,1237.2,0
2.08,6.35,-0.85,1.63,0.029,-0.028,-787.3,-670.8,-744.4,1245.7,0
2.1,12.79,-0.59,1.62,-0.087,-0.051,-795.3,-678.7,-869.7,1248.5,0
2.12,19.52,-0.2,1.62,-0.07,-0.016,-743.4,-770.2,-845.7,1240,0
2.14,19.82,0.2,1.62,-0.041,-0.067,-767.4,-707.5,-899,1248.5,0
2.16,15.72,0.51,1.63,-0.07,-0.047,-671.7,-725.5,-800.4,1234.4,0
2.18,8.4,0.68,1.64,-0.05,-0.043,-723.6,-720.5,-765.7,1242.8,0
2.2,5.77,0.79,1.66,-0.091,-0.02,-425,-500,-453.9,1225.9,0
2.22,5.47,0.9,1.68,-0.017,-0.016,-238.2,-190.9,-198.1,1228.7,0
2.24,8.99,1.08,1.7,0.004,-0.059,-198.6,-5,-155.4,1234.4,0
2.26,11.33,1.31,1.73,-0.186,-0.012,108,194.6,193.7,1214.6,0
