time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-5.8409,0,0,0,0,-166.9,201.6,-307.2,152.2,0
0.2,-5.8409,0,0,0,0,165.2,-4.9,28.8,155,0
0.4,-5.0065,0,0,0,0,-125,56.4,-403.1,166.2,0
0.6,-4.5893,0,0,0,0,5.2,-17.2,-433.9,180.3,0
0.8,-4.7979,0,0,0,0,55.7,17.6,-411.4,177.5,0
1,-5.0065,0,0,0,0,36.9,42.1,-370.5,166.2,0
1.2,-4.5893,0,0,0,0,36.9,42.1,-386.8,166.2,0
1.4,-5.0065,0,0,0,0,30.6,50.3,-393,169.1,0
1.6,-5.0065,0,0,0,0,43,62.6,-374.8,183.2,0
1.8,-4.5893,0,0,0,0,5.2,54.4,-368.7,180.3,0
2,-4.7979,0,0,0,0,15.8,78.9,-344.1,169.1,0
2.2,-4.5893,0,0,0,0,30.6,64.6,-360.4,169.1,0
2.4,-5.2151,0,0,0,0,62,52.3,-372.7,174.7,0
2.6,-1.6688,0,0,0,0,32.6,66.6,-372.7,174.7,0
2.8,-7.3011,0,0,0,0,9.5,44.2,-399.1,171.9,0
3,-4.5893,0,0,0,0,30.6,93.2,-344.1,169.1,0
3.2,-2.086,0,0,0,0,9.5,115.7,-301.4,171.9,0
3.4,-4.5893,0,0,0,0,9.5,87.1,-333.9,171.9,0
3.6,-5.6323,0,0,0,0,9.5,115.7,-333.9,171.9,0
3.8,-4.5893,0,0,0,0,-43,150.5,-295.2,169.1,0
4,-5.4237,0,0,0,0,83.1,87.1,-350.2,171.9,0
4.2,-5.4237,0,0,0,0,68.4,72.8,-350.2,171.9,0
4.4,-4.1721,0,0,0,0,9.5,87.1,-333.9,171.9,0
4.6,-5.4237,0,0,0,0,-28.3,136.2,-311.5,169.1,0
4.8,-5.8409,0,0,0,0,-5.2,29.8,-382.8,171.9,0
5,-5.2151,0,0,0,0,32.6,52.3,-356.4,174.7,0
5.2,-4.5893,0,0,0,0,30.6,121.9,-327.8,169.1,0
5.4,-4.7979,0,0,0,0,68.4,15.5,-415.4,171.9,0
5.6,-5.0065,0,0,0,0,1.1,78.9,-360.4,169.1,0
5.8,-5.2151,0,0,0,0,30.6,64.6,-360.4,169.1,0
6,-5.0065,0,0,0,0,9.5,101.4,-333.9,171.9,0
6.2,-4.3807,0,0,0,0,15.8,78.9,-376.7,169.1,0
6.4,-4.5893,0,0,0,0,9.5,1.2,-431.7,171.9,0
6.6,-5.2151,0,0,0,0,45.3,64.6,-360.4,169.1,0
6.8,-1.4602,0,0,0,0,30.6,50.3,-376.7,169.1,0
7,1.46023,0,0,0,0,36.9,99.4,-337.9,166.2,0
7.2,-0.8344,0,0,0,0,45.3,64.6,-360.4,169.1,0
7.4,-8.97,0,0,0,0,43.2,62.6,-380.7,163.4,0
7.6,-5.0065,0,0,0,0,22.3,27.8,-409,146.5,0
7.8,-5.4237,0,0,0,0,91.6,52.3,-345.9,155,0
8,-6.0495,0,0,0,0,11.6,-11.1,-460.3,177.5,0
8.2,-5.4237,0,0,0,0,64.1,97.3,-368.7,180.3,0
8.4,-4.1721,0,0,0,0,-15.6,91.2,-331.8,163.4,0
8.6,-6.0495,0,0,0,0,-19.7,158.7,-323.5,152.2,0
8.8,-6.0495,0,0,0,0,-30.4,205.7,-250.3,163.4,0
9,-4.5893,0,0,0,0,-32.6,117.8,-313.6,177.5,0
9.2,-4.5893,0,0,0,0,34.7,40.1,-385,180.3,0
9.4,-5.4237,0,0,0,0,30.6,121.9,-311.5,169.1,0
9.6,-4.7979,0,0,0,0,28.5,119.8,-315.5,163.4,0
9.8,-5.2151,0,0,0,0,45.3,107.6,-295.2,169.1,0
10,-5.0065,0,0,0,0,-3.2,89.1,-346.2,177.5,0
10.2,-5.0065,0,0,0,0,43,33.9,-407.4,183.2,0
10.4,-5.0065,0,0,0,0,17.9,52.3,-389,174.7,0
10.6,-4.5893,0,0,0,0,15.8,50.3,-376.7,169.1,0
10.8,-5.2151,0,0,0,0,24.2,58.5,-366.5,171.9,0
11,-3.7549,0,0,0,0,53.7,29.8,-399.1,171.9,0
11.2,-8.7614,0,0,0,0,45.3,64.6,-376.7,169.1,0
11.4,-5.4237,0,0,0,0,30.6,64.6,-360.4,169.1,0
11.6,0.41721,0,0,0,0,1.1,121.9,-295.2,169.1,0
11.8,-4.1721,0,0,0,0,68.4,44.2,-382.8,171.9,0
12,-4.5893,0,0,0,0,24.2,87.1,-350.2,171.9,0
12.2,-4.1721,0,0,0,0,7.5,99.4,-337.9,166.2,0
12.4,-5.2151,0,0,0,0,74.7,93.2,-344.1,169.1,0
12.6,-5.0065,0,0,0,0,1.1,64.6,-360.4,169.1,0
12.8,-4.3807,0,0,0,0,-34.6,101.4,-333.9,171.9,0
13,-4.1721,0,0,0,0,60,93.2,-327.8,169.1,0
13.2,-6.0495,0,0,0,0,74.7,78.9,-376.7,169.1,0
13.4,-5.0065,0,0,0,0,-5.2,87.1,-350.2,171.9,0
13.6,-4.7979,0,0,0,0,22.2,99.4,-354.2,166.2,0
13.8,-5.2151,0,0,0,0,22.2,85.1,-354.2,166.2,0
14,-5.2151,0,0,0,0,38.9,44.2,-382.8,171.9,0
14.2,-4.7979,0,0,0,0,24.2,58.5,-366.5,171.9,0
14.4,-5.2151,0,0,0,0,1.1,64.6,-360.4,169.1,0
14.6,-4.7979,0,0,0,0,45.3,50.3,-376.7,169.1,0
