time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-20.752,0,0,0,0,7296.4,7196.5,6952.5,57.4,0
0.2,-20.552,0,0,0,0,7190.8,7089.1,6864.9,63.5,0
0.4,-23.146,0,0,0,0,7252.2,7136.6,6938.4,57.4,0
0.6,-21.949,0,0,0,0,8094.8,7932.2,7843.3,51.4,0
0.8,-11.174,0,0,0,0,8587.2,8417.1,8285.7,54.4,0
1,0.5986,0,0,0,0,8296,8166.2,7978.2,63.5,0
1.2,11.573,0,0,0,0,8201.5,8025.4,7874,60.5,0
1.4,21.1506,0,0,0,0,8940.8,8701.3,8623.9,54.4,0
1.6,44.2966,0,0,0,0,9702.1,9608.6,9491.5,66.5,0
1.8,44.097,0,0,0,0,9728,9560.2,9489,57.4,0
2,52.8766,0,0,0,0,9182.7,8931.9,8854.9,57.4,0
2.2,48.2873,0,0,0,0,8826.5,8659.9,8513.6,63.5,0
2.4,44.6957,0,0,0,0,9887.5,9781.9,9683.2,63.5,0
2.6,40.3059,0,0,0,0,11407.9,11295.6,11320.9,57.4,0
2.8,31.5264,0,0,0,0,13067,13099.6,13104.9,54.4,0
3,30.9278,0,0,0,0,12430.8,12498.5,12411.4,60.5,0
3.2,23.9441,0,0,0,0,11231.1,11175.9,11165.9,57.4,0
3.4,13.7679,0,0,0,0,11258,11203.2,11162.8,63.5,0
3.6,8.1809,0,0,0,0,12124.9,12128,12103.9,69.5,0
3.8,8.97904,0,0,0,0,12289.6,12414.9,12318.3,63.5,0
4,5.98602,0,0,0,0,11532.9,11601.8,11495,75.6,0
4.2,-0.1995,0,0,0,0,10742.2,10754.4,10683.7,63.5,0
4.4,-5.1879,0,0,0,0,10270.7,10230.7,10204.6,63.5,0
4.6,-11.773,0,0,0,0,10346.9,10427.9,10334.5,57.4,0
4.8,-29.93,0,0,0,0,10361.6,10562.5,10419,57.4,0
5,-44.297,0,0,0,0,9922.1,10161.3,9858.4,51.4,0
5.2,-39.508,0,0,0,0,9285.9,9455.5,9291.7,57.4,0
5.4,-51.28,0,0,0,0,8891.5,9204.6,9139.2,66.5,0
5.6,-51.081,0,0,0,0,9421,9622.7,9548.4,51.4,0
5.8,-48.287,0,0,0,0,9736.6,10017.8,9934.4,54.4,0
6,-45.494,0,0,0,0,9445.4,9781.9,9514.1,63.5,0
6.2,-45.494,0,0,0,0,9044,9344.6,9103,54.4,0
6.4,-42.501,0,0,0,0,9067.4,9353.4,9252.4,51.4,0
6.6,-30.928,0,0,0,0,7989.1,8183.9,7995.3,57.4,0
6.8,-27.137,0,0,0,0,7016.5,7241.4,7008.9,57.4,0
7,-28.733,0,0,0,0,6921.9,7055.7,6763.8,54.4,0
7.2,-26.339,0,0,0,0,7656.2,7816,7564,60.5,0
7.4,-24.543,0,0,0,0,8393,8623.9,8381.3,60.5,0
7.6,-21.35,0,0,0,0,7844.2,7902.3,7716.5,51.4,0
7.8,-22.148,0,0,0,0,6963.6,7053,6732.6,60.5,0
8,-25.939,0,0,0,0,7293.9,7328.5,7020,63.5,0
8.2,-25.341,0,0,0,0,8100.9,8028.1,7834.7,54.4,0
8.4,-22.547,0,0,0,0,8151.2,8049.2,7910.7,57.4,0
8.6,-22.946,0,0,0,0,7397.1,7313.5,7005.9,63.5,0
8.8,-23.745,0,0,0,0,7143,6906.1,6707.4,54.4,0
9,-21.151,0,0,0,0,7909.3,7773.8,7651.5,54.4,0
9.2,-14.366,0,0,0,0,8466.7,8414.4,8184,60.5,0
9.4,-1.5963,0,0,0,0,8372.2,8168.9,8051.6,57.4,0
9.6,9.77717,0,0,0,0,8210.1,8004.3,7882.5,57.4,0
9.8,18.1576,0,0,0,0,8719.8,8521.8,8342,54.4,0
10,36.5148,0,0,0,0,9580.6,9485.4,9334,57.4,0
10.2,43.0994,0,0,0,0,9766.1,9613.9,9539.8,54.4,0
10.4,54.6724,0,0,0,0,9201,9099.9,8913.7,66.5,0
10.6,46.2919,0,0,0,0,8976.4,8722.4,8671.7,57.4,0
10.8,45.4938,0,0,0,0,9654.3,9470.4,9348.1,57.4,0
11,40.5054,0,0,0,0,11095.9,11023.6,10923.3,63.5,0
11.2,32.7236,0,0,0,0,12698.6,12710.6,12738.6,54.4,0
11.4,31.9255,0,0,0,0,12710.8,12782.8,12665.1,60.5,0
11.6,24.1436,0,0,0,0,11557.8,11432.9,11408.4,51.4,0
11.8,14.7655,0,0,0,0,11173.2,11176.7,11080.8,72.6,0
12,11.573,0,0,0,0,11848.5,11937.1,11838.7,78.6,0
12.2,9.17857,0,0,0,0,12380.5,12402.6,12434.1,57.4,0
12.4,4.98835,0,0,0,0,11770.2,11887.8,11808.5,54.4,0
12.6,1.39674,0,0,0,0,10807.3,10910.1,10745.6,66.5,0
12.8,-2.993,0,0,0,0,10244.8,10324,10193,72.6,0
13,-11.174,0,0,0,0,10258.5,10323.2,10249.9,57.4,0
13.2,-26.139,0,0,0,0,10317.4,10442.8,10306.3,57.4,0
13.4,-40.905,0,0,0,0,10157.9,10340.8,10281.1,51.4,0
13.6,-40.505,0,0,0,0,9477.4,9575.2,9686.3,57.4,0
13.8,-48.487,0,0,0,0,8738.1,9183.5,9049.1,63.5,0
14,-49.484,0,0,0,0,9164.4,9481.9,9303.3,48.4,0
14.2,-49.285,0,0,0,0,9766.1,10107.6,9934.4,54.4,0
14.4,-47.689,0,0,0,0,9601.4,9925.4,9790.4,60.5,0
14.6,-46.092,0,0,0,0,9105.5,9302.4,9148.3,48.4,0
14.8,-40.705,0,0,0,0,8793.5,9120.2,8905.7,54.4,0
15,-29.731,0,0,0,0,8098.3,8414.4,8169.9,60.5,0
15.2,-29.332,0,0,0,0,7425.5,7582,7415,48.4,0
15.4,-25.141,0,0,0,0,6822.3,6984.4,6653.6,63.5,0
15.6,-25.74,0,0,0,0,7475.8,7603.1,7462.8,51.4,0
15.8,-21.949,0,0,0,0,8239.6,8468.1,8248.9,57.4,0
16,-20.153,0,0,0,0,8068.8,8279.8,8014.9,60.5,0
16.2,-23.545,0,0,0,0,7231.4,7280.1,6961.1,54.4,0
16.4,-25.54,0,0,0,0,7077.9,7049.5,6856.9,51.4,0
16.6,-24.942,0,0,0,0,7959.6,7959.5,7783.9,57.4,0
16.8,-24.543,0,0,0,0,8256.9,8171.6,8054.7,51.4,0
17,-22.946,0,0,0,0,7629.3,7429.7,7285.2,54.4,0
17.2,-22.348,0,0,0,0,7143,6951,6763.8,54.4,0
17.4,-21.949,0,0,0,0,7673.5,7549.4,7341.5,54.4,0
17.6,-16.561,0,0,0,0,8498.7,8312.3,8172.9,54.4,0
