time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,26.98,40.16,42,-0.305,-0.11,11328.1,11244.5,11216.7,54.4,0
0.02,25.98,40.68,42.82,-0.31,0.12,11237.2,11122.2,11143.2,60.5,0
0.04,23.78,41.15,43.64,0.822,-0.15,11060.3,11092.3,10945.9,60.5,0
0.06,23.58,41.63,44.47,0.066,-0.045,11089.8,11002.5,10988.2,60.5,0
0.08,22.39,42.07,45.31,0.211,-0.33,11016.1,11017.5,10917.7,60.5,0
0.1,23.19,42.54,46.16,-0.864,0.055,11005,11021,10962.5,69.5,0
0.12,22.99,43,47.02,-0.235,-0.36,11134,11017.5,11016.4,60.5,0
0.14,24.18,43.48,47.89,-0.502,-0.295,11023.3,11069.4,10951,78.6,0
0.16,24.18,43.97,48.77,0.385,-0.29,11193,11077.3,11100.9,60.5,0
0.18,23.39,44.43,49.66,0.052,-0.07,11141.1,11144.2,11007.3,78.6,0
0.2,22.79,44.89,50.56,-0.005,0.08,11213.8,11143.3,11106.5,63.5,0
0.22,21.19,45.31,51.47,-0.446,0.14,11226,11245.4,11089.4,69.5,0
0.24,19.2,45.7,52.38,-0.052,0.065,11302.2,11203.2,11162.8,63.5,0
0.26,17.2,46.04,53.3,0.16,-0.31,11361.2,11322.8,11233.3,63.5,0
0.28,16,46.36,54.23,0.211,-0.03,11382,11373.9,11323.4,66.5,0
0.3,14.01,46.64,55.16,-0.075,0.005,11523.3,11517.3,11486.9,63.5,0
0.32,14.61,46.93,56.1,1.296,-0.365,11655.9,11696.8,11599.7,63.5,0
0.34,15.2,47.24,57.04,0.357,0.165,11714.8,11711.8,11684.2,63.5,0
0.36,16.4,47.56,58,-0.831,0.51,11773.8,11801.6,11811,63.5,0
0.38,17.8,47.92,58.95,-1.183,-0.2,11935.9,11936.2,11966.1,63.5,0
0.4,18.6,48.29,59.92,-0.155,-0.7,11983.7,12074.4,11996.8,72.6,0
0.42,19,48.67,60.89,0.638,-0.405,12186.4,12145.7,12191.5,63.5,0
0.44,18.6,49.04,61.87,-0.728,0.23,12139.7,12277.6,12202.6,69.5,0
0.46,17.4,49.39,62.86,-0.423,0.08,12242.8,12337.5,12230.8,69.5,0
0.48,16.2,49.72,63.86,-1.146,-0.165,12272.3,12367.4,12315.3,69.5,0
0.5,14.61,50.01,64.86,0.587,-0.035,12333.8,12400,12388.8,63.5,0
0.52,12.81,50.26,65.86,0.108,-0.375,12312.9,12393.8,12411.4,60.5,0
0.54,12.01,50.5,66.87,-0.254,-0.325,12327.7,12453.7,12383.3,60.5,0
0.56,12.21,50.75,67.89,-1.446,-0.385,12336.3,12417.6,12377.7,57.4,0
0.58,11.41,50.98,68.91,-0.099,0.575,12389.2,12396.5,12428.5,54.4,0
0.6,11.81,51.21,69.93,2.77,0.215,12336.3,12447.5,12377.7,57.4,0
0.62,12.61,51.47,70.96,-0.723,-0.25,12251.5,12376.2,12281.6,66.5,0
0.64,13.61,51.74,71.99,0.587,0.2,12235.7,12315.5,12352.6,51.4,0
0.66,14.21,52.02,73.04,-0.887,0.195,12168.1,12202,12189,54.4,0
0.68,14.01,52.3,74.08,1.371,-0.625,12083.3,12235.4,12092.9,63.5,0
0.7,14.21,52.59,75.13,-0.192,0.475,12117.8,12210.8,12197.5,51.4,0
0.72,13.21,52.85,76.19,0.878,0.165,12073.6,12151,12098.9,51.4,0
0.74,12.21,53.09,77.25,0.535,-0.045,11976.5,12037.4,11991.7,54.4,0
0.76,11.61,53.33,78.32,0.174,0.11,11882,11971.4,11929.8,51.4,0
0.78,10.22,53.53,79.39,0.15,-0.03,11700.1,11861.4,11740.6,63.5,0
0.8,9.22,53.72,80.46,-0.563,0.14,11696.5,11723.3,11709.9,54.4,0
0.82,9.02,53.9,81.54,0,-0.1,11531.9,11586,11467.3,60.5,0
0.84,7.82,54.05,82.62,-0.427,-0.14,11446,11468.9,11414,54.4,0
0.86,7.62,54.21,83.71,0.352,-0.325,11342.9,11364.2,11343.5,54.4,0
0.88,7.82,54.36,84.79,0.526,-0.465,11213.8,11248,11148.7,63.5,0
0.9,6.62,54.49,85.88,-0.155,0.175,11089.8,11167.1,11072.8,60.5,0
0.92,6.62,54.63,86.98,-0.338,0.2,11018.7,11154.8,11146.2,54.4,0
0.94,7.42,54.78,88.07,-0.164,-0.15,10895.7,11029.8,10914.7,66.5,0
0.96,6.42,54.9,89.17,-0.469,-0.42,10906.9,10936.5,10884,57.4,0
0.98,7.02,55.04,90.27,0.873,-0.025,10847.9,10906.6,10813.6,57.4,0
1,7.22,55.19,91.37,-0.211,0.055,10769.2,10886.3,10723,69.5,0
1.02,6.82,55.32,92.48,-0.113,0.12,10809.8,10778.1,10720.5,60.5,0
1.04,6.23,55.45,93.59,-0.117,-0.11,10662.5,10688.4,10579.6,60.5,0
1.06,5.63,55.56,94.7,0.005,0.16,10495.3,10578.3,10418.5,72.6,0
1.08,3.03,55.62,95.81,0.08,-0.795,10538.5,10487.7,10475.4,57.4,0
1.1,1.64,55.66,96.93,0.408,-0.255,10426.7,10404.1,10325.9,60.5,0
1.12,0.84,55.67,98.04,0.577,-0.335,10297.6,10392.7,10272.1,69.5,0
1.14,-0.56,55.66,99.15,-0.822,0.235,10276.8,10296.7,10167.9,66.5,0
1.16,-1.56,55.63,100.27,-0.319,-0.415,10308.8,10284.4,10199.1,60.5,0
1.18,-2.75,55.57,101.38,-0.061,-0.625,10162.4,10255.4,10128.1,75.6,0
1.2,-3.35,55.51,102.49,0.85,-0.115,10264.6,10254.5,10213.2,60.5,0
1.22,-2.95,55.45,103.6,-0.108,-0.535,10241.2,10260.7,10176.4,63.5,0
1.24,-3.75,55.37,104.7,0.793,-0.525,10238.7,10273,10117.1,69.5,0
1.26,-3.55,55.3,105.81,0.244,0.48,10255.9,10230.7,10204.6,63.5,0
1.28,-3.75,55.23,106.91,0.117,-0.375,10241.2,10260.7,10204.6,63.5,0
1.3,-4.35,55.14,108.02,-0.108,0.385,10197,10275.6,10204.6,63.5,0
1.32,-4.15,55.06,109.12,0.127,-0.285,10258.5,10308.2,10278.1,57.4,0
1.34,-3.75,54.98,110.22,0.291,0.09,10173.6,10311.7,10167.9,66.5,0
1.36,-4.55,54.89,111.32,-0.268,-0.375,10208.2,10272.1,10244.4,54.4,0
1.38,-5.35,54.78,112.41,0.582,0.36,10184.8,10308.2,10179.5,57.4,0
