time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-90.46,-43.46,161.93,-0.342,0.825,704.1,714.4,659.3,1159.1,0
0.02,-89.26,-45.24,161.03,-0.23,0.935,712.5,751.6,697.4,1156.2,0
0.04,-86.27,-46.97,160.09,-0.029,0.075,712.5,838,608.6,1156.2,0
0.06,-81.87,-48.61,159.11,-0.004,-0.355,778.2,788.7,676.3,1153.2,0
0.08,-76.08,-50.13,158.11,0.395,-0.235,792.6,817.5,705.9,1153.2,0
0.1,-69.29,-51.51,157.08,0.086,0.225,806.9,889.5,705.9,1153.2,0
0.12,-61.7,-52.75,156.03,0.115,-0.175,927.9,982,801,1156.2,0
0.14,-53.71,-53.82,154.95,0.263,0.27,939.9,1022.9,917.3,1162.1,0
0.16,-44.52,-54.71,153.86,0.247,0.06,1017.8,1086.6,997.6,1165,0
0.18,-35.33,-55.42,152.75,-0.037,-0.135,1149.3,1204.1,1088.6,1159.1,0
0.2,-25.95,-55.94,151.63,0.185,-0.06,1206.7,1290.5,1162.7,1159.1,0
0.22,-16.56,-56.27,150.5,0.037,-0.025,1284.6,1325.3,1257.8,1162.1,0
0.24,-7.77,-56.43,149.37,-0.169,0.315,1393.4,1448.9,1399.5,1159.1,0
0.26,0.22,-56.42,148.25,0,0,1522.7,1592.9,1473.6,1159.1,0
0.28,7.41,-56.27,147.12,-0.531,-0.09,1602.8,1687.6,1585.7,1156.2,0
0.3,14.2,-55.99,146,0.14,-0.115,1668.5,1724.7,1653.4,1153.2,0
0.32,20.39,-55.58,144.89,-0.041,0.365,1754.7,1796.7,1683,1153.2,0
0.34,26.39,-55.05,143.79,-0.021,0.115,1775.1,1831.6,1718.9,1156.2,0
0.36,32.38,-54.41,142.7,-0.086,-0.17,1820.5,1891.5,1809.9,1150.3,0
0.38,36.97,-53.67,141.63,-0.391,-0.025,1943.7,1957.4,1803.6,1147.4,0
0.4,40.17,-52.86,140.57,0.247,-0.025,1871.9,1928.6,1848,1147.4,0
0.42,42.76,-52.01,139.53,0.041,-0.41,2040.4,2040,1888.3,1138.5,0
0.44,43.76,-51.13,138.51,-0.07,0.09,1968.6,2011.2,1932.7,1138.5,0
0.46,42.17,-50.29,137.5,-0.852,1.355,2040.4,2112,1991.9,1138.5,0
0.48,39.37,-49.5,136.51,-0.095,0.1,2022.3,2064.9,1958.2,1129.7,0
0.5,36.17,-48.78,135.54,-0.053,-0.12,1956.5,1955.8,1860.9,1132.7,0
0.52,31.38,-48.15,134.57,0.35,-0.13,1893,1949.7,1825,1129.7,0
0.54,25.99,-47.63,133.62,-0.35,-0.34,1936.1,1920.9,1765.7,1129.7,0
0.56,20.39,-47.22,132.68,-1.272,1.34,1852.2,1908.8,1753.1,1123.8,0
0.58,13.4,-46.96,131.74,0.35,-0.47,1757.8,1871.6,1744.6,1126.8,0
0.6,6.21,-46.83,130.8,-0.198,-0.915,1667.8,1810.2,1651.7,1117.9,0
0.62,-0.98,-46.85,129.86,-0.123,-0.135,1690.5,1717.7,1541.7,1115,0
0.64,-7.97,-47.01,128.92,-0.44,-0.625,1522,1606.4,1457,1123.8,0
0.66,-14.76,-47.31,127.98,0.366,-0.05,1466.8,1507.8,1385.2,1117.9,0
0.68,-21.35,-47.73,127.02,-0.597,-0.125,1478.9,1476.7,1294.2,1123.8,0
0.7,-27.54,-48.28,126.06,-0.07,-0.005,1404.8,1416.9,1247.6,1129.7,0
