time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-61.62,12.87,171.16,0.008,-0.079,526.6,1036.7,648.9,1149.6,0
0.02,-52.54,11.82,171.39,0.033,0.142,614.7,979.8,795.5,1118.5,0
0.04,-44.35,10.93,171.61,-0.157,0.194,555.2,744.3,878.1,1110.1,0
0.06,-41.71,10.1,171.81,-0.008,-0.178,249,888.3,584.9,1110.1,0
0.08,-36.15,9.37,172,-0.107,-0.099,520.2,703.3,806.2,1073.4,0
0.1,-37.03,8.63,172.17,0.083,-0.261,277.3,915,494.3,1090.3,0
0.12,-38.2,7.87,172.33,-0.12,0.146,492.3,760.9,835.5,1073.4,0
0.14,-39.96,7.07,172.47,0.182,0.079,472.5,740,696.9,1070.5,0
0.16,-42.88,6.21,172.6,-0.124,0.028,412.6,823.6,577,1081.8,0
0.18,-43.17,5.35,172.7,0.033,-0.055,412.6,708.3,782.2,1081.8,0
0.2,-39.08,4.57,172.8,-0.095,-0.142,384.8,881.2,547.6,1081.8,0
0.22,-34.39,3.88,172.87,-0.066,-0.071,504.1,687.4,848.8,1079,0
0.24,-27.37,3.33,172.94,-0.14,0.043,559.8,773.9,702.2,1079,0
0.26,-18.88,2.95,173,-0.083,0.02,308.9,948.9,646.2,1098.8,0
0.28,-14.49,2.66,173.05,-0.202,-0.043,300.9,883.3,667.6,1101.6,0
0.3,-11.27,2.44,173.1,-0.107,-0.111,587.6,831.5,907.4,1079,0
0.32,-7.76,2.28,173.15,-0.029,-0.02,432.5,873.3,715.5,1084.7,0
0.34,-8.34,2.12,173.19,-0.103,-0.103,400.8,781.8,622.3,1076.2,0
0.36,-12.44,1.87,173.23,-0.174,-0.02,536.6,659.4,760.9,1047.9,0
0.38,-17.71,1.51,173.26,-0.207,-0.111,313.9,832.3,497,1047.9,0
0.4,-23.56,1.04,173.28,0.112,0.123,254,627.6,582.3,1059.2,0
0.42,-30.88,0.42,173.29,-0.223,-0.083,461.1,638.5,710.2,1045.1,0
0.44,-37.61,-0.33,173.28,-0.079,-0.225,301.7,763.8,515.7,1062.1,0
0.46,-38.49,-1.1,173.26,-0.136,0.036,261.7,839.4,505,1076.2,0
0.48,-38.2,-1.86,173.22,-0.079,0.004,397,690.3,734.2,1067.7,0
0.5,-32.05,-2.5,173.17,-0.05,-0.071,452.7,719.1,734.2,1067.7,0
0.52,-22.39,-2.95,173.11,0.128,-0.043,273.5,852.4,664.9,1081.8,0
