time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,39.71,22.29,21.25,0.042,-0.01,12163.2,12212.7,12315.7,24.2,0
0.02,38.11,23.06,21.71,-0.033,0.015,12337.5,12359.6,12510,30.2,0
0.04,36.91,23.79,22.18,-0.052,0.025,12582,12682.6,12828.6,27.2,0
0.06,36.91,24.53,22.67,0.033,-0.005,12953.9,13045.1,13155.2,36.3,0
0.08,36.32,25.26,23.18,0.146,0.1,13227.8,13293.3,13445.6,33.3,0
0.1,35.52,25.97,23.7,0.014,0.06,13590.1,13661.1,13891,30.2,0
0.12,35.92,26.69,24.23,0.033,-0.145,13902.1,13992.9,14218.1,24.2,0
0.14,37.11,27.43,24.78,0.117,0.11,14158.8,14283.3,14420.9,27.2,0
0.16,38.51,28.2,25.34,-0.005,-0.045,14424,14418,14646.4,27.2,0
0.18,39.91,29,25.92,0.188,0,14630.3,14537.6,14843.6,27.2,0
0.2,40.7,29.81,26.52,0.103,-0.06,14836.6,14821.9,15153.7,27.2,0
0.22,40.11,30.61,27.13,-0.052,0.045,15078.5,15052.4,15328.3,30.2,0
0.24,39.11,31.4,27.76,0.291,-0.14,15234.5,15270.7,15505.9,27.2,0
0.26,37.51,32.15,28.4,0.122,-0.03,15184.2,15159.8,15429.9,24.2,0
0.28,34.92,32.85,29.06,0.197,0.025,14948.4,14920.5,15218.6,24.2,0
0.3,32.72,33.5,29.73,0.042,-0.165,14830.5,14830.7,15162.2,24.2,0
0.32,31.33,34.13,30.41,0.197,-0.165,14651.2,14633.6,14961.9,30.2,0
0.34,30.33,34.73,31.11,0.136,0.14,14583.6,14639.7,14868.8,33.3,0
0.36,30.33,35.34,31.81,-0.117,-0.27,14409.3,14507.7,14716.8,27.2,0
0.38,30.53,35.95,32.53,0.136,-0.12,14441.3,14480.5,14705.7,21.2,0
0.4,30.93,36.57,33.27,-0.028,0.01,14279.2,14300.9,14550.7,21.2,0
0.42,32.13,37.21,34.01,0.202,0.04,14167.4,14157.5,14471.7,24.2,0
0.44,32.72,37.87,34.77,-0.113,0,13961.1,13903.2,14204,24.2,0
0.46,33.92,38.54,35.54,-0.127,0.105,13784.2,13708.7,13964.4,24.2,0
0.48,33.32,39.21,36.32,0.235,-0.15,13592.7,13559.1,13837.6,24.2,0
0.5,31.73,39.85,37.12,0.254,-0.155,13386.4,13409.5,13696.7,24.2,0
0.52,29.33,40.43,37.93,0.343,-0.055,13318.8,13266,13533.1,27.2,0
0.54,26.54,40.96,38.75,0.033,-0.105,13091.6,13035.5,13231.7,24.2,0
0.56,23.94,41.44,39.58,-0.061,-0.17,12746.6,12775,12958.4,21.2,0
0.58,21.95,41.88,40.41,0.009,0.13,12363.4,12445.9,12634.3,21.2,0
0.6,20.75,42.3,41.26,0.272,0.055,12207.4,12212.7,12414.4,24.2,0
0.62,19.75,42.69,42.11,0.08,-0.105,12178,12137.9,12343.9,24.2,0
0.64,19.16,43.07,42.97,-0.343,0.06,12104.3,12093,12315.7,24.2,0
0.66,19.55,43.46,43.84,-0.009,-0.03,12119,12093,12301.6,24.2,0
0.68,19.95,43.86,44.72,0.099,-0.065,12119,12063.1,12245.3,24.2,0
0.7,19.75,44.26,45.61,0.643,0.065,12042.8,12015.5,12270.4,30.2,0
0.72,19.95,44.66,46.5,-0.113,0.065,12078.4,12036.6,12374.6,33.3,0
0.74,20.35,45.06,47.4,0.047,0.045,12143.4,12102.6,12337.9,36.3,0
0.76,20.35,45.47,48.31,0.183,-0.075,12179,12198.5,12385.7,39.3,0
0.78,20.35,45.88,49.23,0.019,0.06,12208.5,12243.4,12371.6,39.3,0
0.8,18.76,46.25,50.15,0.014,-0.005,12391.4,12384.2,12616.7,42.3,0
0.82,16.56,46.59,51.08,-0.089,0.015,12397.5,12435.2,12706.8,45.4,0
0.84,14.37,46.87,52.02,-0.009,0.005,12521.5,12531.2,12712.3,48.4,0
0.86,12.97,47.13,52.96,0.258,0.105,12483.4,12492.4,12661.5,51.4,0
0.88,12.37,47.38,53.91,0.526,0.075,12445.3,12408.8,12667,54.4,0
0.9,10.77,47.6,54.86,0.333,-0.13,12554.5,12519.7,12813.5,57.4,0
0.92,11.57,47.83,55.82,0.014,0.21,12802.5,12831.2,13050,63.5,0
0.94,12.17,48.07,56.78,0.249,0.15,13082.5,13040.7,13331.9,63.5,0
0.96,13.17,48.33,57.75,0.38,0,13256.8,13217.5,13526.1,69.5,0
0.98,14.17,48.62,58.72,0.16,-0.08,13307.1,13328.4,13630.3,72.6,0
1,14.97,48.92,59.7,-0.07,-0.145,13496.2,13520.2,13754.1,78.6,0
1.02,15.96,49.24,60.68,-0.15,0.065,13567.3,13547.5,13821.5,84.7,0
1.04,15.96,49.55,61.67,-0.408,0.03,13758.9,13801.8,14047,84.7,0
1.06,16.76,49.89,62.67,-0.343,0.025,13638.4,13649.5,13945.3,90.7,0
1.08,15.76,50.2,63.68,0.009,0.045,13806.7,13835.2,14134.1,93.7,0
1.1,13.77,50.48,64.69,-0.427,0.06,13791.9,13880.1,14134.1,93.7,0
1.12,11.57,50.71,65.7,-0.15,0.075,13804.1,13862.5,14102.9,99.8,0
1.14,9.18,50.9,66.72,-0.582,0.215,13842.2,13826.4,14125.5,96.8,0
1.16,8.58,51.07,67.74,0.225,-0.265,13715.7,13727.8,14046.5,99.8,0
1.18,8.18,51.23,68.76,0.136,-0.145,13629.8,13640.7,13950.9,93.7,0
1.2,7.98,51.39,69.79,0.286,-0.065,13600.3,13625.8,13950.9,93.7,0
1.22,7.98,51.55,70.82,-0.46,-0.09,13753.8,13751.6,14097.3,96.8,0
1.24,8.58,51.72,71.86,-0.437,-0.12,13886.4,13856.3,14125.5,96.8,0
1.26,9.98,51.92,72.9,-0.404,0.06,13845.8,13755.1,14099.9,105.8,0
1.28,10.77,52.14,73.94,0.347,-0.025,13681.1,13632.8,13984.1,111.9,0
1.3,11.17,52.36,74.99,-0.333,0.095,13516.5,13435.6,13769.7,117.9,0
1.32,10.77,52.58,76.04,-0.164,0.2,13489.6,13453.3,13815,111.9,0
1.34,9.98,52.77,77.09,0.075,0.27,13418.4,13381.1,13705.3,105.8,0
1.36,8.58,52.95,78.15,-0.681,0.05,13370.7,13302.8,13646.4,96.8,0
1.38,6.78,53.08,79.21,0.493,-0.325,13231.9,13162,13528.1,93.7,0
1.4,4.59,53.17,80.28,-0.188,0.055,13060.2,12972.8,13322.8,81.6,0
1.42,2.79,53.23,81.34,0.235,-0.225,12936.2,12906.8,13190.4,78.6,0
1.44,1.8,53.27,82.41,-0.587,0.29,12738.5,12616.5,12889,75.6,0
1.46,2.59,53.32,83.47,-0.009,-0.3,12614.5,12520.5,12813,72.6,0
1.48,2.79,53.37,84.54,-0.784,0.01,12446.3,12364.8,12722.9,69.5,0
1.5,2.79,53.43,85.61,0.315,0.205,12446.3,12349.8,12708.8,69.5,0
1.52,2.59,53.48,86.68,-0.268,0.47,12467.1,12430.8,12798.9,72.6,0
1.54,2.59,53.53,87.75,-0.014,-0.15,12422.9,12370.9,12672.1,72.6,0
1.56,2.59,53.59,88.82,0.099,-0.11,12275.6,12191.4,12474.8,72.6,0
1.58,2.79,53.64,89.89,0.502,0.43,12063.2,11990.8,12286.1,69.5,0
1.6,2,53.68,90.97,-0.239,0.415,11901.1,11811.3,12145.2,69.5,0
1.62,0.6,53.69,92.04,-0.408,0.11,11960,11856.1,12201.5,69.5,0
1.64,-1,53.67,93.12,0.258,0.155,11869,11763.7,12043.5,75.6,0
