time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-16.02,-40.67,110.69,0.249,-0.13,7997.7,7938.3,7891.1,54.4,0
0.02,-16.82,-41.01,109.87,-0.005,0.065,8135.4,8018.5,8066.2,42.3,0
0.04,-16.42,-41.34,109.04,-0.019,0.225,8188.2,8057.2,8088.9,39.3,0
0.06,-16.42,-41.66,108.21,0.174,0.08,8335.6,8176.9,8215.7,39.3,0
0.08,-16.22,-41.99,107.37,-0.451,0.39,8238.6,8123.2,8179,42.3,0
0.1,-16.22,-42.31,106.52,-0.211,0.07,8204,8102.9,8060.2,54.4,0
0.12,-16.22,-42.64,105.67,-0.08,-0.04,8191.8,8150.4,8091.4,48.4,0
0.14,-16.22,-42.96,104.81,-0.465,0.335,8153.7,8096.8,8040.6,51.4,0
0.16,-16.02,-43.28,103.94,-0.117,0.06,8215.2,8039.6,8043.6,45.4,0
0.18,-16.02,-43.6,103.07,0.066,0.17,8099.8,7967.4,7962,39.3,0
0.2,-15.62,-43.91,102.19,-0.333,0.055,8137.9,7931.3,7970.6,36.3,0
0.22,-15.62,-44.23,101.31,0.005,0.055,8049.5,7841.6,7900.1,36.3,0
0.24,-16.22,-44.55,100.42,0.23,0.065,7961.1,7721.9,7829.7,36.3,0
0.26,-16.42,-44.88,99.52,-0.113,0.11,7849.3,7623.3,7680.2,39.3,0
0.28,-16.62,-45.21,98.62,-0.221,-0.005,7708,7539.7,7544.8,42.3,0
0.3,-16.82,-45.55,97.7,0.047,0.14,7625.7,7411.2,7367.2,45.4,0
0.32,-16.42,-45.88,96.79,-0.211,0.025,7520,7408.6,7336,51.4,0
0.34,-16.22,-46.2,95.86,0.16,0.05,7507.8,7411.2,7339,45.4,0
0.36,-15.82,-46.52,94.93,-0.094,0.055,7387.4,7214.1,7166.9,51.4,0
0.38,-15.62,-46.83,94,-0.075,-0.065,7272,7201.8,7099.5,45.4,0
0.4,-14.03,-47.11,93.05,0.08,0.025,7136.9,7034.6,6983.7,51.4,0
0.42,-14.83,-47.41,92.11,0.033,0.04,7095.2,6977.4,6930.4,45.4,0
0.44,-15.02,-47.71,91.15,0.117,0.055,7171.4,6935.2,6933.4,39.3,0
0.46,-15.42,-48.02,90.19,-0.028,0.23,7097.7,6815.5,6905.2,39.3,0
0.48,-16.22,-48.34,89.22,0.028,-0.22,7015.4,6821.6,6812.1,42.3,0
0.5,-17.02,-48.68,88.25,0.192,0.05,6974.8,6735.4,6730.1,51.4,0
0.52,-17.82,-49.04,87.27,-0.085,0.04,6998.2,6759.1,6710.4,48.4,0
0.54,-17.82,-49.39,86.28,-0.038,-0.03,6947.8,6753,6690.8,45.4,0
0.56,-17.42,-49.74,85.29,0.08,0.015,6956.5,6776.8,6727.5,42.3,0
0.58,-16.82,-50.08,84.29,0.052,-0.205,7009.3,6785.6,6736.1,39.3,0
0.6,-16.22,-50.4,83.28,-0.141,-0.01,7068.3,6830.4,6848.8,39.3,0
0.62,-15.62,-50.72,82.26,0.188,0.09,7180.1,6914.1,6927.8,36.3,0
0.64,-15.42,-51.02,81.24,-0.089,-0.12,7186.2,7010,7032,39.3,0
0.66,-15.22,-51.33,80.22,-0.033,0.01,7304.1,7039.9,7088.4,39.3,0
0.68,-14.83,-51.63,79.18,0.221,-0.045,7383.8,7090.9,7122.1,42.3,0
0.7,-14.63,-51.92,78.14,-0.094,0.225,7495.6,7189.5,7229.3,39.3,0
0.72,-13.63,-52.19,77.1,0.131,-0.105,7575.4,7315.3,7333.5,42.3,0
0.74,-14.03,-52.47,76.05,-0.033,0.055,7625.7,7441.2,7353.1,45.4,0
0.76,-13.43,-52.74,75,-0.16,0.145,7720.2,7522.1,7499.6,48.4,0
0.78,-13.23,-53,73.94,-0.122,0.005,7735,7596.9,7570,48.4,0
0.8,-12.63,-53.26,72.87,0.005,0.18,7823.4,7656.8,7626.4,48.4,0
0.82,-11.43,-53.49,71.8,0.028,0.04,7932.6,7782.6,7716.5,51.4,0
0.84,-10.44,-53.69,70.73,0.019,0.02,7976.9,7812.5,7744.6,51.4,0
0.86,-9.24,-53.88,69.65,0.099,-0.105,8027.2,7878.5,7820.6,54.4,0
0.88,-7.84,-54.04,68.57,-0.009,0.03,8109.5,7962.1,7927.8,51.4,0
0.9,-6.64,-54.17,67.49,0.038,-0.145,8274.1,8069.5,8029.5,45.4,0
0.92,-5.25,-54.27,66.4,-0.164,-0.065,8371.2,8183,8179,42.3,0
0.94,-3.45,-54.34,65.31,0.146,-0.015,8438.8,8236.7,8201.6,39.3,0
0.96,-2.25,-54.39,64.23,0.061,0.135,8497.7,8236.7,8243.9,39.3,0
0.98,-1.06,-54.41,63.14,-0.188,-0.045,8512.4,8266.6,8300.2,39.3,0
1,-0.06,-54.41,62.05,-0.023,0.07,8512.4,8296.5,8314.3,39.3,0
1.02,1.14,-54.39,60.96,-0.075,-0.01,8489.1,8287.7,8319.9,42.3,0
1.04,1.74,-54.35,59.87,0.197,-0.01,8533.3,8287.7,8334,42.3,0
1.06,2.53,-54.3,58.79,-0.216,0.18,8474.3,8227.9,8305.8,42.3,0
1.08,3.73,-54.23,57.7,-0.131,0.22,8483,8221.7,8286.2,39.3,0
1.1,4.73,-54.13,56.62,0.103,-0.12,8468.2,8176.9,8229.8,39.3,0
1.12,5.33,-54.03,55.54,-0.028,-0.07,8356.4,8123.2,8150.8,42.3,0
1.14,6.52,-53.9,54.46,-0.07,-0.17,8315.8,8141.6,8068.7,51.4,0
1.16,7.72,-53.74,53.39,0.343,-0.035,8274.1,8024.6,8029.5,45.4,0
1.18,8.72,-53.57,52.32,0.282,-0.12,8324.4,8030.8,8035,48.4,0
1.2,9.72,-53.37,51.25,0.009,-0.185,8256.9,8036.9,7956,51.4,0
1.22,11.11,-53.15,50.19,0,-0.17,8177.1,8015.8,7950.5,48.4,0
1.24,13.11,-52.89,49.13,-0.033,0.085,8185.7,7964.8,7930.9,45.4,0
1.26,14.51,-52.6,48.08,0.366,0.165,8173.5,7892.6,7891.6,39.3,0
1.28,15.9,-52.28,47.03,0.141,0.22,8179.6,7809,7840.8,42.3,0
1.3,16.9,-51.94,45.99,-0.272,0.145,8114.6,7847.7,7821.1,39.3,0
1.32,18.1,-51.58,44.96,0.136,-0.1,8082.6,7785.2,7832.2,45.4,0
1.34,19.49,-51.19,43.94,-0.31,-0.04,7991.6,7737.7,7744.6,51.4,0
1.36,20.29,-50.78,42.92,0.418,0.195,7959.6,7750,7713.4,57.4,0
1.38,20.89,-50.37,41.91,-0.498,0.225,7985.5,7716.6,7725,48.4,0
1.4,21.69,-49.93,40.92,-0.174,0.155,8053.1,7800.2,7747.7,45.4,0
1.42,22.69,-49.48,39.93,0.174,-0.01,8135.4,7794.1,7883,42.3,0
1.44,23.68,-49.01,38.95,-0.014,0.145,8053.1,7785.2,7874.5,45.4,0
1.46,24.68,-48.51,37.98,0.117,-0.085,8171,7875,7944.9,45.4,0
1.48,25.68,-48,37.02,-0.075,0.09,8200.4,7949.8,8029.5,45.4,0
1.5,27.08,-47.46,36.07,-0.192,-0.13,8242.1,8021.9,8111,51.4,0
1.52,27.87,-46.9,35.13,-0.005,0,8377.3,8129.3,8142.2,45.4,0
1.54,28.87,-46.32,34.2,0.451,-0.165,8395.6,8177.7,8130.7,54.4,0
1.56,30.07,-45.72,33.29,-0.16,-0.1,8448.4,8201.5,8209.7,51.4,0
1.58,30.87,-45.1,32.39,-0.023,0.115,8563.8,8348.4,8291.2,57.4,0
1.6,31.67,-44.47,31.5,-0.009,-0.11,8584.6,8399.5,8353.1,60.5,0
1.62,32.86,-43.81,30.62,0.141,0.005,8711.1,8542.9,8530.8,57.4,0
1.64,34.06,-43.13,29.76,0.099,-0.125,8869.7,8629.2,8626.9,48.4,0
1.66,35.86,-42.41,28.91,0.315,0.135,8987.6,8674,8683.2,48.4,0
1.68,39.25,-41.63,28.08,0.343,0.035,9046.5,8733.9,8838.2,48.4,0
1.7,43.84,-40.75,27.26,0.174,0.035,9155.8,8829.8,8956.5,51.4,0
1.72,48.83,-39.78,26.47,0.258,0.1,9185.2,8934.5,8970.6,51.4,0
1.74,53.42,-38.71,25.69,0.005,-0.29,9212.2,9036.6,9052.1,57.4,0
1.76,56.21,-37.58,24.94,0.333,-0.115,9298.1,9108.7,9105.5,63.5,0
1.78,57.61,-36.43,24.21,0.085,0.13,9500.8,9224.9,9272.1,54.4,0
1.8,56.81,-35.3,23.51,0.347,-0.095,9627.3,9353.4,9435.6,51.4,0
1.82,55.21,-34.19,22.82,0.009,0.025,9639.5,9425.6,9460.8,57.4,0
1.84,53.42,-33.12,22.16,0.113,-0.18,9713.2,9485.4,9545.3,57.4,0
1.86,51.82,-32.09,21.52,0.211,-0.17,9695.9,9482.7,9486,63.5,0
1.88,50.82,-31.07,20.9,0.099,-0.19,9719.3,9551.4,9536.8,60.5,0
1.9,50.42,-30.06,20.29,-0.019,0.04,9754.9,9587.5,9556.4,63.5,0
1.92,51.02,-29.04,19.71,-0.056,0.075,9736.6,9539.1,9568,54.4,0
1.94,52.82,-27.98,19.15,-0.056,0.055,9774.7,9532.9,9562.4,51.4,0
1.96,56.01,-26.86,18.62,-0.014,-0.2,9789.4,9443.2,9534.3,51.4,0
1.98,56.41,-25.74,18.1,0.357,-0.035,9789.4,9488,9562.4,51.4,0
2,57.61,-24.58,17.61,-0.023,-0.16,9730.5,9428.2,9548.4,51.4,0
2.02,58.8,-23.41,17.14,0.127,-0.095,9721.9,9434.4,9497.5,54.4,0
2.04,60,-22.21,16.7,-0.042,-0.02,9692.4,9389.5,9469.3,54.4,0
2.06,60.8,-20.99,16.28,0.038,-0.01,9637,9437.9,9457.8,63.5,0
