time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,0.52,0.01,-6,-0.064,10.35,45.4,40.2,-413.4,634,0
0.02,0.73,0.03,-6,-0.098,10.354,43.3,81.1,87.8,628.3,0
0.04,0.52,0.04,-6,-0.068,10.354,60.1,11.6,26.6,634,0
0.06,0.1,0.04,-6,-0.115,10.354,16,25.9,10.3,634,0
0.08,-0.1,0.04,-6,-0.064,10.354,45.4,40.2,42.9,634,0
0.1,0.31,0.04,-6,-0.204,10.354,9.6,34.1,36.7,636.8,0
0.12,0.31,0.05,-6,-0.174,10.354,9.6,5.4,20.4,636.8,0
0.14,-0.1,0.05,-5.99,-0.217,10.354,16,54.5,26.6,634,0
0.16,-0.31,0.04,-5.99,0.191,10.354,45.4,40.2,-6,634,0
0.18,0.31,0.05,-5.99,0.03,10.354,39.1,48.4,36.7,636.8,0
0.2,0.31,0.05,-5.99,-0.132,10.354,24.3,34.1,36.7,636.8,0
0.22,0.31,0.06,-5.99,-0.072,10.354,9.6,34.1,36.7,636.8,0
0.24,0.31,0.06,-5.99,-0.026,10.354,32.7,27.9,30.6,639.6,0
0.26,0.1,0.07,-5.99,-0.072,10.354,18,42.2,30.6,639.6,0
0.28,0.1,0.07,-5.99,-0.004,10.354,32.7,27.9,30.6,639.6,0
0.3,-0.1,0.07,-5.99,-0.077,10.354,39.1,48.4,36.7,636.8,0
0.32,-0.52,0.06,-5.98,-0.136,10.354,53.8,19.7,20.4,636.8,0
0.34,-0.52,0.05,-5.98,-0.196,10.354,53.8,34.1,20.4,636.8,0
0.36,-0.1,0.04,-5.98,-0.183,10.354,47.4,27.9,-2,639.6,0
0.38,0.1,0.05,-5.98,0.34,10.354,32.7,85.2,63.2,639.6,0
0.4,-0.1,0.04,-5.98,0.009,10.354,32.7,42.2,30.6,639.6,0
0.42,-0.52,0.03,-5.98,-0.004,10.354,26.4,36.1,8.1,642.4,0
0.44,-0.31,0.03,-5.98,-0.055,10.354,5.4,30,2,645.3,0
0.46,0.1,0.03,-5.98,-0.298,10.354,11.7,64.7,40.7,642.4,0
0.48,0.31,0.04,-5.98,-0.068,10.354,34.8,30,18.3,645.3,0
0.5,0.1,0.04,-5.98,-0.077,10.354,13.7,23.8,-4.2,648.1,0
0.52,-0.1,0.04,-5.98,-0.247,10.354,43.2,38.1,12.1,648.1,0
0.54,-0.1,0.03,-5.98,-0.047,10.354,28.5,23.8,-4.2,648.1,0
0.56,-0.1,0.03,-5.98,-0.106,10.354,64.2,58.6,34.6,645.3,0
0.58,-0.1,0.03,-5.97,-0.213,10.354,13.7,38.1,12.1,648.1,0
0.6,-0.1,0.03,-5.97,-0.319,10.354,28.5,38.1,28.4,648.1,0
0.62,-0.1,0.03,-5.97,-0.085,10.354,34.8,58.6,50.9,645.3,0
0.64,-0.1,0.02,-5.97,0.055,10.354,43.2,52.5,12.1,648.1,0
0.66,-0.1,0.02,-5.97,-0.026,10.354,43.2,52.5,28.4,648.1,0
0.68,-0.1,0.02,-5.97,-0.013,10.354,7.4,46.3,22.3,650.9,0
0.7,-0.1,0.02,-5.97,-0.03,10.35,22.1,3.4,6,650.9,0
0.72,-0.1,0.01,-5.97,-0.094,10.35,22.1,17.7,38.6,650.9,0
0.74,-0.1,0.01,-5.97,-0.128,10.354,30.5,25.9,48.7,653.7,0
0.76,-0.31,0.01,-5.97,0,10.35,36.8,46.3,54.9,650.9,0
0.78,-0.73,-0.01,-5.97,-0.077,10.345,30.5,54.5,65,653.7,0
0.8,-0.52,-0.02,-5.97,-0.111,10.35,30.5,54.5,48.7,653.7,0
0.82,-0.1,-0.02,-5.97,-0.017,10.35,66.3,46.3,54.9,650.9,0
0.84,-0.1,-0.02,-5.97,-0.221,10.35,66.3,17.7,22.3,650.9,0
0.86,-0.52,-0.03,-5.97,0.294,10.35,30.5,25.9,32.4,653.7,0
0.88,-0.73,-0.05,-5.97,0.068,10.35,30.5,54.5,48.7,653.7,0
0.9,-0.1,-0.05,-5.98,-0.54,10.35,30.5,68.8,65,653.7,0
0.92,-0.1,-0.05,-5.98,-0.072,10.35,45.2,40.2,32.4,653.7,0
0.94,0.1,-0.05,-5.98,0.238,10.354,51.6,46.3,54.9,650.9,0
0.96,-0.1,-0.05,-5.98,0.098,10.354,66.3,17.7,22.3,650.9,0
0.98,-0.1,-0.05,-5.98,0.021,10.35,74.7,40.2,32.4,653.7,0
1,-0.1,-0.06,-5.98,-0.004,10.354,59.9,25.9,32.4,653.7,0
1.02,-0.1,-0.06,-5.98,-0.051,10.354,30.5,25.9,16.1,653.7,0
