time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-7.72,10.85,174.12,-0.214,-0.005,5227.8,5056.5,5263.6,1038.5,0
0.02,-8.52,10.68,174.33,0.498,0.245,5238.4,5067.1,5363.1,1029.7,0
0.04,-11.32,10.45,174.54,0.152,0.28,5128.8,5058.1,5147.1,1053.2,0
0.06,-14.11,10.17,174.74,0.407,0.105,5141.7,5042.1,5204.4,1038.5,0
0.08,-17.31,9.82,174.94,-0.235,0.205,5047.2,4961.8,5121.9,1041.5,0
0.1,-20.3,9.41,175.13,-0.111,0.07,4946.7,4904.2,5033,1041.5,0
0.12,-23.7,8.94,175.31,0.185,-0.16,4938.3,4852.7,4980.1,1044.4,0
0.14,-26.5,8.41,175.47,0.123,-0.2,4860.5,4803.4,4959,1041.5,0
0.16,-28.69,7.84,175.63,-0.152,0.02,4932.3,4803.4,4973.8,1041.5,0
0.18,-31.69,7.2,175.78,-0.144,-0.12,4895.3,4751.9,4935.7,1044.4,0
0.2,-34.69,6.51,175.91,0.037,-0.1,4872.6,4815.5,4986.4,1047.3,0
0.22,-37.88,5.75,176.02,0.07,-0.16,4866.5,4809.5,4980.1,1044.4,0
0.24,-41.48,4.92,176.12,-0.066,-0.14,4924,4766.3,4965.3,1044.4,0
0.26,-45.87,4,176.2,-0.173,-0.13,4958.8,4729.1,4942,1047.3,0
0.28,-50.66,2.99,176.26,0.025,0.05,4769.8,4712.5,4865.8,1053.2,0
0.3,-55.46,1.88,176.3,-0.115,-0.11,4743.3,4642.7,4808.8,1047.3,0
0.32,-59.25,0.7,176.31,0.037,0.195,4669.3,4496.5,4732.6,1053.2,0
0.34,-61.45,-0.53,176.3,-0.136,0.12,4646.6,4531.4,4635.3,1056.2,0
0.36,-62.65,-1.78,176.26,0,0.05,4617.9,4488.1,4605.6,1056.2,0
0.38,-60.85,-3,176.2,0.107,-0.12,4583.1,4424.5,4569.7,1053.2,0
0.4,-54.26,-4.09,176.12,-0.049,0.245,4554.4,4381.3,4554.9,1053.2,0
0.42,-44.87,-4.98,176.02,-0.053,-0.025,4459.9,4459.3,4546.4,1056.2,0
0.44,-33.09,-5.65,175.91,-0.156,-0.105,4509,4551.8,4597.2,1059.1,0
0.46,-20.9,-6.06,175.79,0.07,-0.04,4642.8,4599.5,4734.8,1047.3,0
0.48,-10.52,-6.27,175.66,0.012,0.07,4720.7,4706.4,4874.3,1050.3,0
0.5,-3.53,-6.35,175.54,-0.173,0.375,4648.9,4562.4,4667,1050.3,0
0.52,0.27,-6.34,175.41,0.058,-0.06,4546.1,4401.7,4561.2,1056.2,0
0.54,1.07,-6.32,175.28,0.144,-0.07,4554.4,4366.9,4510.5,1053.2,0
0.56,-0.93,-6.34,175.16,0.078,0.02,4339,4251.7,4362.5,1053.2,0
0.58,-3.73,-6.41,175.03,-0.045,-0.095,4256.6,4154.7,4292.6,1062,0
0.6,-5.72,-6.53,174.9,0.058,0.02,4063.9,3961.4,4064.2,1059.1,0
0.62,-6.32,-6.65,174.76,-0.086,0.015,4010.2,3907.6,3964.7,1067.9,0
0.64,-4.72,-6.75,174.63,0,-0.025,3946.7,3887.2,3943.6,1065,0
0.66,-1.33,-6.77,174.49,-0.062,0.04,3946.7,3843.9,3973.2,1065,0
0.68,2.27,-6.73,174.36,-0.021,-0.005,3829.6,3755.3,3822.9,1070.9,0
0.7,4.86,-6.63,174.23,0.111,-0.185,3804.6,3701.5,3782.7,1079.7,0
0.72,4.66,-6.54,174.1,-0.053,0,3856,3810.7,3909.6,1076.8,0
0.74,0.47,-6.53,173.97,-0.041,-0.155,3942.2,3825.1,3924.4,1076.8,0
0.76,-6.52,-6.66,173.83,-0.086,-0.01,3997.3,3866,3966.6,1082.6,0
0.78,-15.31,-6.96,173.69,0.132,-0.05,3757,3697,3763.5,1091.5,0
0.8,-23.7,-7.44,173.54,-0.004,-0.05,3722.2,3647.8,3668.4,1088.5,0
0.82,-29.09,-8.02,173.38,-0.062,-0.075,3412.3,3351.4,3423,1091.5,0
0.84,-31.69,-8.65,173.21,0.004,-0.005,3188.6,3213.5,3207.2,1094.4,0
0.86,-33.69,-9.33,173.02,0.033,-0.02,3073.7,3112.7,3118.4,1094.4,0
0.88,-34.88,-10.03,172.82,-0.033,-0.03,2981.5,2948.2,2964.1,1091.5,0
0.9,-35.88,-10.74,172.61,-0.033,-0.105,2952.8,2847.4,2904.8,1091.5,0
0.92,-36.68,-11.48,172.38,-0.008,-0.145,2850,2672.3,2725,1097.3,0
0.94,-37.48,-12.23,172.13,-0.012,-0.04,2675.4,2612.5,2648.8,1103.2,0
0.96,-39.28,-13.01,171.87,-0.004,-0.125,2673.1,2639.1,2661.4,1109.1,0
0.98,-42.08,-13.85,171.6,0.016,0.035,2747.2,2670.1,2722.8,1103.2,0
1,-45.47,-14.76,171.3,-0.008,0.005,2683.7,2592,2657.3,1100.3,0
1.02,-49.47,-15.75,170.99,-0.045,-0.2,2689.8,2655.7,2648.8,1103.2,0
1.04,-54.46,-16.84,170.65,0.025,-0.13,2636.1,2645.1,2638.1,1112.1,0
1.06,-59.05,-18.02,170.29,-0.07,-0.02,2642.1,2608,2600,1115,0
1.08,-63.25,-19.29,169.9,0.049,-0.16,2547.7,2484.5,2547.1,1117.9,0
1.1,-66.04,-20.61,169.49,0.012,-0.07,2412.4,2377.6,2392.8,1115,0
1.12,-68.04,-21.97,169.05,0.008,0.05,2231.7,2282.9,2265.8,1117.9,0
1.14,-67.64,-23.32,168.59,0.115,-0.08,2336,2344.3,2299.6,1126.8,0
1.16,-65.45,-24.63,168.09,-0.029,-0.125,2438.8,2389.7,2346.2,1120.9,0
1.18,-62.45,-25.88,167.58,-0.021,-0.025,2516.7,2439,2456.1,1123.8,0
1.2,-59.05,-27.06,167.03,-0.078,0.105,2545.4,2496.6,2515.3,1123.8,0
1.22,-54.66,-28.15,166.47,-0.012,-0.115,2549.2,2514.9,2489.9,1132.7,0
1.24,-50.26,-29.16,165.89,-0.021,0.02,2643.6,2552,2572.4,1129.7,0
1.26,-46.27,-30.09,165.29,-0.062,-0.125,2735.8,2630.1,2667.5,1132.7,0
1.28,-42.67,-30.94,164.67,0.091,-0.035,2785,2780.2,2807.1,1135.6,0
1.3,-38.08,-31.7,164.03,0.103,-0.065,2733.6,2728.6,2739.4,1138.5,0
1.32,-33.29,-32.37,163.39,-0.181,-0.05,2702.6,2697.6,2648.4,1144.4,0
1.34,-27.69,-32.92,162.73,-0.049,0.12,2772.1,2709.7,2661,1150.3,0
1.36,-21.3,-33.35,162.06,-0.041,-0.345,2874.9,2769.6,2781.6,1144.4,0
1.38,-14.11,-33.63,161.39,-0.165,-0.2,2909.7,2775.7,2847.1,1147.4,0
1.4,-7.12,-33.77,160.71,0.021,-0.035,2973.1,2882.5,2897.9,1150.3,0
1.42,0.27,-33.77,160.04,-0.407,-0.425,2999.6,2995.5,2984.5,1156.2,0
1.44,6.66,-33.63,159.37,-0.049,-0.3,3106.2,3116.8,3124.1,1159.1,0
1.46,13.05,-33.37,158.7,-0.206,-0.52,3264.1,3260.8,3242.5,1159.1,0
1.48,18.45,-33,158.04,-0.144,0.22,3292.8,3203.2,3272.1,1159.1,0
