time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-2.6,59.75,94.79,0.922,0.995,5038.7,5199.1,5265.9,1212.1,0
0.02,-7.19,59.6,95.99,0.177,-1.16,5226.1,5070.1,5206.9,1191.5,0
0.04,-11.39,59.38,97.17,-0.481,0.165,5057.6,4958.8,5048.2,1200.3,0
0.06,-15.18,59.07,98.36,-1.111,-0.855,4916.3,4903.4,5050.4,1194.4,0
0.08,-19.18,58.69,99.53,-0.49,-0.765,4821.8,4880.7,5041.9,1197.4,0
0.1,-22.57,58.24,100.69,0.613,-0.995,4799.1,4814.8,4974.2,1200.3,0
0.12,-25.77,57.72,101.85,1.091,0.465,4827.8,4742.8,4870.6,1200.3,0
0.14,-28.36,57.16,102.99,-1.123,1.12,4700.9,4874.6,4902.4,1194.4,0
0.16,-30.76,56.54,104.12,0.235,-0.915,4815.7,4730.6,4828.3,1194.4,0
0.18,-32.96,55.88,105.24,-0.63,-0.46,4663.8,4751.1,4760.6,1197.4,0
0.2,-34.36,55.19,106.34,0.687,-0.475,4721.3,4693.5,4716.2,1197.4,0
0.22,-34.75,54.5,107.43,0.07,-1.87,4672.1,4673,4843.1,1194.4,0
0.24,-34.36,53.81,108.51,0.235,-0.585,4729.6,4773.8,4932,1194.4,0
0.26,-33.96,53.13,109.57,0.383,0.305,4830.1,4673,4828.3,1194.4,0
0.28,-32.36,52.49,110.62,-0.572,-1.365,4735.6,4837.5,4790.2,1197.4,0
0.3,-30.16,51.88,111.66,0.255,-1.115,4758.3,4759.4,4872.8,1194.4,0
0.32,-26.77,51.35,112.69,0.107,-1.315,4910.2,4825.3,4896,1191.5,0
0.34,-22.77,50.89,113.71,0.288,-2.13,4758.3,4831.4,4946.8,1194.4,0
0.36,-18.18,50.53,114.72,-0.342,-0.465,4799.1,4829.2,5033.4,1200.3,0
0.38,-13.38,50.26,115.72,0.695,-0.665,4836.1,4967.1,5056.7,1197.4,0
0.4,-8.59,50.09,116.72,-0.074,0.085,4979.7,4995.9,5145.5,1197.4,0
0.42,-3.8,50.01,117.72,0.893,0.68,5053.8,5026.9,5206.9,1191.5,0
0.44,-1.2,49.99,118.72,-0.621,1.44,5154.3,5070.1,5221.8,1191.5,0
0.46,-0.2,49.98,119.72,-0.704,0.745,5131.7,5148.2,5198.5,1194.4,0
0.48,0.6,50,120.72,-0.128,-0.81,5211.8,5156.5,5251.4,1191.5,0
0.5,0.8,50.01,121.72,0.202,-1.035,5228.4,5158.8,5357.2,1185.6,0
0.52,1,50.03,122.72,-0.593,0.065,5199.7,5202,5268.3,1185.6,0
0.54,1.4,50.06,123.72,0.037,0.205,5152.1,5067.9,5071.5,1197.4,0
0.56,1.6,50.09,124.73,-0.79,-0.1,4924.6,4868.5,5029.3,1191.5,0
0.58,3.4,50.16,125.73,-0.453,-0.89,4904.2,4862.5,4919.3,1188.5,0
0.6,6.39,50.29,126.74,0.152,-1.13,4963.9,4922.3,5010.3,1182.7,0
0.62,9.99,50.49,127.75,0.132,1.46,5181.6,5011,5175.4,1176.8,0
0.64,13.18,50.75,128.76,-0.556,-0.295,5075,5091.3,5317.1,1173.8,0
0.66,15.78,51.07,129.78,0.049,-0.75,5195.9,5039.8,5293.8,1176.8,0
0.68,18.18,51.43,130.81,-0.658,-0.965,5249.6,5280.7,5304.5,1168,0
0.7,18.98,51.81,131.85,0.263,1.15,5329.7,5159.4,5327.8,1165,0
