time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,18.54,70.72,129.69,0.1913,-0.7159,2668.87,2199.37,2442.97,3344.7,0
0.02,20.96,71.14,131.11,-0.4136,-1.1659,2373.77,2365.57,2319.77,3366.6,0
0.04,23.38,71.61,132.54,-0.2429,2.7115,2547.77,2294.67,2464.57,3342.3,0
0.06,26.02,72.13,133.98,0.201,0.3342,2576.87,2324.37,2465.07,3337.4,0
0.08,27.78,72.68,135.44,-0.3453,1.0023,2590.67,2221.57,2450.37,3342.3,0
0.1,31.74,73.32,136.9,0.4791,0.0751,2548.27,2221.97,2479.27,3337.4,0
0.12,37.47,74.07,138.38,0.2498,-1.7932,2663.07,2266.37,2437.17,3332.6,0
0.14,42.09,74.91,139.88,-0.3697,0.4023,2655.17,2243.77,2301.47,3339.9,0
0.16,47.37,75.86,141.4,0.8693,-1.4022,2691.67,2149.37,2437.17,3332.6,0
0.18,52.44,76.9,142.94,0.5327,0.466,2463.17,2339.47,2508.27,3332.6,0
0.2,57.06,78.05,144.5,1.2547,-1.4386,2620.77,2222.87,2508.77,3327.7,0
0.22,57.28,79.19,146.08,-0.5795,0.9933,2599.57,2259.67,2544.57,3325.3,0
0.24,52.22,80.24,147.69,0.7181,0.1251,2505.97,2295.57,2422.97,3332.6,0
0.26,43.19,81.1,149.31,0.0547,-1.0477,2613.87,2288.97,2430.87,3325.3,0
0.28,31.96,81.74,150.94,-0.599,-1.5204,2571.07,2288.97,2459.37,3325.3,0
0.3,18.76,82.11,152.59,-1.0527,-0.1068,2513.37,2229.97,2458.77,3330.1,0
0.32,7.75,82.27,154.23,0.162,0.6114,2414.47,2303.97,2573.47,3320.4,0
0.34,-1.06,82.25,155.88,1.0157,0.6796,2393.27,2311.57,2524.07,3318,0
0.36,-6.34,82.12,157.52,-0.0819,-0.4249,2414.47,2230.87,2516.67,3320.4,0
0.38,-9.2,81.94,159.16,-0.9502,1.9024,2551.47,2297.87,2354.67,3308.3,0
0.4,-10.08,81.74,160.79,-0.5258,0.4796,2422.37,2341.27,2354.17,3313.1,0
0.42,-8.98,81.56,162.42,-0.0478,-0.784,2509.17,2356.77,2412.07,3303.4,0
0.44,-8.54,81.38,164.05,-0.56,-0.4886,2401.77,2334.57,2418.87,3305.8,0
0.46,-10.96,81.17,165.67,-1.0283,-0.2204,2387.47,2202.97,2504.07,3305.8,0
