time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,0.06,2.86,-31.32,-0.1787,0.7822,-53.767,-9.3667,73.5333,874.4,0
0.02,0.06,2.86,-31.26,-0.8161,-1.4196,-58.567,-29.267,98.2333,876.6,0
0.04,0.06,2.86,-31.21,-0.6358,-0.2441,33.3333,35.3333,-60.067,881,0
0.06,0.29,2.87,-31.15,0.0183,-0.209,-87.567,30.3333,68.6333,883.2,0
0.08,0.29,2.87,-31.09,-0.0655,0.3129,52.6333,-93.867,48.8333,878.8,0
0.1,0.29,2.88,-31.03,-0.5938,0.1024,-53.767,109.833,-45.267,881,0
0.12,0.06,2.88,-30.98,-0.3087,-0.1915,-34.367,-49.167,93.3333,878.8,0
0.14,0.29,2.89,-30.92,0.9073,-0.4503,38.1333,-4.4667,-25.467,878.8,0
0.16,0.06,2.89,-30.86,0.4376,-0.209,-77.967,25.3333,63.6333,878.8,0
0.18,-0.16,2.88,-30.8,-0.0068,0.4664,18.8333,-54.067,43.8333,874.4,0
0.2,-0.16,2.88,-30.74,-0.1158,-0.2441,-63.467,85.0333,-10.567,878.8,0
0.22,-0.16,2.88,-30.69,-0.162,0.6155,13.9333,-88.867,83.4333,870,0
0.24,-0.38,2.87,-30.63,0.0351,-1.038,-24.767,20.4333,14.1333,881,0
0.26,-0.38,2.86,-30.57,0.0142,-0.038,-53.767,35.3333,29.0333,874.4,0
0.28,-0.38,2.85,-30.52,0.4083,0.3962,33.3333,-24.267,-0.6667,881,0
0.3,-0.16,2.85,-30.46,0.6305,0.5322,-44.067,0.53333,53.7333,876.6,0
0.32,-0.38,2.84,-30.4,0.2112,0.2734,-10.267,-9.3667,29.0333,881,0
0.34,-0.6,2.83,-30.34,0.6557,0.212,23.6333,-93.867,78.5333,878.8,0
0.36,-0.6,2.82,-30.29,-0.7196,0.0322,-34.367,40.2333,4.23333,878.8,0
0.38,-0.16,2.82,-30.23,0.3119,-0.0643,-19.867,-78.967,108.133,878.8,0
0.4,-0.16,2.81,-30.18,0.1316,-0.0775,42.9333,60.1333,-94.767,876.6,0
