Time,Temperature  (*C),Temperature  (*F),A-D  (1-255)
10/5/95 3:59,53.7,128.8,123
10/5/95 4:00,53.7,128.8,123
10/5/95 4:00,53.7,128.8,123
10/5/95 4:01,53.7,128.8,123
10/5/95 4:02,53.7,128.8,123
10/5/95 4:02,53.7,128.8,123
10/5/95 4:03,53.7,128.8,123
10/5/95 4:04,53.7,128.8,123
10/5/95 4:04,53.7,128.8,123
10/5/95 4:05,53.7,128.8,123
10/5/95 4:06,53.7,128.8,123
10/5/95 4:06,53.7,128.8,123
10/5/95 4:07,53.7,128.8,123
10/5/95 4:08,53.7,128.8,123
10/5/95 4:08,53.7,128.8,123
10/5/95 4:09,53.7,128.8,123
10/5/95 4:10,53.7,128.8,123
10/5/95 4:10,53.7,128.8,123
10/5/95 4:11,53.7,128.8,123
10/5/95 4:12,53.7,128.8,123
10/5/95 4:12,53.7,128.8,123
10/5/95 4:13,53.7,128.8,123
10/5/95 4:14,53.7,128.8,123
10/5/95 4:14,53.7,128.8,123
10/5/95 4:15,53.7,128.8,123
10/5/95 4:16,53.7,128.8,123
10/5/95 4:16,53.7,128.8,123
10/5/95 4:17,53.7,128.8,123
10/5/95 4:18,53.7,128.8,123
10/5/95 4:18,53.7,128.8,123
10/5/95 4:19,53.7,128.8,123
10/5/95 4:20,53.7,128.8,123
10/5/95 4:20,53.7,128.8,123
10/5/95 4:21,53.7,128.8,123
10/5/95 4:22,53.7,128.8,123
10/5/95 4:22,53.7,128.8,123
10/5/95 4:23,53.7,128.8,123
10/5/95 4:24,53.7,128.8,123
10/5/95 4:24,53.7,128.8,123
10/5/95 4:25,53.7,128.8,123
10/5/95 4:26,53.7,128.8,123
10/5/95 4:26,53.7,128.8,123
10/5/95 4:27,53.7,128.8,123
10/5/95 4:28,53.7,128.8,123
10/5/95 4:28,53.7,128.8,123
10/5/95 4:29,53.7,128.8,123
10/5/95 4:30,53.7,128.8,123
10/5/95 4:30,53.7,128.8,123
10/5/95 4:31,53.7,128.8,123
10/5/95 4:32,53.7,128.8,123
10/5/95 4:32,53.7,128.8,123
10/5/95 4:33,53.7,128.8,123
10/5/95 4:34,53.7,128.8,123
10/5/95 4:34,53.7,128.8,123
10/5/95 4:35,53.7,128.8,123
10/5/95 4:36,53.7,128.8,123
10/5/95 4:36,53.7,128.8,123
10/5/95 4:37,53.7,128.8,123
10/5/95 4:38,53.7,128.8,123
10/5/95 4:38,53.7,128.8,123
10/5/95 4:39,53.7,128.8,123
10/5/95 4:40,53.7,128.8,123
10/5/95 4:40,53.7,128.8,123
10/5/95 4:41,53.7,128.8,123
10/5/95 4:42,53.7,128.8,123
10/5/95 4:42,53.7,128.8,123
10/5/95 4:43,53.7,128.8,123
10/5/95 4:44,53.7,128.8,123
10/5/95 4:44,53.7,128.8,123
10/5/95 4:45,53.7,128.8,123
10/5/95 4:46,53.7,128.8,123
10/5/95 4:46,53.7,128.8,123
10/5/95 4:47,53.7,128.8,123
10/5/95 4:48,53.7,128.8,123
10/5/95 4:48,53.7,128.8,123
10/5/95 4:49,53.7,128.8,123
10/5/95 4:50,53.7,128.8,123
10/5/95 4:50,53.7,128.8,123
10/5/95 4:51,53.7,128.8,123
10/5/95 4:52,53.7,128.8,123
10/5/95 4:52,53.7,128.8,123
10/5/95 4:53,53.7,128.8,123
10/5/95 4:54,53.7,128.8,123
10/5/95 4:54,53.7,128.8,123
10/5/95 4:55,53.7,128.8,123
10/5/95 4:56,53.7,128.8,123
10/5/95 4:56,53.7,128.8,123
10/5/95 4:57,53.7,128.8,123
10/5/95 4:58,53.7,128.8,123
10/5/95 4:58,53.7,128.8,123
10/5/95 4:59,53.7,128.8,123
10/5/95 5:00,53.7,128.8,123
10/5/95 5:00,53.7,128.8,123
10/5/95 5:01,53.7,128.8,123
10/5/95 5:02,53.7,128.8,123
10/5/95 5:02,53.7,128.8,123
10/5/95 5:03,53.7,128.8,123
10/5/95 5:04,53.7,128.8,123
10/5/95 5:04,53.7,128.8,123
10/5/95 5:05,53.7,128.8,123
10/5/95 5:06,53.7,128.8,123
10/5/95 5:06,53.7,128.8,123
10/5/95 5:07,53.7,128.8,123
10/5/95 5:08,53.7,128.8,123
10/5/95 5:08,53.7,128.8,123
10/5/95 5:09,53.7,128.8,123
10/5/95 5:10,53.7,128.8,123
10/5/95 5:10,53.7,128.8,123
10/5/95 5:11,53.7,128.8,123
10/5/95 5:12,53.7,128.8,123
10/5/95 5:12,53.7,128.8,123
10/5/95 5:13,53.7,128.8,123
10/5/95 5:14,53.7,128.8,123
10/5/95 5:14,53.7,128.8,123
10/5/95 5:15,53.7,128.8,123
10/5/95 5:16,53.7,128.8,123
10/5/95 5:16,53.7,128.8,123
10/5/95 5:17,53.7,128.8,123
10/5/95 5:18,53.7,128.8,123
10/5/95 5:18,53.7,128.8,123
10/5/95 5:19,53.7,128.8,123
10/5/95 5:20,53.7,128.8,123
10/5/95 5:20,53.7,128.8,123
10/5/95 5:21,53.7,128.8,123
10/5/95 5:22,53.7,128.8,123
10/5/95 5:22,53.7,128.8,123
10/5/95 5:23,53.7,128.8,123
10/5/95 5:24,53.7,128.8,123
10/5/95 5:24,53.7,128.8,123
10/5/95 5:25,53.7,128.8,123
10/5/95 5:26,53.7,128.8,123
10/5/95 5:26,53.7,128.8,123
10/5/95 5:27,53.7,128.8,123
10/5/95 5:28,53.7,128.8,123
10/5/95 5:28,53.7,128.8,123
10/5/95 5:29,53.7,128.8,123
10/5/95 5:30,53.7,128.8,123
10/5/95 5:30,53.7,128.8,123
10/5/95 5:31,53.7,128.8,123
10/5/95 5:32,53.7,128.8,123
10/5/95 5:32,53.7,128.8,123
10/5/95 5:33,53.7,128.8,123
10/5/95 5:34,53.7,128.8,123
10/5/95 5:34,53.7,128.8,123
10/5/95 5:35,53.7,128.8,123
10/5/95 5:36,53.7,128.8,123
10/5/95 5:36,53.7,128.8,123
10/5/95 5:37,53.7,128.8,123
10/5/95 5:38,53.7,128.8,123
10/5/95 5:38,53.7,128.8,123
10/5/95 5:39,53.7,128.8,123
10/5/95 5:40,53.7,128.8,123
10/5/95 5:40,53.7,128.8,123
10/5/95 5:41,53.7,128.8,123
10/5/95 5:42,53.7,128.8,123
10/5/95 5:42,53.7,128.8,123
10/5/95 5:43,53.7,128.8,123
10/5/95 5:44,53.7,128.8,123
10/5/95 5:44,53.7,128.8,123
10/5/95 5:45,53.7,128.8,123
10/5/95 5:46,53.7,128.8,123
10/5/95 5:46,53.7,128.8,123
10/5/95 5:47,53.7,128.8,123
10/5/95 5:48,53.7,128.8,123
10/5/95 5:48,53.7,128.8,123
10/5/95 5:49,53.7,128.8,123
10/5/95 5:50,53.7,128.8,123
10/5/95 5:50,53.7,128.8,123
10/5/95 5:51,53.7,128.8,123
10/5/95 5:52,53.7,128.8,123
10/5/95 5:52,53.7,128.8,123
10/5/95 5:53,53.7,128.8,123
10/5/95 5:54,53.7,128.8,123
10/5/95 5:54,53.7,128.8,123
10/5/95 5:55,53.7,128.8,123
10/5/95 5:56,53.7,128.8,123
10/5/95 5:56,53.7,128.8,123
10/5/95 5:57,53.7,128.8,123
10/5/95 5:58,53.7,128.8,123
10/5/95 5:58,53.7,128.8,123
10/5/95 5:59,53.7,128.8,123
10/5/95 6:00,53.7,128.8,123
10/5/95 6:00,53.7,128.8,123
10/5/95 6:01,53.7,128.8,123
10/5/95 6:02,53.7,128.8,123
10/5/95 6:02,53.7,128.8,123
10/5/95 6:03,53.7,128.8,123
10/5/95 6:04,53.7,128.8,123
10/5/95 6:04,53.7,128.8,123
10/5/95 6:05,53.7,128.8,123
10/5/95 6:06,53.7,128.8,123
10/5/95 6:06,53.7,128.8,123
10/5/95 6:07,53.7,128.8,123
10/5/95 6:08,53.7,128.8,123
10/5/95 6:08,53.7,128.8,123
10/5/95 6:09,53.7,128.8,123
10/5/95 6:10,53.7,128.8,123
10/5/95 6:10,53.7,128.8,123
10/5/95 6:11,53.7,128.8,123
10/5/95 6:12,53.7,128.8,123
10/5/95 6:12,53.7,128.8,123
10/5/95 6:13,53.7,128.8,123
10/5/95 6:14,53.7,128.8,123
10/5/95 6:14,53.7,128.8,123
10/5/95 6:15,53.7,128.8,123
10/5/95 6:16,53.7,128.8,123
10/5/95 6:16,53.7,128.8,123
10/5/95 6:17,53.7,128.8,123
10/5/95 6:18,53.7,128.8,123
10/5/95 6:18,53.7,128.8,123
10/5/95 6:19,53.7,128.8,123
10/5/95 6:20,53.7,128.8,123
10/5/95 6:20,53.7,128.8,123
10/5/95 6:21,53.7,128.8,123
10/5/95 6:22,53.7,128.8,123
10/5/95 6:22,53.7,128.8,123
10/5/95 6:23,53.7,128.8,123
10/5/95 6:24,53.7,128.8,123
10/5/95 6:24,53.7,128.8,123
10/5/95 6:25,53.7,128.8,123
10/5/95 6:26,53.7,128.8,123
10/5/95 6:26,53.7,128.8,123
10/5/95 6:27,53.7,128.8,123
10/5/95 6:28,53.7,128.8,123
10/5/95 6:28,53.7,128.8,123
10/5/95 6:29,53.7,128.8,123
10/5/95 6:30,53.7,128.8,123
10/5/95 6:30,53.7,128.8,123
10/5/95 6:31,53.7,128.8,123
10/5/95 6:32,53.7,128.8,123
10/5/95 6:32,53.7,128.8,123
10/5/95 6:33,53.7,128.8,123
10/5/95 6:34,53.7,128.8,123
10/5/95 6:34,53.7,128.8,123
10/5/95 6:35,53.7,128.8,123
10/5/95 6:36,53.7,128.8,123
10/5/95 6:36,53.7,128.8,123
10/5/95 6:37,53.7,128.8,123
10/5/95 6:38,53.7,128.8,123
10/5/95 6:38,53.7,128.8,123
10/5/95 6:39,53.7,128.8,123
10/5/95 6:40,53.7,128.8,123
10/5/95 6:40,53.7,128.8,123
10/5/95 6:41,53.7,128.8,123
10/5/95 6:42,53.7,128.8,123
10/5/95 6:42,53.7,128.8,123
10/5/95 6:43,53.7,128.8,123
10/5/95 6:44,53.7,128.8,123
10/5/95 6:44,53.7,128.8,123
10/5/95 6:45,53.7,128.8,123
10/5/95 6:46,53.7,128.8,123
10/5/95 6:46,53.7,128.8,123
10/5/95 6:47,53.7,128.8,123
10/5/95 6:48,53.7,128.8,123
10/5/95 6:48,53.7,128.8,123
10/5/95 6:49,53.7,128.8,123
10/5/95 6:50,53.7,128.8,123
10/5/95 6:50,53.7,128.8,123
10/5/95 6:51,53.7,128.8,123
10/5/95 6:52,53.7,128.8,123
10/5/95 6:52,53.7,128.8,123
10/5/95 6:53,53.7,128.8,123
10/5/95 6:54,53.7,128.8,123
10/5/95 6:54,53.7,128.8,123
10/5/95 6:55,53.7,128.8,123
10/5/95 6:56,53.7,128.8,123
10/5/95 6:56,53.7,128.8,123
10/5/95 6:57,53.7,128.8,123
10/5/95 6:58,53.7,128.8,123
10/5/95 6:58,53.7,128.8,123
10/5/95 6:59,53.7,128.8,123
10/5/95 7:00,53.7,128.8,123
10/5/95 7:00,53.7,128.8,123
10/5/95 7:01,53.7,128.8,123
10/5/95 7:02,53.7,128.8,123
10/5/95 7:02,53.7,128.8,123
10/5/95 7:03,53.7,128.8,123
10/5/95 7:04,53.7,128.8,123
10/5/95 7:04,53.7,128.8,123
10/5/95 7:05,53.7,128.8,123
10/5/95 7:06,53.7,128.8,123
10/5/95 7:06,53.7,128.8,123
10/5/95 7:07,53.7,128.8,123
10/5/95 7:08,53.7,128.8,123
10/5/95 7:08,53.7,128.8,123
10/5/95 7:09,53.7,128.8,123
10/5/95 7:10,53.7,128.8,123
10/5/95 7:10,53.7,128.8,123
10/5/95 7:11,53.7,128.8,123
10/5/95 7:12,53.7,128.8,123
10/5/95 7:12,53.7,128.8,123
10/5/95 7:13,53.7,128.8,123
10/5/95 7:14,53.7,128.8,123
10/5/95 7:14,53.7,128.8,123
10/5/95 7:15,53.7,128.8,123
10/5/95 7:16,53.7,128.8,123
10/5/95 7:16,53.7,128.8,123
10/5/95 7:17,53.7,128.8,123
10/5/95 7:18,53.7,128.8,123
10/5/95 7:18,53.7,128.8,123
10/5/95 7:19,53.7,128.8,123
10/5/95 7:20,53.7,128.8,123
10/5/95 7:20,53.7,128.8,123
10/5/95 7:21,53.7,128.8,123
10/5/95 7:22,53.7,128.8,123
10/5/95 7:22,53.7,128.8,123
10/5/95 7:23,53.7,128.8,123
10/5/95 7:24,53.7,128.8,123
10/5/95 7:24,53.7,128.8,123
10/5/95 7:25,53.7,128.8,123
10/5/95 7:26,53.7,128.8,123
10/5/95 7:26,53.7,128.8,123
10/5/95 7:27,53.7,128.8,123
10/5/95 7:28,53.7,128.8,123
10/5/95 7:28,53.7,128.8,123
10/5/95 7:29,53.7,128.8,123
10/5/95 7:30,53.7,128.8,123
10/5/95 7:30,53.7,128.8,123
10/5/95 7:31,53.7,128.8,123
10/5/95 7:32,53.7,128.8,123
10/5/95 7:32,53.7,128.8,123
10/5/95 7:33,53.7,128.8,123
10/5/95 7:34,53.7,128.8,123
10/5/95 7:34,53.7,128.8,123
10/5/95 7:35,53.7,128.8,123
10/5/95 7:36,53.7,128.8,123
10/5/95 7:36,53.7,128.8,123
10/5/95 7:37,53.7,128.8,123
10/5/95 7:38,53.7,128.8,123
10/5/95 7:38,53.7,128.8,123
10/5/95 7:39,53.7,128.8,123
10/5/95 7:40,53.7,128.8,123
10/5/95 7:40,53.7,128.8,123
10/5/95 7:41,53.7,128.8,123
10/5/95 7:42,53.7,128.8,123
10/5/95 7:42,53.7,128.8,123
10/5/95 7:43,53.7,128.8,123
10/5/95 7:44,53.7,128.8,123
10/5/95 7:44,53.7,128.8,123
10/5/95 7:45,53.7,128.8,123
10/5/95 7:46,53.7,128.8,123
10/5/95 7:46,53.7,128.8,123
10/5/95 7:47,53.7,128.8,123
10/5/95 7:48,53.7,128.8,123
10/5/95 7:48,53.7,128.8,123
10/5/95 7:49,53.7,128.8,123
10/5/95 7:50,53.7,128.8,123
10/5/95 7:50,53.7,128.8,123
10/5/95 7:51,53.7,128.8,123
10/5/95 7:52,53.7,128.8,123
10/5/95 7:52,53.7,128.8,123
10/5/95 7:53,53.7,128.8,123
10/5/95 7:54,53.7,128.8,123
10/5/95 7:54,53.7,128.8,123
10/5/95 7:55,53.7,128.8,123
10/5/95 7:56,53.7,128.8,123
10/5/95 7:56,53.7,128.8,123
10/5/95 7:57,53.7,128.8,123
10/5/95 7:58,53.7,128.8,123
10/5/95 7:58,53.7,128.8,123
10/5/95 7:59,53.7,128.8,123
10/5/95 8:00,53.7,128.8,123
10/5/95 8:00,53.7,128.8,123
10/5/95 8:01,53.7,128.8,123
10/5/95 8:02,53.7,128.8,123
10/5/95 8:02,53.7,128.8,123
10/5/95 8:03,53.7,128.8,123
10/5/95 8:04,53.7,128.8,123
10/5/95 8:04,53.7,128.8,123
10/5/95 8:05,53.7,128.8,123
10/5/95 8:06,53.7,128.8,123
10/5/95 8:06,53.7,128.8,123
10/5/95 8:07,53.7,128.8,123
10/5/95 8:08,53.7,128.8,123
10/5/95 8:08,53.7,128.8,123
10/5/95 8:09,53.7,128.8,123
10/5/95 8:10,53.7,128.8,123
10/5/95 8:10,53.7,128.8,123
10/5/95 8:11,53.7,128.8,123
10/5/95 8:12,53.7,128.8,123
10/5/95 8:12,53.7,128.8,123
10/5/95 8:13,53.7,128.8,123
10/5/95 8:14,53.7,128.8,123
10/5/95 8:14,53.7,128.8,123
10/5/95 8:15,53.7,128.8,123
10/5/95 8:16,53.7,128.8,123
10/5/95 8:16,53.7,128.8,123
10/5/95 8:17,53.7,128.8,123
10/5/95 8:18,53.7,128.8,123
10/5/95 8:18,53.7,128.8,123
10/5/95 8:19,53.7,128.8,123
10/5/95 8:20,53.7,128.8,123
10/5/95 8:20,53.7,128.8,123
10/5/95 8:21,53.7,128.8,123
10/5/95 8:22,53.7,128.8,123
10/5/95 8:22,53.7,128.8,123
10/5/95 8:23,53.3,128.1,124
10/5/95 8:24,53.3,128.1,124
10/5/95 8:24,53.3,128.1,124
10/5/95 8:25,53.3,128.1,124
10/5/95 8:26,53.3,128.1,124
10/5/95 8:26,53.3,128.1,124
10/5/95 8:27,53.3,128.1,124
10/5/95 8:28,53.3,128.1,124
10/5/95 8:28,53.3,128.1,124
10/5/95 8:29,53.3,128.1,124
10/5/95 8:30,53.3,128.1,124
10/5/95 8:30,53.3,128.1,124
10/5/95 8:31,53.3,128.1,124
10/5/95 8:32,53.3,128.1,124
10/5/95 8:32,53.3,128.1,124
10/5/95 8:33,53.3,128.1,124
10/5/95 8:34,53.3,128.1,124
10/5/95 8:34,53.3,128.1,124
10/5/95 8:35,53.3,128.1,124
10/5/95 8:36,53.3,128.1,124
10/5/95 8:36,53.3,128.1,124
10/5/95 8:37,53.3,128.1,124
10/5/95 8:38,53.3,128.1,124
10/5/95 8:38,53.3,128.1,124
10/5/95 8:39,53.3,128.1,124
10/5/95 8:40,53.3,128.1,124
10/5/95 8:40,53.3,128.1,124
10/5/95 8:41,53.3,128.1,124
10/5/95 8:42,53.3,128.1,124
10/5/95 8:42,53.3,128.1,124
10/5/95 8:43,53.3,128.1,124
10/5/95 8:44,53.3,128.1,124
10/5/95 8:44,53.3,128.1,124
10/5/95 8:45,53.3,128.1,124
10/5/95 8:46,53.3,128.1,124
10/5/95 8:46,53.3,128.1,124
10/5/95 8:47,53.3,128.1,124
10/5/95 8:48,53.3,128.1,124
10/5/95 8:48,53.3,128.1,124
10/5/95 8:49,53.3,128.1,124
10/5/95 8:50,53.3,128.1,124
10/5/95 8:50,53.3,128.1,124
10/5/95 8:51,53.3,128.1,124
10/5/95 8:52,53.3,128.1,124
10/5/95 8:52,53.3,128.1,124
10/5/95 8:53,53.3,128.1,124
10/5/95 8:54,53.3,128.1,124
10/5/95 8:54,53.3,128.1,124
10/5/95 8:55,53.3,128.1,124
10/5/95 8:56,53.3,128.1,124
10/5/95 8:56,53.3,128.1,124
10/5/95 8:57,53.3,128.1,124
10/5/95 8:58,53.3,128.1,124
10/5/95 8:58,53.3,128.1,124
10/5/95 8:59,53.3,128.1,124
10/5/95 9:00,53.3,128.1,124
10/5/95 9:00,53.7,128.8,123
10/5/95 9:01,53.7,128.8,123
10/5/95 9:02,53.7,128.8,123
10/5/95 9:02,53.7,128.8,123
10/5/95 9:03,53.7,128.8,123
10/5/95 9:04,53.7,128.8,123
10/5/95 9:04,53.7,128.8,123
10/5/95 9:05,53.7,128.8,123
10/5/95 9:06,53.7,128.8,123
10/5/95 9:06,53.7,128.8,123
10/5/95 9:07,53.7,128.8,123
10/5/95 9:08,53.7,128.8,123
10/5/95 9:08,53.7,128.8,123
10/5/95 9:09,53.7,128.8,123
10/5/95 9:10,53.7,128.8,123
10/5/95 9:10,53.7,128.8,123
10/5/95 9:11,53.7,128.8,123
10/5/95 9:12,53.7,128.8,123
10/5/95 9:12,53.7,128.8,123
10/5/95 9:13,53.7,128.8,123
10/5/95 9:14,53.7,128.8,123
10/5/95 9:14,53.7,128.8,123
10/5/95 9:15,53.7,128.8,123
10/5/95 9:16,53.7,128.8,123
10/5/95 9:16,53.3,128.1,124
10/5/95 9:17,53.3,128.1,124
10/5/95 9:18,53.3,128.1,124
10/5/95 9:18,53.3,128.1,124
10/5/95 9:19,53.3,128.1,124
10/5/95 9:20,53.3,128.1,124
10/5/95 9:20,53.3,128.1,124
10/5/95 9:21,53.3,128.1,124
10/5/95 9:22,53.3,128.1,124
10/5/95 9:22,53.3,128.1,124
10/5/95 9:23,53.3,128.1,124
10/5/95 9:24,53.3,128.1,124
10/5/95 9:24,53.3,128.1,124
10/5/95 9:25,53.3,128.1,124
10/5/95 9:26,53.3,128.1,124
10/5/95 9:26,53.3,128.1,124
10/5/95 9:27,53.3,128.1,124
10/5/95 9:28,53.3,128.1,124
10/5/95 9:28,53.3,128.1,124
10/5/95 9:29,53,127.5,125
10/5/95 9:30,53,127.5,125
10/5/95 9:30,53,127.5,125
10/5/95 9:31,53,127.5,125
10/5/95 9:32,53,127.5,125
10/5/95 9:32,53,127.5,125
10/5/95 9:33,53,127.5,125
10/5/95 9:34,53,127.5,125
10/5/95 9:34,53,127.5,125
10/5/95 9:35,53,127.5,125
10/5/95 9:36,53,127.5,125
10/5/95 9:36,53,127.5,125
10/5/95 9:37,53,127.5,125
10/5/95 9:38,53,127.5,125
10/5/95 9:38,53,127.5,125
10/5/95 9:39,52.6,126.8,126
10/5/95 9:40,52.6,126.8,126
10/5/95 9:40,52.6,126.8,126
10/5/95 9:41,52.6,126.8,126
10/5/95 9:42,52.6,126.8,126
10/5/95 9:42,52.6,126.8,126
10/5/95 9:43,52.6,126.8,126
10/5/95 9:44,52.6,126.8,126
10/5/95 9:44,52.6,126.8,126
10/5/95 9:45,52.6,126.8,126
10/5/95 9:46,52.6,126.8,126
10/5/95 9:46,52.6,126.8,126
10/5/95 9:47,52.6,126.8,126
10/5/95 9:48,52.6,126.8,126
10/5/95 9:48,52.6,126.8,126
10/5/95 9:49,52.6,126.8,126
10/5/95 9:50,52.6,126.8,126
10/5/95 9:50,52.6,126.8,126
10/5/95 9:51,52.3,126.2,127
10/5/95 9:52,52.3,126.2,127
10/5/95 9:52,52.3,126.2,127
10/5/95 9:53,52.3,126.2,127
10/5/95 9:54,52.3,126.2,127
10/5/95 9:54,52.3,126.2,127
10/5/95 9:55,52.3,126.2,127
10/5/95 9:56,52.3,126.2,127
10/5/95 9:56,52.3,126.2,127
10/5/95 9:57,52.3,126.2,127
10/5/95 9:58,52.3,126.2,127
10/5/95 9:58,52.3,126.2,127
10/5/95 9:59,52.3,126.2,127
10/5/95 10:00,52.3,126.2,127
10/5/95 10:00,52.3,126.2,127
10/5/95 10:01,52.3,126.2,127
10/5/95 10:02,52.3,126.2,127
10/5/95 10:02,52.3,126.2,127
10/5/95 10:03,52.3,126.2,127
10/5/95 10:04,52.3,126.2,127
10/5/95 10:04,52.3,126.2,127
10/5/95 10:05,52.3,126.2,127
10/5/95 10:06,52.3,126.2,127
10/5/95 10:06,52.3,126.2,127
10/5/95 10:07,52.3,126.2,127
10/5/95 10:08,52.3,126.2,127
10/5/95 10:08,52.3,126.2,127
10/5/95 10:09,52.3,126.2,127
10/5/95 10:10,52.3,126.2,127
10/5/95 10:10,52.3,126.2,127
10/5/95 10:11,52.3,126.2,127
10/5/95 10:12,52.3,126.2,127
10/5/95 10:12,52.3,126.2,127
10/5/95 10:13,52.3,126.2,127
10/5/95 10:14,52.3,126.2,127
10/5/95 10:14,52.3,126.2,127
10/5/95 10:15,52.3,126.2,127
10/5/95 10:16,52.3,126.2,127
10/5/95 10:16,52.3,126.2,127
10/5/95 10:17,52.3,126.2,127
10/5/95 10:18,52.3,126.2,127
10/5/95 10:18,52.3,126.2,127
10/5/95 10:19,52.3,126.2,127
10/5/95 10:20,52.3,126.2,127
10/5/95 10:20,52.3,126.2,127
10/5/95 10:21,52.3,126.2,127
10/5/95 10:22,52.3,126.2,127
10/5/95 10:22,52.3,126.2,127
10/5/95 10:23,52.3,126.2,127
10/5/95 10:24,52.3,126.2,127
10/5/95 10:24,52.3,126.2,127
10/5/95 10:25,52.3,126.2,127
10/5/95 10:26,52.3,126.2,127
10/5/95 10:26,52.3,126.2,127
10/5/95 10:27,52.3,126.2,127
10/5/95 10:28,52.3,126.2,127
10/5/95 10:28,52.3,126.2,127
10/5/95 10:29,52.3,126.2,127
10/5/95 10:30,52.3,126.2,127
10/5/95 10:30,52.3,126.2,127
10/5/95 10:31,52.3,126.2,127
10/5/95 10:32,52.3,126.2,127
10/5/95 10:32,52.3,126.2,127
10/5/95 10:33,52.3,126.2,127
10/5/95 10:34,52.3,126.2,127
10/5/95 10:34,52.3,126.2,127
10/5/95 10:35,52.3,126.2,127
10/5/95 10:36,52.3,126.2,127
10/5/95 10:36,52.3,126.2,127
10/5/95 10:37,52.3,126.2,127
10/5/95 10:38,52.3,126.2,127
10/5/95 10:38,52.3,126.2,127
10/5/95 10:39,52.3,126.2,127
10/5/95 10:40,52.3,126.2,127
10/5/95 10:40,52.3,126.2,127
10/5/95 10:41,52.3,126.2,127
10/5/95 10:42,52.3,126.2,127
10/5/95 10:42,52.3,126.2,127
10/5/95 10:43,52.3,126.2,127
10/5/95 10:44,52.3,126.2,127
10/5/95 10:44,52.3,126.2,127
10/5/95 10:45,52.3,126.2,127
10/5/95 10:46,52.3,126.2,127
10/5/95 10:46,52.3,126.2,127
10/5/95 10:47,52.3,126.2,127
10/5/95 10:48,52.3,126.2,127
10/5/95 10:48,52.3,126.2,127
10/5/95 10:49,52.3,126.2,127
10/5/95 10:50,52.3,126.2,127
10/5/95 10:50,52.3,126.2,127
10/5/95 10:51,52.3,126.2,127
10/5/95 10:52,52.3,126.2,127
10/5/95 10:52,52.3,126.2,127
10/5/95 10:53,52.3,126.2,127
10/5/95 10:54,52.3,126.2,127
10/5/95 10:54,52.3,126.2,127
10/5/95 10:55,52.3,126.2,127
10/5/95 10:56,52.3,126.2,127
10/5/95 10:56,52.3,126.2,127
10/5/95 10:57,52.3,126.2,127
10/5/95 10:58,52.3,126.2,127
10/5/95 10:58,52.3,126.2,127
10/5/95 10:59,52.3,126.2,127
10/5/95 11:00,52.3,126.2,127
10/5/95 11:00,52.3,126.2,127
