time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,140.93,71.82,-117.56,-0.096,-0.153,1186.5,1393.4,1215.4,1357.8,0
0.02,139.25,74.6,-116.07,0.087,0.009,1202.4,1352.8,1216.4,1362.7,0
0.04,133.79,77.28,-114.53,-0.293,-0.107,1231.4,1283.3,1216.4,1362.7,0
0.06,124.76,79.77,-112.93,0.317,0.028,1238,1331.4,1194.3,1360.2,0
0.08,115.73,82.09,-111.29,0.351,0.028,1243.3,1295,1156.9,1352.9,0
0.1,106.08,84.21,-109.6,0.091,0.098,1212.9,1280,1184.6,1348.1,0
0.12,94.11,86.09,-107.88,0.442,0.177,1227.4,1293.9,1227.8,1348.1,0
0.14,79.41,87.68,-106.13,0.572,-0.223,1207.6,1316.4,1207.7,1355.4,0
0.16,65.55,88.99,-104.35,0.12,0.27,1230.1,1323.9,1186.6,1357.8,0
0.18,54.42,90.08,-102.55,0.12,0.326,1209,1345.3,1179.9,1360.2,0
0.2,46.23,91.01,-100.73,0.216,-0.251,1195.8,1346.4,1166.6,1365.1,0
0.22,41.2,91.83,-98.89,-0.375,0.107,1168.1,1347.4,1110,1369.9,0
0.24,37,92.57,-97.04,-0.26,0.526,1160.2,1353.8,1145.5,1367.5,0
0.26,29.65,93.16,-95.18,0.625,0.209,1194.5,1345.3,1208.7,1360.2,0
0.28,20.2,93.57,-93.3,-0.466,-0.381,1180,1331.4,1194.3,1360.2,0
0.3,9.49,93.76,-91.43,-0.433,-0.112,1178.6,1274.7,1164.6,1355.4,0
0.32,-3.95,93.68,-89.56,-0.346,0.479,1161.4,1300.3,1162.6,1345.7,0
0.34,-20.32,93.27,-87.69,0.284,-0.233,1168,1292.9,1198,1343.2,0
0.36,-37.33,92.52,-85.84,0.365,0.474,1197,1279,1154.9,1343.2,0
0.38,-50.98,91.5,-84.01,0.447,0.158,1197,1279,1169.3,1343.2,0
0.4,-58.96,90.33,-82.2,-1.053,-1.126,1205,1328.1,1162.6,1345.7,0
0.42,-62.11,89.08,-80.42,-0.721,0.191,1119.2,1315.3,1091.6,1350.5,0
0.44,-62.32,87.84,-78.67,0.668,-0.326,1141.7,1308.9,1113.7,1352.9,0
0.46,-61.9,86.6,-76.93,-0.346,-0.558,1169.4,1266.2,1040.8,1348.1,0
0.48,-61.06,85.38,-75.23,0.072,0.349,1190.5,1342,1148.2,1345.7,0
0.5,-58.12,84.22,-73.54,-0.034,1.023,1153.5,1306.8,1154.9,1343.2,0
0.52,-51.82,83.18,-71.88,-1.005,0.047,1179.9,1318.5,1152.9,1333.5,0
0.54,-44.68,82.29,-70.23,-0.37,0.702,1141.6,1323.8,1158.6,1326.2,0
0.56,-36.91,81.55,-68.6,0.077,0.023,1183.8,1211.6,1114.4,1321.4,0
