time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-98.56,98.83,-185.02,-0.909,0.202,1944.9,1735,1796.6,1063.6,0
0.02,-102.36,96.78,-183.09,0.351,-0.016,1953.9,1802.4,1718,1070.8,0
0.04,-105.58,94.67,-181.19,2.169,3.364,2134.8,1840.9,1934.3,1056.4,0
0.06,-106.17,92.55,-179.34,1.64,0.206,2169.7,1876.2,1970.3,1054,0
0.08,-104.7,90.45,-177.53,0.963,-3.834,2119.3,1882.6,1976.8,1051.6,0
0.1,-100.6,88.44,-175.77,-1.971,-6.545,2034.1,1651.5,1947.2,1051.6,0
0.12,-94.75,86.55,-174.03,-0.93,-0.933,1990.2,1837.7,1753.1,1046.8,0
0.14,-85.68,84.83,-172.34,-4.467,0.166,2031.6,2081.6,1618.1,1042,0
0.16,-74.26,83.35,-170.67,2.628,-0.64,2116.8,1677.2,2180.1,1042,0
0.18,-62.26,82.1,-169.03,2.062,2.123,2066.5,2145.8,1861.2,1039.6,0
0.2,-53.19,81.04,-167.41,0.281,0.296,2158.2,1950,1926.8,1037.2,0
0.22,-47.92,80.08,-165.81,-0.124,-0.708,2249.9,1985.3,2051.6,1034.8,0
0.24,-45.87,79.16,-164.22,-2.843,4.573,2404.9,2142.6,2035,1030,0
0.26,-44.99,78.26,-162.66,-1.492,-0.296,2411.3,2091.3,2159.7,1027.6,0
0.28,-41.48,77.43,-161.11,-0.632,-0.625,2389.4,2011,2195.8,1025.2,0
0.3,-35.33,76.73,-159.58,-0.393,-2.834,2282.2,2046.3,2054.3,1022.8,0
0.32,-27.72,76.17,-158.05,0.413,1.004,2098.8,1686.8,2041.4,1027.6,0
0.34,-20.4,75.76,-156.54,-1.5,-0.656,2212.5,1860.2,2130.2,1027.6,0
0.36,-13.08,75.5,-155.03,0.517,-1.352,2404.9,2113.7,2242,1030,0
0.38,-6.06,75.38,-153.52,-1.012,-1.814,2477.1,2158.7,2229.1,1034.8,0
0.4,0.38,75.39,-152.01,0.698,1.719,2486.1,2254.9,2121,1042,0
