time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-5.9373,0,0,0,0,-18.5,-2.3,13.6,16.8,0
0.2,-6.5734,0,0,0,0,-3.6,-2.3,13.6,16.8,0
0.4,-7.2096,0,0,0,0,-3.6,-16.8,13.6,16.8,0
0.6,-5.9373,0,0,0,0,-3.6,12.3,13.6,16.8,0
0.8,-6.3614,0,0,0,0,-3.6,12.3,-0.8,16.8,0
1,-6.3614,0,0,0,0,-9,-7.6,8.4,19.1,0
1.2,-6.3614,0,0,0,0,-3.6,12.3,13.6,16.8,0
1.4,-6.5734,0,0,0,0,11.3,-2.3,13.6,16.8,0
1.6,-6.5734,0,0,0,0,-18.5,-2.3,-0.8,16.8,0
1.8,-6.1493,0,0,0,0,-3.6,12.3,13.6,16.8,0
2,-6.3614,0,0,0,0,-27.9,17.6,18.8,14.4,0
2.2,-6.3614,0,0,0,0,-33.4,12.3,-0.8,16.8,0
2.4,-6.3614,0,0,0,0,-3.6,12.3,13.6,16.8,0
2.6,-6.1493,0,0,0,0,16.7,3.1,18.8,14.4,0
2.8,-6.3614,0,0,0,0,16.7,3.1,4.4,14.4,0
3,-6.1493,0,0,0,0,26.2,-2.3,-15.3,16.8,0
3.2,-5.9373,0,0,0,0,-33.4,12.3,28.1,16.8,0
3.4,-6.3614,0,0,0,0,26.2,-31.4,13.6,16.8,0
3.6,-6.3614,0,0,0,0,-18.5,-2.3,13.6,16.8,0
3.8,-6.1493,0,0,0,0,46.5,3.1,-10.1,14.4,0
4,-6.3614,0,0,0,0,26.2,-2.3,-15.3,16.8,0
4.2,-6.3614,0,0,0,0,16.7,17.6,4.4,14.4,0
4.4,-6.3614,0,0,0,0,-18.5,12.3,13.6,16.8,0
4.6,-6.3614,0,0,0,0,11.3,12.3,28.1,16.8,0
4.8,-6.1493,0,0,0,0,11.3,12.3,13.6,16.8,0
5,-6.3614,0,0,0,0,1.8,17.6,18.8,14.4,0
5.2,-6.1493,0,0,0,0,-3.6,12.3,13.6,16.8,0
5.4,-6.3614,0,0,0,0,-18.5,26.9,13.6,16.8,0
5.6,-6.1493,0,0,0,0,-3.6,-2.3,-0.8,16.8,0
5.8,-6.3614,0,0,0,0,1.8,17.6,18.8,14.4,0
6,-6.1493,0,0,0,0,11.3,-2.3,13.6,16.8,0
6.2,-6.3614,0,0,0,0,-3.6,-2.3,13.6,16.8,0
6.4,-6.3614,0,0,0,0,1.8,17.6,4.4,14.4,0
6.6,-6.3614,0,0,0,0,16.7,17.6,4.4,14.4,0
