time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,12.27,-33.04,34.84,0.014,0.145,4802.7,4825.6,4523.8,19,0
0.02,13.49,-32.77,34.18,-0.183,0.23,4917.2,4833.8,4573.9,21.4,0
0.04,14.92,-32.48,33.53,0.056,0.485,5008.1,5038.1,4715.1,21.4,0
0.06,15.73,-32.16,32.89,-0.019,0.035,5250.4,5198.7,4941,21.4,0
0.08,15.93,-31.84,32.25,0.028,0.115,5319.5,5352.9,5090,23.7,0
0.1,14.71,-31.55,31.62,0.113,-0.125,5538.2,5534.3,5308.1,21.4,0
0.12,14.92,-31.25,31,0.108,0.01,5704.8,5782.4,5534,21.4,0
0.14,16.34,-30.92,30.38,0.174,0.29,5977.4,6074.2,5703.4,21.4,0
0.16,18.17,-30.56,29.77,-0.15,-0.33,6098.6,6132.6,5816.3,21.4,0
0.18,20,-30.16,29.17,0.113,-0.32,6061.7,6170,5838.3,23.7,0
0.2,20.81,-29.74,28.57,-0.113,-0.34,6098.6,6191,5788.1,21.4,0
0.22,19.59,-29.35,27.98,-0.131,0.125,6076.8,6170,5894.7,23.7,0
0.24,18.78,-28.98,27.4,0.146,0.14,6317.3,6357.8,6048.5,19,0
0.26,16.95,-28.64,26.83,0.131,0.155,6401.6,6468.2,6126.9,21.4,0
0.28,16.34,-28.31,26.26,-0.103,0.015,6221.6,6309.7,6015.5,26.1,0
0.3,15.73,-28,25.7,-0.103,0.205,6211.3,6241,6020.3,19,0
0.32,15.93,-27.68,25.15,0.028,-0.405,6271.9,6387,5977.9,19,0
0.34,16.75,-27.34,24.6,-0.498,0.105,6317.3,6474.5,6119.1,19,0
0.36,17.76,-26.99,24.06,-0.31,-0.19,6356.1,6555.8,6183.4,21.4,0
0.38,19.8,-26.59,23.53,-0.122,-0.295,6445.2,6568.4,6266.6,16.6,0
0.4,21.43,-26.16,23.01,-0.038,-0.035,6399.8,6583,6210.1,16.6,0
0.42,22.24,-25.72,22.5,0.131,0.085,6317.3,6430.7,6133.2,19,0
0.44,21.22,-25.29,21.99,-0.042,0.03,6293.7,6466.2,6069,16.6,0
0.46,18.98,-24.91,21.49,-0.07,0.18,6218,6393.3,5984.3,16.6,0
0.48,16.75,-24.58,21,-0.207,-0.31,6125.3,6172.4,5898.1,11.9,0
0.5,15.93,-24.26,20.51,-0.038,-0.125,5852.7,5909.8,5587.5,11.9,0
0.52,15.73,-23.95,20.04,-0.094,-0.11,5625.5,5676.3,5389.8,11.9,0
0.54,16.34,-23.62,19.56,-0.103,0.085,5445.5,5546.9,5207.8,16.6,0
0.56,14.92,-23.32,19.1,-0.085,0.05,5443.7,5515.8,5234.5,11.9,0
0.58,13.69,-23.05,18.64,-0.019,-0.195,5450.4,5492.9,5240.8,9.5,0
0.6,13.69,-22.77,18.18,0.014,0.07,5322.5,5326.1,5121.6,11.9,0
0.62,14.71,-22.48,17.73,0.286,0.2,5095.3,5267.7,4909.8,11.9,0
0.64,15.73,-22.16,17.29,0.066,0.07,5117.2,5142.7,4902,9.5,0
0.66,15.32,-21.86,16.85,-0.15,-0.12,5147.5,5230.2,4916.1,9.5,0
0.68,14.31,-21.57,16.42,0.066,0.09,5154.1,5221.9,4922.4,7.1,0
0.7,13.08,-21.31,15.99,-0.019,0,5191.1,5184.5,4985.2,4.7,0
0.72,14.31,-21.02,15.57,-0.108,-0.005,5145.7,5228.3,4942.8,4.7,0
0.74,15.32,-20.72,15.16,-0.009,0.14,5111.8,5122.2,4869.3,-4.7,0
0.76,15.12,-20.41,14.75,0.061,0.05,5041.4,5069.7,4817.3,9.5,0
0.78,13.9,-20.14,14.35,0.009,-0.165,4989.3,5107.2,4796.8,11.9,0
0.8,11.86,-19.9,13.95,0.131,0.18,5016,5147,4878.6,2.4,0
0.82,11.66,-19.67,13.56,0.042,0.075,4987.5,5076,4823.6,7.1,0
0.84,12.47,-19.42,13.17,-0.005,0.12,4970.6,5088.6,4751.5,2.4,0
0.86,13.29,-19.15,12.78,0.117,0.11,5041.4,5171.9,4859.6,9.5,0
0.88,12.88,-18.89,12.41,0.07,0.115,5266.8,5330.4,5084,4.7,0
0.9,13.29,-18.63,12.03,0.136,0.085,5472.2,5557.6,5303.6,7.1,0
0.92,14.31,-18.34,11.67,0.047,0.1,5675.8,5768.2,5479.3,4.7,0
0.94,15.73,-18.03,11.31,0.009,-0.12,5773.3,5876.6,5612.7,2.4,0
