time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,52.61,16.35,228.63,0.089,0.1,7708.5,7755.2,7812.1,-7.1,0
0.02,52.81,17.41,228.98,-0.061,-0.095,7454.6,7525.6,7561,2.4,0
0.04,53.22,18.47,229.34,-0.169,0.14,7329.8,7419.5,7501.5,-7.1,0
0.06,53.42,19.54,229.74,0.009,0.1,7345,7375.7,7445.1,-7.1,0
0.08,52,20.58,230.15,-0.113,-0.08,7309.8,7400.6,7412,0,0
0.1,49.15,21.56,230.58,0,0.05,7208.7,7259,7374.5,-7.1,0
0.12,45.08,22.47,231.03,-0.033,0.1,6981.5,7054.7,7106.2,-7.1,0
0.14,42.23,23.31,231.49,0.155,0.025,6868.8,6873.3,6987,-4.7,0
0.16,39.79,24.11,231.98,-0.014,-0.26,6799.7,6777.4,6950.9,-7.1,0
0.18,38.98,24.89,232.47,-0.019,-0.145,6739.1,6660.7,6866.2,-7.1,0
0.2,40.2,25.69,232.99,0.052,0.13,6687,6683.6,6789.3,-4.7,0
0.22,42.03,26.53,233.52,0,0.135,6756.1,6779.4,6896,-2.4,0
0.24,44.27,27.42,234.07,0.136,-0.185,6831.8,6881.6,7023,-2.4,0
0.26,46.91,28.35,234.63,-0.099,0.105,6981.5,6967.2,7078,-7.1,0
0.28,48.54,29.32,235.22,0.103,0.155,6855.4,6977.4,7002.6,0,0
0.3,48.33,30.29,235.83,-0.211,-0.005,6830,6835.8,6936.8,-7.1,0
0.32,48.74,31.27,236.45,0.023,-0.11,6801.5,6896.2,6938.3,-2.4,0
0.34,47.93,32.22,237.1,0.113,-0.045,6931.2,6977.4,7030.8,0,0
0.36,45.08,33.13,237.76,0.056,-0.5,7111.1,7077.6,7311.7,-4.7,0
0.38,42.23,33.97,238.44,0.103,0.14,7451,7361.2,7628.6,-7.1,0
0.4,39.59,34.76,239.13,-0.056,0.115,7723.7,7769.7,7868.6,-7.1,0
0.42,38.16,35.53,239.84,0.099,0.025,7996.3,7959.4,8221.6,-7.1,0
0.44,34.91,36.22,240.57,-0.131,-0.12,8063.6,7951.2,8171.4,-9.5,0
0.46,34.91,36.92,241.31,0.38,0.23,7998.1,8078.2,8152.5,-2.4,0
0.48,34.71,37.62,242.06,-0.108,0.19,8089,8005.2,8251.3,-2.4,0
0.5,34.91,38.31,242.82,0.122,-0.075,8162.9,8105.4,8334.5,-7.1,0
0.52,35.93,39.03,243.61,0.141,-0.055,8156.2,8069.9,8314.1,-4.7,0
0.54,36.74,39.77,244.4,0.113,0.2,8270.7,8238.7,8378.4,-2.4,0
0.56,38.16,40.53,245.21,-0.202,-0.04,8504.6,8405.5,8709.4,-4.7,0
0.58,38.98,41.31,246.04,0.136,-0.96,8617.3,8484.8,8828.6,-7.1,0
0.6,41.62,42.14,246.88,0.188,0.48,8567,8495,8710.9,0,0
0.62,44.27,43.03,247.74,-0.16,-0.11,8556.7,8265.9,8715.7,-7.1,0
0.64,46.71,43.96,248.62,0.178,0.3,8481,8178.3,8673.3,-7.1,0
0.66,47.11,44.9,249.52,0.094,-0.035,8422.2,8326.2,8604.2,-2.4,0
0.68,48.13,45.87,250.44,-0.362,-0.045,8567,8290.7,8710.9,0,0
0.7,45.28,46.77,251.37,-0.127,0.1,8550.1,8245,8794.1,-4.7,0
0.72,41.01,47.59,252.32,-0.023,-0.01,8587,8222.1,8828.6,-7.1,0
0.74,37.35,48.34,253.29,-0.16,0.335,8511.3,8192.9,8715.7,-7.1,0
0.76,34.91,49.04,254.27,0.197,-0.04,8210.2,7976,8406.6,-2.4,0
0.78,32.06,49.68,255.26,0.089,-0.095,7935.7,7492.5,8165.1,-7.1,0
0.8,29.82,50.28,256.27,-1.545,0.36,7574,7217.2,7757.2,-2.4,0
0.82,29.62,50.87,257.29,-0.638,0.125,7429.2,6990,7664.6,-4.7,0
0.84,30.64,51.48,258.32,0.225,-0.49,7405.6,6835.8,7600.4,-7.1,0
0.86,30.03,52.08,259.36,-0.183,-0.195,7254.1,6792,7501.5,-7.1,0
0.88,28.81,52.66,260.41,-0.211,0.38,7331.6,6764.8,7601.9,-2.4,0
0.9,25.14,53.16,261.47,0.235,-0.985,7331.6,6867,7545.4,-2.4,0
0.92,21.48,53.59,262.55,-0.667,0.32,7277.7,6639.8,7565.8,-4.7,0
0.94,15.18,53.89,263.62,-0.108,0.17,7139.6,6360.6,7423.1,-9.5,0
0.96,10.5,54.1,264.71,-0.014,-0.025,6966.3,6179.2,7275.6,-7.1,0
0.98,8.06,54.26,265.79,-0.211,0.065,6862.1,6195.7,7136,-2.4,0
1,7.04,54.41,266.88,-1.455,0.44,6875.4,6208.3,7318,-7.1,0
1.02,6.63,54.54,267.97,-0.69,-0.03,6882.1,6127.1,7253.7,-9.5,0
1.04,8.46,54.71,269.06,-0.225,0.58,6823.3,6070.7,7142.3,-4.7,0
1.06,8.46,54.88,270.16,-0.634,0.525,6808.2,6172.8,7029.3,-4.7,0
1.08,9.28,55.06,271.26,-0.31,-0.19,6724,5887.3,7063.9,-7.1,0
1.1,8.67,55.24,272.37,-0.906,-0.27,6618,5785.2,6936.8,-7.1,0
1.12,7.65,55.39,273.48,0.915,-0.16,6446.5,5664.1,6804.9,0,0
1.14,7.24,55.53,274.59,-0.338,0.27,6693.7,5814.3,7049.8,-7.1,0
1.16,5.41,55.64,275.7,0.601,-0.08,6868.8,6056.1,7184.6,-4.7,0
1.18,2.56,55.69,276.81,-0.864,0.48,7117.8,6120.8,7515.7,-7.1,0
1.2,-0.69,55.68,277.93,0.014,0.12,7351.7,6389.8,7776.1,-9.5,0
1.22,-2.52,55.63,279.04,-0.836,-0.1,7506.7,6554.2,7962.6,0,0
1.24,-2.93,55.57,280.15,-0.211,0.315,7678.2,6587.7,8165.1,-7.1,0
1.26,-2.32,55.52,281.26,0.277,0.355,7496.5,6398,7995.7,-7.1,0
1.28,1.75,55.56,282.37,0.103,-0.35,7361.9,6312.5,7856,-2.4,0
1.3,7.24,55.7,283.49,1.009,-0.26,7451,6193.7,7939.2,-7.1,0
1.32,11.72,55.94,284.61,-0.61,0.245,7511.6,6310.5,7953.3,-7.1,0
1.34,12.53,56.19,285.73,-0.268,-0.335,7557,6266.7,8009.8,-7.1,0
1.36,10.9,56.41,286.86,-0.108,0.12,7686.7,6391.7,8130.5,-4.7,0
