time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-79.91,64.87,169.8,1.554,-0.134,2043.1,1603.4,1809.5,1058.8,0
0.02,-79.91,63.27,171.06,0.607,0.747,1919,1709.3,1741.2,1073.2,0
0.04,-81.08,61.65,172.3,-2.174,0.296,1992.7,1783.1,1904.7,1056.4,0
0.06,-82.54,60,173.5,1.26,-0.502,2099.9,1805.6,1779.9,1058.8,0
0.08,-83.13,58.34,174.66,-0.459,0.202,2049.5,1840.9,1786.4,1056.4,0
0.1,-81.67,56.71,175.8,1.31,2.759,2034.1,1709.3,1947.2,1051.6,0
0.12,-78.15,55.14,176.9,1.483,-0.605,1968.3,1786.3,1641.2,1044.4,0
0.14,-72.88,53.68,177.97,-5.661,-6.787,1974.8,1677.2,1795.6,1042,0
0.16,-67.03,52.34,179.02,-2.298,-1.075,1889.5,1532.8,1706.8,1042,0
0.18,-61.76,51.11,180.04,-4.017,0.04,1959.3,1892.3,1660.6,1037.2,0
0.2,-58.83,49.93,181.04,0.591,2.126,2129.8,1863.4,2015.6,1037.2,0
0.22,-56.79,48.8,182.02,-0.872,3.024,2072.9,2007.8,1749.3,1037.2,0
0.24,-54.15,47.71,182.97,-0.103,1.783,2072.9,1661.2,2015.6,1037.2,0
0.26,-47.13,46.77,183.91,-2.124,2.245,2009.6,1712.5,1920.4,1039.6,0
0.28,-36.59,46.04,184.83,-0.897,0.723,1974.8,1763.9,1913.9,1042,0
0.3,-22.54,45.59,185.74,-0.107,-1.387,1978.7,1709.3,1887.1,1030,0
0.32,-8.49,45.42,186.65,1.521,0.506,1985.2,1686.8,1982.3,1027.6,0
0.34,1.46,45.45,187.56,0.215,1.593,2184.1,1975.7,1863.9,1027.6,0
0.36,5.27,45.55,188.47,1.554,0.791,2326.1,1975.7,2189.3,1027.6,0
0.38,2.63,45.61,189.38,0.719,-1.711,2483.6,2049.5,2413,1032.4,0
0.4,-4.68,45.51,190.29,-2.215,0.036,2527.5,2094.5,2222.6,1037.2,0
0.42,-12.88,45.25,191.19,-0.202,1.672,2451.2,2161.9,2084.9,1044.4,0
0.44,-19.61,44.86,192.09,-1.347,1.032,2309.2,1930.8,2114.5,1044.4,0
0.46,-23.42,44.39,192.98,-0.74,0.443,2160.7,1866.6,1901,1046.8,0
0.48,-24.59,43.9,193.86,-1.459,0.269,2132.3,1837.7,1782.7,1046.8,0
