time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-15.395,0,0,0,0,3525.4,3445.6,3310.9,566,0
0.2,-11.085,0,0,0,0,3390.9,3235.8,3259.6,568.4,0
0.4,-89.498,0,0,0,0,3576.5,3470.4,3515,594.9,0
0.6,-60.966,0,0,0,0,4031.8,3978.8,3932.4,594.9,0
0.8,-26.685,0,0,0,0,3580.1,3444.3,3443.6,582.9,0
1,-88.472,0,0,0,0,2841.7,2734.1,2804.3,587.7,0
1.2,-136.92,0,0,0,0,3083.4,2896.4,3015.1,635.9,0
1.4,-94.22,0,0,0,0,3123.9,2909.6,2968.9,652.8,0
1.6,-66.713,0,0,0,0,716.6,596.3,669.6,643.1,0
1.8,-155.39,0,0,0,0,334.7,190.8,313.3,626.3,0
2,-144.72,0,0,0,0,2477.4,2377.7,2334,607,0
2.2,-39.823,0,0,0,0,3431.2,3358.3,3296.7,462.5,0
2.4,0.82109,0,0,0,0,1623.2,1528,1505.5,751.5,0
2.6,-21.964,0,0,0,0,1901.5,1824.2,1809.8,705.7,0
2.8,-41.67,0,0,0,0,2935.7,2911.1,3700.2,739.5,0
3,44.1334,0,0,0,0,4218.9,4052.8,4291.7,578.1,0
3.2,45.365,0,0,0,0,3222.3,3103.8,3152.2,770.8,0
3.4,39.4121,0,0,0,0,2613.5,2480,2825.5,732.2,0
3.6,31.2013,0,0,0,0,3145.1,3092.4,3096.6,676.8,0
3.8,46.3914,0,0,0,0,3603.2,3575.3,3428,686.5,0
4,60.3498,0,0,0,0,3497.4,3464.7,3300,640.7,0
4.2,40.2332,0,0,0,0,3113.2,2912.6,2972.1,640.7,0
4.4,19.5008,0,0,0,0,4410.3,4328.4,4443.7,185.5,0
4.6,44.3387,0,0,0,0,3944,3956,3909.8,489,0
4.8,19.7061,0,0,0,0,6012.5,5914.6,5921,337.2,0
5,74.3083,0,0,0,0,6267.6,6237.1,6087.3,407.1,0
5.2,64.8658,0,0,0,0,5121.9,5003.7,4956.7,308.3,0
5.4,-2.8738,0,0,0,0,4695.9,4698.2,4628.5,286.6,0
5.6,13.5479,0,0,0,0,5989.6,5965,5883.1,356.5,0
5.8,75.7452,0,0,0,0,6352.3,6351.2,6204.7,380.6,0
6,33.0487,0,0,0,0,4365.9,4280.3,4107,667.2,0
6.2,-41.67,0,0,0,0,3576.9,3518.5,3414.6,669.6,0
6.4,-35.717,0,0,0,0,4425.6,4458.1,4199.8,676.8,0
6.6,9.44249,0,0,0,0,4624.1,4673.9,4555.7,650.3,0
6.8,4.72125,0,0,0,0,3698.1,3580.2,3582.9,597.4,0
7,-65.482,0,0,0,0,2998.2,2908.5,2804.3,587.7,0
7.2,-62.403,0,0,0,0,3896.5,3842,3851.4,619,0
7.4,-18.885,0,0,0,0,4682,4656.5,4464,580.5,0
7.6,-36.128,0,0,0,0,3730.2,3597.7,3556.3,585.3,0
