time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,51.76,-29.96,84.9,-0.014,0.07,-352.4,-562.8,-433.8,1277.6,0
0.02,61.63,-28.73,84.33,-0.029,0.121,-364.2,-574.6,-446.2,1287.4,0
0.04,70.23,-27.33,83.78,0.13,0.13,-344.5,-569.2,-440.5,1280.1,0
0.06,76.11,-25.81,83.26,0.053,0.051,-330,-541.4,-483.6,1280.1,0
0.08,80.73,-24.19,82.78,0.053,0.047,-331.3,-542.5,-441.5,1275.2,0
0.1,82.83,-22.53,82.33,0.029,-0.023,-331.3,-528.6,-427.1,1275.2,0
0.12,81.78,-20.9,81.91,0.01,-0.009,-323.4,-548.9,-433.8,1277.6,0
0.14,76.53,-19.37,81.52,-0.087,-0.005,-316.8,-528.6,-412.7,1275.2,0
0.16,70.44,-17.96,81.16,-0.072,-0.056,-295.7,-508.3,-477.9,1272.8,0
0.18,62.89,-16.7,80.83,0.058,0.014,-289.1,-543.6,-442.5,1270.4,0
0.2,55.96,-15.58,80.52,-0.024,0.07,-303.6,-571.4,-456.8,1270.4,0
0.22,47.77,-14.63,80.23,0.029,-0.037,-323.4,-576.7,-505.7,1277.6,0
0.24,40.21,-13.82,79.95,0.038,0.079,-318.1,-557.5,-485.6,1270.4,0
0.26,34.75,-13.13,79.69,-0.01,0.028,-268,-551.1,-493.3,1267.9,0
0.28,31.6,-12.5,79.44,0.067,0.019,-304.9,-558.6,-472.2,1265.5,0
0.3,28.66,-11.92,79.2,-0.01,0,-297,-565,-478.9,1267.9,0
0.32,25.09,-11.42,78.97,0.058,0.167,-318.1,-571.4,-456.8,1270.4,0
0.34,18.37,-11.05,78.75,0,-0.028,-345.8,-542.5,-441.5,1275.2,0
0.36,9.55,-10.86,78.53,-0.038,0.065,-323.4,-521.1,-462.5,1277.6,0
0.38,-0.31,-10.87,78.31,0,0.074,-356.3,-553.2,-424.1,1289.8,0
0.4,-10.81,-11.08,78.09,-0.072,-0.028,-348.3,-588.4,-518.8,1318.9,0
0.42,-21.31,-11.51,77.86,0.024,0.121,-376,-601.2,-503.4,1323.8,0
0.44,-30.97,-12.13,77.62,0.024,-0.033,-377.3,-574.5,-504.4,1318.9,0
0.46,-39.79,-12.93,77.36,0,0.014,-368,-593.7,-510.1,1326.2,0
0.48,-46.51,-13.86,77.08,0.01,0.033,-345.6,-600.1,-516.8,1328.7,0
0.5,-50.08,-14.86,76.79,-0.005,0.028,-402.3,-585.1,-544.6,1333.5,0
0.52,-49.87,-15.86,76.47,0.01,0.051,-374.6,-600.1,-516.8,1328.7,0
0.54,-47.56,-16.81,76.13,-0.024,0,-346.9,-601.2,-503.4,1323.8,0
0.56,-43.36,-17.67,75.78,-0.01,0.037,-369.4,-580.9,-525.5,1321.4,0
0.58,-37.06,-18.41,75.41,0.058,0.023,-405,-587.3,-517.8,1323.8,0
0.6,-28.87,-18.99,75.03,0.005,-0.028,-340.4,-580.9,-511.1,1321.4,0
0.62,-19.84,-19.39,74.64,-0.005,-0.028,-311.3,-580.9,-525.5,1321.4,0
0.64,-12.49,-19.64,74.25,0.058,0.023,-332.4,-601.2,-503.4,1323.8,0
0.66,-7.03,-19.78,73.86,0.029,-0.047,-339,-579.8,-481.3,1326.2,0
0.68,-3.88,-19.86,73.46,-0.014,-0.042,-374.6,-572.3,-473.6,1328.7,0
