time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-59.8,-73.1,160.34,0.038,-0.172,-556.3,-625.5,-617.6,1433.1,0
0.02,-69.04,-74.48,158.85,0.125,-0.014,-558.9,-684.2,-664.4,1450.1,0
0.04,-76.18,-76,157.33,-0.212,0.158,-511.5,-666.1,-559,1438,0
0.06,-78.91,-77.58,155.78,0.043,0.028,-547.1,-672.5,-608.9,1440.4,0
0.08,-76.18,-79.1,154.19,0.24,0.242,-518.1,-672.5,-623.3,1440.4,0
0.1,-66.73,-80.44,152.59,0.442,0.051,-552.3,-663.9,-715.3,1447.7,0
0.12,-51.82,-81.47,150.96,0.115,-0.084,-523.3,-705.6,-629,1447.7,0
0.14,-36.7,-82.21,149.31,0.438,0.172,-580,-662.8,-642.4,1452.5,0
0.16,-26.2,-82.73,147.66,-0.043,0.005,-514,-710.9,-663.4,1455,0
0.18,-25.36,-83.24,145.99,-0.077,-0.005,-543.1,-669.2,-663.4,1455,0
0.2,-32.92,-83.9,144.32,-0.058,0.149,-516.7,-629.7,-636.7,1445.2,0
0.22,-44.26,-84.78,142.62,0.091,0.14,-531.2,-629.7,-593.5,1445.2,0
0.24,-51.19,-85.81,140.9,-0.192,-0.256,-555,-638.3,-616.6,1438,0
0.26,-48.04,-86.77,139.17,-0.221,-0.251,-578.8,-646.8,-654,1430.7,0
0.28,-34.39,-87.45,137.42,-0.173,-0.116,-560.4,-712.1,-649.3,1418.5,0
0.3,-14.03,-87.73,135.66,-0.264,-0.437,-625,-676.8,-627.3,1421,0
0.32,7.6,-87.58,133.91,0.197,-0.023,-578.8,-660.7,-682.8,1430.7,0
0.34,26.92,-87.04,132.17,-0.183,0.195,-528.7,-723.8,-575.4,1428.2,0
0.36,43.51,-86.17,130.45,-0.24,-0.316,-536.6,-620.1,-611.9,1425.8,0
0.38,56.31,-85.05,128.75,0.418,-0.079,-487.8,-642.6,-649.3,1418.5,0
0.4,67.65,-83.7,127.07,0.471,0.037,-437.6,-664,-599.5,1416.1,0
0.42,77.94,-82.14,125.43,0.404,0.205,-530,-655.4,-619.6,1423.4,0
0.44,88.86,-80.36,123.82,0.01,-0.274,-456.1,-640.4,-647.3,1428.2,0
0.46,95.79,-78.44,122.25,0.649,0.251,-474.5,-644.7,-680.8,1440.4,0
0.48,98.52,-76.47,120.73,0.159,-0.391,-433.6,-688.5,-596.5,1430.7,0
0.5,94.11,-74.59,119.23,0.284,0.307,-457.4,-683.2,-533.3,1423.4,0
0.52,85.5,-72.88,117.78,-0.019,-0.442,-457.4,-613.7,-590.8,1423.4,0
0.54,75.42,-71.37,116.35,0.433,0.274,-428.4,-627.6,-590.8,1423.4,0
0.56,67.86,-70.02,114.95,0.106,0.079,-436.3,-607.3,-627.3,1421,0
0.58,65.13,-68.71,113.57,0.005,0.223,-399.4,-627.6,-648.3,1423.4,0
0.6,66.81,-67.38,112.23,-0.063,0.014,-460.1,-574.2,-636,1413.7,0
0.62,69.75,-65.98,110.91,-0.163,-0.093,-446.9,-630.9,-622.6,1408.8,0
0.64,70.8,-64.57,109.62,-0.5,-0.363,-406,-591.3,-610.2,1399.1,0
0.66,68.28,-63.2,108.35,0.207,-0.144,-424.6,-691.9,-541.3,1384.5,0
0.68,60.72,-61.99,107.11,-0.284,0.214,-396.9,-623.5,-571,1379.7,0
0.7,51.48,-60.96,105.89,-0.327,-0.558,-422,-633.1,-494.4,1367.5,0
0.72,42.04,-60.11,104.69,-0.077,0.195,-474.8,-516.6,-560.6,1360.2,0
0.74,34.69,-59.42,103.5,0.26,-0.205,-447.1,-587.2,-518.5,1355.4,0
0.76,30.07,-58.82,102.33,-0.01,0.051,-482.7,-593.6,-482,1357.8,0
0.78,24.4,-58.33,101.16,0.014,-0.265,-482.7,-593.6,-510.8,1357.8,0
0.8,16.21,-58.01,100,-0.442,-0.126,-510.4,-620.3,-481,1362.7,0
0.82,6.55,-57.88,98.84,-4.067,-0.312,-416.7,-572.2,-459.9,1360.2,0
0.84,-5.63,-57.99,97.68,-0.327,1.098,-484.1,-566.9,-454.2,1352.9,0
0.86,-12.77,-58.24,96.52,-2.428,0.642,-558,-568,-426.5,1348.1,0
0.88,-15.5,-58.55,95.35,-0.26,0.251,-717.7,-526.3,-354.5,1348.1,0
0.9,-13.4,-58.82,94.17,-1.288,0.414,-667.5,-603.3,-376.6,1345.7,0
0.92,-7.1,-58.96,92.99,-0.01,-0.87,-346.8,-685.5,-533.9,1350.5,0
0.94,0.46,-58.96,91.81,1.933,-1.4,-536.9,-478.2,-491.7,1345.7,0
0.96,4.24,-58.87,90.63,-0.462,-1.028,-514.4,-568,-469.6,1348.1,0
0.98,2.14,-58.83,89.46,1.202,0.493,-254.5,-680.2,-542.6,1343.2,0
1,-6.89,-58.97,88.28,1.212,1.628,-240,-680.2,-643.2,1343.2,0
1.02,-16.34,-59.29,87.09,1.644,-1.405,-327.1,-582.9,-542.6,1343.2,0
1.04,-19.69,-59.69,85.9,-0.303,0.098,-348.2,-672.7,-578,1345.7,0
1.06,-14.24,-59.97,84.7,-0.212,0.86,-457.7,-652.4,-485,1343.2,0
1.08,-1.43,-60,83.5,-0.933,-0.665,-521,-657.7,-533.9,1350.5,0
1.1,13.9,-59.72,82.3,-1.212,0.949,-513.1,-747.5,-468.6,1352.9,0
1.12,25.87,-59.2,81.12,0.466,0.488,-389.1,-712.2,-489.7,1355.4,0
1.14,34.48,-58.51,79.95,-0.288,0.47,-383.8,-679.1,-440.9,1348.1,0
1.16,39.94,-57.72,78.8,0.514,-0.06,-327.1,-708,-485,1343.2,0
1.18,44.35,-56.83,77.66,-0.341,-0.381,-308.6,-648.2,-523.5,1331.1,0
1.2,49.17,-55.85,76.54,-0.332,0.321,-395.7,-606.5,-494.7,1331.1,0
1.22,54.84,-54.75,75.45,-0.548,-0.512,-402.3,-626.8,-558.9,1333.5,0
1.24,63.45,-53.48,74.38,-0.168,-0.233,-496,-508.2,-493.7,1335.9,0
1.26,73.32,-52.01,73.34,0.716,0.209,-538.2,-548.8,-478.3,1340.8,0
1.28,81.09,-50.39,72.33,-0.298,-0.326,-352.2,-606.5,-480.3,1331.1,0
1.3,82.56,-48.74,71.35,-0.183,-0.107,-339,-593.7,-567.6,1326.2,0
1.32,77.31,-47.19,70.41,-0.024,0.228,-269.1,-637.5,-555.2,1316.5,0
1.34,69.96,-45.79,69.49,0.019,0.093,-286.3,-584.1,-470.9,1306.8,0
1.36,64.71,-44.5,68.6,0.048,0.242,-287.6,-571.3,-543.8,1301.9,0
1.38,64.71,-43.21,67.74,0.038,0.256,-378.8,-463.4,-518.1,1287.4,0
1.4,68.49,-41.84,66.9,0.288,-0.191,-414.4,-553.2,-496,1289.8,0
1.42,73.53,-40.37,66.1,0.438,0.544,-327.3,-553.2,-481.6,1289.8,0
1.44,76.68,-38.83,65.32,0.543,0.381,-312.8,-650.4,-496,1289.8,0
1.46,74.79,-37.34,64.57,0.197,0.442,-249.5,-589.5,-432.8,1282.5,0
1.48,70.38,-35.93,63.85,0.034,-0.2,-316.8,-584.2,-412.7,1275.2,0
1.5,61.98,-34.69,63.16,0.486,-0.451,-318.1,-529.7,-471.2,1270.4,0
1.52,53.37,-33.62,62.49,0.125,0.293,-364.3,-573.6,-401.3,1260.6,0
1.54,44.77,-32.73,61.83,0.188,0.233,-341.9,-524.4,-494.3,1263.1,0
1.56,38.89,-31.95,61.19,-0.034,-0.056,-341.9,-496.6,-494.3,1263.1,0
