time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,3.70277,0,0,0,0,1445.4,1620,1612.7,1627.6,0
0.2,6.58271,0,0,0,0,1465.6,1653.3,1560.8,1636,0
0.4,49.576,0,0,0,0,1493.6,1749.7,1645.8,1641.7,0
0.6,40.9362,0,0,0,0,1535.1,1761.5,1700.9,1653,0
0.8,-3.2914,0,0,0,0,1536.1,1706.9,1716.4,1647.4,0
1,-27.154,0,0,0,0,1465.6,1667.2,1618.2,1636,0
1.2,-35.999,0,0,0,0,1461,1635,1599.5,1621.9,0
1.4,-12.137,0,0,0,0,1468.8,1628.5,1592.9,1619.1,0
1.6,-7.1998,0,0,0,0,1461,1648.9,1613.8,1621.9,0
1.8,5.14274,0,0,0,0,1489,1703.5,1713.1,1627.6,0
2,-16.251,0,0,0,0,1459.9,1647.9,1584,1627.6,0
2.2,-51.427,0,0,0,0,1397.2,1546.1,1651.3,1613.4,0
2.4,-61.507,0,0,0,0,1347.9,1582.4,1545.4,1604.9,0
2.6,-52.662,0,0,0,0,1305.4,1472.1,1517.9,1599.3,0
2.8,-35.176,0,0,0,0,1313.2,1521.3,1583,1596.4,0
3,-47.313,0,0,0,0,1327.7,1535.2,1496.9,1596.4,0
3.2,-17.691,0,0,0,0,1326.6,1520.3,1481.5,1602.1,0
3.4,-65.21,0,0,0,0,1203.7,1333,1288.4,1599.3,0
3.6,-122.4,0,0,0,0,881.5,982.8,985.1,1573.8,0
3.8,-36.822,0,0,0,0,489.1,468,368.5,1573.8,0
4,-35.382,0,0,0,0,-326.8,-633.3,-408,1585.1,0
4.2,9.66836,0,0,0,0,-424.2,-824.1,-677.3,1678.5,0
4.4,-55.336,0,0,0,0,-483.4,-908.6,-735.8,1684.2,0
4.6,-65.621,0,0,0,0,-539.4,-1004,-676.2,1672.8,0
4.8,-52.662,0,0,0,0,-530.5,-800.7,-739.1,1664.4,0
5,28.7994,0,0,0,0,-395.5,-880.1,-619.9,1641.7,0
5.2,80.6382,0,0,0,0,-290.6,-863.1,-573.6,1624.7,0
5.4,72.2041,0,0,0,0,-296.3,-812.9,-493,1616.2,0
5.6,23.2452,0,0,0,0,-420.3,-681.2,-558.1,1619.1,0
5.8,-5.5542,0,0,0,0,-466,-738.9,-416.9,1630.4,0
6,-31.474,0,0,0,0,-387.7,-789.1,-483.1,1638.9,0
6.2,26.7423,0,0,0,0,-385.6,-745.3,-466.6,1627.6,0
6.4,77.3469,0,0,0,0,-367.9,-784,-420.2,1610.6,0
6.6,64.5928,0,0,0,0,-323.2,-769.1,-433.4,1604.9,0
6.8,25.3023,0,0,0,0,-309.7,-811.8,-477.6,1610.6,0
7,-18.72,0,0,0,0,-340.9,-827.8,-508.5,1621.9,0
7.2,-1.0285,0,0,0,0,-311.9,-800,-479.8,1621.9,0
7.4,13.5768,0,0,0,0,-297.3,-758.2,-451.1,1621.9,0
7.6,0.61713,0,0,0,0,-64.8,-424.3,-107,1621.9,0
7.8,2.0571,0,0,0,0,661.7,577.5,724.7,1621.9,0
8,19.5424,0,0,0,0,1459.9,1578.3,1655.7,1627.6,0
8.2,38.4677,0,0,0,0,1531.5,1674.7,1668.9,1633.2,0
8.4,80.8439,0,0,0,0,1601,1755.1,1766,1650.2,0
8.6,70.147,0,0,0,0,1576.5,1801.2,1784.7,1664.4,0
8.8,14.6054,0,0,0,0,1527.3,1726.2,1678.8,1655.9,0
9,-33.325,0,0,0,0,1472.3,1659.7,1624.8,1638.9,0
9.2,-26.742,0,0,0,0,1438.7,1585.8,1606.1,1624.7,0
9.4,6.78842,0,0,0,0,1459.9,1675.7,1612.7,1627.6,0
9.6,47.5189,0,0,0,0,1501.4,1757.1,1696.5,1638.9,0
9.8,43.8162,0,0,0,0,1565.2,1762.6,1730.7,1647.4,0
10,-3.7028,0,0,0,0,1543.9,1714.4,1724.1,1644.5,0
10.2,-20.982,0,0,0,0,1473.4,1646.9,1640.3,1633.2,0
10.4,-36.205,0,0,0,0,1454.2,1642.5,1607.2,1619.1,0
10.6,-17.485,0,0,0,0,1439.7,1642.5,1621.5,1619.1,0
10.8,-4.5256,0,0,0,0,1453.2,1641.4,1649.1,1624.7,0
11,9.25694,0,0,0,0,1466.7,1696.1,1691,1630.4,0
11.2,-17.897,0,0,0,0,1445.4,1647.9,1612.7,1627.6,0
11.4,-55.542,0,0,0,0,1410.7,1600.7,1535.5,1619.1,0
11.6,-59.656,0,0,0,0,1231.7,1512.8,1617.1,1604.9,0
11.8,-51.427,0,0,0,0,1379.1,1528.8,1490.3,1593.6,0
12,-36.822,0,0,0,0,1371.3,1507.4,1568.6,1596.4,0
12.2,-47.725,0,0,0,0,1319.9,1513.9,1546.6,1599.3,0
12.4,-22.011,0,0,0,0,1326.6,1520.3,1495.8,1602.1,0
12.6,-58.01,0,0,0,0,1166.8,1353.3,1338.1,1602.1,0
12.8,-127.13,0,0,0,0,888.2,1003.1,991.8,1576.6,0
13,-38.879,0,0,0,0,540.5,475.4,376.3,1570.9,0
13.2,-35.999,0,0,0,0,-296.6,-590.5,-320.9,1579.4,0
13.4,9.05123,0,0,0,0,-357.2,-829.5,-611.1,1670,0
13.6,-48.342,0,0,0,0,-461,-915.1,-742.4,1681.3,0
13.8,-68.707,0,0,0,0,-569.5,-991.1,-706,1678.5,0
