time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-87.66,-1.12,168.18,0.028,0.02,5856.4,5800.6,5795.1,526.1,0
0.02,-92.44,-2.97,168.12,0.019,-0.025,5683,5699.1,5613.8,541.2,0
0.04,-98.83,-4.95,168.02,-0.052,0.03,5632.3,5587.8,5551.5,538.2,0
0.06,-104.82,-7.04,167.88,-0.052,-0.015,5568.3,5433.2,5477,529.1,0
0.08,-110.4,-9.25,167.69,-0.005,0.005,5272,5192.2,5207.2,535.2,0
0.1,-115.19,-11.56,167.46,0,0,5168.8,5087.5,5080.4,535.2,0
0.12,-120.58,-13.97,167.18,0.009,-0.005,5096.7,4969.5,4997.9,529.1,0
0.14,-126.56,-16.5,166.85,0,-0.01,4874.1,4818.2,4784.5,535.2,0
0.16,-133.35,-19.17,166.47,-0.042,-0.04,4816.7,4745.1,4730.2,529.1,0
0.18,-139.73,-21.96,166.03,0.042,0.035,4728.3,4655.3,4659.7,529.1,0
0.2,-143.72,-24.84,165.53,0.033,-0.01,4743.1,4670.3,4702,529.1,0
0.22,-146.12,-27.76,164.98,-0.08,-0.035,4674.4,4630.3,4579.1,538.2,0
0.24,-147.12,-30.7,164.36,-0.005,0.015,4639.9,4505.7,4532.9,529.1,0
0.26,-146.72,-33.63,163.69,0,-0.04,4564.6,4429.2,4460.4,535.2,0
0.28,-143.92,-36.51,162.96,-0.014,-0.105,4522,4371.1,4434.3,529.1,0
0.3,-136.54,-39.24,162.18,0.005,-0.09,4469.6,4407.6,4398,532.1,0
0.32,-126.76,-41.78,161.34,-0.061,-0.025,4417.3,4399.3,4333.6,535.2,0
0.34,-116.79,-44.12,160.46,-0.08,-0.21,4448.3,4386,4392,529.1,0
0.36,-106.61,-46.25,159.53,-0.07,-0.075,4477.8,4430.9,4448.4,529.1,0
0.38,-96.83,-48.18,158.57,0.075,-0.07,4402.5,4369.4,4333.6,535.2,0
0.4,-90.25,-49.99,157.57,-0.009,0.08,4359.9,4236.4,4279.3,529.1,0
0.42,-85.66,-51.7,156.54,0.038,-0.05,4261.8,4181.5,4170.5,538.2,0
0.44,-82.87,-53.36,155.47,-0.066,0.06,4269.9,4159.9,4164.5,535.2,0
0.46,-83.86,-55.04,154.37,-0.014,-0.27,4345.2,4191.5,4237,529.1,0
0.48,-87.66,-56.79,153.23,-0.033,-0.02,4181.5,4085.1,4108.1,535.2,0
0.5,-93.44,-58.66,152.06,0.066,-0.165,4202.8,4121.7,4114.1,538.2,0
0.52,-98.23,-60.62,150.85,-0.211,0.895,4301,4146.7,4194.7,529.1,0
0.54,-101.22,-62.65,149.59,-0.089,-0.34,4322.3,4228.1,4271.2,532.1,0
0.56,-99.43,-64.64,148.3,-0.488,0.27,4356.8,4352.7,4289.2,541.2,0
0.58,-96.24,-66.56,146.97,0.122,0.46,4330.4,4356.1,4279.3,529.1,0
0.6,-92.44,-68.41,145.6,0.038,-0.395,4307.5,4213.1,4228.9,532.1,0
0.62,-88.05,-70.17,144.2,-0.033,0.075,4165.2,4038.6,4063.8,541.2,0
0.64,-83.66,-71.84,142.76,0.235,0.035,4079.9,3922.3,3969.2,529.1,0
0.66,-79.08,-73.43,141.29,-0.075,-0.02,3968.6,3734.4,3848.4,532.1,0
0.68,-76.88,-74.96,139.79,0.127,-0.085,3775.5,3613,3663.2,538.2,0
0.7,-75.88,-76.48,138.26,-0.136,-0.145,3762.3,3599.8,3679.3,532.1,0
0.72,-77.68,-78.03,136.7,0.3,-0.54,3739.4,3531.6,3614.9,535.2,0
0.74,-81.67,-79.67,135.11,-0.047,-0.07,3747.6,3614.7,3651.2,532.1,0
0.76,-86.06,-81.39,133.48,0.39,-0.29,3791.8,3779.3,3792.1,532.1,0
0.78,-90.65,-83.2,131.82,-0.197,-0.25,3826.3,3844.1,3810.1,541.2,0
0.8,-92.84,-85.06,130.12,-0.235,-0.145,3947.3,3862.4,3870.6,529.1,0
0.82,-93.04,-86.92,128.38,0.038,0.12,3937.6,3867.4,3860.5,538.2,0
