time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,50.1932,0,0,0,0,638.4,582.9,672.9,1630.4,0
0.2,56.3645,0,0,0,0,644,560.5,649.7,1638.9,0
0.4,37.8506,0,0,0,0,650.8,636.6,713.7,1641.7,0
0.6,-12.137,0,0,0,0,616,589.4,622.1,1633.2,0
0.8,-16.868,0,0,0,0,515.4,506.9,580.2,1627.6,0
1,-70.147,0,0,0,0,505.1,469.3,556,1604.9,0
1.2,-52.25,0,0,0,0,426.7,352.5,579.2,1596.4,0
1.4,-67.061,0,0,0,0,152.8,159.8,882.5,1585.1,0
1.6,-49.37,0,0,0,0,386.3,341.7,267,1579.4,0
1.8,-99.152,0,0,0,0,286.7,162.9,441.3,1568.1,0
2,-128.98,0,0,0,0,253.1,116.7,164.5,1554,0
2.2,-98.946,0,0,0,0,-276.8,-585.4,-301,1551.1,0
2.4,-126.1,0,0,0,0,-454.7,-922.8,-721.4,1647.4,0
2.6,-107.79,0,0,0,0,-509.3,-933.4,-718.1,1667.2,0
2.8,-107.59,0,0,0,0,-758.4,-1074.6,-892.4,1678.5,0
3,-59.656,0,0,0,0,-629.7,-1201.8,-1038,1689.8,0
3.2,33.325,0,0,0,0,-704.9,-870.3,-753.4,1664.4,0
3.4,44.639,0,0,0,0,-463.5,-1056.6,-730.2,1655.9,0
3.6,103.061,0,0,0,0,-422.4,-822.4,-617.7,1630.4,0
3.8,80.8439,0,0,0,0,-399.1,-841.7,-565.8,1621.9,0
4,89.278,0,0,0,0,-389.1,-790.4,-498.5,1607.7,0
4.2,48.9589,0,0,0,0,-454,-769.1,-447.8,1604.9,0
4.4,19.3367,0,0,0,0,-360.1,-748.7,-441.2,1607.7,0
4.6,58.4216,0,0,0,0,-388.1,-817.3,-454.4,1602.1,0
4.8,50.8103,0,0,0,0,-359,-761.6,-425.7,1602.1,0
5,34.7649,0,0,0,0,336.4,126.9,403.8,1613.4,0
