time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-109.15,0,0,0,0,6979.3,6658.6,7059.3,196.5,0
0.2,-107.35,0,0,0,0,6902.4,6625.3,6970.6,208.6,0
0.4,-94.978,0,0,0,0,7308.5,7142.3,7359.2,205.6,0
0.6,-66.644,0,0,0,0,8312.1,8236.1,8333.5,199.6,0
0.8,-35.916,0,0,0,0,9116,9112.1,9116.6,196.5,0
1,8.38043,0,0,0,0,10743.6,10869.1,10715,199.6,0
1.2,36.9138,0,0,0,0,11421.5,11587.2,11405.5,199.6,0
1.4,55.8696,0,0,0,0,12289.4,12528,12220.7,205.6,0
1.6,71.0342,0,0,0,0,12695.4,12910.3,12665.6,202.6,0
1.8,59.0621,0,0,0,0,12297.5,12491.4,12228.8,202.6,0
2,63.0528,0,0,0,0,12011,12215.5,11940.9,199.6,0
2.2,59.6607,0,0,0,0,11259.4,11317.9,11137.7,199.6,0
2.4,52.278,0,0,0,0,11988.1,12147.3,11862.4,202.6,0
2.6,50.4821,0,0,0,0,11832.6,12079.2,11755.7,205.6,0
2.8,47.4891,0,0,0,0,12009.4,12273.6,11924.8,205.6,0
3,49.4845,0,0,0,0,12973.9,13267.6,12875,208.6,0
3.2,47.6887,0,0,0,0,13234.1,13472.1,13138.7,199.6,0
3.4,43.698,0,0,0,0,14354.1,14639,14280.1,199.6,0
3.6,49.2849,0,0,0,0,12584.1,12827.2,12446.2,205.6,0
3.8,43.8975,0,0,0,0,12754.4,13015,12665.6,202.6,0
4,42.8998,0,0,0,0,11765.5,12011,11663.1,208.6,0
4.2,34.9185,0,0,0,0,12002.8,12237.1,11947,202.6,0
4.4,29.3315,0,0,0,0,12754.4,13000.1,12707.9,202.6,0
4.6,16.3618,0,0,0,0,12438.3,12619.4,12462.3,199.6,0
4.8,0,0,0,0,0,12217.3,12395,12265.1,199.6,0
5,3.99068,0,0,0,0,10427.6,10428.6,10441.2,196.5,0
5.2,-27.336,0,0,0,0,10242.6,10195.9,10320.4,199.6,0
5.4,-30.928,0,0,0,0,9947.9,9851.8,10052.7,199.6,0
5.6,-55.47,0,0,0,0,9828.4,9745.4,9966.1,205.6,0
5.8,-69.039,0,0,0,0,9440.3,9216.8,9581.7,196.5,0
6,-83.605,0,0,0,0,8634.8,8413.9,8782.4,205.6,0
6.2,-99.368,0,0,0,0,8097.7,7808.9,8226.8,202.6,0
6.4,-108.35,0,0,0,0,6684.5,6239.7,6735.2,196.5,0
6.6,-110.54,0,0,0,0,6556.9,6214.8,6556,205.6,0
6.8,-102.56,0,0,0,0,6984.3,6753.3,7021,205.6,0
7,-86.997,0,0,0,0,7573.7,7456.5,7626.9,205.6,0
7.2,-57.466,0,0,0,0,8659.2,8558.6,8679.8,196.5,0
7.4,-29.531,0,0,0,0,9219.2,9231.8,9243.5,196.5,0
7.6,21.1506,0,0,0,0,10995.7,11065.2,10970.7,193.5,0
7.8,45.6933,0,0,0,0,11827.6,12044.3,11808.1,196.5,0
8,62.6537,0,0,0,0,12667.5,12807.3,12597.2,196.5,0
8.2,74.2267,0,0,0,0,12489.1,12745.7,12397.9,202.6,0
8.4,56.6677,0,0,0,0,12137,12328.5,12061.8,196.5,0
8.6,59.2616,0,0,0,0,11878.3,12095.8,11814.1,199.6,0
8.8,55.4705,0,0,0,0,11397.1,11637,11339,208.6,0
9,51.6793,0,0,0,0,11878.3,12036,11785.9,199.6,0
9.2,49.0854,0,0,0,0,11952,12095.8,11814.1,199.6,0
9.4,47.0901,0,0,0,0,12327,12566.2,12228.8,202.6,0
9.6,49.8835,0,0,0,0,12909.9,13158,12814.6,199.6,0
9.8,48.0877,0,0,0,0,13587.8,13876.1,13505.1,199.6,0
10,47.6887,0,0,0,0,14007,14361.4,13905.7,202.6,0
10.2,43.698,0,0,0,0,12525.2,12797.2,12432.1,205.6,0
10.4,41.9022,0,0,0,0,12607,12910.3,12510.6,202.6,0
10.6,38.7096,0,0,0,0,11694.9,11864.8,11624.9,196.5,0
10.8,30.1297,0,0,0,0,12667.5,12867.1,12639.5,196.5,0
11,28.1343,0,0,0,0,12571,12784,12518.7,199.6,0
11.2,13.7679,0,0,0,0,12503.9,12745.7,12496.5,202.6,0
11.4,-3.1925,0,0,0,0,11627.8,11766.7,11673.2,199.6,0
11.6,-0.5986,0,0,0,0,10280.2,10234.1,10314.4,196.5,0
11.8,-32.325,0,0,0,0,10177.1,10084.5,10229.9,196.5,0
12,-31.726,0,0,0,0,9623.7,9522.7,9756.8,199.6,0
12.2,-54.672,0,0,0,0,10028.1,9993.1,10227.8,202.6,0
12.4,-69.837,0,0,0,0,9055.5,8841.1,9199.1,202.6,0
12.6,-85.8,0,0,0,0,8526.6,8214.5,8693.9,196.5,0
12.8,-99.568,0,0,0,0,7686.6,7286.9,7806.1,196.5,0
13,-110.94,0,0,0,0,6535.6,6193.2,6578.1,202.6,0
13.2,-111.54,0,0,0,0,6935.1,6583.8,6960.6,196.5,0
13.4,-99.368,0,0,0,0,6899,6607.1,6940.5,193.5,0
13.6,-81.21,0,0,0,0,8061.6,7951.8,8079.9,199.6,0
13.8,-49.484,0,0,0,0,8775.5,8826.2,8790.5,202.6,0
14,-21.35,0,0,0,0,9676,9680.6,9666.2,196.5,0
14.2,30.3292,0,0,0,0,11223.4,11326.2,11159.9,196.5,0
14.4,51.8789,0,0,0,0,12048.6,12238.8,11991.3,196.5,0
14.6,66.6444,0,0,0,0,12813.3,13134.7,12750.2,202.6,0
14.8,76.0225,0,0,0,0,12291,12499.7,12180.5,199.6,0
15,66.0458,0,0,0,0,12166.5,12283.7,12005.4,196.5,0
15.2,59.0621,0,0,0,0,11811.2,12027.6,11707.4,202.6,0
15.4,52.278,0,0,0,0,11362.6,11557.2,11306.8,199.6,0
15.6,51.4798,0,0,0,0,11930.7,12074.2,11822.2,196.5,0
15.8,48.2873,0,0,0,0,11952,12155.6,11842.3,199.6,0
16,46.691,0,0,0,0,12702,13021.7,12629.4,205.6,0
16.2,48.8859,0,0,0,0,12733.1,12978.5,12645.5,199.6,0
16.4,48.2873,0,0,0,0,14052.8,14318.2,13964.1,196.5,0
16.6,49.4845,0,0,0,0,13933.3,14271.7,13849.3,202.6,0
16.8,43.2989,0,0,0,0,12629.9,12918.6,12561,199.6,0
17,44.097,0,0,0,0,12313.9,12508.1,12216.8,196.5,0
17.2,37.5124,0,0,0,0,11663.9,11893,11622.9,202.6,0
17.4,26.9371,0,0,0,0,12806.7,13113.1,12800.5,199.6,0
17.6,21.5497,0,0,0,0,12217.3,12439.9,12236.9,199.6,0
17.8,8.97904,0,0,0,0,12266.5,12504.7,12269,208.6,0
18,-2.993,0,0,0,0,11297,11386,11300.8,196.5,0
18.2,-11.373,0,0,0,0,10345.8,10360.4,10461.3,199.6,0
18.4,-37.313,0,0,0,0,9712.1,9762,9883.6,199.6,0
18.6,-43.299,0,0,0,0,9695.8,9670.6,9839.3,205.6,0
18.8,-58.264,0,0,0,0,9969.2,9813.5,10086.9,202.6,0
19,-75.623,0,0,0,0,9181.6,8984.1,9362.2,199.6,0
19.2,-90.788,0,0,0,0,8253.2,7966.8,8389.9,199.6,0
19.4,-101.76,0,0,0,0,7318.2,6957.8,7397.5,196.5,0
19.6,-114.13,0,0,0,0,6758.2,6359.4,6805.6,196.5,0
19.8,-112.14,0,0,0,0,7097.2,6793.3,7172,196.5,0
20,-97.373,0,0,0,0,7007.2,6821.5,7057.2,202.6,0
20.2,-77.22,0,0,0,0,8238.4,8116.4,8234.9,199.6,0
20.4,-45.294,0,0,0,0,8998.2,8962.5,9003.9,196.5,0
20.6,-4.5893,0,0,0,0,10457.1,10488.4,10497.6,196.5,0
20.8,29.132,0,0,0,0,11229.9,11422.6,11194.1,199.6,0
21,53.0761,0,0,0,0,12004.4,12208.9,11977.2,196.5,0
21.2,66.8439,0,0,0,0,12931.2,13209.5,12862.9,202.6,0
21.4,74.2267,0,0,0,0,12289.4,12557.9,12178.5,205.6,0
21.6,69.0388,0,0,0,0,12254.9,12403.3,12146.3,196.5,0
21.8,61.8556,0,0,0,0,11421.5,11542.3,11264.6,199.6,0
22,53.4752,0,0,0,0,11547.6,11745.1,11441.7,196.5,0
22.2,51.6793,0,0,0,0,11945.4,12089.2,11808.1,196.5,0
22.4,43.698,0,0,0,0,11781.8,12012.7,11665.1,202.6,0
