time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-2.09,-105,102.4,0.082,0.01,480.3,476.8,400.8,1303.3,0
0.02,-1.49,-105.03,100.3,-0.012,0.03,505.2,487.3,411.3,1288.6,0
0.04,1.71,-105,98.2,-0.169,-0.2,473.8,441.5,349.6,1300.3,0
0.06,7.1,-104.86,96.1,-0.177,-0.1,502.5,441.5,394,1300.3,0
0.08,14.89,-104.56,94.01,-0.012,-0.05,560,513.5,468,1300.3,0
0.1,24.48,-104.07,91.93,0.169,-0.08,617.4,614.3,586.4,1300.3,0
0.12,34.07,-103.39,89.86,0,0.01,665.7,633.9,621.6,1309.2,0
0.14,44.65,-102.49,87.81,-0.058,-0.03,738.8,764.8,711.7,1303.3,0
0.16,56.84,-101.36,85.79,-0.049,0.09,802.8,785.8,733.3,1306.2,0
0.18,69.02,-99.98,83.79,-0.016,-0.125,839.3,808,800.5,1303.3,0
0.2,81.41,-98.35,81.82,0.016,0.005,882.4,851.2,859.7,1303.3,0
0.22,92.79,-96.49,79.89,-0.037,-0.04,982.9,923.2,933.7,1303.3,0
0.24,101.98,-94.45,78,0.062,0.025,1032.5,1073.8,1029.3,1306.2,0
0.26,107.17,-92.31,76.15,-0.16,-0.03,1161.8,1160.2,1133,1306.2,0
0.28,107.77,-90.15,74.35,0.012,-0.065,1204.8,1246.6,1177.4,1306.2,0
0.3,104.38,-88.07,72.59,-0.008,-0.095,1182.6,1296.3,1213.8,1309.2,0
0.32,97.98,-86.11,70.87,-0.062,-0.15,1176.1,1203.4,1192.2,1306.2,0
0.34,89.6,-84.31,69.18,-0.132,-0.22,1131.7,1115.7,1102.1,1312.1,0
0.36,81.81,-82.68,67.53,0.058,-0.015,1046.9,1045,1014.5,1306.2,0
0.38,75.41,-81.17,65.9,-0.128,-0.14,887.6,957.3,894.9,1312.1,0
0.4,71.82,-79.73,64.31,0.012,0.03,866.7,893.1,873.3,1309.2,0
0.42,71.82,-78.3,62.74,0.041,-0.01,858.9,870.9,850.4,1312.1,0
0.44,73.62,-76.82,61.21,-0.136,0.035,901.9,899.7,894.9,1312.1,0
0.46,76.41,-75.3,59.7,-0.123,-0.05,1018.2,987.4,984.9,1306.2,0
0.48,79.21,-73.71,58.23,0.012,-0.03,1067.8,1080.3,1050.9,1309.2,0
0.5,80.41,-72.1,56.78,-0.053,-0.025,1117.3,1158.9,1116.9,1312.1,0
0.52,81.01,-70.48,55.37,0.016,-0.045,1168.3,1195.5,1154.6,1309.2,0
0.54,81.61,-68.85,54,0.008,-0.01,1160.4,1173.3,1116.9,1312.1,0
0.56,82.41,-67.2,52.65,0.012,0.055,1160.4,1101.3,1116.9,1312.1,0
0.58,85.2,-65.5,51.34,-0.045,0.075,1103,1043.7,1057.7,1312.1,0
0.6,89.2,-63.72,50.07,-0.049,0.025,1096.5,1094.7,1065.7,1309.2,0
0.62,94.19,-61.83,48.83,-0.111,-0.11,1125.2,1109.1,1125,1309.2,0
0.64,99.98,-59.83,47.64,-0.119,-0.08,1153.9,1181.1,1184.2,1309.2,0
0.66,105.18,-57.73,46.48,-0.07,-0.025,1246.6,1274.1,1250.2,1312.1,0
0.68,108.57,-55.56,45.37,-0.016,-0.005,1296.2,1323.8,1286.6,1315.1,0
0.7,110.57,-53.35,44.3,-0.058,-0.115,1317.1,1402.4,1308.2,1318,0
0.72,111.57,-51.11,43.28,-0.078,-0.11,1324.9,1395.8,1316.2,1315.1,0
0.74,111.37,-48.89,42.3,0.025,-0.085,1347.1,1389.3,1324.2,1312.1,0
0.76,109.97,-46.69,41.37,-0.012,-0.05,1347.1,1374.9,1353.8,1312.1,0
0.78,107.37,-44.54,40.48,-0.045,-0.06,1275.3,1288.5,1294.6,1312.1,0
0.8,101.98,-42.5,39.63,-0.029,-0.085,1297.5,1368.4,1332.2,1309.2,0
0.82,94.39,-40.61,38.82,-0.144,-0.015,1310.5,1352.6,1345.8,1315.1,0
0.84,84.6,-38.92,38.04,-0.16,-0.05,1275.3,1346.1,1324.2,1312.1,0
0.86,73.22,-37.46,37.29,-0.053,-0.095,1275.3,1288.5,1279.8,1312.1,0
0.88,60.83,-36.24,36.56,-0.045,-0.025,1189.2,1173.3,1176.2,1312.1,0
0.9,48.25,-35.28,35.86,0.07,-0.14,1103,1101.3,1102.1,1312.1,0
0.92,36.46,-34.55,35.17,-0.066,-0.07,1039,1051.5,1006.5,1309.2,0
0.94,27.28,-34,34.49,-0.049,-0.025,973.7,1014.9,954.1,1312.1,0
0.96,21.68,-33.57,33.82,-0.099,-0.095,922.8,891.8,886.8,1315.1,0
0.98,19.69,-33.17,33.15,-0.016,0,858.9,827.7,850.4,1312.1,0
1,21.48,-32.74,32.5,-0.053,-0.015,873.2,827.7,850.4,1312.1,0
1.02,26.08,-32.22,31.85,-0.111,-0.05,908.5,891.8,886.8,1315.1,0
1.04,32.27,-31.58,31.22,-0.119,-0.055,994.6,978.2,1005.3,1315.1,0
1.06,38.86,-30.8,30.61,-0.021,-0.05,1052.1,1079,1064.5,1315.1,0
1.08,44.45,-29.91,30.01,-0.004,-0.04,1146.1,1173.3,1131.7,1312.1,0
1.1,49.25,-28.93,29.43,-0.066,-0.065,1144.7,1186.4,1130.5,1318,0
1.12,52.04,-27.88,28.87,-0.021,-0.025,1181.3,1237.4,1182.9,1315.1,0
1.14,54.04,-26.8,28.34,-0.033,-0.065,1174.8,1216.5,1205.8,1312.1,0
1.16,54.44,-25.71,27.82,-0.008,-0.035,1182.6,1195.5,1169.4,1309.2,0
1.18,54.04,-24.63,27.33,0,0.01,1160.4,1216.5,1146.5,1312.1,0
1.2,52.84,-23.58,26.86,-0.082,-0.05,1130.4,1157.6,1100.9,1318,0
1.22,50.25,-22.57,26.41,-0.033,-0.045,1123.9,1165.4,1108.9,1315.1,0
1.24,47.45,-21.62,25.97,0.029,-0.025,1160.4,1130.1,1116.9,1312.1,0
1.26,43.66,-20.75,25.56,-0.103,-0.08,1138.2,1165.4,1138.5,1315.1,0
1.28,40.46,-19.94,25.16,-0.099,-0.015,1080.8,1107.8,1079.3,1315.1,0
1.3,37.46,-19.19,24.78,0.004,-0.05,1058.6,1071.2,1056.5,1318,0
1.32,34.87,-18.49,24.41,0.004,-0.025,1067.8,1065.9,1036.1,1309.2,0
1.34,32.27,-17.85,24.05,-0.058,-0.035,1052.1,1035.8,1049.7,1315.1,0
1.36,29.47,-17.26,23.7,-0.021,-0.025,1039,1008.3,1036.1,1309.2,0
1.38,25.88,-16.74,23.37,-0.025,-0.055,1045.5,1029.3,1042.9,1312.1,0
1.4,22.28,-16.3,23.04,-0.045,-0.08,1066.4,1050.2,1049.7,1315.1,0
1.42,18.89,-15.92,22.72,-0.053,-0.07,1016.8,1043.7,1028.1,1312.1,0
1.44,16.69,-15.58,22.41,-0.025,-0.06,1024.7,965.1,1006.5,1309.2,0
1.46,16.69,-15.25,22.11,-0.037,-0.015,930.7,942.9,968.9,1312.1,0
1.48,19.09,-14.87,21.81,-0.033,-0.05,959.4,914.1,939.3,1312.1,0
1.5,25.08,-14.37,21.52,-0.025,-0.05,909.8,907.5,947.3,1309.2,0
1.52,33.47,-13.7,21.25,-0.045,-0.055,988.1,971.7,1028.1,1312.1,0
1.54,43.86,-12.82,20.99,-0.025,-0.065,1031.2,1043.7,1057.7,1312.1,0
1.56,56.04,-11.7,20.76,-0.016,-0.045,1110.8,1094.7,1110.2,1309.2,0
1.58,67.62,-10.35,20.55,-0.053,-0.02,1204.8,1217.8,1207,1306.2,0
1.6,77.21,-8.8,20.38,-0.095,-0.06,1297.5,1310.7,1332.2,1309.2,0
1.62,83.6,-7.13,20.23,-0.082,-0.04,1377.2,1405,1414.3,1306.2,0
1.64,86.4,-5.4,20.12,-0.078,-0.045,1398,1411.6,1450.7,1309.2,0
1.66,84.4,-3.72,20.05,-0.025,-0.03,1404.6,1446.9,1413,1312.1,0
1.68,78.81,-2.14,20.01,-0.033,-0.07,1405.9,1433.8,1429.1,1306.2,0
1.7,70.42,-0.73,19.99,-0.029,-0.06,1362.8,1419.4,1384.7,1306.2,0
1.72,60.03,0.47,20,-0.021,-0.04,1311.9,1339.6,1332.2,1309.2,0
1.74,49.65,1.46,20.03,-0.041,-0.045,1283.2,1325.2,1317.4,1309.2,0
1.76,39.26,2.25,20.08,-0.053,-0.06,1297.5,1281.9,1317.4,1309.2,0
1.78,30.07,2.85,20.13,-0.041,-0.1,1311.9,1354,1332.2,1309.2,0
1.8,21.28,3.28,20.2,-0.115,-0.06,1318.4,1331.7,1309.4,1312.1,0
1.82,13.29,3.54,20.27,-0.012,-0.09,1319.7,1347.4,1340.2,1306.2,0
1.84,4.91,3.64,20.34,-0.045,0.005,1319.7,1304.2,1340.2,1306.2,0
1.86,-2.29,3.59,20.41,-0.033,-0.045,1276.6,1246.6,1310.6,1306.2,0
