time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-82.807,0,0,0,0,6143,6136.4,6083,529.1,0
0.2,-88.194,0,0,0,0,6097.2,6059.9,6024.5,535.2,0
0.4,-44.895,0,0,0,0,6008.8,6000,5940,535.2,0
0.6,-73.03,0,0,0,0,6039.9,6001.7,5970.2,529.1,0
0.8,-9.9767,0,0,0,0,5235.9,5275.3,5201.2,532.1,0
1,-63.452,0,0,0,0,4507.3,4430.9,4434.3,529.1,0
1.2,-64.649,0,0,0,0,4793.8,4736.7,4693.9,532.1,0
1.4,-2.3944,0,0,0,0,5972.8,5933.6,5877.6,532.1,0
1.6,-4.5893,0,0,0,0,6739.1,6741.4,6680.8,532.1,0
1.8,33.9208,0,0,0,0,7181.2,7160.3,7117.7,532.1,0
2,33.1227,0,0,0,0,6922.5,6942.5,6855.9,535.2,0
2.2,39.9068,0,0,0,0,6518,6442.2,6399,532.1,0
2.4,20.7516,0,0,0,0,6185.7,6224.4,6080.9,535.2,0
2.6,21.3502,0,0,0,0,6798,6801.3,6709,532.1,0
2.8,54.6724,0,0,0,0,7142,7180.2,7065.3,541.2,0
3,20.9511,0,0,0,0,7164.8,7218.5,7045.1,538.2,0
3.2,46.0924,0,0,0,0,7019.1,6980.8,6906.3,532.1,0
3.4,23.9441,0,0,0,0,6545.9,6560.2,6396.9,538.2,0
3.6,26.3385,0,0,0,0,6370.6,6292.6,6229.9,532.1,0
3.8,12.3711,0,0,0,0,6488.5,6457.2,6356.7,532.1,0
4,14.7655,0,0,0,0,7055.1,7122.1,6940.5,535.2,0
4.2,37.712,0,0,0,0,7425.1,7467.8,7308.9,529.1,0
4.4,25.9394,0,0,0,0,7688.8,7720.5,7588.7,535.2,0
4.6,13.9674,0,0,0,0,8235.6,8260.7,8140.3,529.1,0
4.8,19.3548,0,0,0,0,9147.7,9276.3,9082.4,535.2,0
5,25.3408,0,0,0,0,10090.8,10233.8,10040.6,535.2,0
5.2,53.2756,0,0,0,0,10017.1,10188.9,9970.1,535.2,0
5.4,18.9557,0,0,0,0,9244.3,9344.5,9175,532.1,0
5.6,26.139,0,0,0,0,8618.7,8649.7,8520.8,529.1,0
5.8,2.19488,0,0,0,0,8314.3,8430.2,8242.9,538.2,0
6,5.58696,0,0,0,0,8928.2,9008.7,8873.1,529.1,0
6.2,25.1413,0,0,0,0,9412.9,9545.6,9392.4,535.2,0
6.4,21.7492,0,0,0,0,9488.2,9592.2,9436.7,529.1,0
6.6,30.1297,0,0,0,0,8794,8887.4,8758.3,535.2,0
6.8,-6.7842,0,0,0,0,8206.1,8200.9,8154.4,529.1,0
7,-1.9953,0,0,0,0,8052.2,8044.6,8007.5,526.1,0
7.2,-21.949,0,0,0,0,8250.3,8275.7,8224.9,529.1,0
7.4,6.58463,0,0,0,0,8758,8805.9,8653.6,532.1,0
7.6,-2.7935,0,0,0,0,8787.4,8850.8,8780.4,532.1,0
7.8,-2.3944,0,0,0,0,8376.4,8403.7,8345.7,526.1,0
8,-22.747,0,0,0,0,7675.6,7722.2,7618.9,529.1,0
8.2,-43.299,0,0,0,0,7506.9,7551,7443.8,526.1,0
8.4,-28.334,0,0,0,0,7482.5,7526,7461.9,535.2,0
8.6,-51.48,0,0,0,0,7718.2,7810.2,7715.5,535.2,0
8.8,-29.132,0,0,0,0,7793.5,7811.9,7773.9,529.1,0
9,-53.675,0,0,0,0,7543,7527.7,7478,529.1,0
9.2,-29.93,0,0,0,0,6732.5,6749.7,6674.8,529.1,0
9.4,-85.002,0,0,0,0,6128.3,6121.4,6068.9,529.1,0
9.6,-47.888,0,0,0,0,6054.6,5986.8,5984.3,529.1,0
9.8,-71.633,0,0,0,0,6025.1,5912,5928,529.1,0
10,-15.364,0,0,0,0,5280.2,5320.2,5243.5,532.1,0
