time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-31.268,0,0,0,0,1138.6,1228.6,1293.7,1791.7,0
0.2,-32.091,0,0,0,0,1130.8,1221.1,1257.3,1794.6,0
0.4,-13.988,0,0,0,0,1098.1,1231.7,1282.7,1774.7,0
0.6,3.08565,0,0,0,0,1150.6,1184.5,1305.8,1766.3,0
0.8,61.5072,0,0,0,0,1186.4,1316.2,1326.8,1769.1,0
1,41.7591,0,0,0,0,1207.7,1308.7,1319.1,1771.9,0
1.2,17.0739,0,0,0,0,1141.7,1259.5,1311.4,1774.7,0
1.4,-22.628,0,0,0,0,1085.7,1219.8,1256.2,1763.4,0
1.6,-28.799,0,0,0,0,1051,1200.5,1222,1754.9,0
1.8,-8.4341,0,0,0,0,1088.9,1167.2,1202.2,1746.4,0
2,12.5483,0,0,0,0,1103.4,1195,1216.5,1746.4,0
2.2,24.8909,0,0,0,0,1102.4,1235.8,1244.1,1752.1,0
2.4,-22.422,0,0,0,0,1067.6,1174.7,1238.6,1743.6,0
2.6,-26.537,0,0,0,0,952.4,1106.1,1340.1,1737.9,0
2.8,-68.296,0,0,0,0,998.2,1191.7,998.2,1726.6,0
3,-42.376,0,0,0,0,1029.3,1179.8,914.3,1715.3,0
3.2,-32.296,0,0,0,0,892.9,1007.4,1095.2,1706.8,0
3.4,-23.451,0,0,0,0,944.3,1042.7,1074.3,1704,0
3.6,-38.673,0,0,0,0,872.7,960.3,1061.1,1698.3,0
3.8,-33.942,0,0,0,0,843.6,918.5,1018,1698.3,0
4,-73.85,0,0,0,0,671.4,697.9,805.2,1687,0
4.2,-86.398,0,0,0,0,-190.6,-350,-145.6,1672.8,0
4.4,20.7767,0,0,0,0,-478,-861.9,-674.2,1771.9,0
4.6,-77.758,0,0,0,0,-436.5,-947.4,-647.7,1783.2,0
4.8,-50.399,0,0,0,0,-525.8,-977.3,-793.3,1794.6,0
5,-94.421,0,0,0,0,-590.3,-1136.5,-800,1828.5,0
5.2,-6.5827,0,0,0,0,-545.7,-1024.1,-856.2,1822.9,0
5.4,63.1529,0,0,0,0,-542.5,-979.3,-695.2,1805.9,0
5.6,65.6214,0,0,0,0,-479.1,-890.7,-703.9,1777.6,0
5.8,43.8162,0,0,0,0,-499.3,-937.9,-680.8,1769.1,0
6,-0.6171,0,0,0,0,-513.8,-937.9,-680.8,1769.1,0
6.2,27.7708,0,0,0,0,-488.3,-857.8,-626.7,1749.3,0
6.4,0.41142,0,0,0,0,-489.4,-914.5,-584.8,1754.9,0
6.6,54.5131,0,0,0,0,-450.4,-891,-503.1,1740.8,0
6.8,68.707,0,0,0,0,-397.9,-910.4,-537.3,1732.3,0
7,43.199,0,0,0,0,-391.2,-862.2,-516.4,1735.1,0
7.2,11.1083,0,0,0,0,-422.4,-919.9,-561.6,1746.4,0
7.4,-16.868,0,0,0,0,-503.9,-900.5,-513.1,1754.9,0
7.6,35.1764,0,0,0,0,-458.2,-912.4,-510.9,1743.6,0
7.8,35.5878,0,0,0,0,-435.8,-877.1,-503.1,1740.8,0
8,4.93703,0,0,0,0,-44.6,-419,-45.4,1746.4,0
8.2,1.85139,0,0,0,0,246.1,-57.2,270.1,1746.4,0
