time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-37.45,11.27,167.13,-0.029,-0.024,1709.1,1677.7,1604.1,1047.9,0
0.02,-37.16,10.53,167.34,-0.05,-0.012,1764.8,1706.6,1662.8,1047.9,0
0.04,-36.57,9.8,167.53,0.008,-0.02,1805.3,1720.4,1677,1053.6,0
0.06,-38.03,9.04,167.71,-0.017,-0.02,1840.7,1699.1,1684.5,1050.8,0
0.08,-40.08,8.23,167.88,-0.025,-0.055,1848.3,1793,1721.4,1047.9,0
0.1,-41.25,7.41,168.03,-0.033,-0.028,1848.3,1793,1721.4,1047.9,0
0.12,-40.96,6.59,168.16,-0.025,-0.051,1792.6,1764.2,1692.1,1047.9,0
0.14,-40.67,5.78,168.27,0.017,-0.028,1792.6,1793,1692.1,1047.9,0
0.16,-41.25,4.95,168.37,-0.008,-0.036,1820.4,1793,1662.8,1047.9,0
0.18,-43.89,4.07,168.45,-0.074,-0.047,1749.6,1720.4,1589,1053.6,0
0.2,-47.4,3.13,168.52,-0.021,-0.04,1661,1627.6,1582.4,1045.1,0
0.22,-47.4,2.18,168.56,-0.012,-0.051,1666.1,1605.1,1501.1,1053.6,0
0.24,-42.13,1.33,168.59,-0.017,-0.036,1666.1,1605.1,1501.1,1053.6,0
0.26,-33.35,0.67,168.6,-0.029,-0.024,1569.9,1562.5,1457.6,1047.9,0
0.28,-24.28,0.18,168.6,-0.012,-0.04,1562.4,1583.8,1450,1050.8,0
0.3,-17.25,-0.16,168.6,-0.054,-0.047,1534.5,1526.2,1391.4,1050.8,0
0.32,-15.2,-0.47,168.59,-0.05,-0.016,1486.4,1504.8,1369.6,1047.9,0
0.34,-16.08,-0.79,168.57,-0.008,-0.051,1486.4,1504.8,1369.6,1047.9,0
0.36,-21.94,-1.23,168.55,-0.041,-0.032,1478.9,1468.5,1332.7,1050.8,0
0.38,-33.35,-1.89,168.51,-0.017,-0.02,1534.5,1497.4,1391.4,1050.8,0
0.4,-47.11,-2.84,168.46,-0.017,-0.047,1514.3,1476,1398.9,1047.9,0
0.42,-61.16,-4.06,168.37,-0.012,-0.028,1569.9,1562.5,1457.6,1047.9,0
0.44,-72.87,-5.52,168.26,-0.037,-0.02,1542.1,1533.7,1428.2,1047.9,0
0.46,-80.19,-7.12,168.12,-0.021,-0.043,1554.8,1518.7,1383.8,1053.6,0
0.48,-84.28,-8.81,167.95,-0.037,-0.047,1438.3,1425.9,1318.5,1045.1,0
0.5,-86.04,-10.53,167.73,-0.029,-0.04,1410.5,1368.2,1259.9,1045.1,0
0.52,-87.5,-12.28,167.49,0,-0.047,1430.8,1418.4,1311,1047.9,0
0.54,-88.38,-14.04,167.21,-0.033,-0.036,1402.9,1389.6,1252.3,1047.9,0
0.56,-87.8,-15.8,166.89,-0.037,-0.036,1382.7,1339.4,1230.6,1045.1,0
0.58,-83.11,-17.46,166.54,-0.083,-0.024,1327,1310.6,1171.9,1045.1,0
0.6,-78.14,-19.03,166.16,0.008,-0.067,1235.9,1187.8,1076.4,1047.9,0
0.62,-77.55,-20.58,165.75,-0.037,-0.032,1144.9,1122.7,1010.3,1050.8,0
0.64,-79.6,-22.17,165.31,-0.033,-0.043,993,935.9,849.4,1045.1,0
0.66,-81.06,-23.79,164.83,-0.025,-0.051,818.4,755.6,695.3,1047.9,0
0.68,-82.82,-25.45,164.32,-0.041,-0.036,719.8,683,563,1053.6,0
0.7,-79.89,-27.04,163.78,-0.05,-0.051,643.9,575.2,511.9,1050.8,0
0.72,-75.21,-28.55,163.21,-0.012,-0.055,595.8,553.8,460.8,1047.9,0
0.74,-69.94,-29.95,162.61,-0.025,-0.004,540.1,467.4,372.8,1047.9,0
0.76,-67.6,-31.3,161.99,-0.045,-0.028,484.5,438.5,372.8,1047.9,0
0.78,-68.18,-32.66,161.33,-0.008,-0.051,504.7,431.1,365.3,1050.8,0
0.8,-69.94,-34.06,160.65,-0.054,-0.051,512.3,380.9,372.8,1047.9,0
0.82,-67.89,-35.42,159.94,0.012,-0.04,492,388.4,380.4,1045.1,0
0.84,-67.01,-36.76,159.21,-0.037,-0.02,504.7,373.4,365.3,1050.8,0
0.86,-65.84,-38.08,158.45,0.025,-0.024,540.1,380.9,431.5,1047.9,0
0.88,-66.72,-39.41,157.66,-0.054,-0.032,588.2,431.1,482.6,1050.8,0
0.9,-70.23,-40.82,156.84,-0.087,-0.024,735,553.8,636.7,1047.9,0
0.92,-73.16,-42.28,156,-0.008,-0.063,846.3,553.8,666,1047.9,0
0.94,-74.04,-43.76,155.12,-0.008,-0.047,901.9,640.3,783.3,1047.9,0
0.96,-70.53,-45.17,154.22,-0.083,-0.047,901.9,525,812.6,1047.9,0
0.98,-62.62,-46.42,153.29,0.05,-0.071,881.7,878.3,761.5,1045.1,0
1,-50.04,-47.42,152.34,-0.037,-0.04,874.1,928.5,753.9,1047.9,0
1.02,-30.42,-48.03,151.38,0.025,0.032,818.4,813.2,636.7,1047.9,0
1.04,-6.13,-48.15,150.42,-0.045,0.174,762.8,813.2,607.4,1047.9,0
1.06,18.75,-47.78,149.46,-0.095,-0.087,603.3,590.1,468.3,1045.1,0
1.08,38.07,-47.02,148.52,-0.099,-0.123,484.5,467.4,372.8,1047.9,0
1.1,48.61,-46.05,147.6,-0.112,-0.051,365.6,373.4,218.7,1050.8,0
1.12,50.07,-45.04,146.7,0.025,-0.071,158,129,87.2,1045.1,0
1.14,42.46,-44.2,145.82,0.021,-0.032,-16.5,-80.2,-184.2,1047.9,0
1.16,32.51,-43.55,144.94,0.132,-0.063,-315.1,-332.1,-469.8,1045.1,0
1.18,20.51,-43.13,144.08,-0.058,0.02,-510,-533.8,-616.4,1045.1,0
1.2,4.12,-43.05,143.22,0.07,-0.107,-621.3,-649.1,-733.7,1045.1,0
1.22,-12.86,-43.31,142.35,0.012,-0.079,-719.9,-836.9,-836.7,1050.8,0
1.24,-31.01,-43.93,141.48,-0.074,-0.119,-788.3,-908.4,-880.3,1045.1,0
1.26,-47.4,-44.88,140.58,0.045,-0.043,-816.1,-879.6,-909.6,1045.1,0
1.28,-59.99,-46.08,139.66,0.004,0.016,-823.7,-915.9,-887.8,1047.9,0
1.3,-69.94,-47.48,138.71,0.012,-0.126,-732.6,-735.5,-792.3,1045.1,0
1.32,-78.43,-49.05,137.73,-0.029,0.34,-732.6,-764.3,-792.3,1045.1,0
1.34,-87.21,-50.79,136.71,-1.773,-0.577,-601,-1002.4,-653.3,1047.9,0
1.36,-95.99,-52.71,135.66,-0.616,1.601,-725.1,-872.1,-784.8,1042.3,0
1.38,-100.09,-54.71,134.56,0.314,-0.285,-732.6,-764.3,-792.3,1045.1,0
1.4,-100.38,-56.72,133.43,-0.004,-0.249,-712.3,-743,-799.8,1047.9,0
1.42,-98.92,-58.7,132.25,-0.062,-0.126,-747.7,-692.9,-866,1050.8,0
1.44,-96.87,-60.63,131.04,-0.227,-0.008,-816.1,-735.5,-880.3,1045.1,0
1.46,-98.63,-62.61,129.79,-0.008,-0.134,-775.6,-721.7,-895.3,1050.8,0
1.48,-100.67,-64.62,128.5,-0.066,-0.02,-795.8,-771.8,-887.8,1047.9,0
1.5,-100.38,-66.63,127.16,-0.025,-0.119,-780.7,-843.3,-814.1,1042.3,0
1.52,-93.94,-68.51,125.79,-0.074,-0.004,-892.1,-843.3,-931.3,1042.3,0
1.54,-81.65,-70.14,124.39,-0.099,0.028,-1018.5,-973.6,-1093,1047.9,0
1.56,-69.94,-71.54,122.96,-0.107,-0.071,-1129.8,-1088.8,-1151.7,1047.9,0
1.58,-64.67,-72.83,121.5,0,-0.047,-1281.7,-1246.8,-1253.8,1042.3,0
1.6,-67.89,-74.19,120.02,-0.008,0.016,-1269,-1261.7,-1298.2,1047.9,0
1.62,-70.82,-75.61,118.51,-0.079,-0.024,-1365.2,-1275.6,-1341.8,1042.3,0
1.64,-67.6,-76.96,116.97,-0.107,0.024,-1309.5,-1246.8,-1312.5,1042.3,0
1.66,-57.06,-78.1,115.41,-0.145,-0.083,-1241.2,-1261.7,-1268.9,1047.9,0
1.68,-42.43,-78.95,113.83,0.041,-0.221,-1269,-1261.7,-1298.2,1047.9,0
1.7,-30.72,-79.56,112.24,-0.116,0.012,-1261.4,-1283.1,-1290.7,1045.1,0
1.72,-23.98,-80.04,110.64,0.054,-0.103,-1365.2,-1304.4,-1371.1,1042.3,0
1.74,-21.94,-80.48,109.03,0.012,-0.146,-1289.3,-1196.6,-1349.3,1045.1,0
1.76,-19.01,-80.86,107.41,0.004,0.15,-1253.9,-1045,-1253.8,1042.3,0
1.78,-13.15,-81.12,105.79,0,0.083,-990.7,-973.6,-1063.7,1047.9,0
1.8,-4.67,-81.22,104.16,-0.004,-0.202,-752.9,-699.2,-814.1,1042.3,0
1.82,-1.15,-81.24,102.54,0.021,-0.051,-517.5,-598.9,-565.3,1047.9,0
1.84,-4.08,-81.32,100.91,-0.029,-0.016,-335.4,-353.4,-374.3,1042.3,0
1.86,-13.45,-81.59,99.28,0.145,0.051,-183.5,-224.3,-301.5,1047.9,0
1.88,-21.35,-82.02,97.64,-0.058,-0.028,-92.5,-159.2,-176.6,1045.1,0
1.9,-23.11,-82.48,95.99,0.054,-0.063,-92.5,-130.3,-147.3,1045.1,0
1.92,-17.84,-82.84,94.33,0.025,-0.032,-57.1,-36.4,-81.2,1042.3,0
1.94,-4.08,-82.92,92.67,0.045,-0.095,82.1,107.7,94.8,1042.3,0
1.96,13.19,-82.65,91.02,-0.124,-0.178,289.6,265.6,226.2,1047.9,0
1.98,29,-82.07,89.38,0.033,-0.051,360.4,338.2,329.3,1042.3,0
2,41.88,-81.24,87.75,-0.066,0,456.6,352.1,402.1,1047.9,0
2.02,53,-80.18,86.15,-0.248,0.723,499.6,453.5,475.9,1042.3,0
2.04,60.9,-78.96,84.57,-0.083,-0.004,540.1,352.1,519.4,1047.9,0
2.06,65.88,-77.64,83.02,-0.124,0.043,527.4,482.3,475.9,1042.3,0
2.08,69.98,-76.24,81.49,0.021,-0.166,499.6,482.3,475.9,1042.3,0
2.1,72.32,-74.8,80,-0.132,0.004,428.8,496.2,402.1,1047.9,0
2.12,76.71,-73.26,78.53,0.074,0.008,416.1,338.2,387.9,1042.3,0
2.14,76.12,-71.74,77.1,-0.045,-0.004,360.4,395.9,417.2,1042.3,0
2.16,75.54,-70.23,75.69,-0.012,0.051,428.8,409.7,402.1,1047.9,0
2.18,71.73,-68.79,74.32,-0.062,0.032,499.6,367.1,534.5,1042.3,0
2.2,67.93,-67.44,72.97,0.012,-0.028,547.7,446,585.6,1045.1,0
2.22,66.46,-66.11,71.65,-0.058,-0.123,590.6,489.8,659.3,1039.5,0
2.24,67.93,-64.75,70.35,-0.099,-0.063,750.1,482.3,769,1042.3,0
2.26,69.39,-63.36,69.08,-0.107,-0.004,674.1,605.1,718,1039.5,0
2.28,68.22,-62,67.85,0.037,-0.043,659,676.6,673.5,1045.1,0
2.3,63.54,-60.72,66.63,-0.095,-0.02,595.8,669.1,607.4,1047.9,0
2.32,53,-59.66,65.44,0.054,-0.04,590.6,662.7,659.3,1039.5,0
2.34,44.22,-58.78,64.26,-0.079,-0.079,742.5,763,761.5,1045.1,0
2.36,37.48,-58.03,63.1,-0.05,0.047,709.5,785.5,872.1,1036.6,0
2.38,35.73,-57.32,61.95,-0.066,0.036,770.3,791.9,908.1,1045.1,0
2.4,36.31,-56.59,60.82,-0.025,-0.004,818.4,697.9,841.9,1047.9,0
2.42,33.97,-55.91,59.7,-0.033,-0.04,722.2,712.9,798.4,1042.3,0
2.44,28.7,-55.34,58.6,-0.033,-0.02,583.1,626.4,681.1,1042.3,0
2.46,23.43,-54.87,57.5,-0.025,-0.016,527.4,568.8,563.8,1042.3,0
2.48,21.09,-54.45,56.41,-0.033,-0.103,360.4,482.3,446.6,1042.3,0
2.5,24.31,-53.96,55.33,-0.021,-0.04,256.6,432.2,395.5,1039.5,0
2.52,30.46,-53.35,54.27,-0.033,-0.04,241.5,388.4,351.1,1045.1,0
2.54,35.44,-52.64,53.21,0.087,-0.103,261.8,323.3,314.2,1047.9,0
2.56,36.02,-51.92,52.17,-0.045,-0.103,130.2,157.8,204.5,1045.1,0
2.58,31.92,-51.28,51.15,0.066,-0.142,46.7,129,116.5,1045.1,0
2.6,24.9,-50.78,50.13,-0.091,0.071,-112.7,21.2,-22.5,1042.3,0
2.62,18.75,-50.41,49.12,-0.112,-0.087,-168.4,-36.4,-51.8,1042.3,0
2.64,17.58,-50.06,48.12,-0.091,0.043,-231.6,-72.7,-88.7,1045.1,0
2.66,17.29,-49.71,47.13,-0.153,-0.083,-307.6,-180.5,-227.7,1042.3,0
2.68,18.46,-49.34,46.14,-0.021,-0.032,-335.4,-209.3,-257.1,1042.3,0
2.7,17.58,-48.99,45.16,0.008,-0.008,-320.3,-136.7,-242,1036.6,0
2.72,14.07,-48.71,44.19,0.017,0.043,-287.3,-101.5,-206,1045.1,0
2.74,10.56,-48.5,43.22,-0.029,-0.047,-279.7,-122.9,-198.4,1042.3,0
2.76,7.04,-48.36,42.25,0.033,-0.091,-196.2,-94,-139.8,1042.3,0
2.78,4.99,-48.26,41.29,-0.087,-0.091,-176,-43.9,-88.7,1045.1,0
2.8,3.24,-48.19,40.32,-0.037,-0.028,-105.2,-28.9,-15,1039.5,0
2.82,-1.74,-48.23,39.36,-0.025,-0.206,-29.2,-36.4,6.8,1042.3,0
2.84,-9.64,-48.42,38.39,-0.062,-0.138,-1.4,136.5,65.4,1042.3,0
2.86,-19.59,-48.81,37.41,0,-0.032,-3.8,48.9,64.6,1053.6,0
2.88,-26.91,-49.35,36.43,0.041,-0.036,18.9,71.4,87.2,1045.1,0
2.9,-29.55,-49.94,35.43,-0.012,-0.087,74.5,186.7,116.5,1045.1,0
2.92,-27.79,-50.5,34.42,-0.062,-0.095,115.1,229.3,130.7,1050.8,0
2.94,-18.72,-50.87,33.4,0.012,0.087,46.7,186.7,116.5,1045.1,0
2.96,-2.03,-50.91,32.38,0.058,0.051,46.7,157.8,87.2,1045.1,0
2.98,18.46,-50.54,31.37,0.095,0.063,-44.4,150.4,79.7,1047.9,0
3,36.31,-49.82,30.37,-0.054,-0.138,-72.2,63.9,-66.9,1047.9,0
3.02,49.49,-48.83,29.4,-0.062,-0.142,-140.6,50.1,-51.8,1042.3,0
3.04,57.68,-47.67,28.44,-0.14,-0.008,-127.9,63.9,-8.3,1047.9,0
3.06,60.32,-46.47,27.51,0.083,0,-72.2,121.5,21,1047.9,0
3.08,58.56,-45.3,26.61,0.05,-0.091,18.9,186.7,116.5,1045.1,0
3.1,54.75,-44.2,25.72,-0.116,-0.063,142.9,287,277.3,1050.8,0
3.12,50.07,-43.2,24.86,0.045,-0.051,254.2,344.6,248,1050.8,0
3.14,42.17,-42.36,24.01,0.004,-0.083,142.9,229.3,189.4,1050.8,0
3.16,31.92,-41.72,23.18,-0.12,-0.02,94.8,265.6,196.9,1047.9,0
3.18,25.78,-41.2,22.36,-0.062,-0.047,150.5,323.3,284.9,1047.9,0
3.2,26.95,-40.66,21.54,-0.033,-0.067,302.3,423.6,357.7,1053.6,0
3.22,35.14,-39.96,20.74,-0.041,-0.107,317.5,525,431.5,1047.9,0
3.24,46.85,-39.02,19.96,0.045,-0.079,492,705.4,644.2,1045.1,0
3.26,58.85,-37.85,19.21,-0.045,-0.036,628.8,848.4,760.6,1056.4,0
3.28,63.54,-36.58,18.47,-0.029,-0.012,727.4,921,863.7,1050.8,0
3.3,61.49,-35.35,17.77,0.029,-0.012,894.4,1093.9,1010.3,1050.8,0
3.32,56.8,-34.21,17.08,-0.008,-0.051,914.7,1057.6,1002.7,1053.6,0
3.34,52.71,-33.16,16.42,-0.045,-0.063,874.1,1043.7,1017.8,1047.9,0
3.36,50.66,-32.14,15.78,0.281,-0.04,846.3,1043.7,988.5,1047.9,0
3.38,50.66,-31.13,15.15,0.017,-0.162,838.7,978.6,1010.3,1050.8,0
3.4,50.07,-30.13,14.55,-0.161,0.043,879.3,1050.1,1024.5,1056.4,0
3.42,48.61,-29.16,13.97,0.041,-0.079,866.6,978.6,951.6,1050.8,0
3.44,48.31,-28.19,13.4,-0.136,-0.075,810.9,949.8,951.6,1050.8,0
3.46,50.95,-27.17,12.86,-0.041,-0.008,795.8,906,877.9,1056.4,0
3.48,56.22,-26.05,12.34,-0.05,-0.051,727.4,892.2,863.7,1050.8,0
3.5,62.36,-24.8,11.84,-0.058,-0.059,735,870.8,871.2,1047.9,0
3.52,70.27,-23.39,11.38,-0.095,-0.032,651.5,842,783.3,1047.9,0
3.54,76.42,-21.87,10.94,-0.012,-0.036,545.3,733.1,643.4,1056.4,0
3.56,80.51,-20.26,10.53,-0.029,-0.071,469.3,683,592.3,1053.6,0
3.58,79.63,-18.66,10.16,-0.017,-0.055,401,582.6,519.4,1047.9,0
3.6,73.78,-17.19,9.82,0.008,-0.016,385.8,625.3,533.6,1053.6,0
3.62,64.12,-15.91,9.5,-0.045,-0.043,385.8,596.5,504.3,1053.6,0
3.64,51.53,-14.87,9.2,-0.029,-0.043,454.2,668,547.9,1059.2,0
3.66,39.24,-14.09,8.92,-0.025,-0.024,476.9,690.4,599.8,1050.8,0
3.68,28.12,-13.53,8.65,-0.017,-0.04,476.9,719.3,629.1,1050.8,0
3.7,17.87,-13.17,8.39,-0.045,-0.032,517.4,675.5,584.7,1056.4,0
3.72,8.8,-12.99,8.13,-0.045,-0.036,393.4,575.2,482.6,1050.8,0
3.74,0.02,-12.99,7.87,0.05,-0.138,317.5,553.8,460.8,1047.9,0
3.76,-5.25,-13.1,7.6,-0.025,-0.063,378.3,560.2,467.5,1056.4,0
3.78,-4.67,-13.19,7.34,-0.008,-0.032,330.2,567.7,445.7,1053.6,0
3.8,1.48,-13.16,7.08,-0.045,-0.043,345.3,582.6,490.1,1047.9,0
3.82,8.8,-12.99,6.82,-0.05,-0.051,358,567.7,504.3,1053.6,0
3.84,14.07,-12.7,6.56,-0.041,-0.032,330.2,538.9,387.1,1053.6,0
3.86,14.07,-12.42,6.31,-0.021,-0.032,302.3,481.2,357.7,1053.6,0
3.88,11.14,-12.2,6.07,-0.037,-0.079,135.3,337.1,240.5,1053.6,0
3.9,5.58,-12.09,5.83,-0.033,-0.047,51.8,221.9,123.2,1053.6,0
3.92,2.94,-12.03,5.59,-0.021,-0.04,-79.8,142.9,42.8,1050.8,0
3.94,2.36,-11.98,5.35,-0.037,-0.067,-122.7,70.3,-60.2,1056.4,0
3.96,3.53,-11.91,5.11,-0.025,-0.051,-218.9,-1.2,-103.8,1050.8,0
3.98,2.94,-11.85,4.87,-0.05,-0.032,-239.2,-51.4,-125.6,1047.9,0
4,2.07,-11.81,4.64,-0.033,-0.04,-261.9,-45,-177.5,1056.4,0
4.02,0.31,-11.81,4.4,-0.029,-0.047,-310,-95.1,-228.6,1053.6,0
4.04,1.19,-11.78,4.16,-0.041,-0.004,-302.4,-87.7,-221.1,1050.8,0
4.06,4.99,-11.68,3.93,-0.029,-0.043,-282.1,-95.1,-228.6,1053.6,0
4.08,10.56,-11.47,3.7,-0.017,-0.051,-310,-124,-257.9,1053.6,0
4.1,15.53,-11.16,3.48,-0.037,-0.047,-302.4,-116.5,-221.1,1050.8,0
4.12,17.87,-10.8,3.26,-0.033,-0.051,-234,-73.8,-148.2,1056.4,0
4.14,16.7,-10.47,3.05,-0.033,-0.032,-191.1,-30,-133.1,1050.8,0
4.16,12.31,-10.22,2.85,-0.025,-0.036,-135.4,-1.2,-45.2,1050.8,0
4.18,5.87,-10.11,2.65,-0.029,-0.036,-72.2,92.7,21,1047.9,0
4.2,-2.03,-10.15,2.44,-0.021,-0.055,79.7,250.7,152.5,1053.6,0
4.22,-7.59,-10.3,2.24,-0.037,-0.043,142.9,315.8,218.7,1050.8,0
4.24,-11.11,-10.52,2.03,-0.041,-0.043,226.4,402.3,306.7,1050.8,0
4.26,-10.23,-10.72,1.81,-0.021,-0.036,289.6,409.7,343.5,1047.9,0
4.28,-6.13,-10.85,1.6,-0.05,-0.024,254.2,431.1,336,1050.8,0
4.3,0.02,-10.85,1.38,-0.021,-0.047,226.4,431.1,336,1050.8,0
4.32,8.8,-10.67,1.17,-0.037,-0.055,282.1,459.9,365.3,1050.8,0
4.34,19.34,-10.28,0.96,-0.029,-0.04,302.3,481.2,416.4,1053.6,0
4.36,31.04,-9.66,0.77,-0.029,-0.055,365.6,546.3,453.2,1050.8,0
4.38,45.1,-8.76,0.59,-0.021,-0.047,373.1,582.6,519.4,1047.9,0
4.4,55.93,-7.64,0.44,-0.029,-0.043,413.7,654.1,533.6,1053.6,0
4.42,62.36,-6.4,0.31,-0.017,-0.055,393.4,604,511.9,1050.8,0
4.44,62.95,-5.14,0.21,-0.025,-0.047,380.7,590.1,497.6,1045.1,0
4.46,59.44,-3.95,0.13,-0.029,-0.043,378.3,617.8,438.1,1056.4,0
4.48,53.29,-2.88,0.07,-0.054,-0.04,309.9,546.3,423.9,1050.8,0
4.5,45.39,-1.97,0.03,-0.012,-0.047,358,596.5,475,1053.6,0
4.52,36.02,-1.25,0.01,0,-0.051,365.6,632.8,511.9,1050.8,0
4.54,26.65,-0.72,-0.01,-0.037,-0.043,476.9,690.4,570.5,1050.8,0
4.56,20.21,-0.32,-0.01,-0.041,-0.036,588.2,776.9,687.8,1050.8,0
4.58,15.82,0,-0.01,-0.041,-0.043,580.7,769.4,680.2,1053.6,0
4.6,16.41,0.33,-0.01,-0.017,-0.047,532.6,719.3,687.8,1050.8,0
4.62,21.97,0.77,0.01,-0.029,-0.04,540.1,697.9,666,1047.9,0
4.64,28.7,1.34,0.03,-0.033,-0.04,512.3,726.7,636.7,1047.9,0
