time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-16.392,0,0,0,0,2303.9,2387.1,2378.7,1689.1,0
0.2,-8.7813,0,0,0,0,2261,2343.3,2363.6,1694.8,0
0.4,1.46355,0,0,0,0,2354.4,2409.6,2460,1680.6,0
0.6,49.1754,0,0,0,0,2412.5,2497.1,2490.2,1669.4,0
0.8,51.8098,0,0,0,0,2126.6,2172.6,2160.1,1672.2,0
1,-0.8781,0,0,0,0,2050.7,2064.8,2079.7,1669.4,0
1.2,-58.249,0,0,0,0,1774.8,1806.6,1846,1658.1,0
1.4,-86.057,0,0,0,0,1577.2,1628.4,1635,1638.3,0
1.6,-44.492,0,0,0,0,1733.9,1702.1,1738.9,1621.3,0
1.8,-65.274,0,0,0,0,1776.8,1832.3,1812.6,1615.7,0
2,-69.372,0,0,0,0,1695.7,1689.3,1666.9,1604.4,0
2.2,-103.91,0,0,0,0,1356.6,1337.1,1337.8,1595.9,0
2.4,-91.618,0,0,0,0,1434.9,1446,1448.3,1587.4,0
2.6,-151.92,0,0,0,0,832.6,849.4,811.8,1573.3,0
2.8,-105.67,0,0,0,0,-126.5,-86.6,-82,1567.7,0
3,-83.423,0,0,0,0,-310.3,-238.4,-263.9,1646.8,0
3.2,-92.789,0,0,0,0,6.2,120.2,-45.3,1663.7,0
3.4,-62.933,0,0,0,0,211.3,219.4,202.6,1680.6,0
3.6,51.5171,0,0,0,0,515.1,592.9,524.2,1691.9,0
3.8,97.4727,0,0,0,0,709.9,852.3,729.4,1691.9,0
4,133.183,0,0,0,0,907.1,882.2,906.2,1680.6,0
4.2,78.1538,0,0,0,0,709.6,790.5,753.8,1660.9,0
4.4,38.9305,0,0,0,0,719.5,799,791.5,1646.8,0
4.6,8.48861,0,0,0,0,658.7,706.2,638.2,1638.3,0
4.8,25.7585,0,0,0,0,881.4,850.3,872.8,1638.3,0
5,71.1287,0,0,0,0,937,936.8,990,1638.3,0
5.2,67.9089,0,0,0,0,952.1,922.9,975.8,1632.6,0
5.4,-16.392,0,0,0,0,1210.2,1276.2,1276.5,1629.8,0
5.6,7.31777,0,0,0,0,1855.5,1916.6,1928.2,1638.3,0
5.8,66.1526,0,0,0,0,2313.5,2420.3,2411.5,1643.9,0
6,123.524,0,0,0,0,2511.1,2598.5,2563.9,1663.7,0
6.2,91.6185,0,0,0,0,2693.6,2732.9,2759.8,1689.1,0
6.4,37.1743,0,0,0,0,2294,2263.3,2341,1703.2,0
6.6,-33.076,0,0,0,0,2043.5,2119.2,2135.8,1703.2,0
6.8,-1.4636,0,0,0,0,2248.3,2300.7,2320.1,1689.1,0
7,6.14692,0,0,0,0,2397.4,2424.5,2504.4,1675,0
7.2,58.8349,0,0,0,0,2432.8,2460.8,2453.3,1672.2,0
7.4,31.32,0,0,0,0,2134.2,2151.3,2138.4,1669.4,0
7.6,-5.8542,0,0,0,0,1954.5,1993.3,2006.9,1663.7,0
7.8,-63.518,0,0,0,0,1706.4,1677.4,1714.6,1652.4,0
8,-84.008,0,0,0,0,1617.7,1699.9,1737.2,1643.9,0
8.2,-57.957,0,0,0,0,1650.4,1730.9,1768.2,1621.3,0
8.4,-57.664,0,0,0,0,1708.4,1760.8,1739.8,1610,0
8.6,-65.567,0,0,0,0,1584.4,1689.3,1666.9,1604.4,0
8.8,-116.5,0,0,0,0,1328.7,1337.1,1367.1,1595.9,0
9,-88.106,0,0,0,0,1338.7,1345.7,1375.5,1581.8,0
9.2,-152.21,0,0,0,0,609.9,647.7,606.6,1573.3,0
9.4,-98.644,0,0,0,0,-126.5,-86.6,-52.6,1567.7,0
9.6,-95.131,0,0,0,0,-150.9,-130.6,-183.5,1649.6,0
9.8,-81.081,0,0,0,0,-57,199.1,-23.6,1666.5,0
10,-51.517,0,0,0,0,267,392.3,349.2,1680.6,0
10.2,54.1515,0,0,0,0,618.8,729.5,633.9,1694.8,0
10.4,98.0581,0,0,0,0,654.2,679.4,641.5,1691.9,0
10.6,140.208,0,0,0,0,843.9,874.7,957.3,1683.5,0
10.8,70.5433,0,0,0,0,765.2,704,783.1,1660.9,0
11,28.9784,0,0,0,0,560.1,633.6,564.5,1643.9,0
11.2,28.9784,0,0,0,0,539.8,554.6,542.7,1641.1,0
11.4,38.3451,0,0,0,0,853.5,879.1,843.5,1638.3,0
11.6,70.2506,0,0,0,0,987.5,1045.6,1012.7,1629.8,0
11.8,47.7118,0,0,0,0,1106.4,1197.2,1137.5,1627,0
12,-9.6595,0,0,0,0,1210.2,1247.4,1217.9,1629.8,0
12.2,16.0991,0,0,0,0,1827.7,1801.3,1869.5,1638.3,0
12.4,22.5387,0,0,0,0,2500.8,2585.8,2609.2,1646.8,0
12.6,97.7654,0,0,0,0,2379.5,2404.3,2454.2,1660.9,0
12.8,68.4943,0,0,0,0,2592.2,2712.7,2680.3,1675,0
13,70.836,0,0,0,0,2268.5,2264.4,2312.5,1691.9,0
13.2,-34.247,0,0,0,0,1934.5,1976.2,1990,1691.9,0
13.4,-0.2927,0,0,0,0,2131.8,2179,2225.4,1680.6,0
13.6,-8.4886,0,0,0,0,2058.2,2072.3,2087.3,1666.5,0
13.8,-7.3178,0,0,0,0,2199.8,2304,2264,1655.2,0
14,12.2938,0,0,0,0,1901.2,1994.5,2007.7,1652.4,0
14.2,-44.199,0,0,0,0,1708.8,1765,1774.1,1641.1,0
14.4,-87.228,0,0,0,0,1766.8,1852.6,1774.9,1629.8,0
14.6,-97.765,0,0,0,0,1569.3,1616.7,1622.5,1610,0
14.8,-45.663,0,0,0,0,1822.2,1877.2,1828.6,1598.7,0
15,7.02506,0,0,0,0,1905.7,1934.8,1945.9,1598.7,0
15.2,-12.001,0,0,0,0,1883,1941.2,1981.9,1607.2,0
15.4,-2.3417,0,0,0,0,1923.5,2012.7,1996.1,1612.9,0
15.6,0.58542,0,0,0,0,1913.6,2004.1,2017,1627,0
15.8,-2.9271,0,0,0,0,1982,2018,2031.2,1632.6,0
16,-2.3417,0,0,0,0,1951.7,2016.9,2059.7,1643.9,0
16.2,-1.4636,0,0,0,0,1959.3,2024.4,2037.9,1641.1,0
16.4,-2.3417,0,0,0,0,1951.7,2016.9,2059.7,1643.9,0
16.6,-2.049,0,0,0,0,1966.8,2031.9,2045.4,1638.3,0
16.8,-2.3417,0,0,0,0,1966.8,2031.9,2074.8,1638.3,0
17,-2.049,0,0,0,0,2009.8,2046.8,2031.2,1632.6,0
17.2,-1.1708,0,0,0,0,2017.3,2025.5,2038.8,1629.8,0
17.4,-2.3417,0,0,0,0,1946.6,2010.5,2053,1635.5,0
17.6,-2.3417,0,0,0,0,2017.3,1996.7,2038.8,1629.8,0
17.8,-2.049,0,0,0,0,1989.5,1996.7,2009.5,1629.8,0
18,-2.3417,0,0,0,0,1954.1,2018,2031.2,1632.6,0
18.2,-2.3417,0,0,0,0,1954.1,1989.2,2031.2,1632.6,0
18.4,-2.3417,0,0,0,0,1989.5,2025.5,2009.5,1629.8,0
18.6,-2.3417,0,0,0,0,1954.1,2018,2031.2,1632.6,0
18.8,-2.3417,0,0,0,0,1954.1,1989.2,2031.2,1632.6,0
19,-2.3417,0,0,0,0,1961.7,2025.5,2009.5,1629.8,0
19.2,-2.049,0,0,0,0,1989.5,1996.7,2038.8,1629.8,0
19.4,-2.3417,0,0,0,0,1997.1,2004.1,2046.3,1627,0
19.6,-2.049,0,0,0,0,1989.5,2025.5,2009.5,1629.8,0
19.8,-2.3417,0,0,0,0,1969.2,2033,2017,1627,0
20,-1.7563,0,0,0,0,1969.2,2004.1,1987.7,1627,0
20.2,-2.3417,0,0,0,0,1989.5,1967.8,2068.1,1629.8,0
20.4,-2.3417,0,0,0,0,1961.7,1967.8,2038.8,1629.8,0
20.6,-2.3417,0,0,0,0,1941.4,2004.1,2017,1627,0
20.8,-2.049,0,0,0,0,1976.8,2040.4,1995.2,1624.2,0
21,-2.3417,0,0,0,0,1961.7,1996.7,2009.5,1629.8,0
21.2,-2.3417,0,0,0,0,1969.2,1975.3,2017,1627,0
21.4,-2.3417,0,0,0,0,1969.2,2004.1,2046.3,1627,0
21.6,-2.049,0,0,0,0,1969.2,1946.5,2017,1627,0
21.8,-2.3417,0,0,0,0,1933.8,1967.8,2009.5,1629.8,0
22,-2.049,0,0,0,0,1969.2,1975.3,1987.7,1627,0
22.2,-1.7563,0,0,0,0,1976.8,2011.6,1995.2,1624.2,0
22.4,-2.3417,0,0,0,0,1941.4,2004.1,2017,1627,0
