time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,70.77,-72.18,57.06,0.545,-0.04,12520.2,12792.3,12414,196.5,0
0.02,71.37,-70.76,55.64,0.343,-0.18,12534.9,12732.5,12428.1,196.5,0
0.04,71.37,-69.33,54.25,0.272,-0.49,12351.5,12591.2,12253,193.5,0
0.06,70.97,-67.91,52.9,0.23,0.18,12232,12544.6,12166.4,199.6,0
0.08,68.98,-66.53,51.57,0,0.085,12106,12371.7,12059.7,202.6,0
0.1,66.58,-65.2,50.26,-0.07,0.28,12094.4,12330.2,12035.6,190.5,0
0.12,64.19,-63.92,48.98,0.066,-0.1,11981.5,12290.3,11955,199.6,0
0.14,62.99,-62.66,47.73,-0.094,0.11,12012.5,12277,11914.8,193.5,0
0.16,62.79,-61.4,46.5,-0.16,0.275,12006,12225.5,11951.1,190.5,0
0.18,63.59,-60.13,45.3,-0.366,-0.04,12020.7,12150.7,11880.6,190.5,0
0.2,65.79,-58.81,44.12,0.587,-0.01,12027.3,12217.2,11957.1,193.5,0
0.22,67.98,-57.45,42.97,0.188,-0.055,12048.6,12223.8,11963.1,196.5,0
0.24,69.98,-56.05,41.85,0,0.11,12019.1,12208.9,11892.7,196.5,0
0.26,71.17,-54.63,40.76,0.033,0.07,11850.4,11992.8,11745.7,193.5,0
0.28,71.17,-53.21,39.7,0.042,0.115,11732.6,11947.9,11661.2,193.5,0
0.3,70.58,-51.79,38.66,-0.432,-0.155,11599.9,11813.3,11520.3,193.5,0
0.32,67.98,-50.43,37.65,0.019,-0.22,11436.3,11706.8,11391.4,199.6,0
0.34,64.79,-49.14,36.67,-0.235,-0.105,11356,11595.5,11286.7,196.5,0
0.36,62.39,-47.89,35.71,-0.324,-0.06,11328.1,11447.6,11218.3,190.5,0
0.38,59.8,-46.69,34.78,0.221,-0.01,11187.3,11379.4,11125.7,193.5,0
0.4,59.4,-45.51,33.87,-0.385,0.015,11054.7,11214.8,11013,193.5,0
0.42,59.8,-44.31,32.98,-0.103,0.07,10963.1,11196.5,10910.2,205.6,0
0.44,60,-43.11,32.12,0.211,0.015,10958.1,11071.9,10864,196.5,0
0.46,60.8,-41.89,31.28,-0.23,0.22,10936.8,11035.3,10843.9,193.5,0
0.48,61.8,-40.66,30.47,0.211,0.07,10860,11061.9,10769.3,205.6,0
0.5,62.19,-39.42,29.68,0.169,-0.02,10958.1,11086.8,10892.2,196.5,0
0.52,61.8,-38.18,28.92,-0.258,-0.055,10943.4,11161.6,10835.8,196.5,0
0.54,60.6,-36.97,28.18,-0.221,0.055,10963.1,11211.5,10882,205.6,0
0.56,59.6,-35.78,27.46,0.07,0.09,11076,11236.4,11004.9,196.5,0
0.58,57.61,-34.62,26.77,0.07,0.055,11067.8,11198.2,11010.9,199.6,0
0.6,55.41,-33.51,26.1,0.113,-0.04,11084.1,11214.8,11041.1,193.5,0
0.62,54.81,-32.42,25.45,0.047,-0.025,10920.5,11093.5,10912.3,199.6,0
0.64,55.01,-31.32,24.82,-0.117,-0.005,10935.2,11138.4,10898.2,199.6,0
0.66,55.01,-30.22,24.22,-0.028,0,10951.5,11080.2,10886.1,193.5,0
0.68,54.81,-29.12,23.64,0.089,-0.025,10927.1,11189.9,10876,202.6,0
0.7,54.81,-28.03,23.08,0.033,-0.025,11007.3,11226.4,10924.3,205.6,0
0.72,55.81,-26.91,22.54,0.038,-0.02,11193.9,11341.2,11117.6,196.5,0
0.74,55.61,-25.8,22.02,0.028,-0.03,11216.8,11394.4,11125.7,193.5,0
0.76,55.01,-24.7,21.53,-0.038,0.07,11251.3,11444.2,11157.8,202.6,0
0.78,53.81,-23.62,21.06,0.009,-0.045,11341.3,11535.6,11258.5,196.5,0
0.8,53.02,-22.56,20.6,-0.038,0.08,11488.6,11625.4,11399.5,196.5,0
0.82,52.42,-21.51,20.17,0.042,0.06,11509.9,11676.9,11447.7,199.6,0
0.84,52.42,-20.46,19.77,-0.07,0.055,11434.7,11690.2,11361.1,205.6,0
0.86,51.62,-19.43,19.38,0.075,0,11442.8,11668.6,11383.3,202.6,0
0.88,51.62,-18.4,19.01,0.066,-0.055,11480.5,11736.8,11447.7,199.6,0
0.9,52.02,-17.36,18.66,-0.019,0.02,11503.4,11685.2,11455.8,196.5,0
0.92,50.82,-16.34,18.33,-0.019,-0.01,11591.8,11745.1,11540.4,196.5,0
0.94,50.42,-15.33,18.03,-0.009,0,11547.6,11745.1,11441.7,196.5,0
0.96,50.42,-14.33,17.74,-0.075,0.01,11590.2,11773.3,11453.8,202.6,0
0.98,49.42,-13.34,17.47,-0.164,-0.045,11650.7,11775,11554.5,196.5,0
1,49.03,-12.36,17.23,0.038,0.125,11649.1,11848.1,11538.3,202.6,0
1.02,49.23,-11.37,17,-0.047,0.095,11670.5,11944.5,11572.5,205.6,0
1.04,49.03,-10.39,16.79,0.164,0.015,11842.3,12029.3,11751.7,196.5,0
1.06,49.03,-9.41,16.6,0.155,0.045,11909.4,12097.5,11844.4,193.5,0
1.08,49.42,-8.42,16.44,-0.315,-0.065,11973.3,12267,11932.9,202.6,0
1.1,49.62,-7.43,16.29,0.709,-0.665,12048.6,12283.7,11991.3,196.5,0
1.12,49.03,-6.45,16.16,0.404,-0.44,12122.3,12298.6,12061.8,196.5,0
1.14,48.03,-5.49,16.05,0.817,-0.285,12017.6,12267,11947,202.6,0
1.16,46.83,-4.55,15.96,-0.596,0.295,11981.5,12215.5,11884.6,199.6,0
1.18,46.63,-3.62,15.89,-0.31,-0.08,11968.3,12127.4,11858.5,193.5,0
1.2,47.03,-2.68,15.83,-0.052,0.095,11775.2,11976.1,11659.1,199.6,0
1.22,47.03,-1.74,15.8,0.15,-0.06,11701.5,11901.3,11560.5,199.6,0
1.24,46.63,-0.81,15.78,-0.268,-0.01,11672,11826.5,11560.5,199.6,0
1.26,46.63,0.13,15.78,-0.099,0.03,11590.2,11788.3,11482,202.6,0
1.28,46.03,1.05,15.8,0.192,-0.105,11731,11991.1,11659.1,199.6,0
1.3,46.63,1.98,15.84,-0.404,0.19,11775.2,11976.1,11673.2,199.6,0
1.32,47.23,2.92,15.9,0.272,-0.255,11760.5,11976.1,11673.2,199.6,0
1.34,48.43,3.89,15.98,0.563,0.12,11945.4,12104.1,11878.6,196.5,0
1.36,49.23,4.88,16.08,-0.023,-0.11,12122.3,12268.7,12061.8,196.5,0
1.38,49.23,5.86,16.19,0.286,-0.15,12246.8,12514.7,12194.6,199.6,0
1.4,49.03,6.84,16.33,0.286,0.2,12461.2,12702.5,12357.7,196.5,0
1.42,49.62,7.84,16.49,0.254,-0.21,12444.9,12730.8,12341.5,202.6,0
1.44,47.63,8.79,16.66,-0.174,-0.02,12417,12642.7,12329.5,196.5,0
1.46,46.03,9.71,16.86,0.019,-0.05,12313.9,12567.9,12216.8,196.5,0
1.48,45.03,10.61,17.07,0.08,0.095,12320.4,12574.5,12208.7,199.6,0
1.5,45.43,11.52,17.3,0.056,0.085,12328.6,12567.9,12230.9,196.5,0
1.52,46.43,12.45,17.55,-0.028,0.005,12366.2,12561.3,12309.4,193.5,0
1.54,47.03,13.39,17.82,-0.014,0.055,12479.4,12795.6,12430,211.6,0
1.56,48.03,14.35,18.1,-0.099,-0.02,12783.9,13104.8,12707.9,202.6,0
1.58,49.42,15.34,18.41,0.033,-0.07,13072,13412.3,13026,199.6,0
1.6,49.23,16.32,18.74,0.08,-0.025,13330.7,13600.2,13259.5,196.5,0
1.62,49.42,17.31,19.08,-0.033,-0.015,13461.7,13822.9,13398.4,202.6,0
1.64,49.82,18.31,19.45,-0.014,0.015,13550.1,13912.6,13468.8,202.6,0
1.66,50.62,19.32,19.84,-0.127,0.065,13730.1,13960.9,13599.8,190.5,0
1.68,50.62,20.33,20.24,-0.023,0.02,13713.8,13989.1,13597.7,196.5,0
1.7,50.22,21.34,20.67,0.056,-0.01,13712.2,14092.2,13637.9,202.6,0
1.72,49.42,22.32,21.12,-0.042,0.03,13846.4,14168.6,13766.8,196.5,0
1.74,48.43,23.29,21.58,-0.019,-0.035,13890.7,14183.6,13809.1,196.5,0
1.76,47.83,24.25,22.07,0,-0.03,13913.5,14206.9,13831.3,193.5,0
1.78,46.43,25.18,22.57,-0.047,0.04,13866.2,14278.3,13784.9,205.6,0
1.8,45.03,26.08,23.09,-0.005,0.04,13962.8,14301.6,13891.6,202.6,0
1.82,44.24,26.96,23.63,0.038,-0.075,14119.9,14446.3,14056.7,193.5,0
1.84,43.04,27.82,24.19,-0.131,-0.05,14236.2,14579.2,14209.7,199.6,0
1.86,42.84,28.68,24.76,-0.099,0.09,14465.4,14841.9,14386.8,196.5,0
1.88,43.64,29.55,25.35,-0.202,0.055,14567,14974.8,14483.4,202.6,0
1.9,45.03,30.45,25.96,0.07,-0.02,14715.9,15081.2,14640.5,196.5,0
1.92,47.83,31.41,26.59,0.056,-0.01,14825.6,15237.5,14801.5,199.6,0
1.94,48.23,32.37,27.24,0.089,-0.01,15038.5,15498.4,14976.6,202.6,0
1.96,48.63,33.35,27.9,0.056,0.015,15261.1,15634.7,15176,196.5,0
1.98,49.62,34.34,28.59,0.038,-0.06,15431.4,15777.7,15339,193.5,0
2,49.82,35.34,29.3,0.033,0.055,15387.2,15792.7,15324.9,193.5,0
2.02,49.42,36.32,30.02,-0.188,-0.055,15282.5,15686.3,15210.2,199.6,0
2.04,47.83,37.28,30.77,0.559,-0.04,15177.7,15639.7,15123.6,205.6,0
2.06,46.63,38.21,31.53,-0.169,-0.025,15185.9,15648,15117.5,202.6,0
