time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,89.278,0,0,0,0,906.4,1326.3,1178.9,1828.5,0
0.2,83.3124,0,0,0,0,942.2,1318.8,1142.5,1831.4,0
0.4,4.3199,0,0,0,0,915.3,1153.9,1116,1820,0
0.6,-29.211,0,0,0,0,911.7,1206.2,1069.7,1800.2,0
0.8,1.23426,0,0,0,0,847.9,1200.8,1121.6,1791.7,0
1,39.4963,0,0,0,0,913.8,1166.5,1172.3,1788.9,0
1.2,62.7415,0,0,0,0,898.3,1165.5,1171.2,1794.6,0
1.4,-9.0512,0,0,0,0,849,1146.1,1137,1786.1,0
1.6,-41.965,0,0,0,0,882.3,969.3,1012.4,1763.4,0
1.8,-76.318,0,0,0,0,761.4,853.6,979.4,1749.3,0
2,-61.919,0,0,0,0,990.4,585.9,918.7,1729.5,0
2.2,-66.65,0,0,0,0,744.4,879.1,776.4,1723.8,0
2.4,-56.364,0,0,0,0,667.1,819.1,829.4,1709.6,0
2.6,-74.261,0,0,0,0,603.3,702.3,723.5,1701.2,0
2.8,-119.72,0,0,0,0,598.7,628.4,661.8,1687,0
3,-127.13,0,0,0,0,325.8,255.8,349.6,1670,0
3.2,-119.52,0,0,0,0,-512.7,-978.6,-780,1763.4,0
3.4,-83.93,0,0,0,0,-600.6,-965.4,-809.9,1805.9,0
3.6,-111.49,0,0,0,0,-797.3,-833.7,-745.9,1808.7,0
3.8,-69.941,0,0,0,0,-827.4,-862.6,-761.4,1814.4,0
4,26.948,0,0,0,0,-835.2,-758.8,-754.7,1817.2,0
4.2,83.9296,0,0,0,0,-622.9,-694.6,-717.2,1808.7,0
4.4,122.192,0,0,0,0,-626.5,-684.1,-677.5,1788.9,0
4.6,100.798,0,0,0,0,-520.5,-582.6,-744.7,1766.3,0
4.8,52.8674,0,0,0,0,-606.7,-581.6,-743.6,1760.6,0
5,27.1537,0,0,0,0,-540.7,-601.9,-821.9,1757.8,0
5.2,19.9538,0,0,0,0,-480.5,-585.9,-791,1746.4,0
5.4,62.9472,0,0,0,0,-528.7,-534.7,-738.1,1732.3,0
5.6,68.9128,0,0,0,0,-580.1,-486.5,-745.8,1735.1,0
5.8,-10.285,0,0,0,0,-153,145,-123.7,1743.6,0
6,3.90848,0,0,0,0,332.2,679.2,527.1,1752.1,0
6.2,55.1302,0,0,0,0,780.6,1122.4,969.4,1763.4,0
6.4,117.666,0,0,0,0,891.5,1214.7,1064.2,1791.7,0
6.6,94.0093,0,0,0,0,959.9,1308,1117.2,1814.4,0
6.8,75.084,0,0,0,0,950,1312.4,1107.2,1828.5,0
7,-7.6113,0,0,0,0,858.2,1349.7,1045.5,1814.4,0
7.2,-17.074,0,0,0,0,824.5,1247.9,1098.4,1800.2,0
7.4,1.23426,0,0,0,0,920.6,1145.1,1078.6,1791.7,0
7.6,48.5475,0,0,0,0,942.9,1250,1115,1788.9,0
7.8,48.9589,0,0,0,0,993.2,1159,1064.2,1791.7,0
8,2.87994,0,0,0,0,900.4,1125.8,1058.7,1783.2,0
8.2,-46.49,0,0,0,0,846.5,1004.6,991.5,1760.6,0
8.4,-80.844,0,0,0,0,791.5,924.2,880.1,1743.6,0
8.6,-61.507,0,0,0,0,627.1,933.7,890,1729.5,0
8.8,-58.833,0,0,0,0,745.4,796.7,863.6,1718.1,0
9,-55.953,0,0,0,0,725.2,777.3,829.4,1709.6,0
9.2,-91.541,0,0,0,0,640.2,682,731.3,1698.3,0
9.4,-106.97,0,0,0,0,586.3,574.8,635.3,1675.7,0
9.6,-134.12,0,0,0,0,217.3,179.7,242.6,1667.2,0
9.8,-112.52,0,0,0,0,-543.9,-952.8,-724.9,1774.7,0
10,-88.044,0,0,0,0,-599.6,-922.7,-837.5,1800.2,0
10.2,-102.65,0,0,0,0,-767.2,-888.4,-701.8,1803.1,0
10.4,-70.147,0,0,0,0,-769.3,-890.4,-804.4,1814.4,0
10.6,36.4106,0,0,0,0,-777.1,-814.4,-711.7,1817.2,0
10.8,95.655,0,0,0,0,-826.4,-639,-688.5,1808.7,0
11,123.426,0,0,0,0,-735,-509.6,-669.8,1786.1,0
11.2,89.278,0,0,0,0,-593.2,-582.6,-716.1,1766.3,0
