time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-56,33.98,162.08,0.23,-0.175,2365.8,2398.1,2401.7,1529.8,0
0.02,-54.6,32.89,162.74,0.173,0.01,2390.7,2437.3,2441.8,1515.1,0
0.04,-53.8,31.81,163.37,0.148,-0.005,2352.8,2428.2,2403,1523.9,0
0.06,-53.8,30.74,163.99,-0.424,-0.045,2381.5,2428.2,2417.8,1523.9,0
0.08,-54.6,29.64,164.58,-0.206,0.345,2395.8,2442.6,2462.2,1523.9,0
0.1,-55.6,28.53,165.15,0.588,0.025,2424.6,2428.2,2462.2,1523.9,0
0.12,-57.4,27.38,165.7,-0.243,-0.305,2388,2391.5,2469,1526.9,0
0.14,-58.79,26.21,166.22,-0.008,-0.58,2316.2,2348.3,2380.1,1526.9,0
0.16,-60.19,25,166.72,-0.35,-0.185,2303.2,2335.2,2351.8,1521,0
0.18,-60.59,23.79,167.2,0.259,0.365,2295.3,2341.8,2358.5,1523.9,0
0.2,-59.99,22.59,167.65,-0.202,-0.125,2281,2327.4,2358.5,1523.9,0
0.22,-58.59,21.42,168.08,-0.49,0.51,2303.2,2320.8,2322.1,1521,0
0.24,-56.4,20.29,168.49,-0.181,0.005,2346.2,2335.2,2366.6,1521,0
0.26,-54.6,19.2,168.87,-0.078,-0.07,2303.2,2320.8,2366.6,1521,0
0.28,-52.6,18.15,169.23,0.387,0.355,2338.4,2385,2373.3,1523.9,0
0.3,-51.4,17.12,169.58,0.329,-0.1,2375,2421.6,2411,1521,0
0.32,-50.4,16.11,169.9,0.23,-0.35,2405,2466.1,2441.8,1515.1,0
0.34,-49.21,15.13,170.2,0.107,-0.055,2360.6,2421.6,2381.4,1521,0
0.36,-48.21,14.16,170.48,-0.128,-0.115,2317.5,2349.6,2381.4,1521,0
0.38,-47.41,13.22,170.75,0.123,-0.365,2325.4,2386.3,2389.4,1518,0
0.4,-46.61,12.28,170.99,-0.243,-0.21,2405,2365.3,2441.8,1515.1,0
0.42,-46.01,11.36,171.22,-0.16,-0.05,2361.9,2422.9,2397.4,1515.1,0
0.44,-45.01,10.46,171.43,0.041,0.05,2368.5,2415.1,2419,1518,0
0.46,-43.61,9.59,171.62,0.045,-0.02,2347.6,2408.5,2412.2,1515.1,0
0.48,-41.02,8.77,171.8,-0.041,0.01,2347.6,2408.5,2397.4,1515.1,0
0.5,-38.22,8.01,171.96,-0.074,-0.055,2361.9,2379.7,2427,1515.1,0
0.52,-35.22,7.3,172.1,-0.247,0.155,2355.4,2402,2420.2,1512.2,0
0.54,-32.03,6.66,172.24,-0.148,0.115,2412.9,2445.2,2464.7,1512.2,0
0.56,-29.43,6.07,172.36,-0.074,-0.095,2470.3,2474,2494.3,1512.2,0
0.58,-26.64,5.54,172.47,0.037,0,2448.1,2480.5,2501,1515.1,0
0.6,-25.44,5.03,172.57,-0.078,0.08,2499,2517.2,2523.9,1512.2,0
0.62,-25.04,4.53,172.66,0.099,-0.045,2433.7,2466.1,2486.2,1515.1,0
0.64,-26.24,4.01,172.74,0.025,-0.125,2499,2517.2,2538.7,1512.2,0
0.66,-28.63,3.43,172.81,-0.045,0.08,2448.1,2494.9,2501,1515.1,0
0.68,-31.43,2.8,172.86,-0.049,-0.085,2470.3,2488.4,2509.1,1512.2,0
0.7,-34.63,2.11,172.91,0.033,-0.01,2456,2459.6,2479.5,1512.2,0
0.72,-37.42,1.36,172.93,-0.033,-0.005,2377.6,2409.8,2413.5,1509.2,0
0.74,-39.62,0.57,172.95,-0.049,-0.04,2348.9,2381,2398.7,1509.2,0
0.76,-40.62,-0.24,172.94,-0.037,-0.025,2326.7,2358.8,2346.2,1512.2,0
0.78,-40.22,-1.05,172.92,-0.033,-0.025,2363.3,2337.8,2398.7,1509.2,0
0.8,-37.62,-1.8,172.88,-0.091,-0.07,2342.4,2388.9,2391.9,1506.3,0
0.82,-33.83,-2.47,172.83,-0.016,-0.03,2328,2331.3,2377.1,1506.3,0
0.84,-29.43,-3.06,172.77,0.058,-0.04,2356.8,2388.9,2421.5,1506.3,0
0.86,-23.84,-3.54,172.7,-0.062,-0.06,2406.4,2453,2443.1,1509.2,0
0.88,-19.05,-3.92,172.62,-0.029,-0.015,2473,2491,2511.5,1500.4,0
0.9,-14.05,-4.2,172.54,-0.041,0.01,2463.8,2496.2,2531.9,1509.2,0
0.92,-10.06,-4.4,172.45,0.004,0,2506.9,2510.6,2531.9,1509.2,0
0.94,-7.06,-4.54,172.36,0.029,-0.095,2514.7,2547.3,2539.9,1506.3,0
0.96,-6.86,-4.68,172.27,-0.045,0.005,2492.5,2539.4,2546.7,1509.2,0
0.98,-9.46,-4.87,172.17,0.037,-0.015,2529.1,2547.3,2569.5,1506.3,0
1,-16.05,-5.19,172.07,-0.053,-0.04,2529.1,2576.1,2569.5,1506.3,0
1.02,-24.84,-5.69,171.95,0.004,-0.06,2514.7,2561.7,2554.7,1506.3,0
1.04,-34.43,-6.38,171.83,0.012,-0.02,2427.2,2474,2479.5,1512.2,0
1.06,-44.41,-7.26,171.68,-0.021,-0.03,2326.7,2373.2,2375.8,1512.2,0
1.08,-53.8,-8.34,171.51,0.012,-0.045,2170.1,2187.3,2229,1506.3,0
1.1,-63.39,-9.61,171.32,-0.029,-0.08,2141.4,2187.3,2184.6,1506.3,0
1.12,-72.58,-11.06,171.1,-0.029,-0.02,2133.5,2179.4,2161.8,1509.2,0
1.14,-82.56,-12.71,170.85,0.004,-0.06,2149.2,2166.3,2192.6,1503.3,0
1.16,-92.35,-14.56,170.55,-0.029,-0.035,2083.9,2129.7,2110.6,1506.3,0
1.18,-101.54,-16.59,170.22,-0.041,-0.06,2004.3,2021,2058.1,1509.2,0
1.2,-109.73,-18.78,169.85,-0.016,-0.045,1983.4,1971.3,2006.9,1506.3,0
1.22,-116.32,-21.11,169.42,-0.058,-0.06,1854.2,1841.7,1858.9,1506.3,0
1.24,-121.71,-23.54,168.95,0.004,-0.04,1804.6,1806.3,1852.1,1503.3,0
1.26,-124.91,-26.04,168.43,-0.037,-0.065,1790.2,1791.9,1792.9,1503.3,0
1.28,-125.71,-28.56,167.86,-0.025,-0.035,1732.8,1748.7,1748.5,1503.3,0
1.3,-123.71,-31.03,167.24,-0.012,-0.055,1747.1,1777.5,1763.3,1503.3,0
1.32,-118.52,-33.4,166.57,-0.025,-0.05,1704,1719.9,1718.9,1503.3,0
1.34,-110.53,-35.61,165.86,-0.078,-0.065,1675.3,1676.7,1704.1,1503.3,0
1.36,-100.34,-37.62,165.11,-0.058,-0.045,1689.7,1719.9,1704.1,1503.3,0
1.38,-88.95,-39.4,164.32,0.021,-0.05,1724.9,1740.8,1755.3,1506.3,0
1.4,-77.57,-40.95,163.5,-0.008,0.01,1812.4,1799.8,1800.9,1500.4,0
1.42,-66.58,-42.28,162.66,-0.086,-0.095,1841.1,1857.4,1830.5,1500.4,0
1.44,-57,-43.42,161.79,-0.004,-0.125,1877.7,1894,1883,1497.5,0
1.46,-49.21,-44.4,160.9,-0.037,-0.055,1847.6,1849.5,1896.5,1503.3,0
1.48,-43.41,-45.27,159.99,0.025,-0.11,1826.8,1814.2,1860.1,1500.4,0
1.5,-39.82,-46.07,159.07,-0.053,-0.005,1834.6,1793.2,1853.4,1497.5,0
1.52,-38.62,-46.84,158.14,-0.078,-0.02,1762.8,1764.4,1779.3,1497.5,0
1.54,-39.02,-47.62,157.18,0.016,-0.115,1770.7,1729.1,1728.1,1494.5,0
1.56,-42.02,-48.46,156.21,0.025,-0.09,1663.6,1636.1,1647.3,1491.6,0
1.58,-45.41,-49.37,155.23,-0.012,0.035,1612.7,1599.5,1580.1,1494.5,0
1.6,-48.21,-50.33,154.22,-0.074,-0.025,1510.9,1497.3,1475.2,1500.4,0
1.62,-49.01,-51.31,153.19,-0.058,0.05,1375.1,1375.6,1379.6,1497.5,0
1.64,-47.41,-52.26,152.15,0.029,-0.2,1311.1,1311.4,1328.4,1494.5,0
1.66,-43.81,-53.14,151.09,0.066,-0.11,1247.2,1204.1,1218,1491.6,0
1.68,-38.02,-53.9,150.01,-0.115,-0.03,1204.1,1160.9,1203.2,1491.6,0
1.7,-31.63,-54.53,148.92,0.012,-0.06,1247.2,1204.1,1247.6,1491.6,0
1.72,-24.84,-55.03,147.82,0.095,-0.05,1261.6,1232.9,1203.2,1491.6,0
1.74,-17.25,-55.37,146.71,-0.255,0.095,1232.8,1189.7,1188.4,1491.6,0
1.76,-9.06,-55.56,145.6,-0.045,0.075,1159.7,1130.8,1142.7,1497.5,0
1.78,0.13,-55.55,144.49,0.078,-0.03,1124.5,1081,1076.7,1494.5,0
1.8,8.52,-55.38,143.38,-0.004,-0.01,1046.1,988.1,1010.7,1491.6,0
1.82,15.11,-55.08,142.28,0.082,-0.03,988.7,944.9,951.5,1491.6,0
1.84,19.3,-54.69,141.18,0.086,-0.035,958.7,886,891,1497.5,0
1.86,20.9,-54.28,140.1,-0.029,-0.1,902.5,844.1,847.9,1491.6,0
1.88,19.5,-53.89,139.02,-0.119,-0.065,859.5,772.1,773.9,1491.6,0
1.9,15.91,-53.57,137.95,-0.012,0.11,830.7,728.9,729.4,1491.6,0
1.92,10.92,-53.35,136.88,0.025,-0.18,723.7,664.7,663.4,1488.6,0
1.94,4.92,-53.25,135.82,0.029,-0.05,658.4,613.7,581.4,1491.6,0
1.96,-1.07,-53.27,134.75,-0.041,-0.095,593.1,519.4,529,1494.5,0
1.98,-5.86,-53.39,133.68,-0.045,-0.06,601,484.1,507.4,1491.6,0
2,-9.46,-53.58,132.61,-0.128,0.025,514.8,469.7,463,1491.6,0
2.02,-11.65,-53.81,131.54,0.086,0.035,456,381.9,358.1,1497.5,0
2.04,-14.25,-54.1,130.45,0.193,-0.18,470.4,396.3,372.9,1497.5,0
2.06,-18.45,-54.47,129.37,-0.053,-0.02,492.6,433,410.5,1494.5,0
2.08,-25.24,-54.97,128.27,-0.276,-0.16,489.9,430.4,408,1506.3,0
2.1,-35.02,-55.67,127.15,-0.086,-0.085,533,444.8,437.6,1506.3,0
2.12,-46.81,-56.61,126.02,0.049,-0.075,482.1,393.7,400,1509.2,0
2.14,-59.19,-57.79,124.86,-0.119,-0.265,395.9,278.5,281.6,1509.2,0
2.16,-70.58,-59.2,123.68,0.058,-0.03,287.6,169.9,169.9,1512.2,0
2.18,-79.17,-60.79,122.46,0.173,-0.3,187,40.3,36.7,1512.2,0
2.2,-83.36,-62.45,121.22,-0.449,0.09,72.2,-46.1,-37.3,1512.2,0
2.22,-83.36,-64.12,119.93,-0.391,0.17,64.3,-82.8,-89.8,1515.1,0
2.24,-80.17,-65.72,118.62,-0.086,0.105,107.4,-39.6,-60.2,1515.1,0
2.26,-74.57,-67.21,117.27,0.066,0.35,128.3,10.2,-38.6,1518,0
2.28,-68.78,-68.59,115.9,0.049,-0.37,177.9,59.9,71.8,1521,0
2.3,-63.39,-69.86,114.51,0.444,-0.12,270.5,138.5,63.8,1523.9,0
2.32,-59.19,-71.04,113.08,-0.012,0.105,343.7,183,139.1,1518,0
2.34,-56.8,-72.18,111.64,-0.358,0.075,372.4,255,198.3,1518,0
2.36,-56,-73.3,110.17,-0.107,-0.35,300.6,211.8,213.1,1518,0
2.38,-56.6,-74.43,108.69,-0.021,0.12,277,159.4,203.8,1526.9,0
2.4,-58.19,-75.59,107.17,0.263,-0.01,305.8,159.4,174.2,1526.9,0
2.42,-60.39,-76.8,105.64,0.296,0.045,299.3,181.7,167.4,1523.9,0
2.44,-61.59,-78.03,104.08,0.128,0.045,226.1,165.9,166.2,1529.8,0
2.46,-61.59,-79.27,102.49,0.021,0.035,211.8,137.1,121.8,1529.8,0
2.48,-59.59,-80.46,100.88,0.128,-0.11,234,130.6,115,1526.9,0
2.5,-55.4,-81.57,99.25,-0.029,-0.045,248.3,130.6,115,1526.9,0
2.52,-49.01,-82.55,97.6,-0.062,0.005,183,122.7,107,1529.8,0
2.54,-40.62,-83.36,95.93,0.029,0.155,291.4,173.8,144.6,1526.9,0
2.56,-30.83,-83.97,94.25,0.041,-0.165,325.3,207.8,224.2,1535.7,0
2.58,-20.64,-84.39,92.57,0.033,-0.03,435,332.2,322.3,1526.9,0
2.6,-10.06,-84.59,90.87,0.136,-0.09,463.7,404.2,411.1,1526.9,0
2.62,-0.67,-84.6,89.18,0.07,0.06,549.9,476.2,440.7,1526.9,0
2.64,7.12,-84.46,87.49,0.14,-0.08,585.1,540.4,565.9,1529.8,0
2.66,13.31,-84.19,85.81,0.045,-0.005,636,591.4,603.6,1526.9,0
2.68,18.11,-83.83,84.13,0.016,-0.07,663.4,604.5,602.3,1532.8,0
2.7,22.7,-83.38,82.47,-0.263,-0.21,685.6,598,610.3,1529.8,0
2.72,28.29,-82.81,80.81,-0.103,-0.13,620.4,590.1,587.5,1532.8,0
2.74,35.68,-82.1,79.17,0.049,0.01,642.6,569.2,551.1,1529.8,0
2.76,45.07,-81.2,77.54,0.058,-0.035,671.3,554.8,595.5,1529.8,0
2.78,56.06,-80.07,75.94,-0.111,-0.26,714.4,598,595.5,1529.8,0
2.8,66.04,-78.75,74.37,-0.021,-0.005,822.7,749.8,707.2,1526.9,0
2.82,75.43,-77.25,72.82,0.029,-0.08,872.3,842.8,832.4,1529.8,0
2.84,83.02,-75.58,71.31,-0.123,0.17,993.7,921.3,898.4,1532.8,0
2.86,88.81,-73.81,69.83,0.091,0.045,1015.9,972.4,965.7,1529.8,0
2.88,93.41,-71.94,68.4,-0.099,-0.24,1030.3,958,965.7,1529.8,0
2.9,96.4,-70.01,67,0.407,-0.13,1109.9,980.2,973.7,1526.9,0
2.92,97.6,-68.06,65.63,0.078,-0.095,1023.8,980.2,958.9,1526.9,0
2.94,98,-66.1,64.31,-0.029,0.035,1008.1,950.1,942.8,1532.8,0
2.96,96.8,-64.16,63.03,0.21,-0.04,1044.6,986.8,980.5,1529.8,0
2.98,94.41,-62.28,61.78,0.099,-0.05,1073.4,986.8,995.3,1529.8,0
3,91.41,-60.45,60.57,-0.128,-0.18,1030.3,943.6,936,1529.8,0
3.02,88.02,-58.69,59.4,0.086,-0.015,1015.9,958,965.7,1529.8,0
3.04,85.02,-56.99,58.26,-0.029,-0.03,1008.1,935.7,913.2,1532.8,0
3.06,82.62,-55.33,57.15,0.021,-0.075,958.5,914.8,906.4,1529.8,0
3.08,80.63,-53.72,56.08,-0.033,-0.24,1009.4,922.6,929.3,1526.9,0
3.1,79.43,-52.13,55.04,0.095,0.03,980.7,922.6,884.9,1526.9,0
3.12,78.83,-50.56,54.03,0.004,-0.21,944.1,900.4,891.6,1529.8,0
3.14,77.83,-49,53.05,-0.082,0.16,1001.6,929.2,936,1529.8,0
3.16,76.03,-47.48,52.1,-0.453,0.19,1023.8,965.8,944.1,1526.9,0
3.18,73.24,-46.01,51.18,-0.243,-0.115,1038.1,994.6,958.9,1526.9,0
3.2,68.84,-44.64,50.28,-0.037,-0.07,1038.1,965.8,973.7,1526.9,0
3.22,62.85,-43.38,49.42,-0.045,0.045,995.1,951.4,944.1,1526.9,0
3.24,56.06,-42.26,48.57,-0.041,-0.135,937.6,922.6,914.5,1526.9,0
3.26,48.47,-41.29,47.74,-0.173,-0.06,931.1,916.1,848.5,1523.9,0
3.28,41.08,-40.47,46.94,0.016,-0.06,858,814,832.4,1529.8,0
3.3,34.69,-39.78,46.14,-0.103,-0.07,800.5,756.4,817.6,1529.8,0
3.32,29.49,-39.19,45.36,0.156,-0.175,765.3,706.6,722,1526.9,0
3.34,25.3,-38.68,44.58,0.012,-0.14,765.3,706.6,662.8,1526.9,0
3.36,21.1,-38.26,43.82,0.243,-0.1,765.3,721,692.4,1526.9,0
3.38,17.11,-37.92,43.06,0.062,-0.23,787.5,728.9,700.4,1523.9,0
