time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,0.47,-5.97,75.38,-0.06,0.372,172.7,218.1,-284,1284.9,0
0.02,0.26,-5.97,75.26,-0.115,0.305,157.9,189.5,188.5,1284.9,0
0.04,0.05,-5.96,75.14,-0.128,0.323,202.1,175.2,172.2,1284.9,0
0.06,0.26,-5.96,75.02,-0.06,0.386,195.8,183.4,166.1,1287.7,0
0.08,0.26,-5.95,74.9,-0.111,0.296,181,197.7,166.1,1287.7,0
0.1,0.05,-5.95,74.78,0.247,0.43,181,197.7,198.7,1287.7,0
0.12,0.05,-5.95,74.67,0.111,0.256,181,183.4,182.4,1287.7,0
0.14,0.05,-5.95,74.55,0.03,0.296,187.4,203.8,188.5,1284.9,0
0.16,0.47,-5.94,74.43,-0.077,0.283,172.7,203.8,172.2,1284.9,0
0.18,0.05,-5.94,74.31,-0.055,0.305,181,197.7,198.7,1287.7,0
0.2,0.26,-5.93,74.19,-0.047,0.287,195.8,183.4,182.4,1287.7,0
0.22,0.26,-5.93,74.07,-0.055,0.35,160,191.6,192.5,1290.5,0
0.24,0.26,-5.92,73.95,-0.153,0.323,172.7,203.8,188.5,1284.9,0
0.26,0.26,-5.92,73.83,0.128,0.395,166.3,197.7,198.7,1287.7,0
0.28,0.05,-5.92,73.72,-0.021,0.372,195.8,183.4,182.4,1287.7,0
0.3,0.05,-5.92,73.6,-0.043,0.363,174.7,177.2,192.5,1290.5,0
0.32,0.05,-5.92,73.48,-0.179,0.278,181,183.4,182.4,1287.7,0
0.34,0.26,-5.91,73.36,-0.004,0.359,166.3,197.7,182.4,1287.7,0
0.36,0.26,-5.91,73.24,-0.213,0.336,181,183.4,182.4,1287.7,0
0.38,0.05,-5.9,73.13,-0.013,0.327,181,212,198.7,1287.7,0
0.4,0.26,-5.9,73.01,-0.14,0.336,172.7,203.8,188.5,1284.9,0
0.42,0.26,-5.89,72.89,-0.06,0.368,187.4,203.8,188.5,1284.9,0
0.44,0.05,-5.89,72.77,-0.017,0.327,187.4,203.8,188.5,1284.9,0
0.46,0.05,-5.89,72.65,-0.085,0.363,187.4,203.8,188.5,1284.9,0
0.48,0.05,-5.89,72.54,-0.013,0.448,181,212,198.7,1287.7,0
0.5,0.26,-5.89,72.42,-0.055,0.341,160,205.9,192.5,1290.5,0
0.52,0.26,-5.88,72.3,-0.128,0.327,181,183.4,182.4,1287.7,0
0.54,0.26,-5.87,72.18,0.009,0.372,160,191.6,192.5,1290.5,0
0.56,0.47,-5.87,72.07,-0.077,0.422,181,197.7,182.4,1287.7,0
0.58,0.26,-5.86,71.95,-0.068,0.395,166.3,197.7,182.4,1287.7,0
0.6,0.05,-5.86,71.83,-0.145,0.368,160,191.6,192.5,1290.5,0
0.62,0.26,-5.85,71.71,-0.14,0.381,166.3,197.7,182.4,1287.7,0
0.64,0.26,-5.85,71.6,-0.038,0.3,187.4,203.8,172.2,1284.9,0
0.66,0.26,-5.84,71.48,-0.055,0.318,204.1,177.2,176.2,1290.5,0
0.68,0.05,-5.84,71.36,0.017,0.278,181,197.7,198.7,1287.7,0
0.7,0.05,-5.84,71.25,-0.098,0.22,195.8,197.7,166.1,1287.7,0
0.72,0.47,-5.83,71.13,0.094,0.336,195.8,197.7,182.4,1287.7,0
0.74,0.05,-5.83,71.01,-0.004,0.404,195.8,183.4,182.4,1287.7,0
0.76,0.05,-5.83,70.9,-0.009,0.516,166.3,197.7,166.1,1287.7,0
0.78,0.05,-5.83,70.78,-0.017,0.229,166.3,197.7,215,1287.7,0
0.8,0.05,-5.83,70.66,-0.379,0.892,174.7,191.6,192.5,1290.5,0
0.82,0.05,-5.83,70.55,-0.523,1.121,202.1,175.2,155.9,1284.9,0
0.84,0.05,-5.82,70.43,-0.183,0.395,218.9,148.6,176.2,1290.5,0
0.86,0.26,-5.82,70.31,0.294,0.789,174.7,177.2,176.2,1290.5,0
0.88,0.05,-5.82,70.2,-0.851,1.022,195.8,169.1,182.4,1287.7,0
0.9,0.05,-5.82,70.08,-0.391,0.04,181,183.4,182.4,1287.7,0
