time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-25.62,62.18,93.24,-0.041,-0.04,2168.6,2209.7,2219.5,1753.4,0
0.02,-25.62,61.67,94.48,-0.354,-0.395,2149.1,2204.5,2199.2,1744.6,0
0.04,-24.42,61.18,95.7,-0.115,-0.075,2133.4,2174.4,2183.1,1750.5,0
0.06,-20.63,60.76,96.92,0.128,0.11,2162.1,2203.2,2197.9,1750.5,0
0.08,-15.44,60.46,98.12,-0.119,-0.19,2139.9,2180.9,2189.9,1753.4,0
0.1,-9.24,60.27,99.33,0.181,-0.045,2176.5,2217.6,2257.1,1750.5,0
0.12,-3.25,60.21,100.53,0.173,-0.26,2192.1,2218.9,2243.6,1744.6,0
0.14,1.94,60.24,101.74,-0.103,0.205,2300.5,2356.4,2325.6,1741.6,0
0.16,5.34,60.35,102.95,-0.074,0.065,2329.2,2370.8,2444,1741.6,0
0.18,6.34,60.48,104.16,-0.119,0.325,2329.2,2370.8,2370,1741.6,0
0.2,4.34,60.56,105.37,0.082,-0.095,2343.6,2385.2,2429.2,1741.6,0
0.22,0.34,60.57,106.58,-0.07,-0.125,2322.7,2349.8,2392.9,1738.7,0
0.24,-4.85,60.47,107.79,0.251,-0.07,2273.1,2300.1,2341.7,1735.8,0
0.26,-8.84,60.3,108.99,-0.251,-0.045,2258.8,2242.5,2267.6,1735.8,0
0.28,-10.64,60.08,110.2,0.317,-0.15,2137.4,2178.3,2157.2,1732.8,0
0.3,-9.04,59.9,111.39,0.173,-0.185,2059.1,2099.8,2150.4,1729.9,0
0.32,-3.85,59.83,112.59,0.119,-0.13,2044.7,2071,2120.8,1729.9,0
0.34,5.54,59.94,113.79,0.206,-0.165,2153.1,2194,2202.9,1726.9,0
0.36,14.53,60.23,114.99,-0.185,-0.16,2196.2,2237.2,2306.5,1726.9,0
0.38,24.91,60.73,116.21,-0.128,-0.085,2312.4,2396.9,2381.8,1721,0
