Gassy Well w/separator  August 1996
5x5i03.csv,  Start Time = 0 sec, Duration = 59 sec
08/04/96
0:00:00 AM
time(sec),     Pressure(psi)
 20.8 ,        444.5 
 20.82 ,       447.5 
 20.84 ,       453.5 
 20.86 ,       447.5 
 20.88 ,       444.5 
 20.9 ,        444.5 
 20.92 ,       444.5 
 20.94 ,       453.5 
 20.96 ,       444.5 
 20.98 ,       447.5 
 21 ,          444.5 
 21.02 ,       444.5 
 21.04 ,       444.5 
 21.06 ,       447.5 
 21.08 ,       441.4 
 21.1 ,        444.5 
 21.12 ,       450.5 
 21.14 ,       444.5 
 21.16 ,       444.5 
 21.18 ,       453.5 
 21.2 ,        444.5 
 21.22 ,       441.4 
 21.24 ,       441.4 
 21.26 ,       450.5 
 21.28 ,       450.5 
 21.3 ,        441.4 
 21.32 ,       444.5 
 21.34 ,       444.5 
 21.36 ,       441.4 
 21.38 ,       444.5 
 21.4 ,        447.5 
 21.42 ,       447.5 
 21.44 ,       441.4 
 21.46 ,       444.5 
 21.48 ,       444.5 
 21.5 ,        441.4 
 21.52 ,       444.5 
 21.54 ,       441.4 
 21.56 ,       444.5 
 21.58 ,       441.4 
 21.6 ,        444.5 
 21.62 ,       441.4 
 21.64 ,       444.5 
 21.66 ,       447.5 
 21.68 ,       444.5 
 21.7 ,        441.4 
 21.72 ,       444.5 
 21.74 ,       441.4 
 21.76 ,       441.4 
 21.78 ,       447.5 
 21.8 ,        447.5 
 21.82 ,       438.4 
 21.84 ,       450.5 
 21.86 ,       444.5 
 21.88 ,       441.4 
 21.9 ,        444.5 
 21.92 ,       444.5 
 21.94 ,       447.5 
 21.96 ,       450.5 
 21.98 ,       441.4 
 22 ,          444.5 
 22.02 ,       441.4 
 22.04 ,       444.5 
 22.06 ,       444.5 
 22.08 ,       441.4 
 22.1 ,        447.5 
 22.12 ,       441.4 
 22.14 ,       447.5 
 22.16 ,       438.4 
 22.18 ,       444.5 
 22.2 ,        441.4 
 22.22 ,       447.5 
 22.24 ,       444.5 
 22.26 ,       444.5 
 22.28 ,       438.4 
 22.3 ,        447.5 
 22.32 ,       438.4 
 22.34 ,       447.5 
 22.36 ,       447.5 
 22.38 ,       444.5 
 22.4 ,        438.4 
 22.42 ,       441.4 
 22.44 ,       441.4 
 22.46 ,       441.4 
 22.48 ,       447.5 
 22.5 ,        438.4 
 22.52 ,       447.5 
 22.54 ,       444.5 
 22.56 ,       438.4 
 22.58 ,       441.4 
 22.6 ,        444.5 
 22.62 ,       438.4 
 22.64 ,       444.5 
 22.66 ,       441.4 
 22.68 ,       441.4 
 22.7 ,        441.4 
 22.72 ,       444.5 
 22.74 ,       444.5 
 22.76 ,       438.4 
 22.78 ,       447.5 
 22.8 ,        441.4 
 22.82 ,       441.4 
 22.84 ,       444.5 
 22.86 ,       441.4 
 22.88 ,       441.4 
 22.9 ,        438.4 
 22.92 ,       444.5 
 22.94 ,       444.5 
 22.96 ,       438.4 
 22.98 ,       447.5 
 23 ,          441.4 
 23.02 ,       444.5 
 23.04 ,       444.5 
 23.06 ,       441.4 
 23.08 ,       441.4 
 23.1 ,        438.4 
 23.12 ,       441.4 
 23.14 ,       441.4 
 23.16 ,       441.4 
 23.18 ,       444.5 
 23.2 ,        441.4 
 23.22 ,       441.4 
 23.24 ,       438.4 
 23.26 ,       444.5 
 23.28 ,       438.4 
 23.3 ,        444.5 
 23.32 ,       438.4 
 23.34 ,       447.5 
 23.36 ,       441.4 
 23.38 ,       444.5 
 23.4 ,        441.4 
 23.42 ,       444.5 
 23.44 ,       441.4 
 23.46 ,       444.5 
 23.48 ,       438.4 
 23.5 ,        438.4 
 23.52 ,       447.5 
 23.54 ,       438.4 
 23.56 ,       438.4 
 23.58 ,       438.4 
 23.6 ,        441.4 
 23.62 ,       438.4 
 23.64 ,       444.5 
 23.66 ,       438.4 
 23.68 ,       438.4 
 23.7 ,        438.4 
 23.72 ,       444.5 
 23.74 ,       441.4 
 23.76 ,       444.5 
 23.78 ,       438.4 
 23.8 ,        438.4 
 23.82 ,       447.5 
 23.84 ,       438.4 
 23.86 ,       444.5 
 23.88 ,       438.4 
 23.9 ,        447.5 
 23.92 ,       438.4 
 23.94 ,       444.5 
 23.96 ,       438.4 
 23.98 ,       438.4 
 24 ,          438.4 
 24.02 ,       444.5 
 24.04 ,       438.4 
 24.06 ,       444.5 
 24.08 ,       438.4 
 24.1 ,        438.4 
 24.12 ,       441.4 
 24.14 ,       441.4 
 24.16 ,       441.4 
 24.18 ,       441.4 
 24.2 ,        438.4 
 24.22 ,       447.5 
 24.24 ,       444.5 
 24.26 ,       441.4 
 24.28 ,       438.4 
 24.3 ,        447.5 
 24.32 ,       438.4 
 24.34 ,       444.5 
 24.36 ,       438.4 
 24.38 ,       438.4 
 24.4 ,        444.5 
 24.42 ,       438.4 
 24.44 ,       444.5 
 24.46 ,       438.4 
 24.48 ,       441.4 
 24.5 ,        438.4 
 24.52 ,       438.4 
 24.54 ,       438.4 
 24.56 ,       444.5 
 24.58 ,       441.4 
 24.6 ,        438.4 
 24.62 ,       441.4 
 24.64 ,       438.4 
 24.66 ,       447.5 
 24.68 ,       444.5 
 24.7 ,        438.4 
 24.72 ,       441.4 
 24.74 ,       438.4 
 24.76 ,       444.5 
 24.78 ,       441.4 
 24.8 ,        438.4 
 24.82 ,       444.5 
 24.84 ,       438.4 
 24.86 ,       444.5 
 24.88 ,       438.4 
 24.9 ,        444.5 
 24.92 ,       438.4 
 24.94 ,       441.4 
 24.96 ,       441.4 
 24.98 ,       438.4 
 25 ,          441.4 
 25.02 ,       438.4 
 25.04 ,       438.4 
 25.06 ,       444.5 
 25.08 ,       438.4 
 25.1 ,        441.4 
 25.12 ,       438.4 
 25.14 ,       441.4 
 25.16 ,       438.4 
 25.18 ,       444.5 
 25.2 ,        438.4 
 25.22 ,       444.5 
 25.24 ,       438.4 
 25.26 ,       438.4 
 25.28 ,       438.4 
 25.3 ,        444.5 
 25.32 ,       438.4 
 25.34 ,       444.5 
 25.36 ,       438.4 
 25.38 ,       444.5 
 25.4 ,        441.4 
 25.42 ,       444.5 
 25.44 ,       438.4 
 25.46 ,       435.4 
 25.48 ,       444.5 
 25.5 ,        438.4 
 25.52 ,       444.5 
 25.54 ,       438.4 
 25.56 ,       438.4 
 25.58 ,       438.4 
 25.6 ,        438.4 
 25.62 ,       441.4 
 25.64 ,       438.4 
 25.66 ,       444.5 
 25.68 ,       444.5 
 25.7 ,        438.4 
 25.72 ,       438.4 
 25.74 ,       438.4 
 25.76 ,       447.5 
 25.78 ,       438.4 
 25.8 ,        438.4 
 25.82 ,       444.5 
 25.84 ,       441.4 
 25.86 ,       447.5 
 25.88 ,       438.4 
 25.9 ,        444.5 
 25.92 ,       444.5 
 25.94 ,       438.4 
 25.96 ,       447.5 
 25.98 ,       444.5 
 26 ,          444.5 
 26.02 ,       438.4 
 26.04 ,       444.5 
 26.06 ,       441.4 
 26.08 ,       441.4 
 26.1 ,        447.5 
 26.12 ,       441.4 
 26.14 ,       438.4 
 26.16 ,       447.5 
 26.18 ,       444.5 
 26.2 ,        441.4 
 26.22 ,       438.4 
 26.24 ,       441.4 
 26.26 ,       438.4 
 26.28 ,       444.5 
 26.3 ,        438.4 
 26.32 ,       441.4 
 26.34 ,       441.4 
 26.36 ,       444.5 
 26.38 ,       441.4 
 26.4 ,        441.4 
 26.42 ,       444.5 
 26.44 ,       447.5 
 26.46 ,       441.4 
 26.48 ,       447.5 
 26.5 ,        441.4 
 26.52 ,       441.4 
 26.54 ,       444.5 
 26.56 ,       438.4 
 26.58 ,       447.5 
 26.6 ,        441.4 
 26.62 ,       447.5 
 26.64 ,       441.4 
 26.66 ,       447.5 
 26.68 ,       438.4 
 26.7 ,        447.5 
 26.72 ,       444.5 
 26.74 ,       441.4 
 26.76 ,       447.5 
 26.78 ,       441.4 
 26.8 ,        438.4 
 26.82 ,       444.5 
 26.84 ,       438.4 
 26.86 ,       444.5 
 26.88 ,       444.5 
 26.9 ,        441.4 
 26.92 ,       441.4 
 26.94 ,       447.5 
 26.96 ,       444.5 
 26.98 ,       450.5 
 27 ,          444.5 
 27.02 ,       447.5 
 27.04 ,       444.5 
 27.06 ,       447.5 
 27.08 ,       444.5 
 27.1 ,        441.4 
 27.12 ,       450.5 
 27.14 ,       447.5 
 27.16 ,       441.4 
 27.18 ,       447.5 
 27.2 ,        444.5 
 27.22 ,       438.4 
 27.24 ,       444.5 
 27.26 ,       441.4 
 27.28 ,       444.5 
 27.3 ,        441.4 
 27.32 ,       444.5 
 27.34 ,       441.4 
 27.36 ,       447.5 
 27.38 ,       447.5 
 27.4 ,        444.5 
 27.42 ,       450.5 
 27.44 ,       444.5 
 27.46 ,       441.4 
 27.48 ,       447.5 
 27.5 ,        441.4 
 27.52 ,       441.4 
 27.54 ,       450.5 
 27.56 ,       441.4 
 27.58 ,       450.5 
 27.6 ,        444.5 
 27.62 ,       441.4 
 27.64 ,       450.5 
 27.66 ,       441.4 
 27.68 ,       447.5 
 27.7 ,        441.4 
 27.72 ,       444.5 
 27.74 ,       438.4 
 27.76 ,       447.5 
 27.78 ,       441.4 
 27.8 ,        447.5 
 27.82 ,       441.4 
 27.84 ,       447.5 
 27.86 ,       441.4 
 27.88 ,       438.4 
 27.9 ,        450.5 
 27.92 ,       441.4 
 27.94 ,       444.5 
 27.96 ,       444.5 
 27.98 ,       438.4 
 28 ,          438.4 
 28.02 ,       441.4 
 28.04 ,       441.4 
 28.06 ,       438.4 
 28.08 ,       444.5 
 28.1 ,        441.4 
 28.12 ,       441.4 
 28.14 ,       447.5 
 28.16 ,       444.5 
 28.18 ,       441.4 
 28.2 ,        447.5 
 28.22 ,       441.4 
 28.24 ,       444.5 
 28.26 ,       438.4 
 28.28 ,       447.5 
 28.3 ,        444.5 
 28.32 ,       444.5 
 28.34 ,       441.4 
 28.36 ,       444.5 
 28.38 ,       441.4 
 28.4 ,        447.5 
 28.42 ,       438.4 
 28.44 ,       441.4 
 28.46 ,       444.5 
 28.48 ,       441.4 
 28.5 ,        444.5 
 28.52 ,       438.4 
 28.54 ,       447.5 
 28.56 ,       441.4 
 28.58 ,       444.5 
 28.6 ,        438.4 
 28.62 ,       444.5 
 28.64 ,       447.5 
 28.66 ,       438.4 
 28.68 ,       447.5 
 28.7 ,        438.4 
 28.72 ,       441.4 
 28.74 ,       444.5 
 28.76 ,       438.4 
 28.78 ,       444.5 
 28.8 ,        444.5 
 28.82 ,       441.4 
 28.84 ,       441.4 
 28.86 ,       444.5 
 28.88 ,       438.4 
 28.9 ,        444.5 
 28.92 ,       444.5 
 28.94 ,       441.4 
 28.96 ,       438.4 
 28.98 ,       444.5 
 29 ,          444.5 
 29.02 ,       441.4 
 29.04 ,       441.4 
 29.06 ,       441.4 
 29.08 ,       441.4 
 29.1 ,        447.5 
 29.12 ,       441.4 
 29.14 ,       441.4 
 29.16 ,       444.5 
 29.18 ,       441.4 
 29.2 ,        444.5 
 29.22 ,       441.4 
 29.24 ,       447.5 
 29.26 ,       441.4 
 29.28 ,       441.4 
 29.3 ,        444.5 
 29.32 ,       438.4 
 29.34 ,       447.5 
 29.36 ,       441.4 
 29.38 ,       447.5 
 29.4 ,        441.4 
 29.42 ,       441.4 
 29.44 ,       444.5 
 29.46 ,       438.4 
 29.48 ,       450.5 
 29.5 ,        441.4 
 29.52 ,       447.5 
 29.54 ,       447.5 
 29.56 ,       444.5 
 29.58 ,       441.4 
 29.6 ,        447.5 
 29.62 ,       444.5 
 29.64 ,       441.4 
 29.66 ,       444.5 
 29.68 ,       444.5 
 29.7 ,        441.4 
 29.72 ,       450.5 
 29.74 ,       444.5 
 29.76 ,       438.4 
 29.78 ,       444.5 
 29.8 ,        450.5 
 29.82 ,       441.4 
 29.84 ,       441.4 
 29.86 ,       444.5 
 29.88 ,       438.4 
 29.9 ,        447.5 
 29.92 ,       441.4 
 29.94 ,       444.5 
 29.96 ,       441.4 
 29.98 ,       450.5 
 30 ,          441.4 
 30.02 ,       444.5 
 30.04 ,       441.4 
 30.06 ,       447.5 
 30.08 ,       441.4 
 30.1 ,        444.5 
 30.12 ,       438.4 
 30.14 ,       444.5 
 30.16 ,       441.4 
 30.18 ,       447.5 
 30.2 ,        447.5 
 30.22 ,       438.4 
 30.24 ,       444.5 
 30.26 ,       444.5 
 30.28 ,       450.5 
 30.3 ,        441.4 
 30.32 ,       444.5 
 30.34 ,       441.4 
 30.36 ,       444.5 
 30.38 ,       444.5 
 30.4 ,        441.4 
 30.42 ,       441.4 
 30.44 ,       444.5 
 30.46 ,       441.4 
 30.48 ,       447.5 
 30.5 ,        441.4 
 30.52 ,       447.5 
 30.54 ,       444.5 
 30.56 ,       444.5 
 30.58 ,       441.4 
 30.6 ,        441.4 
 30.62 ,       438.4 
 30.64 ,       447.5 
 30.66 ,       438.4 
 30.68 ,       441.4 
 30.7 ,        447.5 
 30.72 ,       444.5 
 30.74 ,       438.4 
 30.76 ,       444.5 
 30.78 ,       441.4 
 30.8 ,        450.5 
 30.82 ,       438.4 
 30.84 ,       438.4 
 30.86 ,       441.4 
 30.88 ,       438.4 
 30.9 ,        438.4 
 30.92 ,       447.5 
 30.94 ,       438.4 
 30.96 ,       438.4 
 30.98 ,       441.4 
 31 ,          438.4 
 31.02 ,       447.5 
 31.04 ,       441.4 
 31.06 ,       441.4 
 31.08 ,       438.4 
 31.1 ,        444.5 
 31.12 ,       441.4 
 31.14 ,       444.5 
 31.16 ,       438.4 
 31.18 ,       444.5 
 31.2 ,        444.5 
 31.22 ,       438.4 
 31.24 ,       444.5 
 31.26 ,       450.5 
 31.28 ,       438.4 
 31.3 ,        444.5 
 31.32 ,       438.4 
 31.34 ,       444.5 
 31.36 ,       438.4 
 31.38 ,       447.5 
 31.4 ,        444.5 
 31.42 ,       438.4 
 31.44 ,       438.4 
 31.46 ,       441.4 
 31.48 ,       441.4 
 31.5 ,        438.4 
 31.52 ,       444.5 
 31.54 ,       444.5 
 31.56 ,       438.4 
 31.58 ,       447.5 
 31.6 ,        438.4 
 31.62 ,       447.5 
 31.64 ,       438.4 
 31.66 ,       444.5 
 31.68 ,       438.4 
 31.7 ,        438.4 
 31.72 ,       447.5 
 31.74 ,       441.4 
 31.76 ,       441.4 
 31.78 ,       447.5 
 31.8 ,        441.4 
 31.82 ,       447.5 
 31.84 ,       438.4 
 31.86 ,       441.4 
 31.88 ,       438.4 
 31.9 ,        441.4 
 31.92 ,       438.4 
 31.94 ,       444.5 
 31.96 ,       438.4 
 31.98 ,       438.4 
 32 ,          447.5 
 32.02 ,       438.4 
 32.04 ,       438.4 
 32.06 ,       438.4 
 32.08 ,       444.5 
 32.1 ,        441.4 
 32.12 ,       444.5 
 32.14 ,       438.4 
 32.16 ,       441.4 
 32.18 ,       441.4 
 32.2 ,        438.4 
 32.22 ,       444.5 
 32.24 ,       438.4 
 32.26 ,       438.4 
 32.28 ,       447.5 
 32.3 ,        438.4 
 32.32 ,       438.4 
 32.34 ,       444.5 
 32.36 ,       438.4 
 32.38 ,       438.4 
 32.4 ,        438.4 
 32.42 ,       438.4 
 32.44 ,       438.4 
 32.46 ,       444.5 
 32.48 ,       438.4 
 32.5 ,        438.4 
 32.52 ,       435.4 
 32.54 ,       441.4 
 32.56 ,       438.4 
 32.58 ,       441.4 
 32.6 ,        435.4 
 32.62 ,       438.4 
 32.64 ,       444.5 
 32.66 ,       444.5 
 32.68 ,       438.4 
 32.7 ,        438.4 
 32.72 ,       438.4 
 32.74 ,       438.4 
 32.76 ,       444.5 
 32.78 ,       438.4 
 32.8 ,        438.4 
 32.82 ,       441.4 
 32.84 ,       438.4 
 32.86 ,       444.5 
 32.88 ,       438.4 
 32.9 ,        444.5 
 32.92 ,       438.4 
 32.94 ,       438.4 
 32.96 ,       438.4 
 32.98 ,       447.5 
 33 ,          438.4 
 33.02 ,       438.4 
 33.04 ,       441.4 
 33.06 ,       438.4 
 33.08 ,       444.5 
 33.1 ,        438.4 
 33.12 ,       444.5 
 33.14 ,       441.4 
 33.16 ,       438.4 
 33.18 ,       438.4 
 33.2 ,        438.4 
 33.22 ,       438.4 
 33.24 ,       444.5 
 33.26 ,       438.4 
 33.28 ,       435.4 
 33.3 ,        444.5 
 33.32 ,       435.4 
 33.34 ,       444.5 
 33.36 ,       441.4 
 33.38 ,       438.4 
 33.4 ,        444.5 
 33.42 ,       435.4 
 33.44 ,       444.5 
 33.46 ,       438.4 
 33.48 ,       444.5 
 33.5 ,        444.5 
 33.52 ,       441.4 
 33.54 ,       438.4 
 33.56 ,       438.4 
 33.58 ,       444.5 
 33.6 ,        438.4 
 33.62 ,       444.5 
 33.64 ,       438.4 
 33.66 ,       444.5 
 33.68 ,       438.4 
 33.7 ,        444.5 
 33.72 ,       438.4 
 33.74 ,       438.4 
 33.76 ,       444.5 
 33.78 ,       438.4 
 33.8 ,        438.4 
 33.82 ,       444.5 
 33.84 ,       438.4 
 33.86 ,       438.4 
 33.88 ,       441.4 
 33.9 ,        438.4 
 33.92 ,       441.4 
 33.94 ,       438.4 
 33.96 ,       438.4 
 33.98 ,       444.5 
 34 ,          438.4 
 34.02 ,       444.5 
 34.04 ,       438.4 
 34.06 ,       438.4 
 34.08 ,       441.4 
 34.1 ,        438.4 
 34.12 ,       441.4 
 34.14 ,       435.4 
 34.16 ,       438.4 
 34.18 ,       438.4 
 34.2 ,        444.5 
 34.22 ,       441.4 
 34.24 ,       441.4 
 34.26 ,       444.5 
 34.28 ,       444.5 
 34.3 ,        438.4 
 34.32 ,       438.4 
 34.34 ,       438.4 
 34.36 ,       444.5 
 34.38 ,       441.4 
 34.4 ,        438.4 
 34.42 ,       438.4 
 34.44 ,       441.4 
 34.46 ,       438.4 
 34.48 ,       438.4 
 34.5 ,        438.4 
 34.52 ,       441.4 
 34.54 ,       438.4 
 34.56 ,       444.5 
 34.58 ,       435.4 
 34.6 ,        444.5 
 34.62 ,       438.4 
 34.64 ,       441.4 
 34.66 ,       441.4 
 34.68 ,       441.4 
 34.7 ,        447.5 
 34.72 ,       438.4 
 34.74 ,       444.5 
 34.76 ,       441.4 
 34.78 ,       447.5 
 34.8 ,        441.4 
 34.82 ,       438.4 
 34.84 ,       441.4 
 34.86 ,       438.4 
 34.88 ,       441.4 
 34.9 ,        438.4 
 34.92 ,       444.5 
 34.94 ,       438.4 
 34.96 ,       444.5 
 34.98 ,       438.4 
 35 ,          447.5 
 35.02 ,       444.5 
 35.04 ,       438.4 
 35.06 ,       444.5 
 35.08 ,       447.5 
 35.1 ,        438.4 
 35.12 ,       441.4 
 35.14 ,       438.4 
 35.16 ,       444.5 
 35.18 ,       441.4 
 35.2 ,        438.4 
 35.22 ,       441.4 
 35.24 ,       438.4 
 35.26 ,       444.5 
 35.28 ,       438.4 
 35.3 ,        444.5 
 35.32 ,       438.4 
 35.34 ,       444.5 
 35.36 ,       438.4 
 35.38 ,       444.5 
 35.4 ,        438.4 
 35.42 ,       447.5 
 35.44 ,       438.4 
 35.46 ,       441.4 
 35.48 ,       441.4 
 35.5 ,        444.5 
 35.52 ,       438.4 
 35.54 ,       447.5 
 35.56 ,       441.4 
 35.58 ,       438.4 
 35.6 ,        438.4 
 35.62 ,       447.5 
 35.64 ,       444.5 
 35.66 ,       444.5 
 35.68 ,       438.4 
 35.7 ,        444.5 
 35.72 ,       447.5 
 35.74 ,       438.4 
 35.76 ,       447.5 
 35.78 ,       441.4 
 35.8 ,        447.5 
 35.82 ,       438.4 
 35.84 ,       447.5 
 35.86 ,       444.5 
 35.88 ,       444.5 
 35.9 ,        444.5 
 35.92 ,       444.5 
 35.94 ,       447.5 
 35.96 ,       438.4 
 35.98 ,       447.5 
 36 ,          444.5 
 36.02 ,       441.4 
 36.04 ,       444.5 
 36.06 ,       441.4 
 36.08 ,       450.5 
 36.1 ,        447.5 
 36.12 ,       444.5 
 36.14 ,       441.4 
 36.16 ,       444.5 
 36.18 ,       438.4 
 36.2 ,        447.5 
 36.22 ,       441.4 
 36.24 ,       447.5 
 36.26 ,       441.4 
 36.28 ,       447.5 
 36.3 ,        441.4 
 36.32 ,       450.5 
 36.34 ,       441.4 
 36.36 ,       450.5 
 36.38 ,       441.4 
 36.4 ,        447.5 
 36.42 ,       441.4 
 36.44 ,       441.4 
 36.46 ,       441.4 
 36.48 ,       444.5 
 36.5 ,        438.4 
 36.52 ,       450.5 
 36.54 ,       441.4 
 36.56 ,       444.5 
 36.58 ,       444.5 
 36.6 ,        447.5 
 36.62 ,       444.5 
 36.64 ,       441.4 
 36.66 ,       453.5 
 36.68 ,       441.4 
 36.7 ,        450.5 
 36.72 ,       438.4 
 36.74 ,       450.5 
 36.76 ,       441.4 
 36.78 ,       447.5 
 36.8 ,        441.4 
 36.82 ,       444.5 
 36.84 ,       441.4 
 36.86 ,       444.5 
 36.88 ,       450.5 
 36.9 ,        441.4 
 36.92 ,       447.5 
 36.94 ,       441.4 
 36.96 ,       450.5 
 36.98 ,       444.5 
 37 ,          444.5 
 37.02 ,       447.5 
 37.04 ,       441.4 
 37.06 ,       447.5 
 37.08 ,       444.5 
 37.1 ,        441.4 
 37.12 ,       444.5 
 37.14 ,       438.4 
 37.16 ,       447.5 
 37.18 ,       444.5 
 37.2 ,        441.4 
 37.22 ,       450.5 
 37.24 ,       441.4 
 37.26 ,       450.5 
 37.28 ,       441.4 
 37.3 ,        444.5 
 37.32 ,       444.5 
 37.34 ,       441.4 
 37.36 ,       447.5 
 37.38 ,       441.4 
 37.4 ,        447.5 
 37.42 ,       441.4 
 37.44 ,       444.5 
 37.46 ,       441.4 
 37.48 ,       450.5 
 37.5 ,        441.4 
 37.52 ,       447.5 
 37.54 ,       438.4 
 37.56 ,       450.5 
 37.58 ,       444.5 
 37.6 ,        447.5 
 37.62 ,       447.5 
 37.64 ,       444.5 
 37.66 ,       438.4 
 37.68 ,       447.5 
 37.7 ,        441.4 
 37.72 ,       447.5 
 37.74 ,       450.5 
 37.76 ,       441.4 
 37.78 ,       450.5 
 37.8 ,        441.4 
 37.82 ,       441.4 
 37.84 ,       441.4 
 37.86 ,       447.5 
 37.88 ,       444.5 
 37.9 ,        444.5 
 37.92 ,       438.4 
 37.94 ,       450.5 
 37.96 ,       447.5 
 37.98 ,       441.4 
 38 ,          444.5 
 38.02 ,       450.5 
 38.04 ,       444.5 
 38.06 ,       444.5 
 38.08 ,       441.4 
 38.1 ,        450.5 
 38.12 ,       438.4 
 38.14 ,       444.5 
 38.16 ,       444.5 
 38.18 ,       444.5 
 38.2 ,        444.5 
 38.22 ,       444.5 
 38.24 ,       444.5 
 38.26 ,       441.4 
 38.28 ,       447.5 
 38.3 ,        450.5 
 38.32 ,       441.4 
 38.34 ,       450.5 
 38.36 ,       441.4 
 38.38 ,       444.5 
 38.4 ,        450.5 
 38.42 ,       450.5 
 38.44 ,       441.4 
 38.46 ,       441.4 
 38.48 ,       441.4 
 38.5 ,        444.5 
 38.52 ,       444.5 
 38.54 ,       450.5 
 38.56 ,       441.4 
 38.58 ,       444.5 
 38.6 ,        450.5 
 38.62 ,       444.5 
 38.64 ,       447.5 
 38.66 ,       444.5 
 38.68 ,       447.5 
 38.7 ,        441.4 
 38.72 ,       447.5 
 38.74 ,       441.4 
 38.76 ,       447.5 
 38.78 ,       441.4 
 38.8 ,        444.5 
 38.82 ,       447.5 
 38.84 ,       441.4 
 38.86 ,       441.4 
 38.88 ,       441.4 
 38.9 ,        447.5 
 38.92 ,       441.4 
 38.94 ,       441.4 
 38.96 ,       441.4 
 38.98 ,       441.4 
 39 ,          447.5 
 39.02 ,       441.4 
 39.04 ,       444.5 
 39.06 ,       441.4 
 39.08 ,       441.4 
 39.1 ,        447.5 
 39.12 ,       444.5 
 39.14 ,       444.5 
 39.16 ,       441.4 
 39.18 ,       444.5 
 39.2 ,        441.4 
 39.22 ,       444.5 
 39.24 ,       441.4 
 39.26 ,       444.5 
 39.28 ,       447.5 
 39.3 ,        444.5 
 39.32 ,       441.4 
 39.34 ,       447.5 
 39.36 ,       441.4 
 39.38 ,       441.4 
 39.4 ,        447.5 
 39.42 ,       441.4 
 39.44 ,       447.5 
 39.46 ,       444.5 
 39.48 ,       450.5 
 39.5 ,        441.4 
 39.52 ,       447.5 
 39.54 ,       441.4 
 39.56 ,       444.5 
 39.58 ,       447.5 
 39.6 ,        441.4 
 39.62 ,       444.5 
 39.64 ,       450.5 
 39.66 ,       447.5 
 39.68 ,       444.5 
 39.7 ,        438.4 
 39.72 ,       441.4 
 39.74 ,       447.5 
 39.76 ,       444.5 
 39.78 ,       447.5 
 39.8 ,        441.4 
 39.82 ,       441.4 
 39.84 ,       450.5 
 39.86 ,       441.4 
 39.88 ,       450.5 
 39.9 ,        444.5 
 39.92 ,       447.5 
 39.94 ,       444.5 
 39.96 ,       450.5 
 39.98 ,       438.4 
 40 ,          441.4 
 40.02 ,       441.4 
 40.04 ,       441.4 
 40.06 ,       444.5 
 40.08 ,       438.4 
 40.1 ,        441.4 
 40.12 ,       447.5 
 40.14 ,       438.4 
 40.16 ,       450.5 
 40.18 ,       441.4 
 40.2 ,        444.5 
 40.22 ,       459.6 
 40.24 ,       438.4 
 40.26 ,       444.5 
 40.28 ,       444.5 
 40.3 ,        441.4 
 40.32 ,       444.5 
 40.34 ,       438.4 
 40.36 ,       438.4 
 40.38 ,       444.5 
 40.4 ,        444.5 
 40.42 ,       441.4 
 40.44 ,       438.4 
 40.46 ,       441.4 
 40.48 ,       444.5 
 40.5 ,        444.5 
 40.52 ,       438.4 
 40.54 ,       441.4 
 40.56 ,       447.5 
 40.58 ,       444.5 
 40.6 ,        447.5 
 40.62 ,       441.4 
 40.64 ,       444.5 
 40.66 ,       444.5 
 40.68 ,       444.5 
 40.7 ,        438.4 
 40.72 ,       438.4 
 40.74 ,       444.5 
 40.76 ,       441.4 
 40.78 ,       438.4 
 40.8 ,        438.4 
 40.82 ,       444.5 
 40.84 ,       438.4 
 40.86 ,       444.5 
 40.88 ,       444.5 
 40.9 ,        444.5 
 40.92 ,       444.5 
 40.94 ,       438.4 
 40.96 ,       438.4 
 40.98 ,       444.5 
 41 ,          447.5 
 41.02 ,       444.5 
 41.04 ,       444.5 
 41.06 ,       441.4 
 41.08 ,       444.5 
 41.1 ,        438.4 
 41.12 ,       438.4 
 41.14 ,       438.4 
 41.16 ,       444.5 
 41.18 ,       447.5 
 41.2 ,        438.4 
 41.22 ,       438.4 
 41.24 ,       444.5 
 41.26 ,       441.4 
 41.28 ,       444.5 
 41.3 ,        438.4 
 41.32 ,       444.5 
 41.34 ,       438.4 
 41.36 ,       444.5 
 41.38 ,       438.4 
 41.4 ,        444.5 
 41.42 ,       438.4 
 41.44 ,       438.4 
 41.46 ,       444.5 
 41.48 ,       444.5 
 41.5 ,        438.4 
 41.52 ,       444.5 
 41.54 ,       441.4 
 41.56 ,       441.4 
 41.58 ,       438.4 
 41.6 ,        441.4 
 41.62 ,       438.4 
 41.64 ,       444.5 
 41.66 ,       438.4 
 41.68 ,       438.4 
 41.7 ,        441.4 
 41.72 ,       438.4 
 41.74 ,       444.5 
 41.76 ,       438.4 
 41.78 ,       438.4 
 41.8 ,        444.5 
 41.82 ,       441.4 
 41.84 ,       447.5 
 41.86 ,       438.4 
 41.88 ,       447.5 
 41.9 ,        441.4 
 41.92 ,       444.5 
 41.94 ,       438.4 
 41.96 ,       441.4 
 41.98 ,       444.5 
 42 ,          438.4 
 42.02 ,       441.4 
 42.04 ,       444.5 
 42.06 ,       438.4 
 42.08 ,       438.4 
 42.1 ,        438.4 
 42.12 ,       438.4 
 42.14 ,       444.5 
 42.16 ,       441.4 
 42.18 ,       438.4 
 42.2 ,        435.4 
 42.22 ,       438.4 
 42.24 ,       444.5 
 42.26 ,       444.5 
