time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,6.99,57.26,139.65,0.269,-1.033,1128.6,1066,1097.3,1805.9,0
0.02,10.9,57.48,140.79,0.683,0.005,756.5,1252.3,1117.2,1814.4,0
0.04,16.05,57.8,141.95,0.077,0.409,968.8,1205.2,1097.3,1805.9,0
0.06,20.16,58.2,143.11,0.005,0.409,917.4,1183.8,1075.2,1808.7,0
0.08,24.48,58.69,144.29,0.317,-0.27,888.3,1225.5,1161.3,1808.7,0
0.1,27.57,59.24,145.47,-0.264,-0.637,917.4,1239.4,1089.6,1808.7,0
0.12,31.27,59.87,146.67,0.12,-0.033,946.5,1142,1075.2,1808.7,0
0.14,35.18,60.57,147.88,-0.841,0.181,1012.4,1177.3,1097.3,1805.9,0
0.16,40.11,61.37,149.11,0.413,-0.54,896.1,1163.4,1226.4,1805.9,0
0.18,44.84,62.27,150.36,-0.245,0.163,1086.1,1234,1012.4,1800.2,0
0.2,48.96,63.25,151.62,0.62,-0.949,991.1,1157,1133.7,1803.1,0
0.22,52.46,64.3,152.91,0.471,-0.191,940.8,1206.2,1227.5,1800.2,0
0.24,54.72,65.39,154.21,-0.25,0.572,969.8,1234,1198.8,1800.2,0
0.26,56.78,66.53,155.54,-1.567,0.958,1028,1164.4,1170.1,1800.2,0
0.28,58.01,67.69,156.9,1.519,0.674,954.3,1219.1,1226.4,1805.9,0
0.3,59.66,68.88,158.28,-0.101,-0.498,947.5,1268.3,1076.4,1803.1,0
0.32,60.68,70.1,159.68,0.024,0.433,925.2,1191.3,1226.4,1805.9,0
0.34,60.07,71.3,161.1,0.087,0.316,874.9,1198.7,1262.8,1803.1,0
0.36,58.63,72.47,162.55,-0.13,0.019,867.1,1246.9,1255,1805.9,0
0.38,55.95,73.59,164.03,-0.471,-0.037,947.5,1268.3,1162.4,1803.1,0
0.4,50.4,74.6,165.52,-0.115,-0.363,961,1281.2,1175.6,1808.7,0
0.42,43.82,75.47,167.03,-0.159,0.526,975.5,1211.6,1161.3,1808.7,0
0.44,33.94,76.15,168.55,-0.019,-0.172,939.7,1233,1197.7,1805.9,0
0.46,22.63,76.6,170.08,-1.014,-0.633,1005.6,1143.1,1234.1,1803.1,0
0.48,10.9,76.82,171.62,0.827,-0.009,902.9,1128.1,1261.7,1808.7,0
0.5,1.65,76.86,173.16,0.216,-0.163,983.3,1191.3,1083,1805.9,0
0.52,-3.29,76.79,174.69,0.188,-0.019,939.7,1177.3,1126,1805.9,0
0.54,-3.7,76.72,176.23,0.519,-0.121,984.4,1178.4,1170.1,1800.2,0
0.56,-0.82,76.7,177.76,0.125,-0.042,897.2,1136.6,1170.1,1800.2,0
0.58,2.67,76.75,179.29,-0.019,-0.158,934,1144.1,1120.5,1797.4,0
0.6,4.53,76.84,180.83,0.115,0.056,963.1,1185.8,1134.8,1797.4,0
0.62,3.09,76.91,182.37,-0.313,0.33,991.1,1129.2,1033.3,1803.1,0
0.64,-2.06,76.86,183.91,-0.005,0.274,1000,1165.5,1142.6,1794.6,0
0.66,-9.26,76.68,185.44,0.207,0.316,970.9,1151.6,1099.5,1794.6,0
0.68,-18.1,76.32,186.97,0.346,-0.335,941.8,1165.5,1156.9,1794.6,0
0.7,-25.92,75.8,188.48,-0.365,-0.056,912.8,1151.6,1128.2,1794.6,0
0.72,-32.09,75.16,189.99,-0.005,0.093,927.3,1109.8,1013.5,1794.6,0
0.74,-36.41,74.43,191.47,-0.058,-0.186,899.3,1152.6,1072,1788.9,0
0.76,-39.08,73.65,192.95,-0.337,-0.442,921.6,1048.7,1065.4,1786.1,0
0.78,-42.17,72.8,194.4,-0.332,0.47,885.8,1070.1,1101.8,1783.2,0
0.8,-45.46,71.89,195.84,-0.053,-0.195,900.4,1056.2,1101.8,1783.2,0
0.82,-49.78,70.9,197.26,-0.168,0.163,871.3,1014.5,1087.4,1783.2,0
0.84,-55.13,69.8,198.66,0.005,0.377,929.4,1070.1,1058.7,1783.2,0
0.86,-61.3,68.57,200.03,-0.308,0.33,892.6,1007,993.7,1786.1,0
0.88,-66.44,67.24,201.37,-0.082,0.209,880.2,1078.6,1024.6,1774.7,0
0.9,-70.35,65.83,202.69,0.005,-0.279,880.2,1050.8,1038.9,1774.7,0
0.92,-73.64,64.36,203.98,0.058,-0.167,822,995.1,1038.9,1774.7,0
0.94,-76.32,62.83,205.23,-0.067,-0.2,793,1009,995.9,1774.7,0
0.96,-78.38,61.27,206.46,-0.404,0.126,860,989.7,990.4,1766.3,0
0.98,-79.82,59.67,207.65,0.288,0.233,853.2,941.5,998.1,1763.4,0
1,-81.46,58.04,208.81,-0.236,-0.163,838.7,969.3,969.4,1763.4,0
1.02,-82.7,56.39,209.94,-0.005,-0.116,824.2,955.4,983.8,1763.4,0
1.04,-84.14,54.7,211.03,-0.702,0.865,795.1,899.8,912.1,1763.4,0
1.06,-84.96,53.01,212.09,0.188,0.237,789.4,977.8,935.2,1754.9,0
1.08,-83.52,51.34,213.12,-0.163,0.326,847.5,894.4,949.6,1754.9,0
1.1,-79.4,49.75,214.12,-0.572,-0.167,869.9,887.9,885.6,1752.1,0
1.12,-73.03,48.29,215.08,-0.038,-0.651,818.5,852.6,935.2,1754.9,0
1.14,-66.24,46.96,216.02,-0.447,0.181,818.5,852.6,863.5,1754.9,0
1.16,-60.27,45.76,216.94,0.25,-0.06,856.4,833.3,944.1,1746.4,0
1.18,-57.8,44.6,217.83,2.817,-5.53,835.1,910.3,923.1,1743.6,0
1.2,-56.78,43.46,218.7,0.529,5.512,741.2,945.6,930.8,1740.8,0
1.22,-56.98,42.33,219.54,0.688,-3.53,1053.1,743.4,937.5,1743.6,0
1.24,-58.42,41.16,220.37,-0.813,-0.716,936.9,812.9,865.8,1743.6,0
1.26,-60.27,39.95,221.17,1.173,2.344,894.3,758.3,967.2,1737.9,0
1.28,-61.51,38.72,221.94,0.457,-1.447,618.2,1092.2,895.6,1737.9,0
1.3,-62.12,37.48,222.69,-0.115,-0.391,727.7,904.9,946.3,1735.1,0
1.32,-63.36,36.21,223.41,0.673,1.205,923.4,647,938.6,1737.9,0
1.34,-63.77,34.94,224.11,0.106,-0.888,924.4,787.1,839.3,1732.3,0
1.36,-63.98,33.66,224.79,-0.413,0.07,662.9,968,911,1732.3,0
