time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-30.442,0,0,0,0,774.1,945.2,829.1,906.7,0
0.2,-23.417,0,0,0,0,710.9,793.6,792.2,909.5,0
0.4,-73.178,0,0,0,0,1032.2,837.4,1012.5,903.9,0
0.6,-71.129,0,0,0,0,753.8,549.2,895.3,903.9,0
0.8,-35.125,0,0,0,0,690.6,685.8,653.2,906.7,0
1,-83.13,0,0,0,0,225,405.1,221,903.9,0
1.2,-120.6,0,0,0,0,-192.5,30.5,-160.1,903.9,0
1.4,-141.09,0,0,0,0,-283.5,-63.4,-284.9,906.7,0
1.6,-101.57,0,0,0,0,-1090.7,-812.7,-988.6,906.7,0
1.8,-83.423,0,0,0,0,-1209.6,-964.3,-1113.4,909.5,0
2,-136.11,0,0,0,0,-1341.2,-985.6,-1193.8,906.7,0
2.2,-49.175,0,0,0,0,-1078,-827.7,-945,912.4,0
2.4,-11.123,0,0,0,0,-12.8,102,30,909.5,0
2.6,39.2232,0,0,0,0,321.2,447.8,469.7,909.5,0
2.8,76.1048,0,0,0,0,1093,1362.5,1283.1,912.4,0
3,55.0296,0,0,0,0,1037.3,1247.3,1224.4,912.4,0
3.2,110.352,0,0,0,0,989.2,1225.9,1144,909.5,0
3.4,64.3964,0,0,0,0,731.2,930.3,843.3,912.4,0
3.6,37.7597,0,0,0,0,452.8,757.3,638.1,912.4,0
3.8,27.2221,0,0,0,0,766.6,1081.8,968.1,909.5,0
4,74.6412,0,0,0,0,627.4,966.6,850.9,909.5,0
4.2,66.738,0,0,0,0,933.5,1254.7,1114.7,909.5,0
4.4,-3.5125,0,0,0,0,933.5,1254.7,1085.4,909.5,0
4.6,67.6162,0,0,0,0,1879.9,2119.3,2023.5,909.5,0
4.8,61.4692,0,0,0,0,2499.7,2760.8,2676.1,906.7,0
5,72.2995,0,0,0,0,2527.6,2818.4,2734.7,906.7,0
5.2,77.861,0,0,0,0,2186,2465.1,2375.3,909.5,0
5.4,47.1264,0,0,0,0,1525.6,1780.9,1708.6,906.7,0
5.6,-19.319,0,0,0,0,1518,1744.6,1701.1,909.5,0
5.8,2.34169,0,0,0,0,1692.6,1809.8,1855.2,906.7,0
6,60.5911,0,0,0,0,2110.1,2155.6,2236.3,906.7,0
6.2,36.8815,0,0,0,0,1998.7,1925,2177.7,906.7,0
6.4,-7.9032,0,0,0,0,1414.3,1608,1503.4,906.7,0
6.6,-25.759,0,0,0,0,1135.9,1002.8,1239.5,906.7,0
6.8,-16.685,0,0,0,0,718.4,714.7,829.1,906.7,0
7,-72.3,0,0,0,0,920.8,866.2,895.3,903.9,0
7.2,-76.105,0,0,0,0,809.5,635.7,748.7,903.9,0
7.4,-40.101,0,0,0,0,586.8,693.3,602.1,903.9,0
7.6,-76.69,0,0,0,0,113.7,347.5,103.7,903.9,0
7.8,-117.38,0,0,0,0,-88.7,167.1,-50.4,906.7,0
8,-159.23,0,0,0,0,-311.4,-63.4,-314.3,906.7,0
8.2,-91.911,0,0,0,0,-1118.5,-899.2,-1047.2,906.7,0
8.4,-92.497,0,0,0,0,-1202,-928,-1105.8,906.7,0
8.6,-126.45,0,0,0,0,-1376.6,-1050.7,-1230.6,909.5,0
8.8,-48.59,0,0,0,0,-875.6,-676.1,-849.5,909.5,0
9,-12.001,0,0,0,0,-40.6,102,59.3,909.5,0
9.2,62.0547,0,0,0,0,452.8,584.4,520.8,912.4,0
9.4,88.6913,0,0,0,0,1176.5,1304.9,1312.4,912.4,0
9.6,56.2005,0,0,0,0,1037.3,1247.3,1195.1,912.4,0
9.8,90.1549,0,0,0,0,1044.9,1225.9,1173.4,909.5,0
10,64.1036,0,0,0,0,647.7,901.4,814,912.4,0
10.2,46.2483,0,0,0,0,536.3,872.6,726.1,912.4,0
10.4,17.8554,0,0,0,0,870.3,1103.2,1019.2,912.4,0
10.6,76.3975,0,0,0,0,690.6,1031.7,887.7,906.7,0
10.8,50.0535,0,0,0,0,746.3,1060.5,946.4,906.7,0
11,-21.661,0,0,0,0,766.6,1081.8,909.5,909.5,0
11.2,52.6879,0,0,0,0,1358.6,1608,1474.1,906.7,0
11.4,33.6617,0,0,0,0,2213.9,2407.5,2375.3,909.5,0
11.6,50.639,0,0,0,0,2130.4,2378.7,2287.4,909.5,0
