time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,74.7031,0,0,0,0,2644,2764.7,2782.7,1759.3,0
0.2,70.7083,0,0,0,0,2688.4,2794.8,2798.7,1753.4,0
0.4,5.59275,0,0,0,0,2347.6,2424.3,2432.9,1768.1,0
0.6,-28.363,0,0,0,0,2452.1,2485.9,2525.5,1750.5,0
0.8,-15.58,0,0,0,0,2462.6,2525.1,2550.8,1735.8,0
1,17.1777,0,0,0,0,2652,2715,2716.1,1724,0
1.2,68.1117,0,0,0,0,2607.6,2713.7,2714.9,1729.9,0
1.4,35.5539,0,0,0,0,2491.4,2597.1,2565.6,1735.8,0
1.6,11.9845,0,0,0,0,2290.3,2381.1,2387.9,1735.8,0
1.8,-34.555,0,0,0,0,2170.3,2217.5,2249.1,1726.9,0
2,-19.774,0,0,0,0,2287.8,2320.9,2370.1,1715.2,0
2.2,-10.986,0,0,0,0,2317.9,2351,2400.9,1709.3,0
2.4,24.7679,0,0,0,0,2483.7,2560.5,2586.6,1706.3,0
2.6,15.3801,0,0,0,0,2330.9,2392.9,2429.3,1715.2,0
2.8,-28.962,0,0,0,0,2223.9,2357.6,2392.9,1712.2,0
3,-37.951,0,0,0,0,1988.9,2078.7,2120.9,1703.4,0
3.2,-66.114,0,0,0,0,2069.9,2102.3,2174.5,1694.6,0
3.4,-32.758,0,0,0,0,2152.2,2199.1,2273.9,1679.9,0
3.6,-38.151,0,0,0,0,2059.6,2120.6,2163.5,1676.9,0
3.8,-20.174,0,0,0,0,2038.7,2099.6,2171.5,1674,0
4,-51.733,0,0,0,0,1925.1,1928.1,1965.4,1668.1,0
4.2,-31.16,0,0,0,0,1795.9,1856.1,1906.2,1668.1,0
4.4,-95.676,0,0,0,0,1323.3,1382.2,1418.9,1662.2,0
4.6,-47.538,0,0,0,0,873,872.9,910,1653.4,0
4.8,-17.777,0,0,0,0,186,126.8,99.4,1706.3,0
5,-73.704,0,0,0,0,279.9,278.6,315.3,1735.8,0
5.2,-70.509,0,0,0,0,-43.9,-146.8,-151.7,1738.7,0
5.4,-67.712,0,0,0,0,145.3,115,147.5,1759.3,0
5.6,17.7769,0,0,0,0,666.1,594.1,625.5,1774,0
5.8,50.5345,0,0,0,0,576.1,633.4,606.4,1759.3,0
6,74.5034,0,0,0,0,614,628.2,630.5,1750.5,0
6.2,28.3632,0,0,0,0,633.7,590.2,620.6,1726.9,0
6.4,-9.3878,0,0,0,0,628.5,613.8,585.5,1718.1,0
6.6,25.7666,0,0,0,0,500.6,456.7,497.9,1712.2,0
6.8,18.1764,0,0,0,0,894.9,895.2,948.8,1715.2,0
7,64.3166,0,0,0,0,996.7,954.1,1009.3,1709.3,0
7.2,48.7368,0,0,0,0,718.7,704.1,707.6,1700.5,0
7.4,49.5358,0,0,0,0,631.2,659.6,647.2,1706.3,0
7.6,5.39301,0,0,0,0,524.2,494.6,477.5,1703.4,0
7.8,-14.581,0,0,0,0,730.4,715.9,764.4,1712.2,0
8,32.9573,0,0,0,0,652.1,536.5,594.7,1709.3,0
8.2,43.3438,0,0,0,0,874,859.9,912.4,1712.2,0
8.4,-0.3995,0,0,0,0,1161.2,1147.9,1208.5,1712.2,0
8.6,1.79767,0,0,0,0,1706.9,1680.7,1741.5,1712.2,0
8.8,8.18938,0,0,0,0,2308.7,2385,2406.5,1718.1,0
9,59.7225,0,0,0,0,2674.2,2751.6,2783.4,1721,0
9.2,62.9184,0,0,0,0,2799.4,2906.1,2912.9,1738.7,0
9.4,72.3062,0,0,0,0,2709.3,2801.4,2849.9,1756.3,0
9.6,6.39171,0,0,0,0,2377.6,2425.7,2478.6,1762.2,0
9.8,-25.367,0,0,0,0,2460,2522.5,2548.3,1747.5,0
10,-16.778,0,0,0,0,2433.9,2510.7,2565.6,1735.8,0
10.2,13.3826,0,0,0,0,2652,2715,2745.7,1724,0
10.4,67.9119,0,0,0,0,2593.2,2713.7,2729.7,1729.9,0
10.6,34.5552,0,0,0,0,2527.9,2605,2632.8,1732.8,0
10.8,13.7821,0,0,0,0,2312.5,2417.8,2455.2,1732.8,0
11,-33.556,0,0,0,0,2184.6,2217.5,2264,1726.9,0
11.2,-16.978,0,0,0,0,2287.8,2364.1,2399.7,1715.2,0
11.4,-11.385,0,0,0,0,2273.5,2364.1,2414.5,1715.2,0
11.6,15.7795,0,0,0,0,2546.3,2652.1,2681,1715.2,0
11.8,14.1816,0,0,0,0,2338.7,2444,2466.9,1712.2,0
12,-30.161,0,0,0,0,2281.3,2372,2407.7,1712.2,0
12.2,-31.359,0,0,0,0,2001.9,2048.6,2119.6,1709.3,0
12.4,-70.109,0,0,0,0,2063.4,2124.5,2182.6,1691.6,0
12.6,-32.158,0,0,0,0,2115.7,2148.1,2280.7,1682.8,0
12.8,-36.353,0,0,0,0,2002.1,2048.6,2104.2,1676.9,0
13,-22.571,0,0,0,0,2089.6,2150.7,2194.3,1671,0
13.2,-49.735,0,0,0,0,1910.8,1913.7,1995.1,1668.1,0
13.4,-32.758,0,0,0,0,1781.5,1841.7,1891.4,1668.1,0
13.6,-90.882,0,0,0,0,1403,1404.5,1456.5,1659.3,0
13.8,-56.327,0,0,0,0,938.3,924,1006.9,1650.4,0
14,-14.381,0,0,0,0,222.6,163.4,166.6,1703.4,0
14.2,-74.903,0,0,0,0,302.1,243.3,323.3,1732.8,0
14.4,-66.913,0,0,0,0,-37.4,-154.7,-130.1,1741.6,0
14.6,-71.507,0,0,0,0,100.9,99.3,72.2,1765.2,0
14.8,15.1803,0,0,0,0,666.1,594.1,640.3,1774,0
15,52.1324,0,0,0,0,634.9,620.3,607.6,1753.4,0
15.2,70.5085,0,0,0,0,651.9,594.1,669.3,1741.6,0
15.4,35.1544,0,0,0,0,554.1,539.1,583,1729.9,0
15.6,-10.187,0,0,0,0,614.2,585,541.1,1718.1,0
15.8,25.7666,0,0,0,0,593.3,578.4,578.7,1715.2,0
16,10.9858,0,0,0,0,924.9,982.9,994.5,1709.3,0
16.2,60.3218,0,0,0,0,1033.3,1005.2,1120.9,1706.3,0
16.4,51.9326,0,0,0,0,725.2,710.6,699.6,1703.4,0
16.6,46.1402,0,0,0,0,680.8,680.5,713.2,1709.3,0
16.8,8.18938,0,0,0,0,559.4,501.2,499.1,1706.3,0
17,-15.18,0,0,0,0,652.1,666.1,654,1709.3,0
17.2,36.7523,0,0,0,0,622,520.8,593.5,1715.2,0
