time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,21.405,0,0,0,0,18359.2,18344,19125.1,3363.9,0
0.2,21.405,0,0,0,0,18297.5,18254.9,19082.1,3359,0
0.4,9.65324,0,0,0,0,18145.6,18166.8,18926.2,3359,0
0.6,1.46897,0,0,0,0,18105.5,18160.8,18956.1,3433.7,0
0.8,28.9597,0,0,0,0,18603.1,18697.6,19253.2,3368.7,0
1,33.9962,0,0,0,0,18001.7,17943.6,18858.6,3448.2,0
1.2,4.61677,0,0,0,0,17592.7,17811,18450.6,3412,0
1.4,-1.2591,0,0,0,0,17816,18042.3,18799.7,3428.9,0
1.6,-7.135,0,0,0,0,17610.8,17768.6,18525.5,3385.5,0
1.8,-39.452,0,0,0,0,16593.1,16787.1,17574.4,3431.3,0
2,-90.027,0,0,0,0,15643,15736.4,16504.5,3428.9,0
2.2,-11.122,0,0,0,0,14655.7,14736.2,15515.1,3388,0
2.4,-9.2335,0,0,0,0,12393.6,12485.8,13185.2,3269.9,0
2.6,68.4121,0,0,0,0,10164.9,10259.6,10836.7,3298.8,0
2.8,13.6404,0,0,0,0,9287.8,9379.6,9880.2,3236.1,0
3,53.3027,0,0,0,0,9177.2,9260.9,9802.4,3298.8,0
3.2,-21.825,0,0,0,0,8254.5,8238,8756.8,3322.9,0
3.4,-10.912,0,0,0,0,7022.5,6975.4,7464.6,3359,0
3.6,0.62956,0,0,0,0,4828.4,4769,5175.5,3412,0
3.8,55.8209,0,0,0,0,3276.8,3210.2,3460.1,3402.4,0
4,27.2809,0,0,0,0,2666.9,2504.6,2833.2,3433.7,0
4.2,12.1715,0,0,0,0,2533.1,2374,2681.4,3407.2,0
4.4,-12.801,0,0,0,0,1468.2,1331.7,1488.4,3443.4,0
4.6,-60.857,0,0,0,0,1056.2,845,1019.7,3433.7,0
4.8,-74.288,0,0,0,0,1039.3,857.6,947.8,3424.1,0
5,-39.452,0,0,0,0,1789,1583.5,1716.2,3453,0
5.2,-3.9872,0,0,0,0,2104.7,1917.1,2068.1,3433.7,0
5.4,16.7882,0,0,0,0,2428.9,2187.7,2397.3,3462.7,0
5.6,48.0563,0,0,0,0,3102.5,2898.9,3151.5,3491.6,0
5.8,70.5106,0,0,0,0,3313.6,3102.4,3348.8,3481.9,0
6,74.288,0,0,0,0,3157,2966.5,3244.4,3498.8,0
6.2,38.8228,0,0,0,0,2331.8,2184.4,2346.7,3515.7,0
6.4,6.7153,0,0,0,0,2328.4,2062.8,2287.8,3496.4,0
