time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,28.9949,0,0,0,0,3681.8,3920.4,3795.4,3927,0
0.2,28.1162,0,0,0,0,3393.4,3545.1,3526.2,3971.2,0
0.4,1.97692,0,0,0,0,1580.5,1711.2,1559.7,3960.2,0
0.6,16.2547,0,0,0,0,1721.7,1793.1,1072.5,3962.4,0
0.8,-0.8786,0,0,0,0,2615.4,2638.6,2246.7,3949.1,0
1,-18.451,0,0,0,0,1152.6,976.9,539.2,3960.2,0
1.2,7.68803,0,0,0,0,-1875.7,-2184.5,-2464.8,4059.7,0
1.4,-94.892,0,0,0,0,-2275.7,-1877.9,-2318.6,4132.7,0
1.6,-44.371,0,0,0,0,-2311.4,-1737.2,-2499.2,4150.4,0
1.8,3.51453,0,0,0,0,-2302.9,-2110.7,-2170.1,4152.7,0
2,16.4744,0,0,0,0,-2094.1,-2270,-2181.9,4172.6,0
2.2,-58.868,0,0,0,0,-2032.6,-2282.4,-2571.7,4223.5,0
2.4,-24.162,0,0,0,0,-2148.2,-2206.7,-2408.1,4258.8,0
2.6,65.0188,0,0,0,0,-2186.4,-2274,-2228,4225.7,0
2.8,29.8735,0,0,0,0,-2467,-2112.6,-1981.2,4194.7,0
3,16.035,0,0,0,0,-2070.9,-2217.6,-2319.3,4174.8,0
3.2,-14.278,0,0,0,0,-2150.9,-2370.7,-2150,4192.5,0
3.4,64.5795,0,0,0,0,-2292.1,-2070.6,-2129.2,4190.3,0
3.6,-5.4915,0,0,0,0,-2361.2,-2286.5,-2079.5,4245.6,0
3.8,-54.475,0,0,0,0,-2348.2,-2376.4,-2152.5,4303.1,0
4,-11.203,0,0,0,0,-2263.7,-2380.5,-2301.7,4325.2,0
4.2,8.12735,0,0,0,0,-2383.7,-2338.5,-2201.3,4336.3,0
4.4,29.8735,0,0,0,0,-2320.8,-2319.8,-2198.5,4298.7,0
4.6,-67.215,0,0,0,0,-2358.5,-2445.6,-2205.8,4327.4,0
4.8,7.24872,0,0,0,0,-2438.4,-2422.3,-2152.6,4360.6,0
5,43.2726,0,0,0,0,-2419.4,-2462.2,-2250.7,4354,0
5.2,13.6188,0,0,0,0,-2333.4,-2347.1,-2152.5,4303.1,0
5.4,-2.6359,0,0,0,0,-2232.4,-2481.4,-2126.1,4283.2,0
5.6,-24.382,0,0,0,0,-2278.7,-2395.4,-2156.9,4294.2,0
5.8,49.4231,0,0,0,0,-2200.7,-2391.2,-2182.2,4287.6,0
6,0.43932,0,0,0,0,-2247.1,-2481.4,-2155.2,4283.2,0
6.2,-19.769,0,0,0,0,-2312.6,-2340.9,-2103.6,4269.9,0
6.4,-5.7111,0,0,0,0,-2243,-2447.9,-2093,4276.5,0
6.6,14.2778,0,0,0,0,-2253.4,-2414.3,-2117.7,4285.4,0
6.8,19.3299,0,0,0,0,-2194.4,-2517.1,-2146.8,4285.4,0
7,-25.261,0,0,0,0,-2350.3,-2334.5,-2198.5,4298.7,0
7.2,23.7231,0,0,0,0,-2234.4,-2336.6,-2215.3,4294.2,0
7.4,83.4701,0,0,0,0,-2281,-2338.9,-2189.4,4258.8,0
7.6,153.102,0,0,0,0,-1316.1,-1437,-1223.1,4194.7,0
