time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,25.6,8.09,21.26,-0.521,-0.523,10397.2,11118.9,10917.1,3805.3,0
0.02,36.27,8.82,21.44,0.433,0.189,10282.5,11181.9,11041.2,3875,0
0.04,41.15,9.64,21.63,0.076,-0.535,11107.5,11488,11549.2,3798.1,0
0.06,36.58,10.37,21.84,-2.282,-0.342,11236.3,12082.7,11766.7,3793.3,0
0.08,22.56,10.82,22.05,0.13,-0.942,11523.6,12431.2,12203.7,3793.3,0
0.1,3.36,10.89,22.27,-0.231,0.432,12018.9,12815.7,12676.6,3790.9,0
0.12,-7.61,10.74,22.49,0.122,-0.103,12528.1,13417.2,13163.1,3783.7,0
0.14,-5.17,10.63,22.7,-0.239,0.716,13038.3,13991.4,13651.6,3786.1,0
0.16,5.19,10.74,22.91,-0.303,-0.646,13447.4,14492,14095.3,3783.7,0
0.18,16.46,11.07,23.14,-0.147,-0.465,13971.5,14905.5,14626.5,3781.3,0
0.2,24.08,11.55,23.37,0.025,0.494,14502.5,15384,15077,3776.4,0
0.22,25.6,12.06,23.61,-0.702,-0.597,14732.3,15645.5,15222.7,3776.4,0
0.24,21.64,12.49,23.86,-0.282,-0.547,14517.4,15573.7,15209.2,3781.3,0
0.26,14.94,12.79,24.11,0.58,0.021,14617.4,15384,15047.9,3776.4,0
0.28,8.23,12.96,24.37,1.13,-0.066,14358.8,15442.1,14989.6,3776.4,0
0.3,1.53,12.99,24.63,-0.21,-0.243,14467.9,15320.8,14839.2,3788.5,0
0.32,-4.26,12.9,24.89,0.197,0.358,14389.6,15213.1,14935.5,3795.7,0
0.34,-8.83,12.73,25.15,-0.223,-1.185,14218.3,15127.6,14850.1,3805.3,0
0.36,-10.05,12.53,25.4,0.088,0.774,14355,15004.6,14785.1,3807.7,0
0.38,-10.66,12.31,25.64,0.504,0.037,14211.3,15149.8,14755.9,3807.7,0
0.4,-10.66,12.1,25.88,-0.164,0.004,14283.7,15136.1,14829.8,3812.5,0
0.42,-7.61,11.95,26.12,-0.807,0.992,14348,15201.1,14836.6,3810.1,0
0.44,-7.61,11.79,26.36,-0.071,0.646,14355,15120.8,14843.3,3807.7,0
0.46,-6.09,11.67,26.59,-0.454,0.63,14355,15149.8,14668.5,3807.7,0
0.48,-3.35,11.61,26.82,0.336,-0.646,14232.1,15228.4,14805.4,3800.5,0
0.5,-1.82,11.57,27.06,0.475,-0.07,14347,15199.4,14688.8,3800.5,0
0.52,-0.91,11.55,27.29,1.139,0.305,14260.8,15141.3,14892.8,3800.5,0
0.54,-0.3,11.55,27.52,1.164,-0.025,14354,15235.3,14812.2,3798.1,0
0.56,0.92,11.56,27.75,0.088,0.531,14325.2,15293.4,14783,3798.1,0
0.58,1.23,11.59,27.98,0.731,0.078,14267.8,15235.3,14870.4,3798.1,0
0.6,0.01,11.59,28.21,0.303,0.342,14396.5,15249,14825.7,3793.3,0
0.62,-1.52,11.56,28.44,0.029,0.152,14303.4,15213.1,14818.9,3795.7,0
0.64,-3.65,11.48,28.67,0.05,-0.263,14346,15226.8,14774.2,3790.9,0
0.66,-5.78,11.37,28.9,0.134,0.844,14332.2,15213.1,14760.7,3795.7,0
0.68,-6.09,11.25,29.13,-0.403,-0.14,14432.2,15197.7,14861.6,3790.9,0
0.7,-5.78,11.13,29.35,0.408,0.235,14281.6,15278,14825.7,3793.3,0
0.72,-3.35,11.06,29.57,-0.786,-0.613,14288.5,15168.7,14774.2,3790.9,0
0.74,0.62,11.08,29.79,0.185,0.938,14209.3,15175.5,14722.7,3788.5,0
0.76,6.41,11.21,30.02,0.143,-0.185,14231.1,15110.6,14657.7,3790.9,0
0.78,10.67,11.42,30.24,0.71,-0.621,14324.2,15059.3,14810.1,3788.5,0
0.8,12.81,11.67,30.48,-0.134,-0.066,14259.8,15284.9,14745.1,3790.9,0
0.82,14.63,11.97,30.72,-0.197,-0.864,14324.2,15291.7,14781,3788.5,0
0.84,13.72,12.24,30.96,0.168,0.374,14431.2,15225.1,14888.7,3781.3,0
0.86,14.63,12.53,31.21,0.462,-0.708,14316.3,15254.1,14917.8,3781.3,0
0.88,19.81,12.93,31.47,-0.176,0.074,14387.6,15238.8,14844,3776.4,0
0.9,27.13,13.47,31.74,0.042,-0.14,14279.6,15158.5,14850.7,3774,0
0.92,38.71,14.25,32.03,-0.227,1.07,14294.5,15115.7,14837.2,3778.8,0
0.94,54.25,15.33,32.33,0.13,-0.3,14272.7,15064.5,14785.7,3776.4,0
0.96,71.01,16.75,32.67,-0.433,-0.325,14243.9,15267.8,14814.8,3776.4,0
