time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-9.63,32.03,32.64,0.261,-0.247,14753,15612.8,14618.1,3865.4,0
0.02,-6.28,31.9,33.28,-0.193,0.646,14523.3,15269.1,14479.9,3935.1,0
0.04,-4.75,31.81,33.91,1.319,-0.066,14666.8,15670.8,14676.3,3865.4,0
0.06,-4.45,31.72,34.55,0.168,-0.374,14825.3,15541,14691.9,3870.2,0
0.08,-6.28,31.59,35.18,-0.282,-0.753,14925.4,15612.8,14734.6,3865.4,0
0.1,-9.93,31.39,35.81,0.887,1.025,14753,15670.8,14851.1,3865.4,0
0.12,-15.12,31.09,36.43,0.668,-0.111,14853,15626.4,14864.7,3860.6,0
0.14,-19.99,30.69,37.04,-0.21,0.337,14672.7,15705.1,14797.6,3853.4,0
0.16,-24.26,30.21,37.65,0.05,0.177,14701.4,15443.6,14768.5,3853.4,0
0.18,-24.26,29.72,38.24,-0.181,-0.28,14672.7,15443.6,14651.9,3853.4,0
0.2,-18.77,29.35,38.83,0.071,-0.428,14564.7,15450.5,14629.6,3851,0
0.22,-7.19,29.2,39.41,0.437,-0.272,14550.9,15465.8,14586.9,3855.8,0
0.24,8.96,29.38,40,0.5,-0.016,14442.9,15472.7,14593.7,3853.4,0
0.26,29.38,29.97,40.6,-1.034,-1.35,14571.6,15370.2,14607.2,3848.6,0
0.28,52.54,31.02,41.22,-1.008,0.045,14528,15558.1,14620.8,3843.8,0
0.3,73.87,32.5,41.87,0.097,0.444,14822.3,15739.3,14685.8,3841.3,0
0.32,91.54,34.33,42.56,-0.437,-0.613,15044.2,15846.9,14968.3,3834.1,0
0.34,106.17,36.45,43.29,-0.483,-0.23,15108.5,15999,15091.6,3831.7,0
0.36,117.45,38.8,44.06,0.139,-0.148,15122.4,16070.8,15221.7,3826.9,0
0.38,124.46,41.29,44.89,-0.076,-0.56,15236.3,16214.4,15336.2,3817.3,0
0.4,130.25,43.89,45.77,0.714,0.412,15322.5,16185.3,15394.4,3817.3,0
0.42,137.26,46.64,46.7,1.118,0.626,15416.6,16310,15286.7,3824.5,0
0.44,140.61,49.45,47.69,-0.445,0.366,15338.4,16289.5,15324.7,3831.7,0
0.46,137.87,52.21,48.73,-0.937,-0.366,15368.1,16262.2,15326.7,3841.3,0
0.48,128.72,54.78,49.83,-0.95,-0.049,15369.1,16351,15357.9,3851,0
0.5,109.83,56.98,50.97,-0.269,0.226,15305.8,16433,15644.5,3863,0
0.52,80.57,58.59,52.14,-0.034,0.621,15558.4,16544,15639.8,3875,0
0.54,47.97,59.55,53.33,-0.429,0.576,15638.7,16626,15751.6,3887,0
0.56,16.58,59.88,54.53,0.437,-0.646,15560.5,16460.2,15585.6,3894.2,0
0.58,-11.76,59.65,55.72,-0.197,-0.3,15389.1,16316.6,15354.6,3903.8,0
0.6,-32.79,58.99,56.9,0.895,-0.128,14880.9,15891.1,15161.5,3920.7,0
0.62,-42.24,58.15,58.06,-0.227,0.407,14810.6,15588.6,14742.1,3935.1,0
0.64,-42.24,57.3,59.21,0.735,-0.066,14654.2,15518.5,14585,3949.5,0
0.66,-37.06,56.56,60.34,-0.244,-0.148,14605.7,15615.8,14712.4,3966.3,0
0.68,-31.27,55.94,61.46,-0.765,0.942,14821.6,15718.4,14902.8,3971.2,0
0.7,-27.3,55.39,62.57,0.168,0.313,14836.5,15791.8,15093.2,3976,0
0.72,-27.3,54.84,63.66,0.122,0.337,14965.3,15892.6,14844.5,3971.2,0
0.74,-29.13,54.26,64.75,-0.256,-0.235,14885,15868.8,15053.2,3959.1,0
0.76,-31.88,53.62,65.82,0.803,-0.267,14941.5,15925.2,15080.2,3949.5,0
0.78,-37.97,52.86,66.88,-0.029,0.206,15034.6,15903,15116.1,3947.1,0
0.8,-43.15,52,67.92,-0.626,0.247,14855.3,15779.9,15022,3949.5,0
0.82,-44.37,51.11,68.94,0.185,0.366,14833.5,15612.5,14883.1,3947.1,0
0.84,-43.76,50.24,69.95,-0.445,-0.235,14682.9,15663.7,14701.5,3949.5,0
0.86,-42.24,49.39,70.93,-0.248,-0.062,14704.7,15627.9,14723.9,3951.9,0
0.88,-39.19,48.61,71.91,-0.424,-0.436,14790.9,15627.9,14811.3,3951.9,0
0.9,-33.7,47.93,72.87,-0.269,0.391,14755.2,15708.2,14833.6,3954.3,0
0.92,-28.22,47.37,73.81,0.555,0.288,14790.9,15744,14956.9,3951.9,0
0.94,-22.43,46.92,74.75,-0.168,0.148,14811.7,15706.5,14889.9,3944.7,0
0.96,-15.42,46.61,75.68,-0.143,-0.111,14803.7,15756.1,14851.9,3937.5,0
0.98,-10.24,46.41,76.61,-0.092,0.086,14768.1,15778.3,14757.7,3939.9,0
1,-6.58,46.28,77.54,0.168,-0.337,14817.6,15711.6,14923.7,3932.7,0
1.02,-2.93,46.22,78.46,-0.655,0.453,14860.2,15957.7,14879,3927.9,0
1.04,-0.18,46.22,79.39,0.395,0.387,14860.2,15986.8,15024.7,3927.9,0
1.06,-0.49,46.21,80.31,-0.731,0.119,15032.5,15899.6,14966.4,3927.9,0
1.08,-3.23,46.14,81.23,0.08,-0.226,14995.9,15920.1,14986.7,3920.7,0
1.1,-5.67,46.03,82.15,0.303,0.65,14830.4,15956,14964.3,3918.3,0
1.12,-8.41,45.86,83.07,-0.034,-0.51,14880.9,15745.9,14957.6,3920.7,0
1.14,-11.76,45.62,83.98,0.147,-0.407,14945.3,15839.8,14935.2,3918.3,0
1.16,-12.68,45.37,84.89,-0.126,-0.136,14967.1,15774.9,14928.4,3920.7,0
1.18,-10.54,45.16,85.79,0.046,0.058,14880.9,15774.9,14957.6,3920.7,0
1.2,-7.8,45,86.69,0.571,-0.473,14830.4,15810.8,14818.7,3918.3,0
1.22,-1.1,44.98,87.59,-0.084,0.543,14801.7,15665.6,14847.8,3918.3,0
1.24,8.35,45.15,88.5,-0.634,0.354,14873,15824.5,14744.8,3913.5,0
1.26,19.02,45.53,89.41,-0.437,-0.617,14808.6,15701.4,14912.9,3915.9,0
1.28,28.16,46.09,90.33,-0.424,0.712,14915.6,15867.2,14962.3,3908.7,0
1.3,34.56,46.78,91.26,0.202,0.198,14929.4,15939,14975.8,3903.8,0
1.32,38.21,47.55,92.22,0.462,-0.477,15044.4,15851.9,14975.8,3903.8,0
1.34,38.52,48.32,93.18,-0.118,0.07,15007.7,16017.6,15025.3,3896.6,0
