time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-1.21,-49.02,183.02,-0.43,0.808,-2299.8,-2328.3,-2236.5,4281,0
0.02,1.87,-48.99,182.04,0.493,0.948,-2385.9,-2546.3,-2378.5,4331.9,0
0.04,4.72,-48.89,181.06,0.213,-0.465,-2304,-2391.2,-2211.3,4287.6,0
0.06,8.02,-48.73,180.09,-0.294,-1.714,-2274.5,-2347.1,-2255.1,4287.6,0
0.08,11.31,-48.51,179.12,0.131,0.122,-2405.2,-2359.7,-2194.5,4292,0
0.1,14.39,-48.22,178.15,0.615,-0.803,-2476.8,-2342.9,-2134,4296.5,0
0.12,17.68,-47.86,177.2,0.692,-0.507,-2375.6,-2345,-2165.4,4292,0
0.14,19.44,-47.48,176.25,-0.204,-1.197,-2314.5,-2401.7,-2192.3,4296.5,0
0.16,19.88,-47.08,175.3,-0.403,-0.333,-2314.5,-2401.7,-2236,4296.5,0
0.18,18.56,-46.71,174.37,0.299,-0.263,-2257.6,-2374.4,-2223.7,4292,0
0.2,17.68,-46.35,173.44,-0.584,-1.141,-2337.7,-2424.7,-2215.3,4294.2,0
0.22,18.56,-45.98,172.52,-0.887,-0.258,-2346.1,-2403.8,-2179.9,4292,0
0.24,21.2,-45.56,171.61,-0.321,0.319,-2342,-2355.5,-2176,4285.4,0
0.26,24.27,-45.07,170.71,-0.457,-1.488,-2245,-2420.6,-2240.5,4287.6,0
0.28,26.47,-44.54,169.82,0.032,0.329,-2356.7,-2326.2,-2234.3,4285.4,0
0.3,27.57,-43.99,168.94,-0.575,0.099,-2289.3,-2405.9,-2167.6,4287.6,0
0.32,24.27,-43.51,168.07,0.122,-0.577,-2365.2,-2319.9,-2140.7,4283.2,0
0.34,20.76,-43.09,167.21,-0.231,-1.39,-2240.8,-2387,-2236.5,4281,0
0.36,16.8,-42.76,166.35,0.321,-0.047,-2344.1,-2372.4,-2149.1,4281,0
0.38,13.95,-42.48,165.5,-0.208,0.38,-2249.3,-2351.4,-2230.4,4278.8,0
0.4,12.63,-42.22,164.66,0.14,-0.333,-2325.2,-2309.4,-2203.4,4274.3,0
0.42,13.51,-41.95,163.82,-0.611,0.23,-2236.7,-2412.2,-2203.4,4274.3,0
0.44,15.71,-41.64,162.99,0.018,-0.573,-2337.8,-2380.8,-2157.5,4278.8,0
0.46,17.68,-41.29,162.16,0.027,0.371,-2323,-2351.4,-2186.6,4278.8,0
0.48,19.22,-40.9,161.34,0.154,-0.765,-2308.3,-2307.3,-2259.5,4278.8,0
0.5,19.66,-40.51,160.53,-0.19,-0.155,-2382.1,-2263.3,-2201.2,4278.8,0
0.52,19.88,-40.11,159.73,-0.176,-0.113,-2337.8,-2366.1,-2113.7,4278.8,0
0.54,20.32,-39.7,158.94,-0.005,0.249,-2280.9,-2353.5,-2188.9,4274.3,0
0.56,21.86,-39.27,158.15,0.407,1.258,-2224,-2326.2,-2234.8,4269.9,0
0.58,24.93,-38.77,157.38,-0.059,-0.103,-2308.3,-2336.7,-2186.6,4278.8,0
0.6,29.1,-38.19,156.61,-0.421,0.39,-2287.2,-2359.8,-2165.9,4276.5,0
0.62,33.06,-37.53,155.86,-0.308,-0.272,-2261.9,-2378.6,-2213.6,4283.2,0
0.64,36.13,-36.8,155.13,0.258,-0.423,-2234.5,-2336.7,-2215.8,4278.8,0
0.66,38.11,-36.04,154.41,-0.412,-0.141,-2350.4,-2290.5,-2199,4283.2,0
0.68,38.99,-35.26,153.7,-0.371,-0.164,-2276.6,-2393.3,-2155.2,4283.2,0
0.7,38.55,-34.49,153.01,0.005,0.131,-2314.6,-2298.9,-2178.2,4281,0
0.72,37.67,-33.74,152.34,-0.167,0.225,-2213.5,-2345.1,-2238.8,4276.5,0
0.74,36.57,-33,151.68,-0.081,0.052,-2325.2,-2265.4,-2174.3,4274.3,0
0.76,35.91,-32.29,151.03,0.158,0.07,-2264,-2351.4,-2230.4,4278.8,0
0.78,35.26,-31.58,150.4,-0.05,0,-2236.7,-2397.6,-2159.7,4274.3,0
0.8,34.38,-30.89,149.78,0.367,-0.254,-2310.4,-2324.1,-2203.4,4274.3,0
0.82,33.5,-30.22,149.18,-0.05,0.066,-2274.6,-2317.8,-2168.1,4272.1,0
0.84,33.06,-29.56,148.58,-0.045,0.455,-2280.9,-2338.8,-2188.9,4274.3,0
0.86,33.06,-28.9,148.01,-0.181,-0.122,-2251.4,-2382.9,-2174.3,4274.3,0
0.88,33.5,-28.23,147.44,0.258,-0.052,-2310.4,-2324.1,-2174.3,4274.3,0
0.9,33.94,-27.55,146.89,-0.281,0.019,-2289.4,-2317.8,-2182.7,4272.1,0
0.92,34.6,-26.86,146.35,0.235,0.634,-2289.4,-2303.2,-2197.3,4272.1,0
0.94,34.38,-26.17,145.83,-0.312,0.038,-2253.6,-2355.6,-2176.5,4269.9,0
0.96,33.28,-25.51,145.32,0.163,-0.962,-2293.7,-2336.8,-2085.1,4263.3,0
0.98,31.96,-24.87,144.82,-0.136,-0.005,-2228.3,-2359.9,-2122.7,4261.1,0
1,29.98,-24.27,144.34,-0.14,0.094,-2222,-2324.2,-2160.2,4258.8,0
1.02,28.45,-23.7,143.86,-0.235,0.023,-2281,-2309.5,-2131.1,4258.8,0
1.04,26.47,-23.17,143.4,0.538,0.122,-2321.1,-2290.7,-2083.4,4252.2,0
1.06,23.61,-22.7,142.95,-0.054,0.127,-2327.4,-2326.3,-2104.1,4254.4,0
1.08,20.1,-22.3,142.5,-0.262,-0.028,-2314.8,-2299.1,-2091.8,4250,0
1.1,15.49,-21.99,142.06,-0.163,0.089,-2258,-2315.9,-2152.3,4245.6,0
1.12,9.77,-21.79,141.62,-0.113,-0.014,-2287.5,-2345.2,-2108.6,4245.6,0
1.14,3.4,-21.72,141.19,0.339,0.103,-2232.7,-2305.4,-2113.1,4236.7,0
1.16,-3.4,-21.79,140.75,0.321,0.089,-2230.6,-2362,-2125.4,4241.2,0
1.18,-8.68,-21.96,140.32,0.163,-0.197,-2333.9,-2303.3,-2110.8,4241.2,0
