time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,9.9,-48.86,172.32,-0.202,0.16,-1083.2,-908,-960.8,4050.5,0
0.02,12.34,-48.62,171.35,-0.097,-0.144,-1311.8,-1133.8,-1155.2,4129.8,0
0.04,14.48,-48.33,170.38,-0.223,-0.185,-1140.6,-937.1,-902.6,4050.5,0
0.06,16.91,-47.99,169.42,-0.353,-0.037,-1154.5,-1008.9,-974.4,4055.3,0
0.08,19.66,-47.59,168.47,0.034,0.259,-1205,-973,-909.3,4052.9,0
0.1,20.87,-47.18,167.53,-0.013,-0.045,-1154.5,-950.8,-916.1,4055.3,0
0.12,20.87,-46.76,166.59,0.025,-0.021,-1125.8,-892.7,-887,4055.3,0
0.14,20.57,-46.35,165.67,0.126,0.07,-1061.4,-827.7,-880.2,4052.9,0
0.16,20.87,-45.93,164.75,0.235,-0.169,-1125.8,-892.7,-828.7,4055.3,0
0.18,22.4,-45.48,163.84,-0.382,-0.066,-1068.3,-892.7,-857.8,4055.3,0
0.2,23.01,-45.02,162.94,-0.181,-0.551,-1097,-863.6,-916.1,4055.3,0
0.22,23.92,-44.54,162.05,-0.05,0.358,-1097,-892.7,-974.4,4055.3,0
0.24,25.75,-44.03,161.17,0.214,-0.226,-1154.5,-921.7,-945.2,4055.3,0
0.26,25.45,-43.52,160.3,-0.067,-0.16,-1132.7,-928.6,-893.7,4057.7,0
0.28,23.92,-43.04,159.44,-0.197,-0.391,-997,-820.9,-844.3,4050.5,0
0.3,21.18,-42.62,158.58,0.29,0.021,-939.5,-791.8,-815.2,4050.5,0
0.32,17.22,-42.27,157.74,0.273,0.095,-961.3,-785,-808.4,4048.1,0
0.34,14.17,-41.99,156.9,0.055,-0.041,-1018.8,-843.1,-895.8,4048.1,0
0.36,12.65,-41.74,156.06,-0.231,0.029,-1111.9,-879,-931.7,4050.5,0
0.38,13.56,-41.47,155.23,0.021,0.255,-1176.3,-885.8,-967.6,4052.9,0
0.4,14.17,-41.18,154.41,-0.34,-0.148,-1162.4,-901.2,-954.1,4048.1,0
0.42,16.61,-40.85,153.59,-0.134,0.004,-1155.5,-923.4,-918.1,4045.7,0
0.44,18.74,-40.48,152.78,0.143,-0.42,-1105,-930.2,-837.5,4048.1,0
0.46,20.27,-40.07,151.98,0.248,-0.041,-1076.2,-872.1,-837.5,4048.1,0
0.48,20.87,-39.65,151.19,0.067,0.037,-1025.7,-820.9,-815.2,4050.5,0
0.5,22.4,-39.2,150.4,-0.004,0.288,-1011.9,-778.2,-889,4045.7,0
0.52,23.92,-38.73,149.63,-0.122,-0.095,-1025.7,-820.9,-873.4,4050.5,0
0.54,26.97,-38.19,148.87,-0.076,-0.058,-1025.7,-908,-844.3,4050.5,0
0.56,30.32,-37.58,148.12,0.08,-0.008,-1061.4,-885.8,-880.2,4052.9,0
0.58,33.67,-36.91,147.38,-0.16,0.049,-1054.4,-879,-873.4,4050.5,0
0.6,37.33,-36.16,146.65,-0.067,-0.008,-997,-849.9,-815.2,4050.5,0
0.62,39.16,-35.38,145.95,0.294,0.025,-1003.9,-798.7,-763.7,4052.9,0
0.64,40.07,-34.58,145.25,-0.097,-0.099,-982.1,-718.4,-799.6,4055.3,0
0.66,39.77,-33.78,144.58,-0.286,-0.181,-939.5,-675.6,-786,4050.5,0
0.68,38.85,-33,143.92,0.063,0.193,-1010.8,-747.4,-712.2,4055.3,0
0.7,37.33,-32.26,143.27,0.202,0.292,-1010.8,-747.4,-741.3,4055.3,0
0.72,36.11,-31.53,142.64,0.214,0,-1068.3,-718.4,-770.4,4055.3,0
0.74,34.59,-30.84,142.03,-0.109,-0.128,-1010.8,-776.5,-799.6,4055.3,0
0.76,33.98,-30.16,141.42,0.029,-0.185,-1010.8,-776.5,-828.7,4055.3,0
0.78,33.06,-29.5,140.83,0.05,0.041,-1010.8,-718.4,-828.7,4055.3,0
0.8,33.06,-28.84,140.26,0.025,-0.177,-1039.6,-718.4,-799.6,4055.3,0
0.82,33.06,-28.18,139.69,-0.055,0.049,-1003.9,-711.5,-792.8,4052.9,0
0.84,33.67,-27.51,139.14,-0.181,-0.103,-983.1,-691,-772.5,4045.7,0
0.86,33.67,-26.83,138.61,0.067,-0.021,-961.3,-755.9,-808.4,4048.1,0
0.88,34.28,-26.15,138.08,-0.021,0.181,-954.4,-778.2,-772.5,4045.7,0
0.9,33.67,-25.47,137.57,-0.223,-0.008,-954.4,-749.1,-801.6,4045.7,0
0.92,33.06,-24.81,137.08,0.059,-0.111,-954.4,-749.1,-772.5,4045.7,0
0.94,31.85,-24.17,136.59,-0.063,0.062,-954.4,-749.1,-743.3,4045.7,0
0.96,30.02,-23.57,136.12,-0.05,-0.053,-969.3,-735.4,-729.8,4040.9,0
0.98,27.88,-23.02,135.66,0.181,-0.214,-933.6,-699.5,-781.3,4038.5,0
1,25.14,-22.51,135.21,0.206,0.037,-926.7,-779.8,-774.5,4036.1,0
1.02,21.48,-22.08,134.77,-0.059,0.016,-948.5,-802,-767.8,4033.7,0
1.04,17.83,-21.73,134.34,0.038,-0.029,-970.3,-824.2,-790.1,4031.3,0
1.06,12.95,-21.47,133.91,-0.122,0.012,-992.1,-759.3,-812.5,4028.8,0
1.08,6.25,-21.34,133.48,0.004,-0.086,-1013.9,-752.5,-805.7,4026.4,0
1.1,-0.15,-21.35,133.05,-0.055,0.049,-1007,-745.6,-857.2,4024,0
1.12,-5.94,-21.47,132.62,-0.008,-0.074,-1093.1,-774.7,-828.1,4024,0
1.14,-10.21,-21.67,132.19,-0.013,-0.082,-1093.1,-832.8,-915.5,4024,0
1.16,-13.26,-21.93,131.75,0.105,0.004,-1101.1,-841.3,-924.3,4016.8,0
1.18,-15.39,-22.24,131.31,-0.017,0.004,-1087.2,-943.8,-939.9,4012,0
1.2,-16,-22.56,130.85,0.025,-0.037,-1116,-943.8,-969,4012,0
1.22,-17.52,-22.91,130.4,-0.046,-0.156,-1173.4,-972.8,-998.1,4012,0
1.24,-18.74,-23.29,129.93,0.021,-0.021,-1123.9,-894.2,-948.7,4004.8,0
1.26,-19.66,-23.68,129.46,-0.059,-0.008,-1037.7,-894.2,-977.8,4004.8,0
1.28,-21.79,-24.12,128.97,-0.038,0.123,-1009,-894.2,-948.7,4004.8,0
1.3,-22.4,-24.56,128.48,0.088,-0.037,-1059.5,-916.4,-971,4002.4,0
1.32,-22.4,-25.01,127.98,0.025,-0.119,-1123.9,-981.4,-977.8,4004.8,0
1.34,-23.01,-25.47,127.47,0.021,0.078,-1152.6,-1010.4,-1007,4004.8,0
1.36,-23.01,-25.93,126.96,-0.08,0.082,-1210.1,-1010.4,-977.8,4004.8,0
1.38,-22.7,-26.39,126.43,-0.004,-0.062,-1167.5,-967.7,-964.3,4000,0
1.4,-21.48,-26.82,125.89,-0.055,-0.111,-1110.1,-938.6,-993.4,4000,0
1.42,-21.79,-27.25,125.35,-0.071,0.004,-1145.7,-887.4,-971,4002.4,0
1.44,-19.96,-27.65,124.79,-0.084,0.045,-1131.9,-873.7,-986.6,3997.6,0
1.46,-16.91,-27.99,124.23,0.029,-0.029,-1103.1,-902.7,-1015.8,3997.6,0
1.48,-14.17,-28.27,123.67,-0.067,-0.107,-1160.6,-960.8,-1015.8,3997.6,0
1.5,-11.43,-28.5,123.1,0.126,0.095,-1131.9,-989.9,-1044.9,3997.6,0
1.52,-9.6,-28.69,122.52,-0.151,-0.033,-1131.9,-902.7,-986.6,3997.6,0
1.54,-10.21,-28.9,121.95,-0.055,-0.037,-1045.7,-844.6,-986.6,3997.6,0
1.56,-12.34,-29.15,121.36,0.076,-0.222,-1074.4,-786.5,-928.4,3997.6,0
