time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-15,-42.72,121.35,0.585,-0.842,2106.4,1937.9,2022.5,3530.1,0
0.02,-14.17,-43,120.49,-0.085,-0.305,2006.4,1826.2,1929.6,3522.9,0
0.04,-13.75,-43.28,119.62,-0.44,0.126,1924.1,1644.1,1795.8,3530.1,0
0.06,-11.86,-43.52,118.75,0.975,-0.168,1787.3,1644.1,1682.5,3530.1,0
0.08,-12.91,-43.77,117.87,-1.145,-0.011,1770.4,1568.6,1653.1,3520.5,0
0.1,-15.42,-44.08,116.99,-0.675,-0.779,1755.2,1553.9,1653.1,3520.5,0
0.12,-18.57,-44.45,116.1,0.335,0.437,1694.5,1612.7,1653.1,3520.5,0
0.14,-23.4,-44.92,115.21,0.205,-0.142,1755.2,1553.9,1624.7,3520.5,0
0.16,-25.71,-45.44,114.3,-0.275,-0.758,1823.2,1560.8,1744.9,3518.1,0
0.18,-23.61,-45.91,113.38,0.53,-0.068,1861.6,1700.8,1709.7,3520.5,0
0.2,-18.78,-46.28,112.45,-0.585,-0.137,1923.2,1775.3,1837.8,3525.3,0
0.22,-11.02,-46.5,111.52,0.205,-0.242,2060.8,1879.1,2022.5,3530.1,0
0.24,-2.83,-46.56,110.59,-0.435,0.379,2076,1937.9,2107.5,3530.1,0
0.26,2.41,-46.51,109.66,-0.56,-1.2,2316.6,2052.3,2176.7,3515.7,0
0.28,7.45,-46.36,108.73,0.63,-0.126,2421.3,2241.1,2331.5,3506,0
0.3,9.34,-46.18,107.81,0,0.132,2482.9,2345,2360.3,3510.8,0
0.32,9.76,-45.98,106.89,0.23,-0.547,2632.3,2415.3,2627.9,3496.4,0
0.34,11.02,-45.76,105.98,0.085,-0.821,2650.9,2478.2,2672.6,3515.7,0
0.36,9.76,-45.57,105.06,0.41,0.232,2680.5,2535.9,2700.4,3510.8,0
0.38,9.76,-45.37,104.16,0.765,-0.389,2723.5,2591.5,2712.9,3496.4,0
0.4,12.28,-45.13,103.25,1.075,0.221,2813,2662.9,2697.6,3486.7,0
0.42,15.84,-44.81,102.36,0.115,0.263,2737.9,2517,2754.8,3491.6,0
0.44,22.56,-44.36,101.47,-0.1,-0.179,2709.2,2519.1,2713.4,3501.2,0
0.46,28.44,-43.79,100.6,0.14,-0.021,2685.9,2555.3,2706.1,3498.8,0
0.48,32.84,-43.13,99.73,0.685,0.216,2693.1,2488.7,2712.9,3496.4,0
0.5,34.52,-42.44,98.88,-0.275,0.189,2645,2544.3,2583.7,3481.9,0
0.52,32,-41.8,98.05,0.11,-0.174,2677.1,2473,2556.5,3491.6,0
0.54,29.06,-41.22,97.22,-0.24,-0.305,2569.9,2413.2,2541.8,3486.7,0
0.56,25.92,-40.7,96.41,-0.18,0.089,2495.6,2400.6,2486.2,3496.4,0
0.58,22.56,-40.25,95.6,-0.355,0.305,2528.5,2315.6,2502,3510.8,0
0.6,19.41,-39.86,94.81,0.005,-0.358,2498.1,2256.8,2459.5,3510.8,0
0.62,15.63,-39.55,94.02,0.875,-0.4,2526,2400.6,2457.9,3496.4,0
0.64,11.86,-39.31,93.23,0.565,0.032,2571.6,2371.2,2514.5,3496.4,0
0.66,9.76,-39.12,92.45,-0.18,0.221,2572.4,2401.6,2444.2,3501.2,0
0.68,9.55,-38.93,91.67,0.365,-0.105,2543.7,2462.4,2502,3510.8,0
0.7,9.76,-38.73,90.89,0.52,0.074,2640.4,2496.6,2521.9,3498.8,0
0.72,9.76,-38.54,90.12,0.145,0.268,2505.3,2484,2452.2,3508.4,0
0.74,8.5,-38.37,89.36,0.435,0.432,2526.8,2431,2415.9,3501.2,0
0.76,5.56,-38.25,88.59,0.155,-0.179,2525.1,2311.4,2443.1,3491.6,0
0.78,3.04,-38.19,87.83,0.43,-0.147,2480.4,2268.4,2401.2,3496.4,0
0.8,1.78,-38.16,87.06,0.345,0.242,2391.8,2286.2,2332,3510.8,0
0.82,-0.52,-38.17,86.3,0.29,0.089,2422.1,2227.5,2402.8,3510.8,0
0.84,-4.09,-38.25,85.54,0.26,0.579,2324.6,2265.7,2283.3,3518.1,0
0.86,-8.29,-38.42,84.77,-0.445,-0.5,2390.9,2241.1,2232.3,3506,0
0.88,-14.17,-38.7,83.99,0.305,0.168,2309.4,2060.1,2198.2,3518.1,0
0.9,-17.52,-39.05,83.21,0,-0.084,2137.7,1983,2065.6,3534.9,0
0.92,-17.73,-39.4,82.42,0.205,0.411,2203.1,2045.4,2028.2,3518.1,0
0.94,-17.73,-39.76,81.63,-0.405,-0.011,2136.8,1908.5,2022.5,3530.1,0
0.96,-15.84,-40.08,80.83,-0.275,0.105,2037.6,1915.3,1972.7,3527.7,0
0.98,-13.54,-40.35,80.02,0.36,-0.368,2014.4,1863.4,1837.8,3525.3,0
1,-11.23,-40.57,79.21,-0.115,0.063,1960,1810.4,1872.4,3518.1,0
