time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,94.34,-5.73,32.89,0.271,0.019,-2119.2,-2265.7,-2031.1,4196.9,0
0.02,75.45,-4.22,32.8,-0.186,0.338,-2002.8,-2150.1,-1943.8,4254.4,0
0.04,58.54,-3.05,32.74,0.262,-0.404,-1581.7,-1745.4,-1587.6,4194.7,0
0.06,44.7,-2.16,32.7,-0.059,-0.014,-1185.4,-1233.5,-1123.3,4190.3,0
0.08,33.06,-1.5,32.67,-0.072,-0.047,-822.9,-931.3,-765,4192.5,0
0.1,24.05,-1.02,32.65,0.072,0.103,-458.3,-509.7,-346.7,4183.6,0
0.12,17.68,-0.66,32.63,-0.136,-0.089,-83.1,-62.8,67.7,4181.4,0
0.14,15.71,-0.35,32.63,0.1,-0.122,389.1,348.5,548.8,4181.4,0
0.16,19.22,0.04,32.63,0.05,-0.188,835.9,793.2,1063,4174.8,0
0.18,23.17,0.5,32.64,0.312,0,1211.1,1240.1,1462.8,4172.6,0
0.2,22.08,0.94,32.66,0.1,0.005,1565.2,1636.7,1900.2,4172.6,0
0.22,17.02,1.28,32.68,-0.009,0.099,1961.5,1928.3,2160.3,4168.1,0
0.24,12.19,1.52,32.71,0.086,0.197,2469.5,2404.6,2676.8,4165.9,0
0.26,8.24,1.69,32.75,0.05,0.296,3217.8,3090.7,3445.5,4172.6,0
0.28,4.5,1.78,32.78,-0.014,-0.085,4151.6,4122.9,4411.6,4165.9,0
0.3,0.99,1.8,32.82,-0.077,-0.042,4904,4974.7,5154.6,4150.4,0
0.32,-1.21,1.77,32.85,0.104,-0.014,5382.5,5480.3,5744,4148.2,0
0.34,-2.09,1.73,32.89,-0.281,0.31,5869.4,5891.6,6166.7,4148.2,0
0.36,-4.28,1.65,32.92,-0.281,-0.146,6362.6,6250.3,6683.2,4146,0
0.38,-6.26,1.52,32.95,0.158,0.723,6830.5,6745.4,7043.2,4137.2,0
0.4,-6.92,1.38,32.98,1.023,0.268,6992.8,7274.2,7334.8,4137.2,0
0.42,-6.26,1.26,33,0.145,-0.418,7376.5,7347.6,7611.7,4137.2,0
0.44,-4.72,1.16,33.03,-0.498,-1.469,7774.9,7406.4,7859.6,4137.2,0
0.46,-2.31,1.12,33.05,0.195,0.653,7890.8,7624.5,8119.8,4132.7,0
0.48,-0.33,1.11,33.07,-0.367,0.131,7949.8,7668.6,8265.6,4132.7,0
0.5,1.21,1.14,33.09,1.262,2.493,8126.8,7551.1,8396.8,4132.7,0
0.52,1.87,1.17,33.12,1.258,1.925,8405.1,7490.2,8511.2,4128.3,0
0.54,2.09,1.21,33.14,0.715,0.512,8419.8,7622.4,8759,4128.3,0
0.56,1.65,1.25,33.17,2.353,0.915,8632.7,7981.2,8750.6,4126.1,0
0.58,0.11,1.25,33.19,0.154,-1.554,9104.9,7731.5,9042.2,4126.1,0
0.6,-2.09,1.21,33.22,-1.484,-1.948,9273.5,7958.1,9310.8,4123.9,0
0.62,-5.16,1.1,33.24,-0.629,2.103,9515.9,8199.4,9360.7,4121.7,0
0.64,-7.14,0.96,33.26,0.163,-0.54,9684.5,8352.5,9468.9,4119.5,0
0.66,-8.02,0.8,33.27,-1.824,-1.324,9574.9,8684,9666.8,4121.7,0
0.68,-8.24,0.64,33.29,0.136,0.366,9802.5,8646.3,9760.5,4119.5,0
0.7,-7.36,0.49,33.3,-2.063,-1.883,9903.7,8732.3,9787.4,4115,0
0.72,-6.04,0.37,33.3,-0.534,-1.465,10070.2,8354.6,9747.6,4108.4,0
0.74,-5.38,0.26,33.31,0.529,1.183,9560,8595.9,9695.5,4106.2,0
0.76,-4.94,0.16,33.31,-1.43,-0.878,9846.7,8455.3,9322.6,4104,0
0.78,-4.28,0.08,33.31,-0.516,0.465,9378.7,8371.3,9443.2,4097.3,0
0.8,-2.97,0.02,33.31,-0.068,0.164,9119.4,8539.2,9230.6,4095.1,0
0.82,-2.09,-0.02,33.31,-0.072,-1.357,9155.2,8002,9543,4092.9,0
0.84,-2.53,-0.07,33.31,0.054,0.221,9094,7970.5,9307.5,4088.5,0
0.86,-2.75,-0.13,33.31,0.534,-1.512,8472.2,8247.5,9290.7,4084.1,0
0.88,-2.75,-0.18,33.31,-0.638,-0.404,8550.1,8002,9192.6,4077.4,0
0.9,-2.31,-0.23,33.3,1.321,-0.216,8305.6,7978.9,9300.8,4075.2,0
0.92,-1.65,-0.26,33.3,-0.674,1.315,8356.2,7764.8,9307,4073,0
0.94,-1.21,-0.29,33.29,3.195,-0.803,8153.7,7783.7,9383.8,4066.4,0
0.96,-0.99,-0.31,33.28,0.054,-0.906,8145.3,7834,9054.7,4064.2,0
0.98,-0.99,-0.33,33.28,-0.57,-0.648,8016.7,7779.5,9014.9,4057.5,0
1,-1.21,-0.35,33.27,0.792,-0.239,7902.8,7607.4,9164.6,4050.9,0
1.02,-1.87,-0.39,33.26,0.294,-0.122,7700.4,7773.1,8964.4,4044.2,0
1.04,-1.21,-0.41,33.25,1.158,0.362,7816.3,7741.6,8728.9,4039.8,0
1.06,-0.11,-0.42,33.25,-0.244,0.164,7565.4,7873.8,8656,4039.8,0
1.08,2.75,-0.36,33.24,-0.611,-0.394,7540.1,7833.9,8616.2,4033.2,0
1.1,6.48,-0.23,33.23,-1.276,3.094,7419.9,7655.5,8570.3,4028.8,0
1.12,10.43,-0.02,33.23,-0.036,-0.089,7219.6,7764.6,8518.1,4026.5,0
1.14,13.29,0.24,33.24,0.339,-0.732,7424.1,7395.3,8341,4022.1,0
1.16,13.51,0.51,33.25,0.511,-0.873,7407.2,7496,8397,4017.7,0
