time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-20.57,21.19,76.92,-0.395,-0.032,18189.5,18242.1,18623.4,3436.1,0
0.02,-18.06,20.83,77.34,-0.43,0.374,18182.3,18294,18616.6,3438.6,0
0.04,-17.64,20.47,77.75,-0.095,-0.042,18242.3,18278.3,18701,3433.7,0
0.06,-18.69,20.1,78.15,-0.51,-0.084,18250.3,18359.6,18694.2,3436.1,0
0.08,-19.94,19.7,78.55,-0.385,-0.253,18316.6,18408.4,18756.6,3424.1,0
0.1,-20.57,19.29,78.93,0.31,0.142,18354.1,18400.5,18791.8,3421.7,0
0.12,-18.9,18.91,79.31,0.045,-0.079,18391.7,18422.1,18826.9,3419.3,0
0.14,-15.33,18.61,79.68,0.155,-0.084,18322,18486.6,18819,3412,0
0.16,-11.13,18.38,80.05,0.37,0.042,18352.4,18471.9,18819,3412,0
0.18,-6.09,18.26,80.41,-0.18,0,18458,18441.5,18917.6,3407.2,0
0.2,-2.95,18.2,80.78,-0.09,-0.026,18412.4,18500.2,18860.9,3407.2,0
0.22,0.2,18.21,81.14,-0.06,-0.021,18449.1,18520.7,18838.9,3400,0
0.24,1.67,18.24,81.51,0.175,-0.089,18449.9,18507.1,18867.7,3404.8,0
0.26,2.51,18.29,81.87,0.185,0.053,18449.1,18520.7,18909.7,3400,0
0.28,3.14,18.35,82.24,-0.035,0.042,18463.4,18534.4,18923.3,3395.2,0
0.3,2.51,18.4,82.61,-0.05,-0.111,18432.2,18592.1,18880.3,3390.4,0
0.32,2.93,18.46,82.98,0.03,-0.042,18508.2,18548,18965.3,3390.4,0
0.34,3.35,18.53,83.35,0.04,0.137,18493,18592.1,18965.3,3390.4,0
0.36,3.56,18.6,83.72,-0.175,-0.174,18606.5,18628.3,19057.1,3388,0
0.38,4.4,18.69,84.09,0.075,-0.121,18583.3,18679.2,19035.5,3385.5,0
0.4,4.82,18.78,84.47,0.09,-0.032,18620,18729,19098.5,3378.3,0
0.42,4.19,18.87,84.85,-0.655,-0.253,18628,18678.1,19063.3,3380.7,0
0.44,3.77,18.94,85.23,0.21,-0.032,18596.8,18735.8,19062.8,3375.9,0
0.46,2.51,18.99,85.61,0.06,0.095,18560.1,18656.6,19042.4,3383.1,0
0.48,1.25,19.02,85.99,-0.04,-0.111,18643.2,18663.4,19105.8,3380.7,0
0.5,0.62,19.03,86.37,-0.255,-0.089,18574.4,18699.6,19027.6,3378.3,0
0.52,-0.22,19.03,86.75,0.425,0.084,18611.1,18690.7,19062.2,3371.1,0
0.54,-0.01,19.03,87.13,0.105,-0.232,18635.2,18626.2,19084.3,3378.3,0
0.56,0.2,19.03,87.51,-0.055,-0.132,18551.2,18647.7,19034.4,3375.9,0
0.58,1.46,19.06,87.89,-0.135,0.121,18504.8,18602.6,18991.4,3371.1,0
0.6,3.98,19.14,88.27,-0.36,0.116,18533.5,18541.8,19047,3361.4,0
0.62,5.87,19.26,88.66,0.02,-0.016,18472.7,18556.5,18947.8,3361.4,0
0.64,7.97,19.42,89.05,0.055,0.032,18473.5,18513.4,18976.7,3366.3,0
0.66,9.64,19.61,89.44,0.065,-0.147,18451.2,18580.1,18941.5,3368.7,0
0.68,11.32,19.84,89.84,0.075,-0.042,18468.1,18552.8,18956.8,3378.3,0
0.7,11.32,20.06,90.24,0.09,-0.084,18536,18589,19020.3,3375.9,0
0.72,11.11,20.28,90.64,-0.105,0.037,18544,18699.6,19013.5,3378.3,0
0.74,10.48,20.49,91.05,0.15,-0.105,18635.2,18699.6,19084.3,3378.3,0
0.76,10.48,20.7,91.47,0.09,0.011,18644.1,18767.3,19120.6,3385.5,0
0.78,12.58,20.96,91.89,0.195,0.074,18712,18774.1,19155.7,3383.1,0
0.8,15.31,21.26,92.31,-0.115,0.2,18713.7,18805.5,19171,3392.8,0
0.82,19.3,21.65,92.74,-0.055,0.021,18804.1,18863.3,19297.9,3388,0
0.84,23.08,22.11,93.19,-0.085,0.221,18848.8,18921,19283.2,3383.1,0
0.86,26.01,22.63,93.64,0.115,-0.021,18910.4,18995.4,19368.8,3388,0
0.88,27.9,23.19,94.1,0.085,0.332,18948,19002.3,19460.6,3385.5,0
0.9,28.32,23.75,94.58,0.235,0.737,18941.7,19069.9,19383.5,3392.8,0
0.92,27.69,24.31,95.06,-0.325,-0.142,19017.6,19069.9,19468.5,3392.8,0
0.94,26.85,24.84,95.56,0.375,-0.242,19071.3,19092.5,19546.7,3395.2,0
0.96,25.59,25.36,96.07,0.215,0.195,19062.4,19127.6,19581.3,3388,0
0.98,25.59,25.87,96.58,-0.31,0.158,19039.2,19119.8,19602.3,3385.5,0
1,25.59,26.38,97.11,0.495,-0.374,19024.8,19106.1,19560.3,3390.4,0
1.02,27.06,26.92,97.65,0.055,-0.132,19046.3,19111.9,19609.1,3383.1,0
1.04,27.48,27.47,98.2,-0.005,0.132,19099.9,19149.1,19644.8,3385.5,0
1.06,27.48,28.02,98.76,0.155,-0.237,19053.5,19177.5,19630,3380.7,0
1.08,26.85,28.56,99.33,-0.005,-0.011,19032,19127.6,19652.1,3388,0
1.1,25.59,29.07,99.91,-0.02,-0.1,19003.3,19085.6,19582.4,3397.6,0
1.12,22.24,29.51,100.5,-0.135,-0.137,18966.6,19050.5,19590.3,3404.8,0
