time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,19.8,-0.18,45.7,-0.289,-0.654,0,0,0,0,0
0.02,17.17,0.16,45.7,-1.076,0.005,0,0,0,0,0
0.04,14.31,0.45,45.71,0.244,-0.229,0,0,0,0,0
0.06,12.11,0.69,45.72,0.964,-0.415,0,0,0,0,0
0.08,10.14,0.89,45.74,-1.041,-0.005,0,0,0,0,0
0.1,6.4,1.02,45.76,-0.041,0.439,0,0,0,0,0
0.12,2.67,1.07,45.78,-1.183,-0.122,0,0,0,0,0
0.14,1.57,1.1,45.8,-0.234,0.771,0,0,0,0,0
0.16,3.11,1.17,45.83,0.391,0.351,0,0,0,0,0
0.18,6.62,1.3,45.85,2.569,-0.215,9459.8,10468.6,9886,3936.7,0
0.2,11.02,1.52,45.88,0.315,0.015,9632.7,10608.3,10026.5,3972.2,0
0.22,15.85,1.84,45.92,-0.31,-0.98,10044.6,10871.8,10438.5,3924.1,0
0.24,20.02,2.24,45.96,-0.249,0.532,10420,11112.1,10624.7,3924.1,0
0.26,19.8,2.63,46.02,0.964,-0.029,10679.8,11422.7,10853.5,3929.1,0
0.28,15.41,2.94,46.08,-0.178,0.395,11033.5,11867.9,11261.9,3926.6,0
0.3,14.53,3.23,46.14,-0.264,0.585,11546.1,12369.9,11728.1,3919,0
0.32,19.58,3.62,46.21,-0.193,-0.395,12008.1,13019.7,12157.4,3924.1,0
0.34,27.93,4.18,46.3,-0.234,-0.751,12549.5,13549.6,12952.7,3921.5,0
0.36,36.5,4.91,46.4,0.614,-0.19,13170.4,14270.5,13354.1,3916.5,0
0.38,42.43,5.76,46.51,-0.223,-1.21,13574.6,14821.8,13913.2,3911.4,0
0.4,43.74,6.63,46.64,0.03,-0.444,13834.5,14962.9,14056.1,3916.5,0
0.42,41.55,7.47,46.79,-0.279,-0.005,13697.2,14955.3,14076.6,3929.1,0
0.44,35.84,8.18,46.96,0.193,-0.205,13769.3,14912.7,14090.5,3934.2,0
0.46,27.05,8.72,47.13,-0.695,-0.044,13682.7,14884.2,14047.2,3939.2,0
0.48,17.39,9.07,47.31,-1.107,0.18,13740.4,14870.1,13932.6,3939.2,0
0.5,8.38,9.24,47.5,0.299,0.107,13718.7,14806.1,13953.5,3946.8,0
0.52,2.01,9.28,47.68,-0.64,-0.785,13704.3,14806.4,13953.9,3941.8,0
0.54,-1.94,9.24,47.87,0.178,0.063,13603.3,14849,13954.2,3936.7,0
0.56,-3.92,9.16,48.05,-0.137,-0.79,13596.1,14644,13961.2,3939.2,0
0.58,-6.56,9.03,48.23,0.071,0.327,13646.6,14721.8,13982.9,3936.7,0
0.6,-7.44,8.88,48.41,0.467,-0.39,13689.9,14693.5,13968.6,3936.7,0
0.62,-7.44,8.73,48.58,-0.122,0.473,13632.2,14735.9,14011.5,3936.7,0
0.64,-6.78,8.6,48.76,-0.294,1.117,13603.3,14736.2,13968.9,3931.6,0
0.66,-5.24,8.49,48.92,-0.548,0.156,13617.8,14820.9,13883,3931.6,0
0.68,-3.26,8.43,49.09,0.543,-1.112,13516.7,14905.7,13926,3931.6,0
0.7,-1.94,8.39,49.26,-0.442,-0.449,13639.5,14757.5,13990.6,3929.1,0
0.72,-0.41,8.38,49.43,0.599,-0.459,13531.2,14764.4,14011.9,3931.6,0
0.74,0.03,8.38,49.6,-0.843,0.078,13588.9,14806.8,13954.6,3931.6,0
0.76,0.03,8.38,49.76,0.036,0.01,13574.5,14792.7,13983.3,3931.6,0
0.78,0.69,8.4,49.93,-0.944,0.712,13574.5,14750.5,13983.7,3926.6,0
0.8,1.35,8.42,50.1,-0.289,0.195,13581.8,14899,13890.7,3924.1,0
0.82,1.35,8.45,50.27,0.35,0.171,13538.4,14856.4,13933.3,3929.1,0
0.84,-0.63,8.44,50.44,-0.279,0.034,13552.9,14828.3,13862.1,3924.1,0
0.86,-3.04,8.38,50.61,0,0.215,13646.7,14849.6,13926.7,3921.5,0
0.88,-5.46,8.27,50.77,-0.112,0.117,13596.2,14842.5,13991,3924.1,0
0.9,-6.56,8.14,50.93,-0.467,0.985,13538.4,14856.4,13904.7,3929.1,0
0.92,-4.8,8.04,51.09,0.203,0.532,13451.8,14828.3,13890.7,3924.1,0
0.94,-1.72,8.01,51.25,0.467,0.527,13466.3,14814.2,13876.4,3924.1,0
0.96,3.33,8.07,51.42,0.056,0.507,13560.2,14637.9,13955.8,3916.5,0
0.98,8.16,8.23,51.58,-0.01,0.137,13488,14793.3,13912.8,3916.5,0
1,12.11,8.48,51.75,0.371,-0.249,13459.1,14892.2,13941.5,3916.5,0
1.02,14.09,8.76,51.93,-0.234,0.561,13589,14750.9,14013.1,3916.5,0
1.04,13.87,9.04,52.11,-0.193,0.063,13459.1,14835.7,13941.5,3916.5,0
1.06,12.33,9.28,52.29,-0.218,0.005,13603.5,14793.3,13998.8,3916.5,0
1.08,13.21,9.55,52.48,-0.183,-0.571,13560.1,14736.6,13984,3921.5,0
1.1,18.48,9.92,52.68,-0.228,0.063,13538.5,14715.5,13905.5,3919,0
1.12,28.15,10.48,52.89,0.015,0.224,13516.8,14821.6,13927.1,3916.5,0
1.14,41.55,11.31,53.12,-0.254,0.171,13473.6,14765.3,13970.5,3911.4,0
1.16,56.92,12.45,53.37,0.213,-0.088,13459.1,14736.8,13898.5,3916.5,0
1.18,72.74,13.9,53.64,-0.147,0.488,13661.2,14736.8,14070.4,3916.5,0
1.2,86.8,15.64,53.96,0.091,0.034,13733.4,14864,14084.7,3916.5,0
1.22,98.66,17.61,54.31,0.193,0.054,13740.6,14913.1,14034,3924.1,0
1.24,107.01,19.75,54.7,0.244,-0.571,13747.7,14976.4,14255.4,3931.6,0
1.26,112.94,22.01,55.14,0.259,0.546,13769.3,15011.1,14218.7,3944.3,0
1.28,116.45,24.34,55.63,-0.188,0.488,13826.9,15038.7,14231.8,3959.5,0
1.3,118.87,26.72,56.17,0.041,0.015,13855.7,15038.5,14331.7,3964.6,0
1.32,120.19,29.12,56.75,0.036,-0.215,13935.1,15073.5,14395.6,3972.2,0
1.34,122.6,31.57,57.38,-0.497,0.078,13891.7,15129.6,14323.2,3982.3,0
1.36,127.43,34.12,58.06,-0.239,0.122,13884.3,15178.5,14358.1,3994.9,0
1.38,134.68,36.82,58.8,-0.604,0.449,13956.4,15178.1,14471.9,4005.1,0
1.4,141.27,39.64,59.59,-1.904,1.166,13920.3,15312,14421.2,4012.7,0
1.42,145.67,42.56,60.44,0.183,0.995,14021.2,15226.8,14520.7,4022.8,0
1.44,143.69,45.43,61.35,-0.34,0.146,14107.8,15339.4,14605.8,4032.9,0
1.46,132.71,48.08,62.31,-0.36,0.268,14150.9,15423.3,14661.6,4053.2,0
1.48,113.16,50.35,63.32,-0.162,-0.098,14179.7,15507.4,14775,4068.4,0
1.5,86.58,52.08,64.36,-0.371,-0.341,14295,15478.2,14687.5,4088.6,0
1.52,59.12,53.26,65.43,0.508,-0.117,14164.9,15322.1,14729.4,4103.8,0
1.54,34.96,53.96,66.51,-0.294,-0.932,14208.2,15420.8,14714.7,4108.9,0
1.56,17.61,54.31,67.59,-0.198,0.302,14092.7,15279.3,14614,4113.9,0
1.58,6.84,54.45,68.68,0.431,0.039,14027.8,15145.4,14478.5,4106.3,0
1.6,0.25,54.45,69.77,-0.508,-0.298,14092.8,15138.7,14500.6,4098.7,0
1.62,-3.48,54.38,70.86,-0.655,-0.078,14049.5,15237.8,14558.2,4093.7,0
1.64,-6.12,54.26,71.94,-0.97,0.078,14150.6,15251.9,14629.9,4093.7,0
1.66,-7.44,54.11,73.02,0.168,-0.327,14063.9,15166.7,14657.7,4103.8,0
1.68,-8.75,53.94,74.1,-0.599,0.083,14114.4,15216.1,14607.4,4106.3,0
1.7,-10.51,53.73,75.18,-0.03,-0.376,14078.3,15265.4,14614.4,4108.9,0
1.72,-10.73,53.51,76.25,0.107,0.893,14107.1,15180.6,14686,4108.9,0
1.74,-9.19,53.33,77.32,-0.421,0.434,14143.2,15215.8,14592.7,4111.4,0
1.76,-7.22,53.19,78.38,0.315,0.293,14071,15201.7,14707.3,4111.4,0
1.78,-6.12,53.06,79.44,-0.173,0.946,14136,15180.4,14685.6,4113.9,0
1.8,-7,52.92,80.5,-0.701,-0.4,14078.2,15265.2,14642.6,4113.9,0
1.82,-10.07,52.72,81.55,-0.289,-0.79,14049.3,15335.8,14843.2,4113.9,0
1.84,-14.24,52.44,82.6,-0.096,-0.088,14121.4,15321.3,14785.1,4124.1,0
1.86,-17.1,52.09,83.64,0.061,0.195,14092.6,15250.6,14699.2,4124.1,0
1.88,-18.86,51.72,84.68,-0.137,-0.112,14099.8,15229.3,14677.5,4126.6,0
1.9,-20.18,51.31,85.7,-0.142,-0.21,14114.2,15130.4,14706.1,4126.6,0
1.92,-19.52,50.92,86.72,-0.335,-0.049,14013.2,15257.8,14735.2,4121.5,0
1.94,-16.88,50.59,87.73,-0.259,-0.088,14078.2,15222.6,14785.5,4119,0
1.96,-14.03,50.31,88.74,-0.061,0.307,14121.5,15222.6,14742.5,4119,0
1.98,-10.07,50.1,89.74,-0.076,-0.122,14006,15222.6,14699.6,4119,0
2,-6.34,49.98,90.74,0.234,-0.161,14063.7,15194.3,14728.2,4119,0
2.02,-3.48,49.91,91.74,-0.005,-0.049,14150.4,15166,14742.5,4119,0
2.04,-1.72,49.87,92.74,0.096,-0.122,13991.6,15222.6,14756.9,4119,0
2.06,-2.38,49.83,93.73,0.086,0.22,14042.1,15258,14735.6,4116.5,0
2.08,-4.36,49.74,94.73,-0.193,0.205,14143.2,15145,14749.9,4116.5,0
2.1,-7,49.6,95.72,0.162,-0.449,14071,15244.1,14778.9,4111.4,0
2.12,-9.63,49.41,96.71,-0.046,-0.22,14107.1,15194.7,14700.3,4108.9,0
2.14,-11.61,49.17,97.69,-0.03,-0.083,14056.6,15145.2,14750.3,4111.4,0
2.16,-12.27,48.93,98.67,-1.02,0.205,14020.5,15081.7,14729,4108.9,0
2.18,-11.83,48.69,99.64,0.472,-0.015,13991.7,15096.1,14715,4103.8,0
2.2,-10.95,48.47,100.61,0.66,-0.2,13970.1,15103.5,14751.4,4096.2,0
2.22,-8.75,48.3,101.58,0.624,-0.122,13984.6,15146.1,14723.2,4091.1,0
2.24,-7,48.16,102.54,-0.299,0.141,14092.8,15040,14701.5,4093.7,0
2.26,-7.44,48.01,103.5,-0.528,-0.2,13999,15103.7,14723.2,4091.1,0
2.28,-10.51,47.8,104.46,-0.239,0.22,13926.8,15117.8,14723.2,4091.1,0
2.3,-17.1,47.46,105.41,0.142,-0.195,13984.6,15216.9,14766.5,4086.1,0
2.32,-26.55,46.93,106.35,0.893,0.668,14049.6,15026.1,14816.5,4088.6,0
2.34,-36.43,46.2,107.27,-0.396,0.015,13962.9,15026.1,14701.9,4088.6,0
2.36,-44.78,45.3,108.18,0.756,-0.81,13869.2,15104.1,14652.3,4081,0
2.38,-52.03,44.26,109.06,-0.096,-0.702,13890.9,14984.3,14617.1,4073.4,0
2.4,-56.86,43.12,109.92,-0.492,-0.366,13703.2,14998.7,14531.5,4068.4,0
2.42,-61.03,41.9,110.76,0.355,-0.678,13905.4,14829.6,14560.9,4058.2,0
2.44,-65.64,40.59,111.57,0.107,0.761,13775.6,14829.8,14590,4053.2,0
2.46,-71.8,39.15,112.36,-0.223,0.054,13775.6,14872.6,14590.7,4043,0
2.48,-78.38,37.59,113.11,0.746,-0.166,13833.4,14872.8,14490.9,4038,0
2.5,-85.41,35.88,113.83,0.203,-0.39,13746.8,14773.9,14505.2,4038,0
2.52,-92,34.04,114.51,0.137,-0.122,13645.8,14703.5,14491.2,4032.9,0
2.54,-96.18,32.11,115.15,-0.051,-0.029,13653.1,14626.1,14484.7,4025.3,0
2.56,-98.37,30.15,115.75,-0.741,0.395,13646,14647.8,14406.8,4012.7,0
2.58,-98.15,28.18,116.32,-0.528,0.405,13689.3,14520.9,14378.6,4007.6,0
2.6,-94.42,26.3,116.84,0.162,-0.385,13631.7,14577.9,14436.6,3997.5,0
