time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,-2.6359,0,0,0,0,-1986.8,-2280.6,-2542.9,4150.4,0
0.2,-5.2718,0,0,0,0,-2110.8,-2389.5,-2751.6,4199.1,0
0.4,-59.747,0,0,0,0,-2258.4,-2213.3,-2431.4,4183.6,0
0.6,-59.967,0,0,0,0,-2239.3,-2047.5,-2703.4,4208,0
0.8,-56.672,0,0,0,0,-2291.9,-1938.3,-2784.2,4221.2,0
1,-21.966,0,0,0,0,-2401.3,-2135.5,-2512.9,4238.9,0
1.2,-27.897,0,0,0,0,-2481.1,-2303.1,-2473.7,4287.6,0
1.4,3.29487,0,0,0,0,-2362.7,-2493.8,-2428.4,4334.1,0
1.6,66.1171,0,0,0,0,-2423.8,-2319.7,-2416.1,4329.6,0
1.8,55.7932,0,0,0,0,-2417.6,-2386.9,-2337.5,4311.9,0
2,39.7581,0,0,0,0,-2230.2,-2435.3,-2400.8,4287.6,0
2.2,4.61282,0,0,0,0,-2264,-2439.5,-2332.4,4278.8,0
2.4,9.88462,0,0,0,0,-2272.6,-2374.5,-2341.3,4261.1,0
2.6,-14.497,0,0,0,0,-2314.7,-2416.5,-2339.1,4265.5,0
2.8,-62.383,0,0,0,0,-2436.8,-2347.1,-2342.5,4287.6,0
3,-44.591,0,0,0,0,-2497.7,-2422.6,-2329.1,4314.2,0
3.2,-16.255,0,0,0,0,-2493.3,-2447.6,-2324.1,4338.5,0
3.4,14.2778,0,0,0,0,-2394.2,-2569.3,-2313.5,4345.1,0
3.6,9.66496,0,0,0,0,-2468,-2539.9,-2255.2,4345.1,0
3.8,34.047,0,0,0,0,-2453.2,-2481.2,-2255.2,4345.1,0
4,54.2556,0,0,0,0,-2495.6,-2420.4,-2137.4,4318.6,0
4.2,49.2034,0,0,0,0,-2405.2,-2462.5,-2209.1,4292,0
4.4,22.8444,0,0,0,0,-2401.1,-2429.1,-2176.5,4269.9,0
4.6,0,0,0,0,0,-2399.1,-2427,-2189.4,4258.8,0
