time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,27.08,-1.78,40.96,-0.145,0.063,12060.2,10750.4,12776.1,3437.2,0
0.02,40.56,-0.97,40.95,-0.068,0.1,11965.1,10583.6,12677.4,3470.9,0
0.04,51.47,0.06,40.95,0.043,-0.253,12059,10705.3,12759.1,3427.6,0
0.06,59.6,1.25,40.97,-0.06,-0.079,12101,10776.5,12788.3,3422.7,0
0.08,66.23,2.58,41.02,-0.234,-0.158,12172.7,10849.5,12894.9,3427.6,0
0.1,71.37,4.01,41.1,-0.038,0.021,12323.7,10931.1,12995.4,3439.6,0
0.12,75.22,5.51,41.21,0.068,-0.247,12380.6,11075.3,13100.9,3439.6,0
0.14,75.22,7.02,41.35,0.191,0.1,12556.1,11165.9,13301.1,3422.7,0
0.16,72.22,8.46,41.52,-0.123,-0.226,12668.7,11265.1,13404.8,3413.1,0
0.18,66.23,9.78,41.72,0.051,-0.263,12810.3,11394,13554.6,3408.3,0
0.2,57.46,10.93,41.94,-0.106,0.147,12861,11489.1,13608.9,3415.5,0
0.22,48.69,11.91,42.18,-0.345,-0.263,13016.2,11588.2,13772.9,3405.9,0
0.24,42.7,12.76,42.43,0.089,-0.121,13080.5,11725.7,13871.4,3408.3,0
0.26,41.84,13.6,42.7,0.179,-0.126,13235.7,11824.8,14035.4,3398.6,0
0.28,44.63,14.49,42.99,-0.106,-0.032,13441.6,12062.4,14283.8,3396.2,0
0.3,47.19,15.43,43.3,-0.06,-0.026,13797.2,12379.7,14706.1,3396.2,0
0.32,48.05,16.4,43.63,0.026,0.021,14230.1,12832.6,15149.6,3389,0
0.34,46.12,17.32,43.98,0.017,-0.374,14585,13163.5,15540.8,3384.2,0
0.36,42.27,18.16,44.34,-0.191,-0.232,15046.3,13616.4,16059.7,3377,0
0.38,35.64,18.88,44.72,-0.017,0.163,15504,13980.6,16531.3,3396.2,0
0.4,26.23,19.4,45.1,-0.4,-0.011,15930.1,14412.4,16982.8,3391.4,0
