time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,1.52372,0,0,0,0,3167,3428,3580.9,3762,0
0.2,-0.3047,0,0,0,0,2752.2,3072.3,3169.1,3846.2,0
0.4,33.5217,0,0,0,0,2478.5,2761.5,2912.9,3771.6,0
0.6,9.14229,0,0,0,0,3412.8,3619.3,3831.6,3776.4,0
0.8,-29.56,0,0,0,0,2457.8,2653.9,2921.7,3778.8,0
1,25.5984,0,0,0,0,-922.4,-1110.6,-823.6,3805.3,0
1.2,-131.95,0,0,0,0,-1041,-1136.5,-933.2,3906.3,0
1.4,-39.921,0,0,0,0,-1526.3,-1189.6,-1014.5,3935.1,0
1.6,5.48538,0,0,0,0,-986.4,-1107.6,-990.1,3947.1,0
1.8,14.6277,0,0,0,0,-1257.8,-916.3,-826.8,3961.5,0
2,-46.93,0,0,0,0,-1543,-1755.3,-1259.7,3980.8,0
2.2,-71.31,0,0,0,0,-877.2,-701.2,-579.4,4028.8,0
2.4,61.2534,0,0,0,0,-1035.7,-832.8,-420.2,4024,0
2.6,31.0838,0,0,0,0,-1232.9,-1092.4,-536.1,3992.8,0
2.8,18.5893,0,0,0,0,-1349.9,-1241,-715,3973.6,0
3,-23.16,0,0,0,0,-1321.2,-1153.8,-715,3973.6,0
3.2,42.0545,0,0,0,0,-801,-538.8,-97.1,4002.4,0
3.4,16.7609,0,0,0,0,-1496.4,-1299.2,-888.4,4014.4,0
3.6,-54.549,0,0,0,0,-1513.1,-1429.2,-958.8,4060.1,0
3.8,-10.666,0,0,0,0,-1451.6,-1219.2,-775.8,4098.6,0
4,-1.5237,0,0,0,0,-1478.3,-1157.7,-626,4117.8,0
4.2,27.4269,0,0,0,0,-1264.3,-1116.7,-527.1,4103.4,0
4.4,-55.158,0,0,0,0,-1789.4,-1793.3,-1176.9,4096.2,0
4.6,1.21897,0,0,0,0,-1519.8,-1373.1,-637.5,4132.2,0
4.8,48.4542,0,0,0,0,-1447.5,-1241.5,-592.8,4137,0
5,12.4945,0,0,0,0,-1465.4,-1407.2,-498,4103.4,0
5.2,-1.219,0,0,0,0,-1468.5,-1441.2,-649.8,4074.5,0
5.4,-30.17,0,0,0,0,-1439.7,-1412.2,-562.4,4074.5,0
5.6,52.4158,0,0,0,0,-1352.5,-1323.4,-414.7,4084.1,0
5.8,3.65692,0,0,0,0,-1368.4,-1689,-636.3,4069.7,0
6,-28.036,0,0,0,0,-1312,-1545.4,-550.9,4060.1,0
6.2,-4.8759,0,0,0,0,-1433.8,-1581.3,-674.2,4062.5,0
6.4,10.666,0,0,0,0,-1260.4,-1463.4,-410,4072.1,0
6.6,24.0747,0,0,0,0,-1296.1,-1557.4,-504.1,4074.5,0
6.8,-33.522,0,0,0,0,-1281.2,-1745.4,-663.4,4079.3,0
7,11.885,0,0,0,0,-1036.5,-1381.5,-269,4084.1,0
7.2,73.1383,0,0,0,0,-764.1,-1280.6,35.8,4079.3,0
7.4,160.6,0,0,0,0,-474.9,-875.5,352.9,4028.8,0
7.6,27.7316,0,0,0,0,2643.6,2767.7,3800.7,3973.6,0
7.8,-30.779,0,0,0,0,7977.3,8507.5,8740.4,3947.1,0
8,6.09486,0,0,0,0,9864.5,10530.7,10477.6,3930.3,0
8.2,-32.608,0,0,0,0,10248.8,10452.2,10630.6,3896.6,0
8.4,-5.7901,0,0,0,0,9268,9690.2,9835.9,3858.2,0
8.6,27.7316,0,0,0,0,9083.6,9762.1,9818.9,3812.5,0
8.8,18.5893,0,0,0,0,12656.9,13750.4,13351.4,3778.8,0
9,85.3281,0,0,0,0,14306.5,15392.4,15320.3,3824.5,0
9.2,28.6458,0,0,0,0,14532.4,15216.3,15115.8,3855.8,0
9.4,-26.208,0,0,0,0,14309.5,15107,14947.7,3853.4,0
9.6,4.87589,0,0,0,0,14337.2,15047.2,15004,3843.8,0
9.8,60.3391,0,0,0,0,15096,15754.7,15683.5,3819.7,0
10,143.534,0,0,0,0,14941.8,15925.2,15858.4,3923.1,0
10.2,-33.217,0,0,0,0,14637.8,15417.6,15292.7,3968.8,0
10.4,-31.693,0,0,0,0,14708.1,15574.8,15362.5,3954.3,0
10.6,16.1514,0,0,0,0,14750.7,15588.5,15492.6,3949.5,0
10.8,17.3704,0,0,0,0,14891.3,15699.7,15428.2,3920.7,0
11,-54.244,0,0,0,0,14230.5,15031.6,14845.5,3920.7,0
11.2,-77.1,0,0,0,0,14446.3,15129.2,15115.8,3855.8,0
11.4,20.113,0,0,0,0,14705.8,15595.6,15467.4,3865.4,0
11.6,24.0747,0,0,0,0,14617.8,15568.1,15325.2,3915.9,0
11.8,0.91423,0,0,0,0,14676.3,15453.6,15385.5,3925.5,0
12,-39.921,0,0,0,0,14454.4,15287.8,15190.4,3932.7,0
12.2,35.9597,0,0,0,0,15050.8,15862,15766.3,3935.1,0
12.4,41.7498,0,0,0,0,14885.5,15786.6,15634.9,4002.4,0
12.6,-30.779,0,0,0,0,14650.8,15608.8,15399.2,4024,0
12.8,-21.637,0,0,0,0,14680.4,15634.6,15451.9,3963.9,0
13,-7.9233,0,0,0,0,14582.2,15503.2,15434.9,3918.3,0
13.2,33.217,0,0,0,0,14668.3,15561.3,15405.8,3918.3,0
13.4,-31.084,0,0,0,0,14403.9,15352.8,15138.9,3930.3,0
13.6,-36.569,0,0,0,0,14384.9,15272.6,15202.5,3887,0
13.8,31.998,0,0,0,0,14500.7,15414.6,15255.3,3826.9,0
14,14.3229,0,0,0,0,14290.6,15143,15011.4,3810.1,0
14.2,-3.0474,0,0,0,0,14299.5,15095.1,14964,3826.9,0
14.4,-26.817,0,0,0,0,14233.1,15055.8,14982.2,3810.1,0
14.6,14.0182,0,0,0,0,14290.6,15201.1,15098.8,3810.1,0
14.8,15.5419,0,0,0,0,14337.2,15221.5,15004,3843.8,0
15,-46.321,0,0,0,0,14289.8,15204.3,15046,3870.2,0
15.2,-23.16,0,0,0,0,14453.2,15281.2,15093.4,3853.4,0
15.4,14.0182,0,0,0,0,14499.6,15354.8,15224.1,3817.3,0
15.6,13.4087,0,0,0,0,14356,15296.7,15049.3,3817.3,0
15.8,-22.551,0,0,0,0,14061.8,14941.3,14751.2,3819.7,0
16,-41.445,0,0,0,0,13978.4,14970.5,14691.5,3778.8,0
16.2,-7.0091,0,0,0,0,13944.6,14875,14593.9,3730.8,0
16.4,-26.513,0,0,0,0,13667.1,14504.3,14307.9,3687.5,0
16.6,10.666,0,0,0,0,12820.1,13619.1,13478.7,3692.3,0
16.8,-6.7043,0,0,0,0,12032.5,12737.4,12624.3,3716.3,0
17,18.2846,0,0,0,0,11668,12457.1,12314.7,3733.2,0
17.2,-3.9617,0,0,0,0,12027.7,12792,12679.9,3738,0
17.4,5.18063,0,0,0,0,11958.4,12781.6,12641.3,3762,0
17.6,-8.8375,0,0,0,0,11868.3,12750.8,12553.3,3793.3,0
17.8,-2.7427,0,0,0,0,11503.8,12354.3,12156.3,3810.1,0
18,7.31383,0,0,0,0,11368.1,12159.5,11961.2,3817.3,0
18.2,-0.9142,0,0,0,0,11296.8,12116.7,11947.6,3822.1,0
18.4,4.2664,0,0,0,0,11174.9,12022.8,11824.3,3824.5,0
18.6,2.74269,0,0,0,0,11016.4,11862.2,11692.2,3819.7,0
18.8,3.96166,0,0,0,0,10979.7,11766.5,11625.1,3812.5,0
19,-6.3996,0,0,0,0,10764.8,11491.4,11407.7,3817.3,0
19.2,7.31383,0,0,0,0,10629.1,11383.7,11270.8,3824.5,0
19.4,0.91423,0,0,0,0,10615.2,11370,11286.4,3829.3,0
19.6,-2.7427,0,0,0,0,10364.6,11117.1,11003.9,3836.5,0
19.8,9.75178,0,0,0,0,9872.3,10592.4,10478.8,3867.8,0
20,-0.6095,0,0,0,0,9323.6,10069.4,9985,3908.7,0
20.2,1.52372,0,0,0,0,8889.8,9575.4,9462,3949.5,0
20.4,7.31383,0,0,0,0,8525.2,9237.1,9123.2,3966.3,0
20.6,-0.3047,0,0,0,0,8287.5,8967.1,8910.5,3959.1,0
20.8,-0.3047,0,0,0,0,7933.7,8550.2,8520.9,3942.3,0
21,3.96166,0,0,0,0,7451.2,8061.6,8059.5,3930.3,0
21.2,1.52372,0,0,0,0,7041.1,7617.3,7642.8,3923.1,0
21.4,0.30474,0,0,0,0,6766.6,7309.8,7333.9,3908.7,0
21.6,4.2664,0,0,0,0,6520.9,7060.3,7083.1,3894.2,0
21.8,-1.219,0,0,0,0,6297,6891.2,6854.8,3882.2,0
22,2.43794,0,0,0,0,6023.5,6527.3,6606.2,3877.4,0
22.2,5.79012,0,0,0,0,5800.6,6214.6,6350.7,3875,0
22.4,3.04743,0,0,0,0,5549,5960,6095.3,3872.6,0
22.6,-0.3047,0,0,0,0,5305.3,5743,5877.8,3877.4,0
22.8,3.04743,0,0,0,0,5025.9,5402.9,5595.3,3884.6,0
23,1.21897,0,0,0,0,4730.7,5103.9,5236.9,3877.4,0
23.2,1.21897,0,0,0,0,4392.8,4762.1,4952.3,3875,0
23.4,2.1332,0,0,0,0,4083.7,4420.4,4638.6,3872.6,0
23.6,2.74269,0,0,0,0,3766.7,4070.1,4287,3863,0
23.8,1.52372,0,0,0,0,3426.8,3754.1,3940.1,3841.3,0
24,1.21897,0,0,0,0,3115.7,3379.9,3593.2,3819.7,0
24.2,0.91423,0,0,0,0,2725.3,3012.6,3194.7,3795.7,0
24.4,1.52372,0,0,0,0,2336.9,2648.7,2800.4,3790.9,0
24.6,2.74269,0,0,0,0,2001.1,2252.2,2432.6,3807.7,0
24.8,0,0,0,0,0,1564.3,1840.4,1990.8,3819.7,0
25,2.43794,0,0,0,0,1127.4,1399.5,1578.2,3831.7,0
25.2,0.91423,0,0,0,0,741.1,951.7,1158.9,3846.2,0
25.4,2.74269,0,0,0,0,311.2,430.5,607.4,3855.8,0
25.6,2.74269,0,0,0,0,-25.6,90.5,237.5,3863,0
25.8,-3.3522,0,0,0,0,-499.2,-417,-271.3,3867.8,0
